world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/ukraine/kyiv,Kyiv,Kyiv,52,205,see,Kyiv Zoo,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.454167,30.462778,Kyiv Funicular,europe/ukraine/kyiv/funicular,0.455,4.366,4.366,has_external_url,https://zoo.kyiv.ua/en/,https://en.wikivoyage.org/wiki/Kyiv
southamerica/brazil/ouropreto,Ouro Preto,Ouro Preto,15,48,see,Itacolomi State Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-20.4085,-43.508,Restaurante Chafariz,southamerica/brazil/ouropreto/restaurante_chafariz,0.4,2.461,2.579,has_external_url,http://www.ief.mg.gov.br/component/content/193?task=view,https://en.wikivoyage.org/wiki/Ouro_Preto
europe/austria/melk,Melk,Melk,5,24,see,Maria Taferl Sanctuary,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.225409,15.156174,Albrechtsberg Castle,europe/austria/melk/albrechtsberg_castle,0.381,17.202,13.396,has_external_url,http://www.basilika.at/,https://en.wikivoyage.org/wiki/Melk
asia/japan/kyushu/fukuoka_city,Fukuoka,Fukuoka,10,85,see,Kego Koen,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,33.5884,130.3991,Fukuoka Tower,asia/japan/kyushu/fukuoka_city/fukuoka_tower,0.455,4.433,0.752,has_external_url,https://kegojinja.or.jp/,https://en.wikivoyage.org/wiki/Fukuoka
asia/indonesia/java/semarang,Semarang,Semarang,8,164,see,MURI,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-7.069111,110.411222,Tugu Muda,asia/indonesia/java/semarang/tugu_muda,0.308,9.433,8.847,has_external_url,http://www.muri.org,https://en.wikivoyage.org/wiki/Semarang
asia/indonesia/bali/ubud,Ubud,Ubud,21,95,see,Bali Bird Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-8.599985,115.251861,Ubud Market,asia/indonesia/bali/ubud/ubud_market,0.48,10.429,10.375,has_external_url,http://www.bali-bird-park.com,https://en.wikivoyage.org/wiki/Ubud
northamerica/canada/ontario/hamilton,Hamilton,Hamilton (Ontario),18,97,see,Westfield Heritage Village,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.3198088,-80.1428933,Webster's Falls,northamerica/canada/ontario/hamilton/webster_falls,0.439,13.82,22.977,has_external_url,http://www.westfieldheritage.ca/,https://en.wikivoyage.org/wiki/Hamilton_%28Ontario%29
southamerica/uruguay/montevideo,Montevideo,Montevideo,26,137,see,El Prado,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-34.8572,-56.2084,Palermo,southamerica/uruguay/montevideo/palermo_neighbourhood,0.5,6.593,5.634,has_external_url,http://www.montevideo.gub.uy/ciudad-y-cultura/parques-plazas-y-zoologicos/parque-del-prado,https://en.wikivoyage.org/wiki/Montevideo
asia/china/guizhou/zunyi,Zunyi,Zunyi,6,16,see,Zunyi Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,27.72605688493009,106.9244210291729,Zunyi Old Town,asia/china/guizhou/zunyi/zunyi_old_town,0.462,2.51,2.51,has_external_url,http://www.zysbwg.cn/,https://en.wikivoyage.org/wiki/Zunyi
northamerica/unitedstates/northcarolina/kinston,Kinston,Kinston (North Carolina),10,8,see,First Battle of Kinston Civil War Battlefield Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,35.23968,-77.58133,CSS Neuse Civil War Interpretive Center,northamerica/unitedstates/northcarolina/kinston/css_neuse,0.382,2.304,2.556,has_external_url,http://www.historicalpreservationgroup.org/wil_park.htm,https://en.wikivoyage.org/wiki/Kinston_%28North_Carolina%29
asia/china/shanxiprovince/datong,Datong,Datong,5,31,see,Datong Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.08715,113.36648,Hanging Monastery (Xuankong Si),asia/china/shanxiprovince/datong/hanging_monastery,0.467,56.53,6.085,has_external_url,http://www.datongmuseum.com/,https://en.wikivoyage.org/wiki/Datong
asia/china/fujianprovince/fuzhou,Fuzhou,Fuzhou,9,76,see,Lin Zexu Memorial Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,26.08149,119.29247,Fujian Museum,asia/china/fujianprovince/fuzhou/fujian_museum,0.541,2.021,0.449,has_external_url,http://www.linzexu.cn/,https://en.wikivoyage.org/wiki/Fuzhou
europe/germany/saxonyanhalt/dessau,Dessau,Dessau,8,35,see,Oranienbaum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.79994,12.40364,Kornhaus,europe/germany/saxonyanhalt/dessau/kornhaus,0.526,15.185,11.501,has_external_url,https://www.gartenreich.de/en/stately-homes-gardens/oranienbaum,https://en.wikivoyage.org/wiki/Dessau
europe/germany/northrhinewestphalia/dusseldorf,Dusseldorf,Düsseldorf,19,84,see,Benrath Palace and Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.16103,6.87051,Flea Markets,europe/germany/northrhinewestphalia/dusseldorf/markets,0.4,9.095,9.712,has_external_url,http://www.schloss-benrath.de,https://en.wikivoyage.org/wiki/D%C3%BCsseldorf
europe/poland/warsaw,Warsaw,Warsaw,56,70,see,Nożyk Synagogue,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.236,21.001,Nowy Świat,europe/poland/warsaw/nowy_swiat,0.417,1.199,4.786,has_external_url,http://www.warszawa.jewish.org.pl,https://en.wikivoyage.org/wiki/Warsaw
northamerica/canada/ontario/hamilton,Hamilton,Hamilton (Ontario),18,97,see,McMaster Museum of Art,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.26264,-79.91806,Webster's Falls,northamerica/canada/ontario/hamilton/webster_falls,0.486,5.517,3.732,has_external_url,http://www.mcmaster.ca/museum/,https://en.wikivoyage.org/wiki/Hamilton_%28Ontario%29
europe/unitedkingdom/england/birmingham_and_west_midlands/coventry,Coventry,Coventry,16,65,see,War Memorial Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.3901,-1.52311,Twisted Barrel Ale,europe/unitedkingdom/england/birmingham_and_west_midlands/coventry/twisted_barrel_ale,0.4,3.012,2.187,has_external_url,https://www.coventry.gov.uk/info/137/war_memorial_park/370/war_memorial_park,https://en.wikivoyage.org/wiki/Coventry
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield,Sheffield,Sheffield,2,253,do,Theatre Deli,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.37384,-1.47397,Kelham Island,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield/kelham_island,0.24,1.743,0.803,has_external_url,https://www.theatredeli.co.uk/sheffield,https://en.wikivoyage.org/wiki/Sheffield
asia/china/zhejiang/jiaxing,Jiaxing,Jiaxing,5,29,see,Nanhu Revolutionary Memorial Hall - New Branch,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,30.74995,120.756852,South Lake (Nanhu),asia/china/zhejiang/jiaxing/south_lake,0.222,0.788,1.974,has_external_url,https://www.nanhujng.com/,https://en.wikivoyage.org/wiki/Jiaxing
northamerica/unitedstates/massachusetts/pittsfield,Pittsfield,Pittsfield,11,32,see,"Arrowhead, Home of Herman Melville",0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.415902,-73.251267,Arrowhead,northamerica/unitedstates/massachusetts/pittsfield/arrowhead,0.429,0.916,3.793,has_external_url,http://www.mobydick.org/,https://en.wikivoyage.org/wiki/Pittsfield
northamerica/canada/newfoundland/stjohns,St. John's,St. John's,9,76,do,Harbourside Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.5673,-52.7029,Cape Spear,northamerica/canada/newfoundland/stjohns/capespear,0.462,7.901,0.972,has_external_url,http://www.stjohns.ca/visiting/things-do/attractions/7552,https://en.wikivoyage.org/wiki/St._John%27s
northamerica/unitedstates/southcarolina/greenville,Greenville,Greenville (South Carolina),10,71,do,Swamp Rabbit Trail,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,34.8906,-82.4392,Peace Center,northamerica/unitedstates/southcarolina/greenville/peace_center,0.333,5.947,5.726,has_external_url,http://greenvillerec.com/swamprabbit,https://en.wikivoyage.org/wiki/Greenville_%28South_Carolina%29
