world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/italy/trentinoaltoadige/merano,Merano,Merano,6,22,do,Canoeing,0.55,candidate,has description; high-value type,,,Steinerner Steg,europe/italy/trentinoaltoadige/merano/steinerner_steg,0.348,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Merano
asia/china/heilongjiang/harbin,Harbin,Harbin,7,108,see,Hulunbeier Grasslands,0.55,candidate,has description; high-value type,,,Songhua River Embankment,asia/china/heilongjiang/harbin/songhua_river,0.356,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Harbin
europe/croatia/osijek,Osijek,Osijek,9,7,see,Kino Europa,0.55,candidate,has description; high-value type,,,Drava Promenade (Šetalište),europe/croatia/osijek/drava_promenade,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Osijek
northamerica/unitedstates/newyorkstate/lakeplacid,Lake Placid,Lake Placid,9,36,see,Amtrak,0.55,candidate,has description; high-value type,,,Mirror Lake,northamerica/unitedstates/newyorkstate/lakeplacid/mirror_lake,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lake_Placid
asia/india/orissa/konark,Konark,Konark,6,6,see,Pipili,0.55,candidate,has description; high-value type,,,Konark Sun Temple,asia/india/orissa/konark/sun_temple,0.174,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Konark
europe/germany/lowersaxony/goslar,Goslar,Goslar,13,36,do,Maltermeister Tower,0.55,candidate,has description; high-value type,,,Rammelsberg Mining Museum,europe/germany/lowersaxony/goslar/rammelsberg,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Goslar
asia/india/kerala/kollam,Kollam,Kollam,7,40,see,Kottarakkara,0.55,candidate,has description; high-value type,,,Kollam Beach,asia/india/kerala/kollam/kollam_beach,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kollam
asia/india/madhyapradesh/ujjain,Ujjain,Ujjain,8,25,see,Jantar Mantar,0.55,candidate,has description; high-value type,,,Kaliyadeh Palace,asia/india/madhyapradesh/ujjain/kaliyadeh_palace,0.345,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ujjain
asia/china/zhejiang/wenzhou,Wenzhou,Wenzhou,8,76,do,Learn Chinese,0.55,candidate,has description; high-value type,,,Yandang Mountains,asia/china/zhejiang/wenzhou/yandang_mountains,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wenzhou
europe/serbia/nis,Niš,Niš,12,37,see,Skopje,0.55,candidate,has description; high-value type,,,Skull Tower,europe/serbia/nis/skull_tower,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ni%C5%A1
africa/morocco/merzouga,Merzouga,Merzouga,6,10,do,Camp on the dune,0.55,candidate,has description; high-value type,,,Camel Trekking,africa/morocco/merzouga/camel_trekking,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Merzouga
asia/srilanka/colombo,Colombo,Colombo,25,116,see,Jefferson House,0.55,candidate,has description; high-value type,,,Galle Face Hotel,asia/srilanka/colombo/galle_face_hotel,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Colombo
northamerica/unitedstates/maine/boothbay_harbor,Boothbay Harbor,Boothbay Harbor,5,14,see,Cuckolds Light,0.55,candidate,has description; high-value type,,,Burnt Island Light,northamerica/unitedstates/maine/boothbay_harbor/burnt_island_light,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Boothbay_Harbor
asia/china/qinghai/tongren,Tongren,Tongren,5,13,do,Gamble,0.55,candidate,has description; high-value type,,,Longwu Valley Walk,asia/china/qinghai/tongren/longwu_valley,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tongren
europe/romania/piatraneamt,Piatra Neamț,Piatra Neamț,6,38,see,Biserica Sf. Nicolae,0.55,candidate,has description; high-value type,,,Bicaz Gorge,europe/romania/piatraneamt/bicaz_gorge,0.467,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Piatra_Neam%C8%9B
southamerica/peru/iquitos,Iquitos,Iquitos,8,28,see,Casa de Fierro,0.55,candidate,has description; high-value type,,,Tomb of Carlos Fitzcarrald,southamerica/peru/iquitos/fitzcarrald_grave,0.432,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Iquitos
europe/serbia/kosovoprovince/pristina,Pristina,Pristina,20,107,do,Korza,0.55,candidate,has description; high-value type,,,Liburnia,europe/serbia/kosovoprovince/pristina/liburnia_restaurant,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Pristina
africa/algeria/algiers,Algiers,Algiers,51,53,see,Basilica of Our Lady of Africa,0.55,candidate,has description; high-value type,,,National Library of Algeria,africa/algeria/algiers/national_library,0.526,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Algiers
asia/thailand/chantaburi,Chantaburi,Chanthaburi,14,20,see,"Hat Khung Wiman, Hat Khung Kraben, Hat Laem Sadet, and Hat Chao Lao",0.55,candidate,has description; high-value type,,,Baan Luang Rajamaitri Cafe,asia/thailand/chantaburi/chanta_buri/baan_luang_rajamaitri,0.378,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chanthaburi
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/dartmouth,Dartmouth,Dartmouth (England),8,36,see,Browns Hill,0.55,candidate,has description; high-value type,,,Dartmouth Castle,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/dartmouth/dartmouth_castle,0.296,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dartmouth_%28England%29
asia/india/maharashtra/mahabaleshwar,Mahabaleshwar,Mahabaleshwar,7,30,do,Horse Riding,0.55,candidate,has description; high-value type,,,Wilson Point (Sunrise Point),asia/india/maharashtra/mahabaleshwar/wilson_point,0.25,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mahabaleshwar
southamerica/brazil/recife,Recife,Recife,34,154,do,Teatro Hermilo Borba Filho,0.55,candidate,has description; high-value type,,,Santo Antônio,southamerica/brazil/recife/santo_antonio,0.41,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Recife
northamerica/canada/saskatchewan/regina,Regina,Regina,26,81,see,from Winnipeg,0.55,candidate,has description; high-value type,,,O'Hanlon's,northamerica/canada/saskatchewan/regina/ohanlons,0.348,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Regina
asia/thailand/pattaya,Pattaya,Pattaya,9,124,do,Songkran,0.55,candidate,has description; high-value type,,,Ko Larn,asia/thailand/pattaya/ko_larn,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Pattaya
northamerica/unitedstates/texas/galveston,Galveston,Galveston,12,39,do,Cruise line travel,0.55,candidate,has description; high-value type,,,Rosenberg Library,northamerica/unitedstates/texas/galveston/rosenberg_library,0.457,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Galveston
asia/cambodia/kratie,Kratie,Kratie,4,22,see,Villages of the Mekong,0.55,candidate,has description; high-value type,,,Wat Roka Kandal,asia/cambodia/kratie/wat_roka_kandal,0.303,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kratie
asia/thailand/hatyai,Hat Yai,Hat Yai,9,109,see,Sino-Portuguese Townhouses,0.55,candidate,has description; high-value type,,,Lee Pattana Bars,asia/thailand/hatyai/lee_garden_plaza_bars,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hat_Yai
europe/romania/arad,Arad,Arad (Romania),4,24,see,Trajan Bridge,0.55,candidate,has description; high-value type,,,Arad Administrative Palace,europe/romania/arad/arad_administrative_palace,0.256,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Arad_%28Romania%29
europe/russia/moscow,Moscow,Moscow,32,143,see,Montenegro,0.55,candidate,has description; high-value type,,,Moscow Metro,europe/russia/moscow/moscow_metro,0.455,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Moscow
asia/malaysia/sarawak/kuching,Kuching,Kuching,13,75,see,Jong's Crocodile Farm,0.55,candidate,has description; high-value type,,,Hong San Si Temple,asia/malaysia/sarawak/kuching/hong_san_si_temple,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kuching
southamerica/ecuador/banos,Baños,Baños,7,30,do,City festival,0.55,candidate,has description; high-value type,,,Thermal Baths,southamerica/ecuador/banos/thermal_baths,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ba%C3%B1os
