world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/russia/moscow,Moscow,Moscow,32,143,see,South Africa,0.59,candidate,has description; high-value type; has external URL,,,Tsar Cannon,europe/russia/moscow/tsarcannon,0.435,,,missing_coordinates; has_external_url,http://www.saembassy.ru/,https://en.wikivoyage.org/wiki/Moscow
northamerica/unitedstates/michigan/flint,Flint,Flint,14,27,see,Amtrak,0.59,candidate,has description; high-value type; has external URL,,,Capitol Theatre,northamerica/unitedstates/michigan/flint/capitol_theatre,0.286,,,missing_coordinates; has_external_url,https://www.amtrak.com/,https://en.wikivoyage.org/wiki/Flint
europe/unitedkingdom/scotland/shetland/yell,Yell,Yell,4,11,see,shetland.org,0.59,candidate,has description; high-value type; has external URL,,,Otter Watching on the Voes,europe/unitedkingdom/scotland/shetland/yell/otter_watching,0.294,,,missing_coordinates; has_external_url,http://www.shetland.org/plan/areas/yell,https://en.wikivoyage.org/wiki/Yell
northamerica/unitedstates/california/inlandempire/sanbernardino,San Bernardino,San Bernardino,9,11,see,Mexico,0.59,candidate,has description; high-value type; has external URL,,,Le Rendez-Vous,northamerica/unitedstates/california/inlandempire/sanbernardino/les_rendezvous,0.235,,,missing_coordinates; has_external_url,https://consulmex.sre.gob.mx/sanbernardino/,https://en.wikivoyage.org/wiki/San_Bernardino
northamerica/thecaribbean/barbados/bridgetown,Bridgetown,Bridgetown,19,19,do,Atlantis Submarines,0.59,candidate,has description; high-value type; has external URL,,,National Heroes Square,northamerica/thecaribbean/barbados/bridgetown/national_heroes_square,0.488,,,missing_coordinates; has_external_url,https://www.barbados.atlantissubmarines.com/,https://en.wikivoyage.org/wiki/Bridgetown
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,do,Theater Zauberkasten,0.59,candidate,has description; high-value type; has external URL,,,Deutsches Bergbaumuseum,europe/germany/northrhinewestphalia/bochum/deutsches_bergbaumuseum,0.465,,,missing_coordinates; has_external_url,http://www.zauberkasten.de,https://en.wikivoyage.org/wiki/Bochum
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,do,Bochum Total,0.59,candidate,has description; high-value type; has external URL,,,VfL Bochum Ruhrstadion,europe/germany/northrhinewestphalia/bochum/vfl_bochum_ruhrstadion,0.529,,,missing_coordinates; has_external_url,http://www.bochumtotal.de,https://en.wikivoyage.org/wiki/Bochum
northamerica/canada/ontario/welland,Welland,Welland,6,29,see,FlixBus,0.59,candidate,has description; high-value type; has external URL,,,Main Street Tunnel,northamerica/canada/ontario/welland/main_street_tunnel,0.16,,,missing_coordinates; has_external_url,https://www.flixbus.ca/,https://en.wikivoyage.org/wiki/Welland
europe/unitedkingdom/england/london,London,London,76,205,see,Royal Festival Hall at Southbank Centre,0.59,candidate,has description; high-value type; has external URL,,,Leadenhall Market,europe/unitedkingdom/england/london/leadenhall_market,0.393,,,missing_coordinates; has_external_url,http://www.southbankcentre.co.uk,https://en.wikivoyage.org/wiki/London
northamerica/unitedstates/arizona/mesa,Mesa,Mesa,7,53,see,La Voz,0.59,candidate,has description; high-value type; has external URL,,,Sloan Park (Cubs Spring Training),northamerica/unitedstates/arizona/mesa/sloan_park,0.154,,,missing_coordinates; has_external_url,http://www.azcentral.com/lavoz,https://en.wikivoyage.org/wiki/Mesa
