world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/ohio/toledo,Toledo,Toledo (Ohio),13,91,do,German-American Festival,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.6542,-83.4875,Tony Packo's Cafe,northamerica/unitedstates/ohio/toledo/tony_packos,0.344,0.656,4.183,has_external_url,https://germanamericanfestival.net/index.html,https://en.wikivoyage.org/wiki/Toledo_%28Ohio%29
northamerica/unitedstates/michigan/lansing,Lansing,Lansing,30,52,see,Fenner Nature Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.7094,-84.5193,Eastwood Towne Center,northamerica/unitedstates/michigan/lansing/eastwood_towne_center,0.537,5.617,3.917,has_external_url,https://mynaturecenter.org/,https://en.wikivoyage.org/wiki/Lansing
europe/ukraine/lviv,Lviv,Lviv,12,176,see,Bus station No.1,0.89,candidate,has coordinates; has description; high-value type; has external URL,49.78676,24.01631,Lonsky Prison Museum,europe/ukraine/lviv/lonsky_prison_museum,0.333,6.552,6.24,has_external_url,https://e-vokzal.com/,https://en.wikivoyage.org/wiki/Lviv
asia/indonesia/sumatra/medan,Medan,Medan,4,86,do,Zengarden,0.89,candidate,has coordinates; has description; high-value type; has external URL,3.58094,98.66719,Tjong A Fie Mansion,asia/indonesia/sumatra/medan/tjong_a_fie_mansion,0.308,1.541,1.221,has_external_url,http://zengarden.co.id/,https://en.wikivoyage.org/wiki/Medan
northamerica/unitedstates/ohio/akron,Akron,Akron,16,72,do,All-American Soap Box Derby,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.0397,-81.4574,Stan Hywet Hall & Gardens,northamerica/unitedstates/ohio/akron/stan_hywet_hall,0.37,12.133,7.034,has_external_url,https://www.soapboxderby.org/,https://en.wikivoyage.org/wiki/Akron
europe/hungary/gyor,Győr,Győr,13,201,see,Nyúl,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.5901,17.6895,Győr Cathedral,europe/hungary/gyor/gyor_cathedral,0.333,11.756,11.179,has_external_url,http://www.nyul.hu/,https://en.wikivoyage.org/wiki/Gy%C5%91r
northamerica/unitedstates/california/northcoast/sebastopol,Sebastopol,Sebastopol,6,25,see,Sturgeon's Steam Powered Saw Mill,0.89,candidate,has coordinates; has description; high-value type; has external URL,38.41453,-122.90053,Petaluma & Santa Rosa Railway Powerhouse,northamerica/unitedstates/california/northcoast/sebastopol/railway_powerhouse,0.32,6.935,6.791,has_external_url,http://www.sturgeonsmill.com,https://en.wikivoyage.org/wiki/Sebastopol
northamerica/unitedstates/northcarolina/greensboro,Greensboro,Greensboro,15,40,do,Lake Higgins,0.89,candidate,has coordinates; has description; high-value type; has external URL,36.166359,-79.885197,Greensboro History Museum,northamerica/unitedstates/northcarolina/greensboro/historical_museum,0.27,13.338,13.369,has_external_url,https://www.greensboro-nc.gov/departments/parks-recreation/the-lakes/lake-higgins,https://en.wikivoyage.org/wiki/Greensboro
northamerica/unitedstates/florida/lakeland,Lakeland,Lakeland,7,37,see,RP Funding Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,28.041053,-81.963619,Polk Theatre,northamerica/unitedstates/florida/lakeland/polk_theatre,0.345,0.674,1.367,has_external_url,https://rpfundingcenter.com/,https://en.wikivoyage.org/wiki/Lakeland
europe/slovenia/ljubljana,Ljubljana,Ljubljana,26,111,do,Cineplexx,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.0213,14.5372,Triple Bridge (Tromostovje),europe/slovenia/ljubljana/triple_bridge,0.364,4.11,3.958,has_external_url,https://www.cineplexx.si/kinematografi/cineplexx-ljubljana-rudnik/,https://en.wikivoyage.org/wiki/Ljubljana
europe/unitedkingdom/england/south_east/brighton,Brighton,Brighton,15,141,do,Volks Railway,0.89,candidate,has coordinates; has description; high-value type; has external URL,50.81655,-0.12109,Kemptown,europe/unitedkingdom/england/south_east/brighton/kemptown,0.373,0.627,1.44,has_external_url,http://volkselectricrailway.co.uk/,https://en.wikivoyage.org/wiki/Brighton
europe/switzerland/lucerne,Lucerne,Lucerne,13,66,do,Theaterpavillon,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.04287,8.31965,Glacier Garden,europe/switzerland/lucerne/glacier_garden,0.345,1.938,1.295,has_external_url,http://www.theaterpavillon.ch/,https://en.wikivoyage.org/wiki/Lucerne
northamerica/unitedstates/california/highsierra/laketahoe,Lake Tahoe,Lake Tahoe,6,21,do,Diamond Peak,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.25368,-119.92374,Sand Harbor,northamerica/unitedstates/california/highsierra/laketahoe/sand_harbor,0.435,6.185,21.362,has_external_url,https://www.diamondpeak.com/,https://en.wikivoyage.org/wiki/Lake_Tahoe
