world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/canada/novascotia/halifax,Halifax,Halifax,23,106,see,Nova Scotia Visitor Information Centre,0.59,candidate,has description; high-value type; has external URL,,,Nova Scotia Museum of Natural History,northamerica/canada/novascotia/halifax/nova_scotia_museum_natural_history,0.453,,,missing_coordinates; has_external_url,http://www.novascotia.com,https://en.wikivoyage.org/wiki/Halifax
northamerica/unitedstates/newyorkstate/utica,Utica,Utica,6,46,do,Adirondack Scenic Railroad,0.59,candidate,has description; high-value type; has external URL,,,Hotel Utica,northamerica/unitedstates/newyorkstate/utica/hotel_utica,0.27,,,missing_coordinates; has_external_url,http://www.adirondackrr.com/adkrr/utica,https://en.wikivoyage.org/wiki/Utica
northamerica/unitedstates/california/northcoast/sebastopol,Sebastopol,Sebastopol,6,25,do,Earthseed Farm,0.59,candidate,has description; high-value type; has external URL,,,Luther Burbank's Gold Ridge Experiment Farm,northamerica/unitedstates/california/northcoast/sebastopol/luther_burbank_farm,0.316,,,missing_coordinates; has_external_url,https://www.earthseedfarm.org/u-pick,https://en.wikivoyage.org/wiki/Sebastopol
northamerica/canada/alberta/calgary,Calgary,Calgary,38,59,see,811 Health Link,0.59,candidate,has description; high-value type; has external URL,,,THE CAT HOUSE INC,northamerica/canada/alberta/calgary/the_cat_house_inc,0.429,,,missing_coordinates; has_external_url,https://www.albertahealthservices.ca/info/page12630.aspx,https://en.wikivoyage.org/wiki/Calgary
northamerica/unitedstates/michigan/flint,Flint,Flint,14,27,do,Parade of Festivals,0.59,candidate,has description; high-value type; has external URL,,,Applewood Estate,northamerica/unitedstates/michigan/flint/applewood_estate,0.457,,,missing_coordinates; has_external_url,https://www.greaterflintartscouncil.org/events/,https://en.wikivoyage.org/wiki/Flint
northamerica/unitedstates/texas/austin,Austin,Austin,45,55,do,Austin Jewish Film Festival,0.59,candidate,has description; high-value type; has external URL,,,East 6th Street,northamerica/unitedstates/texas/austin/sixth_street_east,0.381,,,missing_coordinates; has_external_url,http://www.austinjff.org,https://en.wikivoyage.org/wiki/Austin
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/york,York,York,51,165,do,Day of Dance,0.59,candidate,has description; high-value type; has external URL,,,York Dungeon,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/york/york_dungeon,0.5,,,missing_coordinates; has_external_url,https://www.ebormorris.org.uk/,https://en.wikivoyage.org/wiki/York
northamerica/unitedstates/california/orangecounty/irvine,Irvine,Irvine,9,52,see,Greyhound,0.59,candidate,has description; high-value type; has external URL,,,UCI Arboretum,northamerica/unitedstates/california/orangecounty/irvine/irvine_company_arboretum,0.273,,,missing_coordinates; has_external_url,http://www.greyhound.com/home/Default.aspx,https://en.wikivoyage.org/wiki/Irvine
asia/indonesia/bali/kuta,Kuta,Kuta,13,60,do,Bali Wave Hunter,0.59,candidate,has description; high-value type; has external URL,,,Beachwalk Shopping Center,asia/indonesia/bali/kuta/beachwalk_shopping_centre,0.488,,,missing_coordinates; has_external_url,http://www.baliwavehunter.com/,https://en.wikivoyage.org/wiki/Kuta
australiaandpacific/australia/queensland/cairns,Cairns,Cairns,10,45,do,Champagne Balloon Flights,0.59,candidate,has description; high-value type; has external URL,,,Esplanade Lagoon,australiaandpacific/australia/queensland/cairns/esplanade_lagoon,0.439,,,missing_coordinates; has_external_url,https://www.champagneballoons.com.au/,https://en.wikivoyage.org/wiki/Cairns
northamerica/canada/britishcolumbia/vancouver,Vancouver,Vancouver,21,83,see,Amtrak,0.59,candidate,has description; high-value type; has external URL,,,Lafarge Lake,northamerica/canada/britishcolumbia/vancouver/coquitlam/lafarge_lake,0.444,,,missing_coordinates; has_external_url,https://www.amtrak.com/,https://en.wikivoyage.org/wiki/Vancouver
northamerica/mexico/guadalajara,Guadalajara,Guadalajara,43,110,see,Guatemala,0.59,candidate,has description; high-value type; has external URL,,,Guadalajara Zoo,northamerica/mexico/guadalajara/guadalajara_zoo,0.5,,,missing_coordinates; has_external_url,https://www.minex.gob.gt/din/2953-consulado-honorario-de-guatemala-en-guadalajara,https://en.wikivoyage.org/wiki/Guadalajara
europe/finland/turku,Turku,Turku,5,262,do,Cross-country skiing,0.59,candidate,has description; high-value type; has external URL,,,Forum Marinum,europe/finland/turku/forum_marinum,0.303,,,missing_coordinates; has_external_url,http://www.turku.fi/en/culture-and-sports/recreation/trails-routes-and-ski-tracks/ski-tracks,https://en.wikivoyage.org/wiki/Turku
northamerica/unitedstates/california/calistoga,Calistoga,Calistoga,7,27,do,Clos Pegase,0.59,candidate,has description; high-value type; has external URL,,,Robert Louis Stevenson State Park,northamerica/unitedstates/california/calistoga/robert_louis_stevenson_state_park,0.273,,,missing_coordinates; has_external_url,http://www.clospegase.com,https://en.wikivoyage.org/wiki/Calistoga
northamerica/unitedstates/newhampshire/manchester,Manchester,Manchester (New Hampshire),4,26,see,New Hampshire Motor Speedway,0.59,candidate,has description; high-value type; has external URL,,,Millyard Museum,northamerica/unitedstates/newhampshire/manchester/millyard_museum,0.326,,,missing_coordinates; has_external_url,https://www.nhms.com/,https://en.wikivoyage.org/wiki/Manchester_%28New_Hampshire%29
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/scarborough,Scarborough,Scarborough,7,25,see,Oliver's Mount,0.59,candidate,has description; high-value type; has external URL,,,Scarborough Castle,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/scarborough/scarborough_castle,0.25,,,missing_coordinates; has_external_url,https://www.oliversmount.com/,https://en.wikivoyage.org/wiki/Scarborough
northamerica/unitedstates/california/losangeles,Los Angeles,Los Angeles,71,77,see,Portugal (Honorary),0.59,candidate,has description; high-value type; has external URL,,,Koreatown,northamerica/unitedstates/california/losangeles/koreatown,0.353,,,missing_coordinates; has_external_url,https://saofrancisco.consuladoportugal.mne.gov.pt/en/portugal-in-country/consular-network,https://en.wikivoyage.org/wiki/Los_Angeles
northamerica/canada/ontario/toronto,Toronto,Toronto,48,131,do,Toronto Black Film Festival,0.59,candidate,has description; high-value type; has external URL,,,Toronto Islands,northamerica/canada/ontario/toronto/toronto_islands,0.524,,,missing_coordinates; has_external_url,http://torontoblackfilm.com/,https://en.wikivoyage.org/wiki/Toronto
northamerica/canada/alberta/calgary,Calgary,Calgary,38,59,do,Calgary International Salsa Congress,0.59,candidate,has description; high-value type; has external URL,,,Calgary Tower,northamerica/canada/alberta/calgary/calgarytower,0.449,,,missing_coordinates; has_external_url,https://danceevent.ca/cisc/home,https://en.wikivoyage.org/wiki/Calgary
northamerica/unitedstates/newjersey/trenton,Trenton,Trenton,11,34,do,Levitt AMP Trenton Concert Series,0.59,candidate,has description; high-value type; has external URL,,,Battle of Trenton Monument,northamerica/unitedstates/newjersey/trenton/battle_of_trenton_monument,0.542,,,missing_coordinates; has_external_url,https://www.facebook.com/levittamptrenton/,https://en.wikivoyage.org/wiki/Trenton
europe/unitedkingdom/england/eastern_england/cambridge,Cambridge,Cambridge,54,165,do,Festival of Ideas,0.59,candidate,has description; high-value type; has external URL,,,Mathematical Bridge,europe/unitedkingdom/england/eastern_england/cambridge/mathematical_bridge,0.5,,,missing_coordinates; has_external_url,https://www.festivalofideas.cam.ac.uk/,https://en.wikivoyage.org/wiki/Cambridge
