world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/germany/bavaria/berchtesgaden,Berchtesgaden,Berchtesgaden,8,18,see,Almbachklamm,0.85,candidate,has coordinates; has description; high-value type,47.6704,13.0304,Watzmann,europe/germany/bavaria/berchtesgaden/watzmann,0.3,14.27,4.669,needs_external_source,,https://en.wikivoyage.org/wiki/Berchtesgaden
asia/india/madhyapradesh/jabalpur,Jabalpur,Jabalpur,7,17,see,Balancing Rock,0.85,candidate,has coordinates; has description; high-value type,23.148628,79.904953,Bargi Dam and Lake,asia/india/madhyapradesh/jabalpur/bargi_dam,0.375,6.133,3.692,needs_external_source,,https://en.wikivoyage.org/wiki/Jabalpur
europe/finland/vantaa,Vantaa,Vantaa,4,103,see,Vantaankoski Dam,0.85,candidate,has coordinates; has description; high-value type,60.2945,24.8653,Tikkurila,europe/finland/vantaa/tikkurila,0.24,9.843,9.83,needs_external_source,,https://en.wikivoyage.org/wiki/Vantaa
europe/finland/hanko,Hanko,Hanko,8,28,see,Tulliniemi,0.85,candidate,has coordinates; has description; high-value type,59.812064,22.898657,Uddskatan Nature Reserve,europe/finland/hanko/uddskatan,0.437,0.563,4.136,needs_external_source,,https://en.wikivoyage.org/wiki/Hanko
southamerica/colombia/sanagustin,San Agustín,San Agustin,4,14,see,"El Tablon, La Chaquira, La Pelota and El Purutal",0.85,candidate,has coordinates; has description; high-value type,1.9058,-76.2834,Estrecho del Magdalena,southamerica/colombia/sanagustin/estrecho_del_magdalena,0.346,9.743,18.59,needs_external_source,,https://en.wikivoyage.org/wiki/San_Agustin
southamerica/colombia/cartagena,Cartagena,Cartagena (Colombia),36,81,see,Casa de Rafael Núñez,0.85,candidate,has coordinates; has description; high-value type,10.43122,-75.5441,Bocagrande,southamerica/colombia/cartagena/bocagrande,0.462,3.084,0.519,needs_external_source,,https://en.wikivoyage.org/wiki/Cartagena_%28Colombia%29
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,see,Tigerpass Royal Bengal Tiger Statue,0.85,candidate,has coordinates; has description; high-value type,22.3419236,91.8111841,Patenga Beach,asia/bangladesh/chittagong/patenga_beach,0.375,11.388,2.557,needs_external_source,,https://en.wikivoyage.org/wiki/Chittagong
northamerica/mexico/toluca,Toluca,Toluca,13,22,do,Parque Alameda 2000,0.85,candidate,has coordinates; has description; high-value type,19.2748,-99.6961,Museo del Alfeñique,northamerica/mexico/toluca/museo_alfenique,0.412,4.662,4.563,needs_external_source,,https://en.wikivoyage.org/wiki/Toluca
europe/unitedkingdom/england/gloucestershire/gloucester,Gloucester,Gloucester (England),8,33,do,Cooper's Hill Cheese-Rolling and Wake,0.85,candidate,has coordinates; has description; high-value type,51.8299,-2.15812,Gloucester Cathedral,europe/unitedkingdom/england/gloucestershire/gloucester/gloucester_cathedral,0.316,7.276,7.2,needs_external_source,,https://en.wikivoyage.org/wiki/Gloucester_%28England%29
asia/india/andhrapradesh/srikakulam,Srikakulam,Srikakulam,6,7,see,Danthavarapukota,0.85,candidate,has coordinates; has description; high-value type,18.4744,83.9139,Kalingapatnam Beach,asia/india/andhrapradesh/srikakulam/kalingapatnam_beach,0.286,27.031,20.071,needs_external_source,,https://en.wikivoyage.org/wiki/Srikakulam
europe/portugal/theazores/so_miguel/furnas,Furnas,Furnas,6,17,do,Centro de Interpretação Ambiental da Caldeira Velha,0.85,candidate,has coordinates; has description; high-value type,37.78432,-25.50087,Caldeiras da Vila,europe/portugal/theazores/so_miguel/furnas/caldeiras_furnas,0.375,16.918,16.537,needs_external_source,,https://en.wikivoyage.org/wiki/Furnas
asia/philippines/san_juan,San Juan,San Juan (Metro Manila),6,48,see,Marcos Mansion,0.85,candidate,has coordinates; has description; high-value type,14.59475,121.03678,Museo El Deposito,asia/philippines/san_juan/museo_el_deposito,0.357,1.18,1.304,needs_external_source,,https://en.wikivoyage.org/wiki/San_Juan_%28Metro_Manila%29
asia/china/jiangxi/ruijin,Ruijin,Ruijin,4,24,see,Yunshi Mountain,0.85,candidate,has coordinates; has description; high-value type,25.86,116.01,Tianmu Hot Springs,asia/china/jiangxi/ruijin/tianmu_hot_springs,0.242,3.002,2.807,needs_external_source,,https://en.wikivoyage.org/wiki/Ruijin
australiaandpacific/newzealand/chathamislands,Chatham Islands,Chatham Islands,6,37,see,Sunderland NZ4111,0.85,candidate,has coordinates; has description; high-value type,-43.73649,-176.24567,Pitt Island,australiaandpacific/newzealand/chathamislands/pitt_island,0.357,60.912,20.676,needs_external_source,,https://en.wikivoyage.org/wiki/Chatham_Islands
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/dartmoor/chagford,Chagford,Chagford,5,9,do,Meldon Hill,0.85,candidate,has coordinates; has description; high-value type,50.66027,-3.8458,The Three Crowns Hotel,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/dartmoor/chagford/three_crowns_hotel,0.414,1.415,1.484,needs_external_source,,https://en.wikivoyage.org/wiki/Chagford
asia/india/uttaranchal/pithoragarh,Pithoragarh,Pithoragarh,6,26,see,Jhulaghat,0.85,candidate,has coordinates; has description; high-value type,29.571,80.375,Pithoragarh Fort,asia/india/uttaranchal/pithoragarh/pithoragarh_fort,0.4,15.285,15.545,needs_external_source,,https://en.wikivoyage.org/wiki/Pithoragarh
europe/germany/bavaria/passau,Passau,Passau,7,37,do,Danube Bike Path (EV6),0.85,candidate,has coordinates; has description; high-value type,48.5717,13.4819,St. Stephan's Cathedral,europe/germany/bavaria/passau/st_stephan_cathedral,0.368,1.499,1.578,needs_external_source,,https://en.wikivoyage.org/wiki/Passau
europe/armenia/alaverdi,Alaverdi,Alaverdi,3,16,see,Khuchapi Monastery,0.85,candidate,has coordinates; has description; high-value type,41.21083,44.57333,Mikoyan Brothers Museum,europe/armenia/alaverdi/mikoyan_brothers_museum,0.293,14.199,13.937,needs_external_source,,https://en.wikivoyage.org/wiki/Alaverdi
asia/uzbekistan/termez,Termez,Termez,5,15,see,Zurmala Tower,0.85,candidate,has coordinates; has description; high-value type,37.263843,67.232348,Fayaz Tepe Buddhist Monastery,asia/uzbekistan/termez/fayaz_tepe,0.333,4.651,5.003,needs_external_source,,https://en.wikivoyage.org/wiki/Termez
northamerica/unitedstates/alaska/skagway,Skagway,Skagway,6,16,see,Skagway Overlook,0.85,candidate,has coordinates; has description; high-value type,59.465208,-135.33062,Arctic Brotherhood Hall,northamerica/unitedstates/alaska/skagway/arctic_brotherhood_hall,0.359,1.242,2.209,needs_external_source,,https://en.wikivoyage.org/wiki/Skagway
asia/china/hunan/zhuzhou,Zhuzhou,Zhuzhou,4,48,see,Wenyi Road,0.85,candidate,has coordinates; has description; high-value type,27.83878,113.149474,Shennong Tower,asia/china/hunan/zhuzhou/shennong_tower,0.25,4.015,0.331,needs_external_source,,https://en.wikivoyage.org/wiki/Zhuzhou
europe/switzerland/stmoritz,St. Moritz,St. Moritz,13,26,do,Windsurfing at Silvaplana,0.85,candidate,has coordinates; has description; high-value type,46.4495,9.7964,Diavolezza,europe/switzerland/stmoritz/diavolezza,0.343,13.803,6.301,needs_external_source,,https://en.wikivoyage.org/wiki/St._Moritz
asia/china/jiangsu_province/suzhou,Suzhou,Suzhou,17,93,see,Suzhou New District Station,0.85,candidate,has coordinates; has description; high-value type,31.38,120.514,Suzhou Silk Museum,asia/china/jiangsu_province/suzhou/suzhou_silk_museum,0.489,12.31,12.717,needs_external_source,,https://en.wikivoyage.org/wiki/Suzhou
asia/china/hainanisland/lingshui,Lingshui,Lingshui,4,11,do,Agile Clearwater Bay Arts Centre,0.85,candidate,has coordinates; has description; high-value type,18.40701658981357,109.87181662669396,Lingshui Railway Station,asia/china/hainanisland/lingshui/lingshui_railway_station,0.321,22.042,23.399,needs_external_source,,https://en.wikivoyage.org/wiki/Lingshui
europe/norway/kristiansand,Kristiansand,Kristiansand,20,80,see,Ansgar Chapel,0.85,candidate,has coordinates; has description; high-value type,58.18334,8.08368,Kristiansand Cathedral,europe/norway/kristiansand/kristiansand_cathedral,0.514,6.662,6.579,needs_external_source,,https://en.wikivoyage.org/wiki/Kristiansand
northamerica/greenland/igaliku,Igaliku,Igaliku,3,6,see,Mountain pass,0.85,candidate,has coordinates; has description; high-value type,60.99127,-45.435102,Garðar Cathedral Ruins,northamerica/greenland/igaliku/gardar_cathedral_ruins,0.256,0.744,0.798,needs_external_source,,https://en.wikivoyage.org/wiki/Igaliku
asia/myanmar/mrauku,Mrauk-U,Mrauk U,11,21,see,Pitaka Taik,0.85,candidate,has coordinates; has description; high-value type,20.604246,93.193023,Ratanabon Pagoda,asia/myanmar/mrauku/ratanabon,0.39,0.61,1.577,needs_external_source,,https://en.wikivoyage.org/wiki/Mrauk_U
asia/pakistan/azad_kashmir/mirpur,Mirpur,Mirpur,3,9,do,Jari Kas,0.85,candidate,has coordinates; has description; high-value type,33.114,73.8656,Khari Sharif Shrine,asia/pakistan/azad_kashmir/mirpur/khari_sharif,0.37,10.838,11.59,needs_external_source,,https://en.wikivoyage.org/wiki/Mirpur
africa/niger/niamey,Niamey,Niamey,9,52,do,The Hippodrome,0.85,candidate,has coordinates; has description; high-value type,13.49636,2.13822,Niger River Hippo Pirogue Trip,africa/niger/niamey/hippo_pirogue,0.4,4.026,3.295,needs_external_source,,https://en.wikivoyage.org/wiki/Niamey
asia/china/hunan/zhangjiajie,Zhangjiajie,Zhangjiajie,8,49,do,Yuanjiajie,0.85,candidate,has coordinates; has description; high-value type,29.239538,110.522865,Zhangjiajie Glass Bridge,asia/china/hunan/zhangjiajie/zhangjiajie_glass_bridge,0.471,24.558,13.219,needs_external_source,,https://en.wikivoyage.org/wiki/Zhangjiajie
southamerica/chile/sanpedrodeatacama,San Pedro de Atacama,San Pedro de Atacama,5,29,see,Laguna Cejar,0.85,candidate,has coordinates; has description; high-value type,-23.05776,-68.21798,Museo Gustavo Le Paige,southamerica/chile/sanpedrodeatacama/museo_le_paige,0.323,16.503,16.352,needs_external_source,,https://en.wikivoyage.org/wiki/San_Pedro_de_Atacama
europe/hungary/kecskemet,Kecskemét,Kecskemét,12,106,see,Collection of Hungarian Folk Art Crafts,0.85,candidate,has coordinates; has description; high-value type,46.902415,19.68125,Hungarian Naïve Art Museum,europe/hungary/kecskemet/naive_art_museum,0.492,0.931,0.997,needs_external_source,,https://en.wikivoyage.org/wiki/Kecskem%C3%A9t
northamerica/unitedstates/newyorkstate/niagara_frontier/niagarafalls,Niagara Falls,Niagara Falls (New York),8,44,see,Prophet Isaiah's Second Coming House,0.85,candidate,has coordinates; has description; high-value type,43.108793,-79.045987,Maid of the Mist,northamerica/unitedstates/newyorkstate/niagara_frontier/niagarafalls/maid_of_the_mist,0.333,3.016,2.476,needs_external_source,,https://en.wikivoyage.org/wiki/Niagara_Falls_%28New_York%29
asia/northkorea/wonsan,Wonsan,Wonsan,4,9,see,Haean Fun Fair,0.85,candidate,has coordinates; has description; high-value type,39.166204,127.441735,Lake Sijung,asia/northkorea/wonsan/lake_sijung,0.4,13.487,1.509,needs_external_source,,https://en.wikivoyage.org/wiki/Wonsan
asia/china/shandong_province/taian,Tai'an,Tai'an,14,35,see,Tai Shan peak,0.85,candidate,has coordinates; has description; high-value type,36.2097,117.1223,Jade Emperor Peak,asia/china/shandong_province/taian/jade_emperor_peak,0.467,5.349,3.856,needs_external_source,,https://en.wikivoyage.org/wiki/Tai%27an
europe/spain/canaryislands/tenerife/lalaguna,San Cristóbal de La Laguna,San Cristóbal de La Laguna,8,48,see,Natural pools of Bajamar,0.85,candidate,has coordinates; has description; high-value type,28.5564,-16.34444,Parque Rural de Anaga,europe/spain/canaryislands/tenerife/lalaguna/parque_anaga,0.429,6.891,7.934,needs_external_source,,https://en.wikivoyage.org/wiki/San_Crist%C3%B3bal_de_La_Laguna
asia/myanmar/mandalay,Mandalay,Mandalay,15,38,see,Shwe Kyi Myin Paya,0.85,candidate,has coordinates; has description; high-value type,22.020003,96.107817,Shwenandaw Monastery,asia/myanmar/mandalay/shwenandaw_monastery,0.474,4.348,6.839,needs_external_source,,https://en.wikivoyage.org/wiki/Mandalay
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield,Sheffield,Sheffield,2,253,see,3-7 Sidney Street,0.85,candidate,has coordinates; has description; high-value type,53.376208,-1.467805,Bishop's House,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield/bishopshouse,0.323,2.545,0.524,needs_external_source,,https://en.wikivoyage.org/wiki/Sheffield
europe/spain/spanishcostas/denia,Dénia,Dénia,3,33,see,Ermita de Santa Llúcia,0.85,candidate,has coordinates; has description; high-value type,38.82436,0.12247,Túnel del Castell,europe/spain/spanishcostas/denia/tunnel_del_castell,0.438,2.516,2.316,needs_external_source,,https://en.wikivoyage.org/wiki/D%C3%A9nia
asia/china/shandong_province/qingdao,Qingdao,Qingdao,12,108,see,广兴里,0.85,candidate,has coordinates; has description; high-value type,36.0775,120.32,,,0.0,,5.338,needs_external_source,,https://en.wikivoyage.org/wiki/Qingdao
europe/hungary/szombathely,Szombathely,Szombathely,8,42,see,Kám,0.85,candidate,has coordinates; has description; high-value type,47.103,16.878,Csónakázótó,europe/hungary/szombathely/csonakazoto,0.308,27.771,24.099,needs_external_source,,https://en.wikivoyage.org/wiki/Szombathely
northamerica/mexico/mazatlan,Mazatlan,Mazatlan,23,56,see,Miramar Condominium,0.85,candidate,has coordinates; has description; high-value type,23.22665,-106.42784,Mercado Pino Suarez,northamerica/mexico/mazatlan/mercado_pino_suarez,0.421,2.386,2.663,needs_external_source,,https://en.wikivoyage.org/wiki/Mazatlan
northamerica/unitedstates/california/san_bruno,San Bruno,San Bruno,6,8,see,Sweeney Ridge,0.85,candidate,has coordinates; has description; high-value type,37.6105,-122.4589,Tanforan Assembly Center Memorial,northamerica/unitedstates/california/san_bruno/tanforan_assembly_center,0.261,4.848,4.216,needs_external_source,,https://en.wikivoyage.org/wiki/San_Bruno
