world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/denmark/fredrikshavn,Frederikshavn,Frederikshavn,7,44,do,Rock in Frederikshavn,0.89,candidate,has coordinates; has description; high-value type; has external URL,57.4454,10.4798,Hirsholmene,europe/denmark/fredrikshavn/hirsholmene,0.312,10.138,3.253,has_external_url,http://www.rockifrederikshavn.dk/,https://en.wikivoyage.org/wiki/Frederikshavn
northamerica/unitedstates/georgia/fortoglethorpe,Fort Oglethorpe,Fort Oglethorpe (Georgia),2,7,see,Gordon Lee Mill,0.89,candidate,has coordinates; has description; high-value type; has external URL,34.88354,-85.26674,Chickamauga and Chattanooga National Military Park,northamerica/unitedstates/georgia/fortoglethorpe/chickamauga_battlefield,0.277,5.778,7.635,has_external_url,http://leeandgordonsmills.com/,https://en.wikivoyage.org/wiki/Fort_Oglethorpe_%28Georgia%29
northamerica/unitedstates/ohio/toledo,Toledo,Toledo (Ohio),13,91,see,WGTE-TV,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.657222,-83.431944,Valentine Theatre,northamerica/unitedstates/ohio/toledo/valentine_theatre,0.333,8.51,8.809,has_external_url,https://www.wgte.org/,https://en.wikivoyage.org/wiki/Toledo_%28Ohio%29
northamerica/unitedstates/oregon/eugene,Eugene,Eugene,20,105,do,Scandinavian Festival,0.89,candidate,has coordinates; has description; high-value type; has external URL,44.21825,-123.20228,Ninkasi Brewing Tasting Room,northamerica/unitedstates/oregon/eugene/ninkasi_brewing,0.408,19.387,20.522,has_external_url,https://junctioncityscandia.org/,https://en.wikivoyage.org/wiki/Eugene
europe/hungary/sopron,Sopron,Sopron,9,234,see,Catholic Collection,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.68745,16.59235,Domonkos Wine Bar,europe/hungary/sopron/domonkos_wine_bar,0.41,0.59,0.912,has_external_url,http://www.egyhazmegyeikincstar.hu/menu1/soproi_leporello.pdf,https://en.wikivoyage.org/wiki/Sopron
northamerica/unitedstates/florida/kissimmee,Kissimmee,Kissimmee,4,18,do,Boggy Creek Airboat & Swamp Buggy Rides,0.89,candidate,has coordinates; has description; high-value type; has external URL,28.13953,-81.36223,Monument of States,northamerica/unitedstates/florida/kissimmee/monument_of_states,0.305,17.422,17.516,has_external_url,http://www.bcairboats.com,https://en.wikivoyage.org/wiki/Kissimmee
europe/germany/saxony/leipzig,Leipzig,Leipzig,16,133,see,Torhaus Dölitz,0.89,candidate,has coordinates; has description; high-value type; has external URL,51.2874903,12.3877126,Altes Rathaus,europe/germany/saxony/leipzig/altesrathaus,0.444,5.974,5.978,has_external_url,http://www.zinnfigurenfreunde-leipzig.de/,https://en.wikivoyage.org/wiki/Leipzig
northamerica/unitedstates/california/longbeach,Long Beach,Long Beach,10,97,do,Grecian Festival,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.77,-118.1187,Rancho Los Alamitos,northamerica/unitedstates/california/longbeach/rancho_los_alamitos,0.387,2.704,6.739,has_external_url,https://www.lbgreekfest.org/,https://en.wikivoyage.org/wiki/Long_Beach
europe/germany/lowersaxony/east_frisian_islands/borkum,Borkum,Borkum,5,21,see,"Seezeichen „Großes Kaap""",0.89,candidate,has coordinates; has description; high-value type; has external URL,53.59405,6.66443,New Lighthouse (Borkum Großer Leuchtturm),europe/germany/lowersaxony/east_frisian_islands/borkum/new_lighthouse,0.396,0.604,2.0,has_external_url,http://www.leuchttuerme.net/index.php?nav=1000119&lang=1,https://en.wikivoyage.org/wiki/Borkum
northamerica/unitedstates/indiana/indianapolis,Indianapolis,Indianapolis,42,225,do,Ride the slick track at Post Road Recreation Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.84157,-86.00861,Soldiers' and Sailors' Monument,northamerica/unitedstates/indiana/indianapolis/soldiers_sailors_monument,0.395,15.148,15.169,has_external_url,http://www.postroadrecreationcenter.com/,https://en.wikivoyage.org/wiki/Indianapolis
