world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/serbia/kosovoprovince/peja,Peja,Peja,8,64,see,Konaku i Jashar Pashës,0.7,candidate,has coordinates; has description; high-value type,42.658967,20.294645,Tahir Bey's Palace,europe/serbia/kosovoprovince/peja/tahir_bey_palace,0.63,0.37,0.525,needs_external_source,,https://en.wikivoyage.org/wiki/Peja
asia/indonesia/sleman,Sleman,Sleman,7,32,see,Candi Sari,0.7,candidate,has coordinates; has description; high-value type,-7.761525,110.474167,Candi Gebang,asia/indonesia/sleman/candi_gebang,0.636,6.494,13.001,needs_external_source,,https://en.wikivoyage.org/wiki/Sleman
northamerica/unitedstates/georgia/savannah,Savannah,Savannah,12,86,see,Greene Square,0.7,candidate,has coordinates; has description; high-value type,32.076429,-81.086003,Owens-Thomas House,northamerica/unitedstates/georgia/savannah/owens_thomas_house,0.662,0.338,0.645,needs_external_source,,https://en.wikivoyage.org/wiki/Savannah
europe/germany/badenwrttemberg/stuttgart,Stuttgart,Stuttgart,27,176,see,Schellenturm,0.7,candidate,has coordinates; has description; high-value type,48.773094,9.183526,Osho's,europe/germany/badenwrttemberg/stuttgart/oshos,0.674,0.326,0.649,needs_external_source,,https://en.wikivoyage.org/wiki/Stuttgart
europe/france/aquitaine/saintes,Saintes,Saintes,6,93,see,Pharmacie du Théâtre,0.7,candidate,has coordinates; has description; high-value type,45.74706,-0.63405,Musée Archéologique,europe/france/aquitaine/saintes/musee_archeologique,0.699,0.301,0.171,needs_external_source,,https://en.wikivoyage.org/wiki/Saintes
australiaandpacific/newzealand/south_island/otago/dunedin,Dunedin,Dunedin,15,102,see,Albany Street Centre,0.7,candidate,has coordinates; has description; high-value type,-45.86637,170.50878,Baldwin Street,australiaandpacific/newzealand/south_island/otago/dunedin/baldwin_street,0.588,2.583,0.949,needs_external_source,,https://en.wikivoyage.org/wiki/Dunedin
asia/indonesia/bali/ubud,Ubud,Ubud,21,95,see,Tegallalang,0.7,candidate,has coordinates; has description; high-value type,-8.447663,115.27721,Tegal,asia/indonesia/bali/ubud/tegal,0.625,8.02,6.834,needs_external_source,,https://en.wikivoyage.org/wiki/Ubud
europe/hungary/sopron,Sopron,Sopron,9,234,see,Former Evangelical Theology Building,0.7,candidate,has coordinates; has description; high-value type,47.67894,16.59153,Széchenyi Square,europe/hungary/sopron/szechenyi_square,0.551,0.449,0.532,needs_external_source,,https://en.wikivoyage.org/wiki/Sopron
northamerica/unitedstates/arkansas/littlerock,Little Rock,Little Rock,14,93,see,Daisy Bates House,0.7,candidate,has coordinates; has description; high-value type,34.721667,-92.283333,Old State House Museum,northamerica/unitedstates/arkansas/littlerock/old_state_house_museum,0.564,3.015,2.821,needs_external_source,,https://en.wikivoyage.org/wiki/Little_Rock
asia/india/uttaranchal/mussoorie,Mussoorie,Mussoorie,13,47,see,Lake Mist,0.7,candidate,has coordinates; has description; high-value type,30.458511,78.07372,Kasmanda Palace,asia/india/uttaranchal/mussoorie/kasmanda_palace,0.566,0.434,0.474,needs_external_source,,https://en.wikivoyage.org/wiki/Mussoorie
europe/russia/kaliningrad,Kaliningrad,Kaliningrad,9,42,do,Walk the bridges (or mathematically fail to),0.7,candidate,has coordinates; has description; high-value type,54.703333,20.515556,Immanuel Kant's Tomb,europe/russia/kaliningrad/immanuel_kant_tomb,0.609,0.391,1.063,needs_external_source,,https://en.wikivoyage.org/wiki/Kaliningrad
europe/greece/thassos_island,Thassos,Thasos,14,112,see,Sotiros,0.7,candidate,has coordinates; has description; high-value type,40.7171,24.5747,Kastro,europe/greece/thassos_island/kastro_village,0.615,8.599,7.401,needs_external_source,,https://en.wikivoyage.org/wiki/Thasos
asia/uzbekistan/shakhrisabz,Shakhrisabz,Shakhrisabz,4,12,see,Crypt of Temur,0.7,candidate,has coordinates; has description; high-value type,39.04958,66.83174,Kok-Gumbaz Mosque,asia/uzbekistan/shakhrisabz/kok_gumbaz_mosque,0.556,0.444,24.832,needs_external_source,,https://en.wikivoyage.org/wiki/Shakhrisabz
africa/tunisia/tataouine,Tataouine,Tataouine,6,8,see,Auberge Alferdaous,0.7,candidate,has coordinates; has description; high-value type,32.928276816505246,10.44884280062513,Thursday Market,africa/tunisia/tataouine/thursday_market,0.613,0.387,0.389,needs_external_source,,https://en.wikivoyage.org/wiki/Tataouine
europe/moldova/tiraspol,Tiraspol,Tiraspol,8,19,see,Supreme Soviet,0.7,candidate,has coordinates; has description; high-value type,46.83664,29.60659,Dniester Riverfront,europe/moldova/tiraspol/dniester_riverfront,0.661,0.339,0.339,needs_external_source,,https://en.wikivoyage.org/wiki/Tiraspol
asia/nepal/kathmandu,Kathmandu,Kathmandu,48,43,see,Bhimsen paakhaa Bishnumati Bridge,0.7,candidate,has coordinates; has description; high-value type,27.70171,85.30234,Kasthamandap,asia/nepal/kathmandu/kasthamandap,0.581,0.419,1.94,needs_external_source,,https://en.wikivoyage.org/wiki/Kathmandu
asia/china/guizhou/taijiang,Taijiang,Taijiang,4,9,see,Miao Jiang Sister Square,0.7,candidate,has coordinates; has description; high-value type,26.673017,108.301705,Miao Sister Festival,asia/china/guizhou/taijiang/sister_festival,0.591,5.065,1.882,needs_external_source,,https://en.wikivoyage.org/wiki/Taijiang
asia/unitedarabemirates/abudhabi,Abu Dhabi,Abu Dhabi,53,106,see,Lulu Islands,0.7,candidate,has coordinates; has description; high-value type,24.499231,54.343831,Yas Island,asia/unitedarabemirates/abudhabi/yas_island,0.636,26.861,6.073,needs_external_source,,https://en.wikivoyage.org/wiki/Abu_Dhabi
europe/spain/spanishcostas/valencia,Valencia,Valencia,42,222,see,Palau Reial de València,0.7,candidate,has coordinates; has description; high-value type,39.47874,-0.36714,Jardines del Turia,europe/spain/spanishcostas/valencia/jardines_del_turia,0.68,0.32,1.276,needs_external_source,,https://en.wikivoyage.org/wiki/Valencia
europe/italy/lombardia/lagodigarda/peschiera,Peschiera del Garda,Peschiera del Garda,10,10,see,Scavi Romani,0.7,candidate,has coordinates; has description; high-value type,45.437923,10.694638,Trattoria al Combattente,europe/italy/lombardia/lagodigarda/peschiera/trattoria_giulietta_romeo,0.671,0.329,0.456,needs_external_source,,https://en.wikivoyage.org/wiki/Peschiera_del_Garda
asia/pakistan/taxila,Taxila,Taxila,10,22,see,Lalchak mounds,0.7,candidate,has coordinates; has description; high-value type,33.78743,72.863493,Bhir Mound,asia/pakistan/taxila/bhir_mound,0.583,6.267,5.085,needs_external_source,,https://en.wikivoyage.org/wiki/Taxila
asia/malaysia/kluang,Kluang,Kluang,5,28,see,Kluang Lake Square,0.7,candidate,has coordinates; has description; high-value type,2.022897,103.318072,Kluang Food Guide,asia/malaysia/kluang/kluang_food,0.571,1.057,1.052,needs_external_source,,https://en.wikivoyage.org/wiki/Kluang
northamerica/thecaribbean/cuba/vinales,Viñales,Viñales,11,39,see,Tobacco Farm Casa del Veguero,0.7,candidate,has coordinates; has description; high-value type,22.6079347,-83.7120802,Tobacco Farm Visits,northamerica/thecaribbean/cuba/vinales/tobacco_farms,0.636,0.845,0.897,needs_external_source,,https://en.wikivoyage.org/wiki/Vi%C3%B1ales
asia/papuanewguinea/rabaul,Rabaul,Rabaul,4,10,see,Japanese Barge Tunnel,0.7,candidate,has coordinates; has description; high-value type,-4.280143,152.155215,Japanese Tunnel System,asia/papuanewguinea/rabaul/japanese_tunnels,0.698,9.157,9.291,needs_external_source,,https://en.wikivoyage.org/wiki/Rabaul
asia/china/zhejiang/jiaxing,Jiaxing,Jiaxing,5,29,see,Haogu Pagoda / Shrine to Wu Zixu,0.7,candidate,has coordinates; has description; high-value type,30.7563,120.7493,Kim Ku Hideout (Meiwan Street),asia/china/zhejiang/jiaxing/kim_ku_hideout,0.56,0.44,1.158,needs_external_source,,https://en.wikivoyage.org/wiki/Jiaxing
southamerica/brazil/goiania,Goiânia,Goiânia,11,33,see,Instituto Histórico e Geográfico de Goiás - IHGG,0.7,candidate,has coordinates; has description; high-value type,-16.68251,-49.25712,Feira Hippie,southamerica/brazil/goiania/feira_hippie,0.647,0.353,0.448,needs_external_source,,https://en.wikivoyage.org/wiki/Goi%C3%A2nia
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,do,Batali Hill,0.7,candidate,has coordinates; has description; high-value type,22.3438416,91.8149679,DC Hill,asia/bangladesh/chittagong/dc_hill,0.556,2.088,2.294,needs_external_source,,https://en.wikivoyage.org/wiki/Chittagong
asia/thailand/chantaburi,Chantaburi,Chanthaburi,14,20,see,Wat Phlup,0.7,candidate,has coordinates; has description; high-value type,12.5845,102.0553,Wat Phai Lom,asia/thailand/chantaburi/chanta_buri/wat_pak_nam_khaem_nu,0.667,6.554,6.005,needs_external_source,,https://en.wikivoyage.org/wiki/Chanthaburi
africa/namibia/swakopmund,Swakopmund,Swakopmund,13,44,see,Barracks,0.7,candidate,has coordinates; has description; high-value type,-22.6819,14.52468,Swakopmund Museum,africa/namibia/swakopmund/swakopmund_museum,0.673,0.327,0.637,needs_external_source,,https://en.wikivoyage.org/wiki/Swakopmund
asia/oman/sur,Sur,Sur,6,16,see,Dhow shipyard,0.7,candidate,has coordinates; has description; high-value type,22.561787,59.536869,Al-Ayjah Fort,asia/oman/sur/al_ayjah_fort,0.603,0.397,1.122,needs_external_source,,https://en.wikivoyage.org/wiki/Sur
southamerica/brazil/sao_luis,São Luís,São Luís,72,24,do,Olho d'Água,0.7,candidate,has coordinates; has description; high-value type,-2.47899,-44.2277,Praia do Olho d'Água,southamerica/brazil/sao_luis/praia_do_olho_dagua,0.69,3.581,9.477,needs_external_source,,https://en.wikivoyage.org/wiki/S%C3%A3o_Lu%C3%ADs
asia/saudiarabia/medina,Medina,Medina,6,12,see,Masjid Jumua,0.7,candidate,has coordinates; has description; high-value type,24.445489,39.615278,Al-Masjid an-Nabawi,asia/saudiarabia/medina/prophets_mosque,0.571,2.577,2.885,needs_external_source,,https://en.wikivoyage.org/wiki/Medina
europe/switzerland/geneva,Geneva,Geneva,44,99,see,Quartier des Grottes,0.7,candidate,has coordinates; has description; high-value type,46.21224,6.13718,Galicia,europe/switzerland/geneva/galicia,0.59,0.41,1.369,needs_external_source,,https://en.wikivoyage.org/wiki/Geneva
europe/austria/melk,Melk,Melk,5,24,see,Haus am Stein,0.7,candidate,has coordinates; has description; high-value type,48.22766,15.32913,Stift Melk (Melk Abbey),europe/austria/melk/stift_melk,0.645,0.355,0.585,needs_external_source,,https://en.wikivoyage.org/wiki/Melk
northamerica/unitedstates/kentucky/frankfort,Frankfort,Frankfort (Kentucky),5,47,see,Scenic Overlook,0.7,candidate,has coordinates; has description; high-value type,38.18716,-84.87926,Kentucky State Capitol,northamerica/unitedstates/kentucky/frankfort/kentucky_state_capitol,0.65,0.35,1.614,needs_external_source,,https://en.wikivoyage.org/wiki/Frankfort_%28Kentucky%29
europe/unitedkingdom/scotland/glasgow,Glasgow,Glasgow,32,184,see,St Andrew's Suspension Bridge,0.7,candidate,has coordinates; has description; high-value type,55.8488,-4.2384,People's Palace and Winter Gardens,europe/unitedkingdom/scotland/glasgow/peoples_palace,0.62,0.38,1.558,needs_external_source,,https://en.wikivoyage.org/wiki/Glasgow
asia/india/maharashtra/lonavala,Lonavala,Lonavla,9,17,see,Lion's Point,0.7,candidate,has coordinates; has description; high-value type,18.699605,73.38621,Tiger's Leap,asia/india/maharashtra/lonavala/tigers_leap,0.691,0.309,6.052,needs_external_source,,https://en.wikivoyage.org/wiki/Lonavla
europe/croatia/sibenik,Sibenik,Šibenik,17,18,see,Autobusni kolodvor Šibenik,0.7,candidate,has coordinates; has description; high-value type,43.7321,15.893011,Azimut,europe/croatia/sibenik/azimut,0.689,0.311,0.253,needs_external_source,,https://en.wikivoyage.org/wiki/%C5%A0ibenik
asia/india/karnataka/bijapur,Bijapur,Bijapur (Karnataka),12,33,see,Mecca Gate,0.7,candidate,has coordinates; has description; high-value type,16.826318,75.708644,Mecca Masjid,asia/india/karnataka/bijapur/mecca_masjid,0.636,1.215,0.455,needs_external_source,,https://en.wikivoyage.org/wiki/Bijapur_%28Karnataka%29
northamerica/canada/manitoba/thompson,Thompson,Thompson,5,12,do,Bateman Wolf Mural,0.7,candidate,has coordinates; has description; high-value type,55.736709,-97.847704,Spirit Way Wolf Murals,northamerica/canada/manitoba/thompson/spirit_way,0.65,0.874,1.232,needs_external_source,,https://en.wikivoyage.org/wiki/Thompson
