world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/lithuania/kaunas,Kaunas,Kaunas,16,90,see,Napoleon's Hill,0.77,candidate,has coordinates; high-value type,54.8612,23.9284,Town Hall Square,europe/lithuania/kaunas/town_hall_square,0.387,4.754,4.441,needs_external_source,,https://en.wikivoyage.org/wiki/Kaunas
northamerica/unitedstates/northcarolina/durham,Durham,Durham (North Carolina),19,50,do,Willowhaven,0.77,candidate,has coordinates; high-value type,36.0709,-78.96676,Black Wall Street,northamerica/unitedstates/northcarolina/durham/black_wall_street,0.286,10.231,10.113,needs_external_source,,https://en.wikivoyage.org/wiki/Durham_%28North_Carolina%29
europe/spain/catalonia/sant_feliu_de_guixols,Sant Feliu de Guíxols,Sant Feliu de Guíxols,10,40,see,Mirador de les Triadores,0.77,candidate,has coordinates; high-value type,41.7791766,3.0419269,Maritime Rescue Museum,europe/spain/catalonia/sant_feliu_de_guixols/maritime_rescue_museum,0.451,0.549,1.244,needs_external_source,,https://en.wikivoyage.org/wiki/Sant_Feliu_de_Gu%C3%ADxols
europe/unitedkingdom/scotland/greenock,Greenock,Greenock,4,15,see,Loch Thom and the Cut,0.77,candidate,has coordinates; high-value type,55.91,-4.806,McLean Museum and Art Gallery,europe/unitedkingdom/scotland/greenock/mclean_museum,0.391,5.186,5.173,needs_external_source,,https://en.wikivoyage.org/wiki/Greenock
asia/thailand/ayutthaya,Ayutthaya,Ayutthaya,15,60,see,Wat Luang Chi Krut,0.77,candidate,has coordinates; high-value type,14.341311,100.550769,Wat Phanan Choeng,asia/thailand/ayutthaya/wat_phanan_choeng,0.514,3.048,2.545,needs_external_source,,https://en.wikivoyage.org/wiki/Ayutthaya
asia/turkey/denizli,Denizli,Denizli,13,16,see,Colossae,0.77,candidate,has coordinates; high-value type,37.7867,29.2601,Pluto's Gate,asia/turkey/denizli/plutos_gate,0.5,19.484,15.307,needs_external_source,,https://en.wikivoyage.org/wiki/Denizli
asia/turkey/demre,Demre (Myra),Demre,2,9,see,Soura,0.77,candidate,has coordinates; high-value type,36.2411,29.9398,Church of St Nicholas,asia/turkey/demre/st_nicholas_church,0.231,4.117,3.638,needs_external_source,,https://en.wikivoyage.org/wiki/Demre
asia/turkey/gallipoli_troy/pamukkale,Pamukkale,Pamukkale,8,14,see,Karahayit,0.77,candidate,has coordinates; high-value type,37.9675,29.1027,Hierapolis,asia/turkey/gallipoli_troy/pamukkale/hierapolis,0.316,5.142,5.541,needs_external_source,,https://en.wikivoyage.org/wiki/Pamukkale
asia/iran/persepolis,Persepolis,Persepolis,0,17,see,Treasury,0.77,candidate,has coordinates; high-value type,29.93442,52.89179,,,0.0,,0.16,needs_external_source,,https://en.wikivoyage.org/wiki/Persepolis
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Timor Leste,0.77,candidate,has coordinates; high-value type,-6.21369,106.82017,Maritime Museum,asia/indonesia/java/jakarta/maritime_museum,0.462,10.169,4.328,needs_external_source,,https://en.wikivoyage.org/wiki/Jakarta
asia/india/maharashtra/nagpur,Nagpur,Nagpur,8,31,see,Namantar Shahid Smarak,0.77,candidate,has coordinates; high-value type,21.1711,79.0966,Raman Science Centre,asia/india/maharashtra/nagpur/raman_science_centre,0.429,2.814,2.807,needs_external_source,,https://en.wikivoyage.org/wiki/Nagpur
europe/ireland/rosslare,Rosslare,Rosslare,2,16,do,Hazelwood Stables,0.77,candidate,has coordinates; high-value type,52.2285,-6.3433,Rosslare Strand,europe/ireland/rosslare/rosslare_strand,0.312,5.773,5.827,needs_external_source,,https://en.wikivoyage.org/wiki/Rosslare
europe/spain/spanishcostas/alicante,Alicante,Alicante,8,74,do,Platja dels Arenals del Sol,0.77,candidate,has coordinates; high-value type,38.2479,-0.5157,Santa Bàrbara Castle,europe/spain/spanishcostas/alicante/santa_barbara_castle,0.512,11.7,10.913,needs_external_source,,https://en.wikivoyage.org/wiki/Alicante
europe/unitedkingdom/scotland/skye/elgol,Elgol,Elgol,2,10,see,Dun Ringill,0.77,candidate,has coordinates; high-value type,57.1792,-6.0378,Camasunary Bay,europe/unitedkingdom/scotland/skye/elgol/camasunary_bay,0.24,6.92,5.081,needs_external_source,,https://en.wikivoyage.org/wiki/Elgol
europe/ireland/tullamore,Tullamore,Tullamore,5,27,see,Croghan Hill,0.77,candidate,has coordinates; high-value type,53.347,-7.278,Ballycowan Castle,europe/ireland/tullamore/ballycowan_castle,0.414,20.233,16.39,needs_external_source,,https://en.wikivoyage.org/wiki/Tullamore
europe/channelislands/sark,Sark,Sark,7,15,see,Brecqhou,0.77,candidate,has coordinates; high-value type,49.432,-2.388,La Coupée,europe/channelislands/sark/la_coupee,0.429,2.072,1.811,needs_external_source,,https://en.wikivoyage.org/wiki/Sark
europe/finland/turku,Turku,Turku,5,262,see,Hirvensalo,0.77,candidate,has coordinates; high-value type,60.4051,22.2111,Turku Cathedral,europe/finland/turku/turku_cathedral,0.32,6.173,6.011,needs_external_source,,https://en.wikivoyage.org/wiki/Turku
europe/spain/spanishcostas/valencia,Valencia,Valencia,42,222,see,Tourist Info Puerto,0.77,candidate,has coordinates; high-value type,39.44387,-0.32839,Torres de Serranos,europe/spain/spanishcostas/valencia/torres_de_serranos,0.471,5.671,5.017,needs_external_source,,https://en.wikivoyage.org/wiki/Valencia
europe/germany/northrhinewestphalia/cologne,Cologne,Cologne,17,152,see,Rheinpark,0.77,candidate,has coordinates; high-value type,50.94957,6.97576,Hohenzollernbrücke (Love Locks Bridge),europe/germany/northrhinewestphalia/cologne/hohenzollern_bridge,0.37,1.711,1.666,needs_external_source,,https://en.wikivoyage.org/wiki/Cologne
europe/spain/balearicislands/mallorca/magaluf,Magaluf,Magaluf,6,12,see,Altar del Puig d'es Capità,0.77,candidate,has coordinates; high-value type,39.5416,2.5755,Magaluf Beach,europe/spain/balearicislands/mallorca/magaluf/magaluf_beach,0.353,5.001,4.932,needs_external_source,,https://en.wikivoyage.org/wiki/Magaluf
europe/spain/spanishcostas/alicante,Alicante,Alicante,8,74,do,Platja del Saladar,0.77,candidate,has coordinates; high-value type,38.292395,-0.519994,Basilica of Santa Maria,europe/spain/spanishcostas/alicante/basilica_santa_maria,0.432,6.957,6.338,needs_external_source,,https://en.wikivoyage.org/wiki/Alicante
europe/spain/canaryislands/isla_graciosa,La Graciosa,Graciosa (Canary Islands),3,18,do,La Aguja Grande,0.77,candidate,has coordinates; high-value type,29.2529,-13.5059,Playa Francesa,europe/spain/canaryislands/isla_graciosa/playa_francesa,0.538,2.221,2.12,needs_external_source,,https://en.wikivoyage.org/wiki/Graciosa_%28Canary_Islands%29
asia/india/andhrapradesh/tirupathi_1,Tirupati,Tirupati,11,16,see,Kalyani Dam,0.77,candidate,has coordinates; high-value type,13.65699,79.26864,Sri Kalahasti Temple,asia/india/andhrapradesh/tirupathi_1/sri_kalahasti,0.452,47.6,16.568,needs_external_source,,https://en.wikivoyage.org/wiki/Tirupati
northamerica/thecaribbean/barbados/bridgetown,Bridgetown,Bridgetown,19,19,see,Wildey Great House,0.77,candidate,has coordinates; high-value type,13.0919,-59.5822,Broad Street,northamerica/thecaribbean/barbados/bridgetown/broad_street,0.333,3.733,3.542,needs_external_source,,https://en.wikivoyage.org/wiki/Bridgetown
europe/ireland/limerick,Limerick,Limerick,15,43,see,Ardnacrusha,0.77,candidate,has coordinates; high-value type,52.706,-8.613,Limerick Museum,europe/ireland/limerick/limerick_museum,0.308,4.779,4.782,needs_external_source,,https://en.wikivoyage.org/wiki/Limerick
africa/capeverde/saotiago/praia,Praia,Praia,9,65,see,Guinea-Bissau,0.77,candidate,has coordinates; high-value type,14.90971,-23.52969,Quintal da Música,africa/capeverde/saotiago/praia/quintal_da_musica,0.467,2.447,2.288,needs_external_source,,https://en.wikivoyage.org/wiki/Praia
asia/iran/persepolis,Persepolis,Persepolis,0,17,see,The rock-hewn tomb of Artexerxes II,0.77,candidate,has coordinates; high-value type,29.9361,52.8928,,,0.0,,0.252,needs_external_source,,https://en.wikivoyage.org/wiki/Persepolis
asia/philippines/negrosisland/bacolod,Bacolod,Bacolod,27,97,do,Montevista Tennis Association,0.77,candidate,has coordinates; high-value type,10.6677,122.9708,Museo Negrense De La Salle,asia/philippines/negrosisland/bacolod/museo_negrense_de,0.367,1.523,2.327,needs_external_source,,https://en.wikivoyage.org/wiki/Bacolod
europe/ireland/glendalough,Glendalough,Glendalough,7,8,see,Glenmaclure,0.77,candidate,has coordinates; high-value type,52.958,-6.354,Glendalough Cathedral,europe/ireland/glendalough/cathedral,0.5,6.217,6.11,needs_external_source,,https://en.wikivoyage.org/wiki/Glendalough
europe/spain/spanishcostas/loscristianos,Los Cristianos,Los Cristianos,4,11,do,Golf las Américas,0.77,candidate,has coordinates; high-value type,28.062917,-16.720639,Playa de Las Vistas,europe/spain/spanishcostas/loscristianos/playa_de_las_vistas,0.48,1.274,1.48,needs_external_source,,https://en.wikivoyage.org/wiki/Los_Cristianos
europe/poland/lublin,Lublin,Lublin,10,68,do,Bajka,0.77,candidate,has coordinates; high-value type,51.24645,22.54379,Kraków Gate,europe/poland/lublin/krakow_gate,0.25,1.586,1.887,needs_external_source,,https://en.wikivoyage.org/wiki/Lublin
europe/serbia/kosovoprovince/vushtrri,Vushtrri,Vushtrri,1,10,see,Sitnica Bridge,0.77,candidate,has coordinates; high-value type,42.82447,20.95451,Muzeu Historik-Etnografik Vushtrri,europe/serbia/kosovoprovince/vushtrri/muzeu_historiketn,0.167,1.07,1.07,needs_external_source,,https://en.wikivoyage.org/wiki/Vushtrri
europe/spain/canaryislands/lagomera/vallegranrey,Valle Gran Rey,Valle Gran Rey,4,13,do,Baranco de Argaga to Gerian,0.77,candidate,has coordinates; high-value type,28.0947,-17.3196,Garajonay National Park Trails,europe/spain/canaryislands/lagomera/vallegranrey/garajonay_trails,0.407,8.296,1.318,needs_external_source,,https://en.wikivoyage.org/wiki/Valle_Gran_Rey
europe/italy/liguria/italianriviera/finaleligure,Finale Ligure,Finale Ligure,7,21,see,Castel S. Giovanni,0.77,candidate,has coordinates; high-value type,44.177393,8.325092,Trofie al Pesto — What to Eat,europe/italy/liguria/italianriviera/finaleligure/trofie_al_pesto,0.318,1.756,1.756,needs_external_source,,https://en.wikivoyage.org/wiki/Finale_Ligure
