world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/italy/lazio/viterbo,Viterbo,Viterbo,11,13,see,Villa Lante,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.426389,12.154798,Trattoria Il Richiasto,europe/italy/lazio/viterbo/trattoria_il_richiasto,0.364,4.214,4.625,has_external_url,http://www.polomusealelazio.beniculturali.it/index.php?it/243/villa-lante,https://en.wikivoyage.org/wiki/Viterbo
northamerica/unitedstates/montana/missoula,Missoula,Missoula,6,38,do,Acton Square Dance Center & Campground,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.956,-114.175,Mount Sentinel and the M Trail,northamerica/unitedstates/montana/missoula/mount_sentinel,0.455,19.775,16.66,has_external_url,https://www.yellowrockcampground.com/our-story,https://en.wikivoyage.org/wiki/Missoula
northamerica/unitedstates/connecticut/hartford,Hartford,Hartford,11,75,do,Xfinity Theatre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.7792,-72.6692,Harriet Beecher Stowe House,northamerica/unitedstates/connecticut/hartford/harriet_beecher_stowe_house,0.333,3.493,2.417,has_external_url,https://www.meadowsmusictheatre.com/,https://en.wikivoyage.org/wiki/Hartford
northamerica/unitedstates/newyorkstate/niagara_frontier/niagarafalls,Niagara Falls,Niagara Falls (New York),8,44,see,Niagara Falls Underground Railroad Heritage Center,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.1098,-79.0556,Niagara Falls State Park,northamerica/unitedstates/newyorkstate/niagara_frontier/niagarafalls/niagara_falls_state_park,0.514,2.116,2.426,has_external_url,https://www.niagarafallsundergroundrailroad.org,https://en.wikivoyage.org/wiki/Niagara_Falls_%28New_York%29
asia/turkey/dalyan,Dalyan,Dalyan,12,10,see,Turtle Sanctuary,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.7766,28.6339,Iztuzu Beach,asia/turkey/dalyan/iztuzu_beach,0.404,0.596,6.54,has_external_url,https://www.dekamer.org.tr/,https://en.wikivoyage.org/wiki/Dalyan
northamerica/unitedstates/newjersey/trenton,Trenton,Trenton,11,34,see,Arm & Hammer Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.2032,-74.7608,Chambersburg,northamerica/unitedstates/newjersey/trenton/chambersburg,0.387,1.452,1.95,has_external_url,https://www.mlbdraftleague.com/trenton/ballpark,https://en.wikivoyage.org/wiki/Trenton
europe/unitedkingdom/england/gloucestershire/cheltenham,Cheltenham,Cheltenham,10,51,see,Sudeley Castle,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.94737,-1.956387,Cheltenham Minster (St Mary's),europe/unitedkingdom/england/gloucestershire/cheltenham/cheltenham_minster,0.438,9.67,9.497,has_external_url,http://www.sudeleycastle.co.uk/,https://en.wikivoyage.org/wiki/Cheltenham
europe/spain/canaryislands/lanzarote/teguise,Teguise,Teguise,8,23,see,Lagomar,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,29.0449,-13.5552,La Cilla,europe/spain/canaryislands/lanzarote/teguise/la_cilla,0.333,1.654,1.673,has_external_url,https://www.lanzarote.com/en/discover-lanzarote/secret-corners/the-house-of-omar-sharif/,https://en.wikivoyage.org/wiki/Teguise
australiaandpacific/australia/queensland/brisbane,Brisbane,Brisbane,21,164,see,"Japanese Garden, Toowong",0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-27.477237,152.977002,City Botanic Gardens,australiaandpacific/australia/queensland/brisbane/botanic_garden,0.419,5.175,4.476,has_external_url,https://www.brisbane.qld.gov.au/things-to-see-and-do/council-venues-and-precincts/parks/botanic-gardens-in-brisbane/brisbane-botanic-gardens-mt-coot-tha/attractions/japanese-garden,https://en.wikivoyage.org/wiki/Brisbane
europe/austria/innsbruck,Innsbruck,Innsbruck,11,70,see,Small Cable Railway Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.28608,11.39913,Tyrolean Folk Art Museum,europe/austria/innsbruck/tyrolean_folk_art_museum,0.48,1.962,2.349,has_external_url,https://www.nordkette.com/en/seilbahnmuseum.html,https://en.wikivoyage.org/wiki/Innsbruck
southamerica/venezuela/barquisimeto,Barquisimeto,Barquisimeto,10,15,do,El Mundo de los Niños,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,10.0461,-69.3304,Museo de Barquisimeto,southamerica/venezuela/barquisimeto/museo_de_barquisimeto,0.414,2.322,3.598,has_external_url,https://www.facebook.com/ParqueAcuaticoMundoDeLosNinosBarquisimeto/,https://en.wikivoyage.org/wiki/Barquisimeto
