world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/mexico/guadalajara,Guadalajara,Guadalajara,43,110,see,Vallarta Arch,0.55,candidate,has description; high-value type,,,Guadalajara Zoo,northamerica/mexico/guadalajara/guadalajara_zoo,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Guadalajara
europe/unitedkingdom/england/south_east/reading,Reading,Reading (England),5,52,see,Minicabs,0.55,candidate,has description; high-value type,,,Reading Abbey,europe/unitedkingdom/england/south_east/reading/reading_abbey,0.381,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Reading_%28England%29
northamerica/mexico/mexicocity,Mexico City,Mexico City,52,141,do,Sala Nezahualcóyotl,0.55,candidate,has description; high-value type,,,Palacio Nacional,northamerica/mexico/mexicocity/palacio_nacional,0.457,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mexico_City
australiaandpacific/australia/newsouthwales/brokenhill,Broken Hill,Broken Hill,12,17,see,The film sets,0.55,candidate,has description; high-value type,,,Silverton,australiaandpacific/australia/newsouthwales/brokenhill/silverton,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Broken_Hill
europe/finland/naantali,Naantali,Naantali,8,25,do,Sailing race for traditional boats,0.55,candidate,has description; high-value type,,,Archipelago Boat Trips,europe/finland/naantali/turku_archipelago_boats,0.393,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Naantali
northamerica/unitedstates/california/shastacascade/weaverville,Weaverville,Weaverville (California),8,17,see,Weaverville Drug Store,0.55,candidate,has description; high-value type,,,Weaverville Joss House State Historic Park,northamerica/unitedstates/california/shastacascade/weaverville/weaverville_joss_house,0.531,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Weaverville_%28California%29
northamerica/mexico/campeche,Campeche,Campeche,4,22,see,Municipal Files,0.55,candidate,has description; high-value type,,,Malecón,northamerica/mexico/campeche/malecon,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Campeche
europe/russia/irkutsk,Irkutsk,Irkutsk,10,66,do,Lake Baikal,0.55,candidate,has description; high-value type,,,Angara Embankment,europe/russia/irkutsk/angara_embankment,0.357,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Irkutsk
asia/malaysia/tamannegara,Taman Negara,Taman Negara,7,19,see,Videos on Indigenous flora & fauna,0.55,candidate,has description; high-value type,,,Orang Asli Village,asia/malaysia/tamannegara/orang_asli_village,0.259,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Taman_Negara
europe/spain/catalonia/sabadell,Sabadell,Sabadell,10,29,see,Sabadell Savings Bank Building,0.55,candidate,has description; high-value type,,,Sabadell History Museum,europe/spain/catalonia/sabadell/sabadell_history_museum,0.491,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sabadell
