world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
australiaandpacific/newzealand/canterbury/christchurch,Christchurch,Christchurch,13,85,see,Mona Vale,0.7,candidate,has coordinates; has description; high-value type,-43.523313,172.608187,Smash Palace,australiaandpacific/newzealand/canterbury/christchurch/smash_palace,0.571,1.948,2.461,needs_external_source,,https://en.wikivoyage.org/wiki/Christchurch
europe/italy/sicily/erice,Erice,Erice,6,102,see,Spada Gate,0.7,candidate,has coordinates; has description; high-value type,38.041586,12.588077,Chiesa Madre,europe/italy/sicily/erice/chiesa_madre,0.612,0.388,0.384,needs_external_source,,https://en.wikivoyage.org/wiki/Erice
asia/israel/tiberias,Tiberias,Tiberias,11,25,see,Tomb of Rachel,0.7,candidate,has coordinates; has description; high-value type,32.780478,35.541919,Tomb of the Matriarchs,asia/israel/tiberias/tomb_of_the_matriarchs,0.688,2.998,0.871,needs_external_source,,https://en.wikivoyage.org/wiki/Tiberias
europe/switzerland/neuchatel,Neuchatel,Neuchatel,8,33,do,Le Minigolf de Neuchâtel,0.7,candidate,has coordinates; has description; high-value type,46.9949,6.9463,Lake Neuchâtel,europe/switzerland/neuchatel/lake_neuchatel,0.688,12.837,1.418,needs_external_source,,https://en.wikivoyage.org/wiki/Neuchatel
asia/saudiarabia/taif,Ta’if,Ta'if,12,31,see,Al-Kateb House,0.7,candidate,has coordinates; has description; high-value type,21.269367,40.399373,Al Kar Tourist Village,asia/saudiarabia/taif/al_kar_tourist_village,0.556,18.653,1.708,needs_external_source,,https://en.wikivoyage.org/wiki/Ta%27if
northamerica/nicaragua/masaya,Masaya,Masaya,4,10,see,7 Esquinas Masaya,0.7,candidate,has coordinates; has description; high-value type,11.97656,-86.09854,Laguna de Masaya,northamerica/nicaragua/masaya/laguna_de_masaya,0.667,3.576,0.53,needs_external_source,,https://en.wikivoyage.org/wiki/Masaya
southamerica/peru/arequipa,Arequipa,Arequipa,19,39,see,Convento de Santa Teresa,0.7,candidate,has coordinates; has description; high-value type,-16.3964,-71.5312,Convent of Santo Domingo,southamerica/peru/arequipa/santo_domingo,0.622,0.597,1.554,needs_external_source,,https://en.wikivoyage.org/wiki/Arequipa
asia/thailand/sukhothai,Sukhothai,Sukhothai,12,72,see,Wat Chedi Sung,0.7,candidate,has coordinates; has description; high-value type,17.015779,99.722975,Wat Phra Phai Luang,asia/thailand/sukhothai/wat_phra_phai_luang,0.606,2.919,1.844,needs_external_source,,https://en.wikivoyage.org/wiki/Sukhothai
europe/greece/thassos_island,Thassos,Thasos,14,112,see,Astrida,0.7,candidate,has coordinates; has description; high-value type,40.5894,24.6551,Kastro,europe/greece/thassos_island/kastro_village,0.615,8.962,10.574,needs_external_source,,https://en.wikivoyage.org/wiki/Thasos
europe/france/midi/cotedazur/antibes,Antibes,Antibes,15,13,see,"Le Sentier Du Littoral, Cap D'antibes",0.7,candidate,has coordinates; has description; high-value type,43.554162,7.137219,Cap d'Antibes,europe/france/midi/cotedazur/antibes/cap_dantibes,0.605,0.823,3.217,needs_external_source,,https://en.wikivoyage.org/wiki/Antibes
