world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/unitedkingdom/england/suffolk/sudbury,Sudbury,Sudbury (Suffolk),10,18,see,Melford Hall,0.89,candidate,has coordinates; has description; high-value type; has external URL,52.0825,0.72291,Market Hill,europe/unitedkingdom/england/suffolk/sudbury/market_hill,0.522,4.862,4.733,has_external_url,https://www.nationaltrust.org.uk/melford-hall/,https://en.wikivoyage.org/wiki/Sudbury_%28Suffolk%29
australiaandpacific/australia/victoria/warrnambool,Warrnambool,Warrnambool,9,15,see,Moyjil - Point Ritchie,0.89,candidate,has coordinates; has description; high-value type; has external URL,-38.40195,142.50826,Wollaston Bridge,australiaandpacific/australia/victoria/warrnambool/wollaston_bridge,0.389,3.37,3.18,has_external_url,http://www.moyjil.com.au/,https://en.wikivoyage.org/wiki/Warrnambool
europe/unitedkingdom/scotland/peterhead,Peterhead,Peterhead,1,30,do,Peterhead FC,0.89,candidate,has coordinates; has description; high-value type; has external URL,57.511,-1.7967,Things to do in Peterhead,europe/unitedkingdom/scotland/peterhead/things_to_do,0.486,,1.056,has_external_url,https://www.peterheadfc.org/,https://en.wikivoyage.org/wiki/Peterhead
northamerica/unitedstates/indiana/indianapolis,Indianapolis,Indianapolis,42,225,do,Get involved with improv theater Comedy Sportz,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.7101378,-86.1425749,Garfield Park and Conservatory,northamerica/unitedstates/indiana/indianapolis/garfield_park_conservatory,0.368,2.359,6.607,has_external_url,https://cszindianapolis.com/,https://en.wikivoyage.org/wiki/Indianapolis
northamerica/canada/alberta/grande_prairie,Grande Prairie,Grande Prairie,6,21,do,Great Northern Casino,0.89,candidate,has coordinates; has description; high-value type; has external URL,55.177818,-118.824106,Grande Prairie Museum,northamerica/canada/alberta/grande_prairie/grande_prairie_museum,0.381,1.947,1.995,has_external_url,https://greatnortherncasino.net/,https://en.wikivoyage.org/wiki/Grande_Prairie
asia/southkorea/dae_gu,Daegu,Daegu,7,73,see,Dalseong Daegu Contemporary Fine Art Festival,0.89,candidate,has coordinates; has description; high-value type; has external URL,35.838916,128.468222,Daegu National Museum,asia/southkorea/dae_gu/daegu_national_museum,0.364,12.186,12.534,has_external_url,http://www.dalseongart.com/,https://en.wikivoyage.org/wiki/Daegu
asia/turkey/izmir,Izmir,Izmir,58,34,see,Teleferik,0.89,candidate,has coordinates; has description; high-value type; has external URL,38.3873,27.0443,"Temple of Artemis, Selçuk",asia/turkey/izmir/selcuk_temple_artemis,0.485,56.092,8.15,has_external_url,https://www.izmirteleferik.com.tr/,https://en.wikivoyage.org/wiki/Izmir
northamerica/unitedstates/california/centralvalley/fresno,Fresno,Fresno,7,59,see,Fresno Grizzlies,0.89,candidate,has coordinates; has description; high-value type; has external URL,36.73176,-119.79101,Fresno Blossom Trail,northamerica/unitedstates/california/centralvalley/fresno/blossom_trail,0.5,6.462,1.014,has_external_url,http://www.fresnogrizzlies.com/,https://en.wikivoyage.org/wiki/Fresno
europe/italy/lombardia/como,Como,Como,10,35,see,Funicolare,0.89,candidate,has coordinates; has description; high-value type; has external URL,45.817689,9.0828502,Como–Brunate Funicular,europe/italy/lombardia/como/brunate_funicular,0.5,11.828,11.633,has_external_url,http://www.funicolarecomo.it/,https://en.wikivoyage.org/wiki/Como
northamerica/unitedstates/northcarolina/winstonsalem,Winston-Salem,Winston-Salem,14,38,see,Winston Salem Dash,0.89,candidate,has coordinates; has description; high-value type; has external URL,36.09235198673928,-80.25457116789501,Old Salem,northamerica/unitedstates/northcarolina/winstonsalem/old_salem,0.519,1.207,1.258,has_external_url,https://www.milb.com/winston-salem,https://en.wikivoyage.org/wiki/Winston-Salem
asia/india/daman,Daman,Daman (India),0,17,do,Play Nation,0.89,candidate,has coordinates; has description; high-value type; has external URL,20.412496,72.878721,,,0.0,,5.072,has_external_url,http://www.playnationindia.com,https://en.wikivoyage.org/wiki/Daman_%28India%29
northamerica/unitedstates/nebraska/omaha,Omaha,Omaha,10,120,see,Love's Jazz and Art Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.281944,-95.947222,Old Market,northamerica/unitedstates/nebraska/omaha/old_market,0.389,3.008,2.683,has_external_url,https://northomahamusic.org/,https://en.wikivoyage.org/wiki/Omaha
northamerica/canada/manitoba/brandon,Brandon,Brandon (Manitoba),4,26,see,Riverbank Discovery Centre,0.89,candidate,has coordinates; has description; high-value type; has external URL,49.860479,-99.956389,Keystone Centre,northamerica/canada/manitoba/brandon/keystone_centre,0.488,3.31,1.09,has_external_url,http://www.riverbank.mb.ca,https://en.wikivoyage.org/wiki/Brandon_%28Manitoba%29
