world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/germany/bavaria/erlangen,Erlangen,Erlangen,6,167,see,"Burgberg garden, including the Heinrich Kirchner sculpture park",0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,49.6078709,11.0097296,Bergkirchweih,europe/germany/bavaria/erlangen/bergkirchweih,0.657,0.343,2.925,has_external_url,http://www.erlangen-marketing.de/tourismus/gaerten/Heinrich-Kirchner-Skulpturengarten.html,https://en.wikivoyage.org/wiki/Erlangen
europe/poland/sosnowiec,Sosnowiec,Sosnowiec,5,51,see,Będzin Castle,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.3272,19.1291,Sielecki Castle,europe/poland/sosnowiec/sielecki_castle,0.571,5.755,8.748,has_external_url,https://www.muzeumzaglebia.pl/muzeum-zamkowe,https://en.wikivoyage.org/wiki/Sosnowiec
europe/lithuania/vilnius,Vilnius,Vilnius,53,134,do,Lithuanian Opera and Ballet Theatre,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,54.6893,25.2784,New Town (Naujamiestis),europe/lithuania/vilnius/new_town,0.685,0.315,0.248,has_external_url,https://www.opera.lt/,https://en.wikivoyage.org/wiki/Vilnius
europe/germany/saxony/hoyerswerda,Hoyerswerda,Hoyerswerda,3,17,see,Schloss Hoyerswerda,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.4383,14.2472,Hoyerswerda Castle,europe/germany/saxony/hoyerswerda/hoyerswerda_castle,0.595,0.627,0.59,has_external_url,https://museum-hy.de/,https://en.wikivoyage.org/wiki/Hoyerswerda
northamerica/canada/ontario/niagrafalls,Niagara Falls,Niagara Falls (Ontario),10,83,do,Greg Frewin Dinner Theatre,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.092146,-79.078997,Greater Niagara Falls Coach Terminal,northamerica/canada/ontario/niagrafalls/greater_niagara_fa,0.594,0.406,2.018,has_external_url,http://www.gregfrewintheatre.com,https://en.wikivoyage.org/wiki/Niagara_Falls_%28Ontario%29
europe/ireland/tullamore,Tullamore,Tullamore,5,27,see,Church of the Assumption,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.2766,-7.49,Grand Canal Towpath,europe/ireland/tullamore/grand_canal,0.697,0.303,0.303,has_external_url,http://www.tullamoreparish.ie/,https://en.wikivoyage.org/wiki/Tullamore
northamerica/unitedstates/alaska/juneau,Juneau,Juneau,16,58,see,Gold Belt Tram,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,58.2968,-134.401,Mount Roberts Tramway,northamerica/unitedstates/alaska/juneau/mount_roberts_tramway,0.681,0.319,1.233,has_external_url,https://www.goldbelttram.com/,https://en.wikivoyage.org/wiki/Juneau
europe/poland/lodz,Łódź,Łódź,7,114,see,Dętka,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.77698,19.45458,Izrael Poznański Palace,europe/poland/lodz/izreal_poznaski_palace,0.697,0.303,0.775,has_external_url,https://muzeum-lodz.pl/en/siedziby/muzem-kanalu-detka/,https://en.wikivoyage.org/wiki/%C5%81%C3%B3d%C5%BA
europe/bulgaria/sofia,Sofia,Sofia,32,113,see,National Museum of Military History,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.688397,23.350711,National History Museum,europe/bulgaria/sofia/national_history_museum,0.552,8.603,2.584,has_external_url,http://www.militarymuseum.bg,https://en.wikivoyage.org/wiki/Sofia
europe/italy/lombardia/cremona,Cremona,Cremona,8,11,see,Museo Civico Ala Ponzone,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,45.1381,10.0216,Museo del Violino,europe/italy/lombardia/cremona/museo_del_violino,0.649,0.765,0.39,has_external_url,https://musei.comune.cremona.it/it/musei/museo-civico-ala-ponzone,https://en.wikivoyage.org/wiki/Cremona
europe/germany/rhinelandpalatinate/mosel/cochem,Cochem,Cochem,5,39,see,Cochem Castle,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.142241,7.167183,Reichsburg Cochem,europe/germany/rhinelandpalatinate/mosel/cochem/reichsburg_cochem,0.582,0.418,0.688,has_external_url,https://reichsburg-cochem.de/?lang=en,https://en.wikivoyage.org/wiki/Cochem
europe/portugal/beja,Beja,Beja,5,16,see,Convent of Our Lady of Conceição and Queen D.Leonor Regional Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.0139,-7.8629,Restaurante Dom Dinis,europe/portugal/beja/restaurante_dom_dinis,0.695,0.305,0.254,has_external_url,http://www.museuregionaldebeja.pt/?lang=en,https://en.wikivoyage.org/wiki/Beja
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,see,Church of the Immaculate Conception,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,1.46521,103.758801,Arulmigu Sri Rajakaliamman Glass Temple,asia/malaysia/johorbahru/arulmigu_sri_rajakaliamman,0.61,0.39,1.034,has_external_url,http://www.cicjb.org/,https://en.wikivoyage.org/wiki/Johor_Bahru
asia/china/fujianprovince/fuzhou,Fuzhou,Fuzhou,9,76,see,Fuzhou Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,26.0672013521,119.3212766693,Fujian Museum,asia/china/fujianprovince/fuzhou/fujian_museum,0.692,5.134,3.157,has_external_url,http://www.fzsbwg.com/,https://en.wikivoyage.org/wiki/Fuzhou
europe/finland/turku,Turku,Turku,5,262,see,Turku Art Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,60.4541,22.26188,Turku Castle,europe/finland/turku/turku_castle,0.643,2.824,0.396,has_external_url,http://www.turuntaidemuseo.fi/en/,https://en.wikivoyage.org/wiki/Turku
northamerica/canada/alberta/medicinehat,Medicine Hat,Medicine Hat,8,27,see,Shannon House,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.02511,-110.66836,Saamis Tepee,northamerica/canada/alberta/medicinehat/saamis_tepee,0.668,0.332,2.133,has_external_url,https://www.saamis.com/our-heritage,https://en.wikivoyage.org/wiki/Medicine_Hat
europe/lithuania/kaunas,Kaunas,Kaunas,16,90,see,LLB Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,54.8664,24.2009,Devil's Museum,europe/lithuania/kaunas/devils_museum,0.667,18.832,19.349,has_external_url,https://lemu.lt/,https://en.wikivoyage.org/wiki/Kaunas
northamerica/unitedstates/westvirginia/fairmont,Fairmont,Fairmont (West Virginia),5,24,see,Valley Falls State Park,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.393889,-80.082222,Prickett's Fort State Park,northamerica/unitedstates/westvirginia/fairmont/pricketts_fort,0.571,15.877,11.373,has_external_url,http://www.valleyfallsstatepark.com/,https://en.wikivoyage.org/wiki/Fairmont_%28West_Virginia%29
asia/indonesia/banjarmasin,Banjarmasin,Banjarmasin,8,10,see,Masjid Raya Sabilal Muhtadin,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-3.31901,114.59125,Sabilal Muhtadin Grand Mosque,asia/indonesia/banjarmasin/sabilal_muhtadin_mosque,0.561,0.48,0.152,has_external_url,http://sabilalmuhtadin.or.id/,https://en.wikivoyage.org/wiki/Banjarmasin
northamerica/unitedstates/oklahoma/sapulpa,Sapulpa,Sapulpa,9,6,do,Pretty Water Lake,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.03781,-96.14659,Heyburn Lake,northamerica/unitedstates/oklahoma/sapulpa/heyburn_lake,0.552,15.306,5.588,has_external_url,https://www.sapulpaok.gov/vnews/display.v/ART/5e9211e6ae2fd,https://en.wikivoyage.org/wiki/Sapulpa
northamerica/canada/ontario/stcatharines,St. Catharines,St. Catharines,12,62,see,Mountain Locks Park,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.134216,-79.208986,Montebello Park,northamerica/canada/ontario/stcatharines/montebello_park,0.647,4.237,3.886,has_external_url,https://www.stcatharines.ca/en/facilities/Detail.aspx?CategoryIds=&FacilityTypeIds=&Keywords=&Page=7&CloseMap=false&Scroll=true&id=dfd6df5c-e5ec-4771-b4ea-1c323a1b3a5c,https://en.wikivoyage.org/wiki/St._Catharines
northamerica/unitedstates/oregon/eugene,Eugene,Eugene,20,105,see,Maude Kerns Art Center,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,44.0431,-123.064,Hayward Field,northamerica/unitedstates/oregon/eugene/hayward_field,0.656,0.344,2.615,has_external_url,http://www.mkartcenter.org/,https://en.wikivoyage.org/wiki/Eugene
europe/portugal/vilanovadegaia,Vila Nova de Gaia,Vila Nova de Gaia,8,12,do,Cockburn's,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.1337,-8.6183,Convento de Corpus Christi,europe/portugal/vilanovadegaia/convento_corpus_christi,0.69,0.31,0.034,has_external_url,http://cockburns.com/index.php?p=visit-us,https://en.wikivoyage.org/wiki/Vila_Nova_de_Gaia
europe/norway/sandefjord,Sandefjord,Sandefjord,4,11,see,The Whaling Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,59.13125,10.22732,Hvalfangstmuseet (Whaling Museum),europe/norway/sandefjord/hvalfangstmuseet,0.6,0.618,6.465,has_external_url,https://vestfoldmuseene.no/en/the-whaling-museum/,https://en.wikivoyage.org/wiki/Sandefjord
europe/austria/innsbruck,Innsbruck,Innsbruck,11,70,see,Tyrol Panorama Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.2503801,11.4016461,Tyrolean State Museum (Ferdinandeum),europe/austria/innsbruck/tyrolean_state_museum,0.714,1.905,1.799,has_external_url,http://www.tiroler-landesmuseen.at/page.cfm?vpath=haeuser/das-tirol-panorama-mit-kjm-/haus,https://en.wikivoyage.org/wiki/Innsbruck
asia/china/guangdong/zhongshan,Zhongshan,Zhongshan,13,37,do,Changjiang Water World,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,22.49016,113.43933,Qijiang River walk,asia/china/guangdong/zhongshan/qijiang_river_walk,0.55,6.549,5.675,has_external_url,http://www.zscjssj.com/index.php,https://en.wikivoyage.org/wiki/Zhongshan
europe/russia/nizhnynovgorod,Nizhny Novgorod,Nizhny Novgorod,11,65,see,Nizhny Novgorod oblast handicraft museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,56.318244,43.995427,Nizhny Novgorod Kremlin,europe/russia/nizhnynovgorod/nizhny_novgorod_kremlin,0.603,1.225,1.072,has_external_url,http://www.ngiamz.ru/filialy/muzej-istorii-khudozhestvennykh-promyslov.html,https://en.wikivoyage.org/wiki/Nizhny_Novgorod
europe/hungary/sopron,Sopron,Sopron,9,234,see,Former Széchényi Mansion,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.68248,16.59088,Széchenyi Square,europe/hungary/sopron/szechenyi_square,0.683,0.317,0.609,has_external_url,http://muemlekem.hu/muemlek?id=4939,https://en.wikivoyage.org/wiki/Sopron
europe/ireland/dun_laoghaire,Dun Laoghaire,Dún Laoghaire,8,18,see,Joyce Tower Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.2887,-6.1138,Joyce's Tower (Sandycove Martello Tower),europe/ireland/dun_laoghaire/joyces_tower,0.71,0.745,1.548,has_external_url,https://joycetower.ie/,https://en.wikivoyage.org/wiki/D%C3%BAn_Laoghaire
asia/china/jiangxi/ganzhou,Ganzhou,Ganzhou,7,12,see,Tianyao Rock (通天岩),0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,25.84,114.944,Tongtianyan Grottoes,asia/china/jiangxi/ganzhou/tongtianyan_caves,0.562,6.526,1.789,has_external_url,https://example.com,https://en.wikivoyage.org/wiki/Ganzhou
europe/russia/ural/south_ural/chelyabinsk,Chelyabinsk,Chelyabinsk,8,13,see,State Historical Museum of the South Urals,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,55.1683,61.398,Chelyabinsk Opera and Ballet Theatre,europe/russia/ural/south_ural/chelyabinsk/chelyabinsk_opera_and_ballet_theatre,0.691,0.309,0.984,has_external_url,http://www.chelmuseum.ru/,https://en.wikivoyage.org/wiki/Chelyabinsk
europe/germany/mecklenburgwesternpomerania/schwerin,Schwerin,Schwerin,9,27,see,Freilichtmuseum Schwerin-Mueß,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.6003,11.4786,Staatliches Museum Schwerin,europe/germany/mecklenburgwesternpomerania/schwerin/staatliches_museum,0.691,5.093,5.268,has_external_url,http://www.schwerin.de/freilichtmuseum,https://en.wikivoyage.org/wiki/Schwerin
northamerica/unitedstates/northcarolina/raleigh,Raleigh,Raleigh,14,77,see,Mordecai Historic Park,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,35.792575,-78.633372,Historic Oakwood,northamerica/unitedstates/northcarolina/raleigh/historic_oakwood,0.579,1.259,1.449,has_external_url,https://www.raleighnc.gov/parks/content/ParksRec/Articles/Parks/Mordecai.html,https://en.wikivoyage.org/wiki/Raleigh
northamerica/unitedstates/california/centralvalley/bakersfield,Bakersfield,Bakersfield,13,25,see,Buena Vista Museum of Natural History,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,35.3776,-119.018,Beale Memorial Clock Tower,northamerica/unitedstates/california/centralvalley/bakersfield/beale_memorial_clock_tower,0.626,0.374,0.435,has_external_url,https://www.buenavistamuseum.org/,https://en.wikivoyage.org/wiki/Bakersfield
europe/poland/torun,Toruń,Toruń,6,59,see,Ethnographic Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.0139,18.6042,Old Town Hall,europe/poland/torun/old_town_hall,0.615,0.385,0.405,has_external_url,http://www.etnomuzeum.pl,https://en.wikivoyage.org/wiki/Toru%C5%84
europe/hungary/veszprem,Veszprém,Veszprém,11,105,see,"Reformed church of quarter ""Jeruzsálemhegy""",0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.0936,17.9017,Heroes' Gate,europe/hungary/veszprem/heroes_gate,0.647,0.353,0.477,has_external_url,http://www.refdunantul.hu/lap/veszpremiem/hir/lista/rovid-hirek/,https://en.wikivoyage.org/wiki/Veszpr%C3%A9m
europe/germany/saxonyanhalt/dessau,Dessau,Dessau,8,35,see,Wörlitz Gardens,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.8481,12.4233,Wörlitzer Park,europe/germany/saxonyanhalt/dessau/woerlitzer_park,0.69,1.27,12.446,has_external_url,https://www.gartenreich.de/en/stately-homes-gardens/woerlitz,https://en.wikivoyage.org/wiki/Dessau
europe/france/east/alsace/strasbourg,Strasbourg,Strasbourg,15,55,see,Museum of Modern and Contemporary Art,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.57947,7.73609,Musée d'Art Moderne et Contemporain,europe/france/east/alsace/strasbourg/musee_art_moderne,0.639,0.67,1.358,has_external_url,https://en.musees.strasbourg.eu/museum-of-modern-and-contemporary-art,https://en.wikivoyage.org/wiki/Strasbourg
