world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/ukraine/kirovograd,Kropyvnytskyi,Kropyvnytskyi,5,42,see,Bus station №3,0.51,candidate,high-value type; has external URL,,,Zirka Stadium,europe/ukraine/kirovograd/zirka_stadium,0.385,,,missing_coordinates; has_external_url,http://poehali.at.ua/index/raspisanie_avtobusov_kirovograd_avtostancija_3/0-362,https://en.wikivoyage.org/wiki/Kropyvnytskyi
europe/ireland/dublin,Dublin,Dublin,132,173,see,South Korea,0.51,candidate,high-value type; has external URL,,,South Great George's Street,europe/ireland/dublin/south_great_georges,0.474,,,missing_coordinates; has_external_url,https://overseas.mofa.go.kr/ie-en/index.do,https://en.wikivoyage.org/wiki/Dublin
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Barbados,0.51,candidate,high-value type; has external URL,,,Kramerbooks,northamerica/unitedstates/washingtondc/kramerbooks,0.526,,,missing_coordinates; has_external_url,https://www.facebook.com/BarbadosEmbassy,https://en.wikivoyage.org/wiki/Washington%2C_D.C.
asia/china/hongkong,Hong Kong,Hong Kong,64,81,see,New Zealand,0.51,candidate,high-value type; has external URL,,,Hong Kong Island,asia/china/hongkong/hongkongisland,0.444,,,missing_coordinates; has_external_url,http://www.nzembassy.com/hong-kong,https://en.wikivoyage.org/wiki/Hong_Kong
northamerica/unitedstates/florida/miami,Miami,Miami,57,70,see,Romania,0.51,candidate,high-value type; has external URL,,,Zoo Miami,northamerica/unitedstates/florida/miami/zoo_miami,0.5,,,missing_coordinates; has_external_url,http://miami.mae.ro/,https://en.wikivoyage.org/wiki/Miami
northamerica/unitedstates/florida/miami,Miami,Miami,57,70,see,Argentina,0.51,candidate,high-value type; has external URL,,,Aventura Mall,northamerica/unitedstates/florida/miami/aventura_mall,0.455,,,missing_coordinates; has_external_url,http://www.cmiam.mrecic.gov.ar/en,https://en.wikivoyage.org/wiki/Miami
europe/norway/oslo,Oslo,Oslo,26,88,see,Estonia,0.51,candidate,high-value type; has external URL,,,Future Library (Framtidsbiblioteket),europe/norway/oslo/future_library,0.286,,,missing_coordinates; has_external_url,http://www.estemb.no/est,https://en.wikivoyage.org/wiki/Oslo
asia/vietnam/hanoi,Hanoi,Hanoi,46,144,see,Norway,0.51,candidate,high-value type; has external URL,,,Hanoi Opera House,asia/vietnam/hanoi/hanoi_opera_house,0.348,,,missing_coordinates; has_external_url,http://norway.org.vn/,https://en.wikivoyage.org/wiki/Hanoi
asia/cyprus/nicosia,Nicosia,Nicosia,18,68,see,Romania,0.51,candidate,high-value type; has external URL,,,Faneromeni Square,asia/cyprus/nicosia/faneromeni_square,0.5,,,missing_coordinates; has_external_url,http://nicosia.mae.ro/en,https://en.wikivoyage.org/wiki/Nicosia
europe/ukraine/vinnista,Vinnytsia,Vinnytsia,7,92,see,Shark,0.51,candidate,high-value type; has external URL,,,Roshen Fountain,europe/ukraine/vinnista/roshen_fountain,0.3,,,missing_coordinates; has_external_url,https://shark-taxi.ua/en,https://en.wikivoyage.org/wiki/Vinnytsia
