world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/kazakhstan/astana,Astana,Astana,26,82,see,The Triumph of Astana,0.7,candidate,has coordinates; has description; high-value type,51.140222,71.414952,National Museum of Kazakhstan,asia/kazakhstan/astana/national_museum,0.565,4.356,1.73,needs_external_source,,https://en.wikivoyage.org/wiki/Astana
asia/philippines/negrosisland/bacolod,Bacolod,Bacolod,27,97,see,Bacolod Art District,0.7,candidate,has coordinates; has description; high-value type,10.6953,122.9604,Bacolod 18th Street PalaPala,asia/philippines/negrosisland/bacolod/bacolod_18th_stree,0.583,1.716,2.333,needs_external_source,,https://en.wikivoyage.org/wiki/Bacolod
asia/philippines/negrosisland/bacolod,Bacolod,Bacolod,27,97,see,Bacolod City Hall,0.7,candidate,has coordinates; has description; high-value type,10.6589,122.9664,Bacolod 18th Street PalaPala,asia/philippines/negrosisland/bacolod/bacolod_18th_stree,0.578,2.633,2.536,needs_external_source,,https://en.wikivoyage.org/wiki/Bacolod
europe/estonia/otep,Otepää,Otepää,5,21,see,Stone Labyrinth and Energy Centre,0.7,candidate,has coordinates; has description; high-value type,58.06078,26.50249,Otepää Castle,europe/estonia/otep/otepaa_castle,0.602,0.398,0.456,needs_external_source,,https://en.wikivoyage.org/wiki/Otep%C3%A4%C3%A4
africa/congokinshasa/lubumbashi,Lubumbashi,Lubumbashi,4,8,see,Waza Art Center & Spilulu’Studio,0.7,candidate,has coordinates; has description; high-value type,-11.6696411,27.4793055,Lubumbashi Zoological Garden,africa/congokinshasa/lubumbashi/lubumbashi_zoological_garden,0.58,0.42,0.55,needs_external_source,,https://en.wikivoyage.org/wiki/Lubumbashi
southamerica/venezuela/merida,Mérida,"Mérida (city, Venezuela)",5,11,do,Plaza de Toros de Merida,0.7,candidate,has coordinates; has description; high-value type,8.61251400579786,-71.14034002858251,Plaza Bolívar,southamerica/venezuela/merida/plaza_bolivar,0.581,1.76,4.425,needs_external_source,,https://en.wikivoyage.org/wiki/M%C3%A9rida_%28city%2C_Venezuela%29
europe/portugal/algarve/sagres,Sagres,Sagres,7,10,see,Ponta de Sagres,0.7,candidate,has coordinates; has description; high-value type,36.996364,-8.948965,Fortaleza de Sagres,europe/portugal/algarve/sagres/fortaleza_de_sagres,0.714,0.475,1.42,needs_external_source,,https://en.wikivoyage.org/wiki/Sagres
europe/netherlands/enschede,Enschede,Enschede,14,28,see,Elderinkshuis,0.7,candidate,has coordinates; has description; high-value type,52.219634,6.900369,Jewish History in Enschede,europe/netherlands/enschede/jewish_history,0.603,0.397,0.456,needs_external_source,,https://en.wikivoyage.org/wiki/Enschede
asia/nepal/pokhara,Pokhara,Pokhara,31,49,see,Dipang Lake (Dipang Tal),0.7,candidate,has coordinates; has description; high-value type,28.18,84.06,Phewa Lake,asia/nepal/pokhara/phewa_lake,0.667,11.001,7.482,needs_external_source,,https://en.wikivoyage.org/wiki/Pokhara
asia/southkorea/gyeongju,Gyeongju,Gyeongju,18,80,see,Gyeongju Folk Craft Village,0.7,candidate,has coordinates; has description; high-value type,35.8046,129.3112,Gyochon Traditional Village,asia/southkorea/gyeongju/gyochon_village,0.593,9.056,9.682,needs_external_source,,https://en.wikivoyage.org/wiki/Gyeongju
europe/germany/badenwrttemberg/stuttgart,Stuttgart,Stuttgart,27,176,see,Stuttgart Cable Car,0.7,candidate,has coordinates; has description; high-value type,48.75643850917073,9.142787062446253,Stuttgart TV Tower (Fernsehturm),europe/germany/badenwrttemberg/stuttgart/stuttgart_tv_tower,0.649,4.132,3.665,needs_external_source,,https://en.wikivoyage.org/wiki/Stuttgart
northamerica/unitedstates/hawaii/kauai,Kaua'i,Kauai,12,48,see,Hanalei Valley and Bay,0.7,candidate,has coordinates; has description; high-value type,22.20386,-159.49745,Hanalei Bay,northamerica/unitedstates/hawaii/kauai/hanalei_bay,0.667,0.722,18.2,needs_external_source,,https://en.wikivoyage.org/wiki/Kauai
northamerica/canada/the_yukon_territory/whitehorse,Whitehorse,Whitehorse,5,34,see,Visitor Information Centre,0.7,candidate,has coordinates; has description; high-value type,60.718,-135.0497,MacBride Museum of Yukon History,northamerica/canada/the_yukon_territory/whitehorse/macbride_museum,0.639,0.361,0.386,needs_external_source,,https://en.wikivoyage.org/wiki/Whitehorse
africa/tunisia/carthage,Carthage,Carthage,18,22,see,Punic Tophet,0.7,candidate,has coordinates; has description; high-value type,36.84131,10.32295,Punic Ports,africa/tunisia/carthage/punic_ports,0.696,0.528,1.663,needs_external_source,,https://en.wikivoyage.org/wiki/Carthage
europe/georgia/gori,Gori,Gori,3,26,see,Uplistsikhe,0.7,candidate,has coordinates; has description; high-value type,41.966664,44.207505,Uplistsikhe Cave City,europe/georgia/gori/uplistsikhe,0.688,1.491,8.091,needs_external_source,,https://en.wikivoyage.org/wiki/Gori
europe/russia/suzdal,Suzdal,Suzdal,7,42,see,Holy Gate,0.7,candidate,has coordinates; has description; high-value type,56.42378,40.44654,Rizopolozhensky Monastery,europe/russia/suzdal/rizopolozhensky_monastery,0.669,0.331,0.507,needs_external_source,,https://en.wikivoyage.org/wiki/Suzdal
europe/portugal/oporto,Oporto,Porto,15,65,see,Museu Romântico,0.7,candidate,has coordinates; has description; high-value type,41.14762,-8.62847,Jardins do Palácio de Cristal,europe/portugal/oporto/jardins_palacio_cristal,0.558,0.442,1.544,needs_external_source,,https://en.wikivoyage.org/wiki/Porto
europe/hungary/nyiregyhaza,Nyíregyháza,Nyíregyháza,7,35,see,Kállay Collection,0.7,candidate,has coordinates; has description; high-value type,47.95272,21.71462,Kossuth tér,europe/hungary/nyiregyhaza/kossuth_ter,0.699,0.301,0.377,needs_external_source,,https://en.wikivoyage.org/wiki/Ny%C3%ADregyh%C3%A1za
europe/france/alpes/lyon,Lyon,Lyon,21,156,see,Rue Mercière,0.7,candidate,has coordinates; has description; high-value type,45.7625,4.832778,Bouchons Lyonnais,europe/france/alpes/lyon/bouchon_lyonnais,0.632,0.368,0.524,needs_external_source,,https://en.wikivoyage.org/wiki/Lyon
northamerica/unitedstates/montana/helena,Helena,Helena (Montana),15,34,see,Old Fire Tower,0.7,candidate,has coordinates; has description; high-value type,46.585201,-112.039225,Original Governor's Mansion,northamerica/unitedstates/montana/helena/original_governors_mansion,0.572,0.428,0.863,needs_external_source,,https://en.wikivoyage.org/wiki/Helena_%28Montana%29
