world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/canada/britishcolumbia/newwestminster,New Westminster,New Westminster,6,38,see,New Westminster Record,0.51,candidate,high-value type; has external URL,,,Holy Trinity Cathedral,northamerica/canada/britishcolumbia/newwestminster/holy_trinity_cathedral,0.364,,,missing_coordinates; has_external_url,https://www.newwestrecord.ca/,https://en.wikivoyage.org/wiki/New_Westminster
europe/netherlands/thehague,The Hague,The Hague,16,165,see,Benin,0.51,candidate,high-value type; has external URL,,,Binnenhof,europe/netherlands/thehague/binnenhof,0.429,,,missing_coordinates; has_external_url,http://www.consulaatvanbenin.nl/,https://en.wikivoyage.org/wiki/The_Hague
asia/oman/muscat,Muscat,Muscat,24,152,see,National,0.51,candidate,high-value type; has external URL,,,National Museum of Oman,asia/oman/muscat/national_museum,0.516,,,missing_coordinates; has_external_url,http://www.nationalcar.com/,https://en.wikivoyage.org/wiki/Muscat
northamerica/unitedstates/california/sanfrancisco,San Francisco,San Francisco,93,62,see,Portugal,0.51,candidate,high-value type; has external URL,,,The Wave Organ,northamerica/unitedstates/california/sanfrancisco/wave_organ,0.444,,,missing_coordinates; has_external_url,https://saofrancisco.consuladoportugal.mne.gov.pt/en,https://en.wikivoyage.org/wiki/San_Francisco
asia/southkorea/seoul,Seoul,Seoul,48,86,see,Jamaica,0.51,candidate,high-value type; has external URL,,,Namsan,asia/southkorea/seoul/namsan,0.462,,,missing_coordinates; has_external_url,http://www.kr.emb-japan.go.jp/,https://en.wikivoyage.org/wiki/Seoul
europe/russia/moscow,Moscow,Moscow,32,143,see,Denmark,0.51,candidate,high-value type; has external URL,,,Fallen Monument Park (Muzeon),europe/russia/moscow/fallen_monument_park,0.444,,,missing_coordinates; has_external_url,http://rusland.um.dk/en/about-us/the-danish-embassy-in-moscow/,https://en.wikivoyage.org/wiki/Moscow
northamerica/mexico/mexicocity,Mexico City,Mexico City,52,141,see,Iran,0.51,candidate,high-value type; has external URL,,,Roma,northamerica/mexico/mexicocity/roma,0.5,,,missing_coordinates; has_external_url,https://mexicocity.mfa.ir/,https://en.wikivoyage.org/wiki/Mexico_City
europe/latvia/riga,Riga,Riga,15,33,do,Rīgas Lāzertags,0.51,candidate,high-value type; has external URL,,,Riga Central Market,europe/latvia/riga/central_market,0.412,,,missing_coordinates; has_external_url,https://www.rigaslazertags.lv/,https://en.wikivoyage.org/wiki/Riga
northamerica/unitedstates/newjersey/cape_may,Cape May,Cape May,15,20,see,Mid-Atlantic Center for the Arts,0.51,candidate,high-value type; has external URL,,,The Lobster House,northamerica/unitedstates/newjersey/cape_may/lobster_house,0.341,,,missing_coordinates; has_external_url,http://www.capemaymac.org/,https://en.wikivoyage.org/wiki/Cape_May
europe/norway/oslo,Oslo,Oslo,26,88,see,Lithauania,0.51,candidate,high-value type; has external URL,,,Vigeland Park (Frognerparken),europe/norway/oslo/the_vigeland_park,0.348,,,missing_coordinates; has_external_url,http://no.mfa.lt/index.php?4150902883,https://en.wikivoyage.org/wiki/Oslo
