world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/turkey/amasya,Amasya,Amasya,9,29,see,Lake Borabay,0.67,candidate,has coordinates; high-value type,40.805,36.16,Hazeranlar Konağı,asia/turkey/amasya/hazeranlar_konagi,0.37,32.596,32.607,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Amasya
europe/romania/tirgujiu,Târgu Jiu,Târgu Jiu,5,9,see,Baia de Aramă Monastery,0.67,candidate,has coordinates; high-value type,45.000287,22.804473,Church of the Holy Archangels,europe/romania/tirgujiu/church_of_the_holy_archangels,0.273,37.048,37.105,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/T%C3%A2rgu_Jiu
northamerica/mexico/playadelcarmen,Playa del Carmen,Playa del Carmen,9,56,do,Puerto Morelos,0.67,candidate,has coordinates; high-value type,20.8477361,-86.875134,Cozumel Island,northamerica/mexico/playadelcarmen/cozumel,0.357,47.483,30.971,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Playa_del_Carmen
asia/turkey/elazig,Elazığ,Elazığ,10,6,see,Lake Hazar,0.67,candidate,has coordinates; high-value type,38.4473,39.3094,Hazar Lake,asia/turkey/elazig/hazar_lake,0.5,12.115,26.356,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Elaz%C4%B1%C4%9F
asia/china/xinjiangprovince/yining,Yining,Yining,8,12,see,Kazanchi Folk Culture Village,0.67,candidate,has coordinates; has description; high-value type; strong travel term,39.41,75.93,Xibe Village (Chabuchaer),asia/china/xinjiangprovince/yining/xibe_village,0.488,652.101,671.97,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Yining
europe/sweden/uppsala,Uppsala,Uppsala,18,180,do,Siggeforasjön,0.67,candidate,has coordinates; high-value type,59.979270690747,17.154701373646,Stadsträdgården,europe/sweden/uppsala/stadstradgarden,0.357,30.4,30.128,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Uppsala
asia/china/fujianprovince/zhangzhou,Zhangzhou,Zhangzhou,4,13,see,Temple of the Emperor Guantai of Dongshan,0.67,candidate,has coordinates; has description; high-value type; strong travel term,23.74,117.51,Dongshan Peninsula,asia/china/fujianprovince/zhangzhou/dongshan_peninsula,0.291,2.32,87.526,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Zhangzhou
northamerica/mexico/yucatan/valladolid_1,Valladolid,Valladolid (Mexico),11,30,do,Chichén Itzá,0.67,candidate,has coordinates; high-value type,20.6825646,-88.5697345,Cenote Zací,northamerica/mexico/yucatan/valladolid_1/cenote_zaci,0.381,38.756,38.295,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Valladolid_%28Mexico%29
asia/turkey/alanya,Alanya,Alanya,6,22,see,Sapadere Canyon,0.67,candidate,has coordinates; high-value type,36.5278,32.3128,Red Tower (Kızıl Kule),asia/turkey/alanya/red_tower,0.333,28.048,28.096,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Alanya
southamerica/peru/trujillo,Trujillo,Trujillo (Peru),11,8,see,Trujillo's Colonial Center,0.67,candidate,has coordinates; has description; high-value type; strong travel term,8.112,79.0288,Cathedral of Trujillo,southamerica/peru/trujillo/cathedral,0.34,17599.871,17599.935,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Trujillo_%28Peru%29
asia/vietnam/haiphong,Haiphong,Haiphong,15,19,see,Ngoa Van Hermitage Pagoda relic cluster,0.67,candidate,has coordinates; high-value type,21.175836,106.578892,Du Hang Pagoda,asia/vietnam/haiphong/du_hang_pagoda,0.4,38.067,36.404,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Haiphong
europe/ukraine/lviv,Lviv,Lviv,12,176,see,Trukhaniv,0.67,candidate,has coordinates; has description; high-value type; strong travel term,49.054444,23.639167,Lychakiv Cemetery,europe/ukraine/lviv/lychakiv_cemetery,0.308,92.06,92.053,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Lviv
asia/turkey/van,Van,Van,12,21,see,Ulu Cami,0.67,candidate,has coordinates; high-value type,38.5002,43.3963,Old Van,asia/turkey/van/old_van,0.4,1.568,30.058,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Van
asia/thailand/chumphon,Chumphon,Chumphon,0,24,do,Ko Samet,0.67,candidate,has coordinates; has description; high-value type; strong travel term,12.567778,101.454722,,,0.0,,338.583,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Chumphon
europe/finland/kemijarvi,Kemijärvi,Kemijärvi,5,8,do,Suomu,0.67,candidate,has coordinates; high-value type,66.5602,28.0241,Luosto Ski Resort and Amethyst Mine,europe/finland/kemijarvi/luosto,0.15,76.817,31.29,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Kemij%C3%A4rvi
southamerica/peru/trujillo_1,Trujillo,Trujillo (Peru),5,8,see,Trujillo's Colonial Center,0.67,candidate,has coordinates; has description; high-value type; strong travel term,8.112,79.0288,Museo del Juguete,southamerica/peru/trujillo_1/museo_del_juguete,0.308,17599.88,17599.938,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Trujillo_%28Peru%29
asia/china/jilin/baicheng,Baicheng,Baicheng,4,21,see,Nenjiang Vacation Village,0.67,candidate,has coordinates; has description; high-value type; strong travel term,48.709722222222226,124.74166666666666,Jiangjiadian Grassland,asia/china/jilin/baicheng/jiangjiadian_grassland,0.426,375.074,373.167,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Baicheng
asia/jordan/deadsea,Dead Sea,Dead Sea (Israel and the West Bank),6,15,see,Lot's wife,0.67,candidate,has coordinates; high-value type,31.083,35.3969,Baptism Site (Al-Maghtas),asia/jordan/deadsea/baptism_site,0.455,85.116,64.263,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Dead_Sea_%28Israel_and_the_West_Bank%29
europe/unitedkingdom/northernireland/omagh,Omagh,Omagh,4,12,see,Beaghmore,0.67,candidate,has coordinates; high-value type,54.701,-6.939,Omagh Memorial Garden,europe/unitedkingdom/northernireland/omagh/omagh_memorial_garden,0.467,25.739,26.007,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Omagh
australiaandpacific/australia/westernaustralia/karratha,Karratha,Karratha,4,16,see,Cossack,0.67,candidate,has coordinates; high-value type,-20.673,117.191,Cossack Historic Town,australiaandpacific/australia/westernaustralia/karratha/cossack,0.5,1.91,36.394,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Karratha
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Vipavadee Waterfall,0.67,candidate,has coordinates; has description; high-value type; strong travel term,9.138493,99.672963,Tapee River Waterfront,asia/thailand/surat_thani/tapee_river_waterfront,0.488,,99.466,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Surat_Thani
asia/turkey/eskisehir,Eskişehir,Eskişehir,16,28,see,Yazılı,0.67,candidate,has coordinates; high-value type,39.2041,30.7151,Sazova Park,asia/turkey/eskisehir/sazova_park,0.375,68.329,65.606,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Eski%C5%9Fehir
northamerica/mexico/merida,Mérida,Mérida (Mexico),23,119,do,Kabah,0.67,candidate,has coordinates; high-value type,20.248741,-89.6476781,Plaza Mayor,northamerica/mexico/merida/plaza_mayor,0.25,79.952,79.951,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/M%C3%A9rida_%28Mexico%29
southamerica/argentina/patagonia/comodoro_rivadavia,Comodoro Rivadavia,Comodoro Rivadavia,4,8,see,Pinguinera Cabo Dos Bahias,0.67,candidate,has coordinates; has description; high-value type; strong travel term,-44.914197,-65.547371,Cathedral of Comodoro Rivadavia,southamerica/argentina/patagonia/comodoro_rivadavia/comodoro_cathedral,0.316,184.422,183.845,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Comodoro_Rivadavia
northamerica/canada/britishcolumbia/princegeorge,Prince George,Prince George,5,41,do,Purden ski area,0.67,candidate,has coordinates; high-value type,53.9003,-121.8848,Central BC Railway and Forestry Museum,northamerica/canada/britishcolumbia/princegeorge/railway_forestry_museum,0.302,55.548,56.389,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Prince_George
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Bandon Pier,0.67,candidate,has coordinates; high-value type,9.14323,99.32272,Tapee River Waterfront,asia/thailand/surat_thani/tapee_river_waterfront,0.303,,64.981,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Surat_Thani
asia/china/fujianprovince/ningde,Ningde,Ningde,4,17,do,"Dongji Island, Ningde",0.67,candidate,has coordinates; has description; high-value type; strong travel term,27.89,120.5,Baishuiyang,asia/china/fujianprovince/ningde/baishuiyang,0.323,157.985,166.681,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Ningde
europe/italy/basilicata/matera,Matera,Matera,10,14,do,Belvedere di Murgia Timone,0.67,candidate,has coordinates; high-value type,40.66388,16.61766,Murgia Timone and the Canyon Walk,europe/italy/basilicata/matera/murgia_plateau,0.473,0.815,26.95,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Matera
asia/indonesia/rajaampat,Raja Ampat,Raja Ampat,5,15,do,Kampung Yenbuba,0.67,candidate,has coordinates; high-value type,-0.57068,130.65932,Wayag Islands,asia/indonesia/rajaampat/wayag,0.286,107.031,41.12,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Raja_Ampat
europe/sweden/uppsala,Uppsala,Uppsala,18,180,do,Södersjöbadet,0.67,candidate,has coordinates; high-value type,59.84826158928,18.119220417954,Linnaeus Garden and Museum,europe/sweden/uppsala/linnaeus_garden,0.41,26.938,26.859,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Uppsala
europe/spain/palencia,Palencia,Palencia,6,13,see,Monte el Viejo,0.67,candidate,has coordinates; high-value type,41.9607,-4.5713,Cristo del Otero,europe/spain/palencia/cristo_del_otero,0.348,8.278,50.055,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Palencia
asia/china/zhejiang/wenzhou,Wenzhou,Wenzhou,8,76,see,Master and Apprentice Bridges,0.67,candidate,has coordinates; has description; high-value type; strong travel term,27.4730918854,119.9952868292,Taishun Covered Bridges,asia/china/zhejiang/wenzhou/taishun_covered_bridges,0.462,29.219,90.183,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Wenzhou
europe/spain/galicia/ourense,Ourense,Ourense,7,17,see,Santísima Trinidad,0.67,candidate,has coordinates; high-value type,42.333,-7.8646,As Burgas,europe/spain/galicia/ourense/as_burgas,0.37,,31.068,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Ourense
europe/andorra/andorralavella,Andorra la Vella,Andorra la Vella,4,44,see,Consell General and old town,0.67,candidate,has coordinates; has description; high-value type; strong travel term,42.5068171,12.343178,Restaurant Can Pere,europe/andorra/food/restaurant_canper,0.298,,886.458,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Andorra_la_Vella
northamerica/mexico/merida,Mérida,Mérida (Mexico),23,119,do,Progreso,0.67,candidate,has coordinates; high-value type,21.284424,-89.6638485,Parque de la Mejorada,northamerica/mexico/merida/parque_de_la_mejorada,0.348,35.698,35.5,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/M%C3%A9rida_%28Mexico%29
africa/nigeria/ibadan,Ibadan,Ibadan,10,72,see,Ado Awaye Mountains and Suspended Lakes Agodi,0.67,candidate,has coordinates; high-value type,7.82,3.4364,International Institute of Tropical Agriculture,africa/nigeria/ibadan/iita,0.304,62.351,69.85,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Ibadan
asia/malaysia/kotakinabalu,Kota Kinabalu,Kota Kinabalu,15,115,see,Tamparuli Suspension Bridge,0.67,candidate,has coordinates; high-value type,6.13438,116.26706,Filipino Market,asia/malaysia/kotakinabalu/filipino_market,0.381,27.67,27.627,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Kota_Kinabalu
europe/romania/curtea_de_arges,Curtea de Arges,Curtea de Argeș,4,17,see,Lake Vidraru,0.67,candidate,has coordinates; high-value type,45.383333,24.633333,Curtea de Arges Cathedral,europe/romania/curtea_de_arges/a_national_legend,0.294,26.591,27.21,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Curtea_de_Arge%C8%99
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Seatran Coach Station,0.67,candidate,has coordinates; high-value type,9.13989,99.323859,Night Markets and Southern Thai Food,asia/thailand/surat_thani/night_markets_and_local_food,0.281,,65.292,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Surat_Thani
northamerica/mexico/monterrey,Monterrey,Monterrey,13,31,do,Grutas de Garcia,0.67,candidate,has coordinates; high-value type,25.8543171,-100.5263226,Gran Plaza (Macroplaza),northamerica/mexico/monterrey/gran_plaza_macroplaza,0.522,29.737,28.66,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Monterrey
