world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/germany/lowersaxony/luneburg,Lüneburg,Lüneburg,14,47,see,Bell House,0.55,candidate,has description; high-value type,,,Kloster Lüne,europe/germany/lowersaxony/luneburg/kloster_lune,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/L%C3%BCneburg
northamerica/unitedstates/indiana/south_bend,South Bend,South Bend,9,77,do,IU South Bend Titans,0.55,candidate,has description; high-value type,,,South Bend Museum of Art,northamerica/unitedstates/indiana/south_bend/south_bend_museum_of_art,0.545,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/South_Bend
europe/ukraine/donetsk,Donetsk,Donetsk,12,124,do,Aquapark,0.55,candidate,has description; high-value type,,,Teatralna Square,europe/ukraine/donetsk/teatralna_square,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Donetsk
australiaandpacific/australia/westernaustralia/karratha,Karratha,Karratha,4,16,see,Montebello Islands,0.55,candidate,has coordinates; high-value type,-20.46,115.54,Karratha Coastline and Fishing,australiaandpacific/australia/westernaustralia/karratha/karratha_coastline,0.333,135.092,139.571,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Karratha
africa/egypt/aswan,Aswan,Aswan,15,35,see,The High Dam,0.55,candidate,has description; high-value type,,,Old Aswan Dam,africa/egypt/aswan/oldaswandam,0.381,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Aswan
southamerica/brazil/saopaulo,São Paulo,São Paulo,31,48,do,Gay Pride Parade,0.55,candidate,has description; high-value type,,,Liberdade,southamerica/brazil/saopaulo/liberdade,0.48,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/S%C3%A3o_Paulo
asia/iraq/baghdad,Baghdad,Baghdad,7,78,see,Ashaar Baghdad,0.55,candidate,has description; high-value type,,,Al-Shaheed Monument (Martyr's Monument),asia/iraq/baghdad/al_shaheed_monument,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Baghdad
asia/china/guangxi/yangshuo,Yangshuo,Yangshuo,8,70,do,Spiderman,0.55,candidate,has description; high-value type,,,Yulong River,asia/china/guangxi/yangshuo/yulong_river,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yangshuo
europe/germany/northrhinewestphalia/aachen,Aachen,Aachen,14,74,do,Summer: CHIO equestrian championship,0.55,candidate,has description; high-value type,,,Three Countries Triangle,europe/germany/northrhinewestphalia/aachen/dreilaendereck,0.407,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Aachen
europe/france/east/alsace/strasbourg,Strasbourg,Strasbourg,15,55,see,Le Vaisseau,0.55,candidate,has description; high-value type,,,Palais de l'Europe,europe/france/east/alsace/strasbourg/palaisdeleurope,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Strasbourg
europe/italy/tuscany/cortona,Cortona,Cortona,18,30,see,Palazzone,0.55,candidate,has description; high-value type,,,Piazza Signorelli,europe/italy/tuscany/cortona/piazza_signorelli,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cortona
asia/pakistan/karachi,Karachi,Karachi,50,197,see,Ireland,0.55,candidate,has description; high-value type,,,Port Grand,asia/pakistan/karachi/port_grand,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karachi
northamerica/unitedstates/rhodeisland/narragansett,Narragansett,Narragansett,12,86,do,Camp Cronin,0.55,candidate,has description; high-value type,,,Black Point,northamerica/unitedstates/rhodeisland/narragansett/black_point,0.455,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Narragansett
northamerica/mexico/mexicocity,Mexico City,Mexico City,52,141,do,Autodromo Hermanos Rodriguez,0.55,candidate,has description; high-value type,,,Centro Histórico,northamerica/mexico/mexicocity/centro_historico,0.409,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mexico_City
asia/mongolia/karakorum,Karakorum,Karakorum,6,18,do,Horseback riding,0.55,candidate,has description; high-value type,,,Kharkhorin Rock,asia/mongolia/karakorum/kharkhorin_rock,0.323,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Karakorum
northamerica/unitedstates/newyorkstate/new_paltz,New Paltz,New Paltz,17,19,do,Go wine tasting,0.55,candidate,has description; high-value type,,,The Gilded Otter,northamerica/unitedstates/newyorkstate/new_paltz/the_gilded_otter,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/New_Paltz
northamerica/unitedstates/florida/daytona_beach,Daytona Beach,Daytona Beach,17,102,see,Robert Strickland Shooting Range (County),0.55,candidate,has description; high-value type,,,Aunt Catfish's on the River,northamerica/unitedstates/florida/daytona_beach/aunt_catfish,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Daytona_Beach
africa/namibia/swakopmund,Swakopmund,Swakopmund,13,44,do,"Okakambe Trails, Horse Rides",0.55,candidate,has description; high-value type,,,Hafeni Traditional Restaurant,africa/namibia/swakopmund/hafeni,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Swakopmund
northamerica/unitedstates/alaska/girdwood,Girdwood,Girdwood,17,24,do,Ice Skating,0.55,candidate,has description; high-value type,,,Jack Sprat,northamerica/unitedstates/alaska/girdwood/jack_sprat,0.476,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Girdwood
asia/china/hubei/huanggang,Huanggang,Huanggang,4,29,see,County-level Macheng City,0.55,candidate,has description; high-value type,,,Huangzhou Ancient City,asia/china/hubei/huanggang/huangzhou_ancient_city,0.34,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Huanggang
