world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
africa/southafrica/durban,Durban,Durban,55,54,do,Shark Institute,0.59,candidate,has description; high-value type; has external URL,,,uShaka Marine World,africa/southafrica/durban/ushaka_marine_world,0.471,,,missing_coordinates; has_external_url,http://www.shark.co.za,https://en.wikivoyage.org/wiki/Durban
northamerica/unitedstates/pennsylvania/philadelphia,Philadelphia,Philadelphia,44,26,see,Norway (Honorary),0.59,candidate,has description; high-value type; has external URL,,,Pink Rose Pastry Shop,northamerica/unitedstates/pennsylvania/philadelphia/pink_rose_pastry_s,0.296,,,missing_coordinates; has_external_url,https://www.norway.no/en/usa/norway-usa/honorary-consulates/#Pennsylvania,https://en.wikivoyage.org/wiki/Philadelphia
northamerica/unitedstates/florida/northeastflorida/staugustine,St. Augustine,St. Augustine,11,75,do,Kingbuster Tournament,0.59,candidate,has description; high-value type; has external URL,,,St. Augustine Lighthouse,northamerica/unitedstates/florida/northeastflorida/staugustine/st_augustine_lighthouse,0.455,,,missing_coordinates; has_external_url,http://kingbuster.com/,https://en.wikivoyage.org/wiki/St._Augustine
africa/southafrica/paarl,Paarl,Paarl,9,39,do,Mooi Bly,0.59,candidate,has description; high-value type; has external URL,,,Main Street (Paarl),africa/southafrica/paarl/main_street,0.316,,,missing_coordinates; has_external_url,https://www.mooibly.com/mooibly.wine.html,https://en.wikivoyage.org/wiki/Paarl
northamerica/unitedstates/california/vallejo,Vallejo,Vallejo,5,20,see,SolTrans,0.59,candidate,has description; high-value type; has external URL,,,"St. Peter's Chapel, Mare Island",northamerica/unitedstates/california/vallejo/st_peters_chapel,0.27,,,missing_coordinates; has_external_url,https://soltrans.org/,https://en.wikivoyage.org/wiki/Vallejo
northamerica/canada/ontario/toronto,Toronto,Toronto,48,131,see,Intercity Bus,0.59,candidate,has description; high-value type; has external URL,,,Trinity Bellwoods Park,northamerica/canada/ontario/toronto/trinity_bellwoods,0.457,,,missing_coordinates; has_external_url,https://www.intercitybus.ca/routes/,https://en.wikivoyage.org/wiki/Toronto
africa/lesotho/maseru,Maseru,Maseru,10,9,see,Vaal-Maseru Bus Services,0.59,candidate,has description; high-value type; has external URL,,,Maseru Main Market,africa/lesotho/maseru/maseru_market,0.429,,,missing_coordinates; has_external_url,http://www.vaalmaseru.co.za,https://en.wikivoyage.org/wiki/Maseru
northamerica/unitedstates/california/centralvalley/manteca,Manteca,Manteca,8,28,do,Old-Fashioned Fourth of July,0.59,candidate,has description; high-value type; has external URL,,,Downtown Murals,northamerica/unitedstates/california/centralvalley/manteca/manteca_murals,0.326,,,missing_coordinates; has_external_url,http://www.ci.manteca.ca.us,https://en.wikivoyage.org/wiki/Manteca
northamerica/unitedstates/maine/ellsworth,Ellsworth,Ellsworth (Maine),6,39,see,Downeast Transportation,0.59,candidate,has description; high-value type; has external URL,,,Old Hancock County Buildings,northamerica/unitedstates/maine/ellsworth/old_hancock_county_buildings,0.275,,,missing_coordinates; has_external_url,https://www.downeasttrans.org/schedBarHarborBangor.html,https://en.wikivoyage.org/wiki/Ellsworth_%28Maine%29
europe/italy/veneto/cortina_dampezzo,Cortina d'Ampezzo,Cortina d'Ampezzo,10,66,see,Una Montagna di Libri - Estate,0.59,candidate,has description; high-value type; has external URL,,,Mount Faloria,europe/italy/veneto/cortina_dampezzo/faloria,0.439,,,missing_coordinates; has_external_url,http://www.unamontagnadilibri.it/,https://en.wikivoyage.org/wiki/Cortina_d%27Ampezzo
northamerica/unitedstates/georgia/macon,Macon,Macon (Georgia),6,41,see,Groome Transportation,0.59,candidate,has description; high-value type; has external URL,,,Ocmulgee Mounds National Historical Park,northamerica/unitedstates/georgia/macon/ocmulgee_mounds,0.328,,,missing_coordinates; has_external_url,http://www.groometransportation.com/,https://en.wikivoyage.org/wiki/Macon_%28Georgia%29
europe/austria/vienna,Vienna,Vienna,67,134,see,Kautra,0.59,candidate,has description; high-value type; has external URL,,,Donauturm,europe/austria/vienna/donauturm,0.533,,,missing_coordinates; has_external_url,http://www.kautra.lt/,https://en.wikivoyage.org/wiki/Vienna
northamerica/canada/alberta/reddeer,Red Deer,Red Deer,7,46,see,FlixBus,0.59,candidate,has description; high-value type; has external URL,,,Bower Ponds,northamerica/canada/alberta/reddeer/bower_ponds,0.222,,,missing_coordinates; has_external_url,https://www.flixbus.ca/,https://en.wikivoyage.org/wiki/Red_Deer
europe/russia/krasnodar,Krasnodar,Krasnodar,8,20,do,Avrora Kino,0.59,candidate,has description; high-value type; has external URL,,,Cathedral of the Holy Trinity,europe/russia/krasnodar/cathedral_of_holy_trinity,0.333,,,missing_coordinates; has_external_url,http://www.avrora-kino.ru/,https://en.wikivoyage.org/wiki/Krasnodar
northamerica/unitedstates/texas/houston,Houston,Houston,7,75,see,Mexico,0.59,candidate,has description; high-value type; has external URL,,,Menil Collection,northamerica/unitedstates/texas/houston/menil_collection,0.455,,,missing_coordinates; has_external_url,https://consulmex.sre.gob.mx/houston/,https://en.wikivoyage.org/wiki/Houston
northamerica/canada/britishcolumbia/nanaimo,Nanaimo,Nanaimo,6,35,see,BC Ferries,0.59,candidate,has description; high-value type; has external URL,,,The Bastion,northamerica/canada/britishcolumbia/nanaimo/the_bastion,0.235,,,missing_coordinates; has_external_url,https://www.bcferries.com/,https://en.wikivoyage.org/wiki/Nanaimo
asia/indonesia/bali/ubud,Ubud,Ubud,21,95,do,Intuitive Flow,0.59,candidate,has description; high-value type; has external URL,,,Traditional Dance Performances,asia/indonesia/bali/ubud/dance_performance,0.364,,,missing_coordinates; has_external_url,http://www.intuitiveflow.com/,https://en.wikivoyage.org/wiki/Ubud
africa/namibia/swakopmund,Swakopmund,Swakopmund,13,44,do,Travel Time,0.59,candidate,has description; high-value type; has external URL,,,Altes Gefängnis,africa/namibia/swakopmund/altes_gefangnis,0.308,,,missing_coordinates; has_external_url,http://www.dtnamibia.com/,https://en.wikivoyage.org/wiki/Swakopmund
southamerica/peru/lima,Lima,Lima,64,51,see,ITTSA,0.59,candidate,has description; high-value type; has external URL,,,Isolina,southamerica/peru/lima/isolina,0.5,,,missing_coordinates; has_external_url,http://www.ittsabus.com,https://en.wikivoyage.org/wiki/Lima
europe/sweden/uppsala,Uppsala,Uppsala,18,180,do,Birdie,0.59,candidate,has description; high-value type; has external URL,,,Botanical Garden,europe/sweden/uppsala/botanical_garden,0.455,,,missing_coordinates; has_external_url,https://www.birdie.org/en/,https://en.wikivoyage.org/wiki/Uppsala
northamerica/canada/alberta/edmonton,Edmonton,Edmonton,32,34,see,Red Arrow,0.59,candidate,has description; high-value type; has external URL,,,Red Ox Inn,northamerica/canada/alberta/edmonton/redoxinn,0.526,,,missing_coordinates; has_external_url,https://www.redarrow.ca/,https://en.wikivoyage.org/wiki/Edmonton
northamerica/unitedstates/vermont/brattleboro,Brattleboro,Brattleboro,7,18,see,Amtrak,0.59,candidate,has description; high-value type; has external URL,,,Downtown and Main Street,northamerica/unitedstates/vermont/brattleboro/downtown_main_street,0.267,,,missing_coordinates; has_external_url,https://www.amtrak.com/,https://en.wikivoyage.org/wiki/Brattleboro
asia/china/sichuanprovince/langmusi,Langmusi,Langmusi,4,7,do,Langmusi Tibetan Horse Trekking,0.59,candidate,has description; high-value type; has external URL,,,Horse Trekking and Plateau Nomads,asia/china/sichuanprovince/langmusi/horse_trekking,0.438,,,missing_coordinates; has_external_url,http://www.langmusi.net,https://en.wikivoyage.org/wiki/Langmusi
europe/finland/turku,Turku,Turku,5,262,do,Turun konservatorio,0.59,candidate,has description; high-value type; has external URL,,,Turku Cathedral,europe/finland/turku/turku_cathedral,0.412,,,missing_coordinates; has_external_url,https://turunkonservatorio.fi/en,https://en.wikivoyage.org/wiki/Turku
