world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/pennsylvania/state_college,State College,State College,7,27,see,The Arboretum at Penn State,0.81,candidate,has coordinates; high-value type; has external URL,40.805,-77.8641,Penn State Creamery,northamerica/unitedstates/pennsylvania/state_college/penn_state_creamery,0.476,0.98,1.191,has_external_url,http://www.arboretum.psu.edu/,https://en.wikivoyage.org/wiki/State_College
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,Botswana,0.81,candidate,has coordinates; high-value type; has external URL,59.34621,18.0668,Fotografiska,europe/sweden/stockholm/fotografiska,0.4,3.324,2.358,has_external_url,http://www.botswana.se/,https://en.wikivoyage.org/wiki/Stockholm
africa/nigeria/abuja,Abuja,Abuja,10,57,see,Ukraine,0.81,candidate,has coordinates; high-value type; has external URL,9.060223,7.419364,Maitama,africa/nigeria/abuja/maitama,0.286,8.389,7.693,has_external_url,http://nigeria.mfa.gov.ua/,https://en.wikivoyage.org/wiki/Abuja
europe/germany/lowersaxony/bad_bentheim,Bad Bentheim,Bad Bentheim,3,13,see,Gildehauser Ostmühle,0.81,candidate,has coordinates; high-value type; has external URL,52.29322,7.10198,Gildehaus Reformed Church,europe/germany/lowersaxony/bad_bentheim/gildehaus_reformed_church,0.489,1.022,1.814,has_external_url,http://www.vvv-gildehaus.de,https://en.wikivoyage.org/wiki/Bad_Bentheim
europe/italy/veneto/cortina_dampezzo,Cortina d'Ampezzo,Cortina d'Ampezzo,10,66,see,Parco naturale regionale delle Dolomiti d'Ampezzo,0.81,candidate,has coordinates; high-value type; has external URL,46.595278,12.105556,Sacrario Militare di Pocol,europe/italy/veneto/cortina_dampezzo/sacrario_pocol,0.4,7.631,6.783,has_external_url,https://www.dolomitiparco.com/,https://en.wikivoyage.org/wiki/Cortina_d%27Ampezzo
asia/india/rajasthan/jaipur,Jaipur,Jaipur,39,85,see,Maharaja Sawai Mansingh Sangeet Mahavidyalaya,0.81,candidate,has coordinates; high-value type; has external URL,26.8976,75.812,Raj Mandir Cinema,asia/india/rajasthan/jaipur/raj_mandir_cinema,0.387,1.998,2.097,has_external_url,http://www.msmsvidyalaya.in/,https://en.wikivoyage.org/wiki/Jaipur
europe/france/midi/provence/cavaillon,Cavaillon,Cavaillon,6,7,do,Racecourse of the Durance,0.81,candidate,has coordinates; high-value type; has external URL,43.8349,5.052,Colline Saint-Jacques,europe/france/midi/provence/cavaillon/colline_saint_jacques,0.381,0.958,1.094,has_external_url,http://www.hippodromedecavaillon.fr,https://en.wikivoyage.org/wiki/Cavaillon
northamerica/unitedstates/indiana/indianapolis,Indianapolis,Indianapolis,42,225,do,Sarah Shank,0.81,candidate,has coordinates; high-value type; has external URL,39.7267,-86.11846,St. Elmo Steak House,northamerica/unitedstates/indiana/indianapolis/st_elmo_steakhouse,0.333,5.657,5.75,has_external_url,http://www.sarahshank.com,https://en.wikivoyage.org/wiki/Indianapolis
northamerica/unitedstates/pennsylvania/harrisburg,Harrisburg,Harrisburg,6,44,see,Art Association of Harrisburg,0.81,candidate,has coordinates; high-value type; has external URL,40.259235,-76.88371,Pennsylvania State Capitol,northamerica/unitedstates/pennsylvania/harrisburg/state_capitol,0.426,0.574,0.813,has_external_url,http://www.artassocofhbg.com/,https://en.wikivoyage.org/wiki/Harrisburg
northamerica/mexico/puebla,Puebla,Puebla,14,54,see,Fuerte de Loreto,0.81,candidate,has coordinates; high-value type; has external URL,19.0577,-98.1871,Uriarte Talavera Workshop,northamerica/mexico/puebla/uriarte_talavera,0.474,2.159,2.712,has_external_url,https://www.inah.gob.mx/red-de-museos/285-museo-del-fuerte-de-loreto,https://en.wikivoyage.org/wiki/Puebla
asia/northkorea/pyongyang,Pyongyang,Pyongyang,6,67,see,Sweden,0.81,candidate,has coordinates; high-value type; has external URL,39.023,125.7922,Mansudae Grand Monument,asia/northkorea/pyongyang/mansudae_monument,0.276,4.202,4.691,has_external_url,https://www.swedenabroad.se/sv/utlandsmyndigheter/nordkorea-pyongyang/,https://en.wikivoyage.org/wiki/Pyongyang
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,see,RSUD Dr. Soetomo,0.81,candidate,has coordinates; high-value type; has external URL,-7.268056,112.758611,Warung Rawon Setan,asia/indonesia/java/surabaya/warung_rawon_setan,0.485,2.016,3.335,has_external_url,http://rsudrsoetomo.jatimprov.go.id/,https://en.wikivoyage.org/wiki/Surabaya
