world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/italy/lazio/rome,Rome,Rome,144,65,see,New Zealand,0.51,candidate,high-value type; has external URL,,,Colline Emiliane,europe/italy/lazio/rome/colline_emiliane,0.519,,,missing_coordinates; has_external_url,http://nzembassy.com,https://en.wikivoyage.org/wiki/Rome
asia/uzbekistan/tashkent,Tashkent,Tashkent,41,109,see,Belarus,0.51,candidate,high-value type; has external URL,,,Tashkent Circus,asia/uzbekistan/tashkent/circus_building,0.364,,,missing_coordinates; has_external_url,http://uzbekistan.mfa.gov.by/ru/,https://en.wikivoyage.org/wiki/Tashkent
northamerica/unitedstates/florida/tampabayarea/tampa,Tampa,Tampa,14,81,see,Peru (Honorary),0.51,candidate,high-value type; has external URL,,,Tampa Theatre,northamerica/unitedstates/florida/tampabayarea/tampa/tampa_theatre,0.353,,,missing_coordinates; has_external_url,https://www.facebook.com/ConsuladoPeruTampa,https://en.wikivoyage.org/wiki/Tampa
asia/china/hongkong,Hong Kong,Hong Kong,64,81,see,United Arab Emirates,0.51,candidate,high-value type; has external URL,,,New Territories,asia/china/hongkong/newterritories,0.457,,,missing_coordinates; has_external_url,https://www.mofaic.gov.ae/en/missions/hong-kong,https://en.wikivoyage.org/wiki/Hong_Kong
europe/croatia/murter,Murter,Murter,8,5,see,Turistička zajednica općine Tisno,0.51,candidate,high-value type; has external URL,,,Kornati National Park,europe/croatia/murter/kornati_national_park,0.333,,,missing_coordinates; has_external_url,http://www.tz-tisno.hr/,https://en.wikivoyage.org/wiki/Murter
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,South Africa,0.51,candidate,high-value type; has external URL,,,Jefferson Memorial,northamerica/unitedstates/washingtondc/jefferson_memorial,0.4,,,missing_coordinates; has_external_url,https://www.saembassy.org/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.
asia/iran/tehran,Tehran,Tehran,44,119,see,Malaysia,0.51,candidate,high-value type; has external URL,,,Imamzadeh Saleh,asia/iran/tehran/imamzadeh_saleh,0.435,,,missing_coordinates; has_external_url,https://www.kln.gov.my/web/irn_tehran,https://en.wikivoyage.org/wiki/Tehran
asia/japan/kyushu/beppu,Beppu,Beppu,9,41,see,The Beppu Jigoku Association,0.51,candidate,high-value type; has external URL,,,Umi Jigoku (Sea Hell),asia/japan/kyushu/beppu/umi_jigoku,0.471,,,missing_coordinates; has_external_url,https://www.beppu-jigoku.com/,https://en.wikivoyage.org/wiki/Beppu
northamerica/canada/ontario/ottawa,Ottawa,Ottawa,23,271,see,Chile,0.51,candidate,high-value type; has external URL,,,The Glebe,northamerica/canada/ontario/ottawa/the_glebe,0.4,,,missing_coordinates; has_external_url,https://chile.gob.cl/ottawa/en,https://en.wikivoyage.org/wiki/Ottawa
northamerica/unitedstates/california/sanfrancisco,San Francisco,San Francisco,93,62,see,Israel,0.51,candidate,high-value type; has external URL,,,Crissy Field,northamerica/unitedstates/california/sanfrancisco/crissy_field,0.444,,,missing_coordinates; has_external_url,https://new.embassies.gov.il/sanfrancisco/en,https://en.wikivoyage.org/wiki/San_Francisco
