world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Slovakia,0.81,candidate,has coordinates; high-value type; has external URL,13.72453,100.54097,Siam,asia/thailand/bangkok/siam_square,0.5,2.503,5.512,has_external_url,https://www.mzv.sk/web/bangkok-en,https://en.wikivoyage.org/wiki/Bangkok
northamerica/unitedstates/westvirginia/huntington,Huntington,Huntington (West Virginia),8,82,see,Camp Mad Anthony Wayne,0.81,candidate,has coordinates; high-value type; has external URL,38.3678,-82.5131,Jim's Steak and Spaghetti House,northamerica/unitedstates/westvirginia/huntington/jims_steak_and_spaghetti,0.377,8.417,8.234,has_external_url,https://www.ghprd.org/index.php/camp-mad-anthony-wayne,https://en.wikivoyage.org/wiki/Huntington_%28West_Virginia%29
northamerica/unitedstates/california/orangecounty/santaana,Santa Ana,Santa Ana (California),6,26,see,Mexico,0.81,candidate,has coordinates; high-value type; has external URL,33.74783,-117.8371,Heritage Museum of Orange County,northamerica/unitedstates/california/orangecounty/santaana/heritage_museum_oc,0.211,7.445,3.345,has_external_url,https://consulmex.sre.gob.mx/santaana/,https://en.wikivoyage.org/wiki/Santa_Ana_%28California%29
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,see,Mongolia,0.81,candidate,has coordinates; high-value type; has external URL,-7.283713,112.739771,Kalimas Harbour,asia/indonesia/java/surabaya/kalimas_harbour,0.261,7.289,4.166,has_external_url,https://www.mongolianconsulate.org/Pages/contact%20us.html,https://en.wikivoyage.org/wiki/Surabaya
asia/malaysia/perhentianislands,Perhentian Islands,Perhentian Islands,9,35,do,Oh Lala,0.81,candidate,has coordinates; high-value type; has external URL,5.9188811,102.7219407,Coral Bay,asia/malaysia/perhentianislands/coral_bay,0.5,2.185,1.28,has_external_url,https://ohlalaperhentian.com/,https://en.wikivoyage.org/wiki/Perhentian_Islands
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Bangladesh,0.81,candidate,has coordinates; high-value type; has external URL,-6.23736,106.83991,Taman Fatahillah,asia/indonesia/java/jakarta/taman_fatahillah,0.385,11.791,7.031,has_external_url,http://www.bdembassyjakarta.org,https://en.wikivoyage.org/wiki/Jakarta
northamerica/unitedstates/texas/sanantonio,San Antonio,San Antonio,26,86,do,Morgan's Wonderland,0.81,candidate,has coordinates; high-value type; has external URL,29.539,-98.392,Buckhorn Saloon and Museum,northamerica/unitedstates/texas/sanantonio/buckhorn_saloon_museum,0.444,16.088,16.168,has_external_url,http://www.morganswonderland.com/,https://en.wikivoyage.org/wiki/San_Antonio
europe/sweden/jnkping,Jönköping,Jönköping,8,18,see,Fågelmuseet,0.81,candidate,has coordinates; high-value type; has external URL,57.781444,14.144565,Tändsticksmuseet (Match Museum),europe/sweden/jnkping/tandsticksmuseet,0.519,0.968,1.26,has_external_url,https://fagelmuseet.jonkoping.se/english-deutsch/english.html,https://en.wikivoyage.org/wiki/J%C3%B6nk%C3%B6ping
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,Kenya,0.81,candidate,has coordinates; high-value type; has external URL,59.33849,18.06825,Skansen,europe/sweden/stockholm/skansen,0.5,3.369,1.496,has_external_url,http://kenyaembassystockholm.com/,https://en.wikivoyage.org/wiki/Stockholm
europe/denmark/copenhagen,Copenhagen,Copenhagen,101,98,see,Ghana,0.81,candidate,has coordinates; high-value type; has external URL,55.73778,12.55808,Nyhavn,europe/denmark/copenhagen/nyhavn,0.545,6.775,6.888,has_external_url,http://ghanaembassy.dk/,https://en.wikivoyage.org/wiki/Copenhagen
asia/philippines/mangatarem,Mangatarem,Mangatarem,2,12,see,Our Farm Republic,0.81,candidate,has coordinates; high-value type; has external URL,15.808019,120.309285,St. Raymond of Peñafort Church,asia/philippines/mangatarem/st_raymond_penafor,0.174,2.663,2.723,has_external_url,https://www.facebook.com/ourfarmrepublic,https://en.wikivoyage.org/wiki/Mangatarem
northamerica/unitedstates/michigan/lansing,Lansing,Lansing,30,52,see,Great Lakes Christian College,0.81,candidate,has coordinates; high-value type; has external URL,42.75434,-84.63879,Rotary Steam Clock,northamerica/unitedstates/michigan/lansing/rotary_steam_clock,0.426,7.641,7.222,has_external_url,https://glcc.edu/,https://en.wikivoyage.org/wiki/Lansing
asia/india/delhi,Delhi,Delhi,105,20,see,Cuba,0.81,candidate,has coordinates; high-value type; has external URL,28.565499,77.159018,Chausath Khamba,asia/india/delhi/chausath_khamba,0.421,8.577,7.265,has_external_url,http://misiones.cubaminrex.cu/es/india,https://en.wikivoyage.org/wiki/Delhi
europe/switzerland/lausanne,Lausanne,Lausanne,14,82,do,Théâtre de Vidy,0.81,candidate,has coordinates; high-value type; has external URL,46.51271,6.6109,Cathédrale de Lausanne,europe/switzerland/lausanne/cathedrale,0.4,2.172,1.95,has_external_url,http://www.vidy.ch,https://en.wikivoyage.org/wiki/Lausanne
europe/unitedkingdom/england/norfolk/the_norfolk_broads,The Norfolk Broads,Norfolk Broads,0,34,see,Halvergate Marshes,0.81,candidate,has coordinates; high-value type; has external URL,52.588,1.615,,,0.0,,6.466,has_external_url,http://www.rspb.org.uk/reserves/guide/b/berneybreydon/directions.aspx,https://en.wikivoyage.org/wiki/Norfolk_Broads
europe/france/east/lorraine/nancy,Nancy,Nancy,15,78,see,C.H.U Hôpital Central,0.81,candidate,has coordinates; high-value type; has external URL,48.68519,6.19202,Palais Ducal (Musée Lorrain),europe/france/east/lorraine/nancy/palace_of_the_dukes,0.424,1.561,1.14,has_external_url,https://www.chru-nancy.fr/,https://en.wikivoyage.org/wiki/Nancy
northamerica/unitedstates/virginia/virginiabeach,Virginia Beach,Virginia Beach,7,35,see,Tidewater Arboretum,0.81,candidate,has coordinates; high-value type; has external URL,36.89194,-76.179928,First Landing State Park,northamerica/unitedstates/virginia/virginiabeach/first_landing_state_park,0.372,,18.733,has_external_url,https://www.arec.vaes.vt.edu/arec/hampton-roads/gardens/tidewater-arboretum.html,https://en.wikivoyage.org/wiki/Virginia_Beach
northamerica/unitedstates/ohio/hamilton,Hamilton,Hamilton (Ohio),9,20,do,Stricker's Grove,0.81,candidate,has coordinates; high-value type; has external URL,39.2961,-84.6688,Fernald Preserve,northamerica/unitedstates/ohio/hamilton/fernald_preserve,0.375,2.444,14.753,has_external_url,http://www.strickersgrove.com/,https://en.wikivoyage.org/wiki/Hamilton_%28Ohio%29
northamerica/unitedstates/massachusetts/worcester,Worcester,Worcester (Massachusetts),20,108,see,Quinsigamond Community College,0.81,candidate,has coordinates; high-value type; has external URL,42.3148,-71.7936,Burnside Fountain (Turtle Boy),northamerica/unitedstates/massachusetts/worcester/burnside_fountain,0.426,5.952,5.848,has_external_url,http://www.qcc.edu/,https://en.wikivoyage.org/wiki/Worcester_%28Massachusetts%29
northamerica/unitedstates/colorado/coloradosprings,Colorado Springs,Colorado Springs,4,54,do,Pikes Peak Center for the Performing Arts,0.81,candidate,has coordinates; high-value type; has external URL,38.831,-104.827,US Air Force Academy,northamerica/unitedstates/colorado/coloradosprings/air_force_academy,0.386,17.57,0.365,has_external_url,http://www.pikespeakcenter.com/,https://en.wikivoyage.org/wiki/Colorado_Springs
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Denmark,0.81,candidate,has coordinates; high-value type; has external URL,13.72329,100.54364,Thewet Market,asia/thailand/bangkok/thewet_market,0.5,6.937,5.822,has_external_url,https://thailand.um.dk,https://en.wikivoyage.org/wiki/Bangkok
australiaandpacific/newzealand/south_island/southland/fiordland/te_anau,Te Anau,Te Anau,6,18,do,Westray Horse Treks,0.81,candidate,has coordinates; high-value type; has external URL,-45.436697,167.770742,Kepler Track,australiaandpacific/newzealand/south_island/southland/fiordland/te_anau/kepler_track,0.387,6.601,4.834,has_external_url,http://www.fiordlandhorsetreks.com,https://en.wikivoyage.org/wiki/Te_Anau
europe/hungary/satoraljaujhely,Sátoraljaújhely,Sátoraljaújhely,4,94,see,Perlite Exhibition,0.81,candidate,has coordinates; high-value type; has external URL,48.4708,21.51153,Magas-hegy Chairlift,europe/hungary/satoraljaujhely/magas_hegy,0.263,11.73,13.522,has_external_url,http://palhaza.hu/perlit-muzeum/,https://en.wikivoyage.org/wiki/S%C3%A1toralja%C3%BAjhely
europe/italy/lombardia/varese,Varese,Varese,7,35,do,Palaghiaccio,0.81,candidate,has coordinates; high-value type; has external URL,45.83238,8.82579,Lake Monate,europe/italy/lombardia/varese/lake_monate,0.261,13.413,5.611,has_external_url,http://www.palaghiacciovarese.com/,https://en.wikivoyage.org/wiki/Varese
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,Iran,0.81,candidate,has coordinates; high-value type; has external URL,59.3698,18.1927,Café Lyran,europe/sweden/stockholm/caf_lyran,0.462,16.419,8.498,has_external_url,http://www.iran.se/,https://en.wikivoyage.org/wiki/Stockholm
australiaandpacific/australia/queensland/goldcoast/springbrook,Springbrook,Springbrook,6,7,see,Springbrook Research Observatory,0.81,candidate,has coordinates; high-value type; has external URL,-28.191082,153.265308,Purling Brook Falls,australiaandpacific/australia/queensland/goldcoast/springbrook/purling_brook_falls,0.51,,0.853,has_external_url,http://www.springbrookobservatory.com.au/,https://en.wikivoyage.org/wiki/Springbrook
northamerica/unitedstates/pennsylvania/erie,Erie,Erie,12,36,see,Asbury Woods Nature Center,0.81,candidate,has coordinates; high-value type; has external URL,42.061366,-80.171847,Perry Square,northamerica/unitedstates/pennsylvania/erie/perry_square,0.368,10.398,10.411,has_external_url,https://www.asburywoods.org/,https://en.wikivoyage.org/wiki/Erie
europe/netherlands/heerlen,Heerlen,Heerlen,4,69,do,Parkstad Theater,0.81,candidate,has coordinates; high-value type; has external URL,50.886734,5.972686,Glaspaleis (Glass Palace),europe/netherlands/heerlen/glaspaleis,0.518,0.482,1.197,has_external_url,http://www.parkstadlimburgtheaters.nl/nl/,https://en.wikivoyage.org/wiki/Heerlen
europe/germany/berlin,Berlin,Berlin,161,123,see,South Korea (Südkorea),0.81,candidate,has coordinates; high-value type; has external URL,52.508,13.3485,Drugstores,europe/germany/berlin/drugstores,0.476,,3.324,has_external_url,https://overseas.mofa.go.kr/de-ko/index.do,https://en.wikivoyage.org/wiki/Berlin
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Republic of Korea,0.81,candidate,has coordinates; high-value type; has external URL,-6.23943,106.83288,National Museum of Indonesia,asia/indonesia/java/jakarta/national_museum,0.356,7.126,7.147,has_external_url,https://overseas.mofa.go.kr/id-id/index.do,https://en.wikivoyage.org/wiki/Jakarta
europe/spain/andalucia/seville,Seville,Seville,18,48,see,Romania,0.81,candidate,has coordinates; high-value type; has external URL,37.362994,-5.985066,Triana,europe/spain/andalucia/seville/triana,0.462,2.922,2.992,has_external_url,http://sevilla.mae.ro/,https://en.wikivoyage.org/wiki/Seville
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,Bosnia and Herzegovina,0.81,candidate,has coordinates; high-value type; has external URL,59.33997,18.06668,Berzelii Park,europe/sweden/stockholm/berzeliipark,0.4,1.205,1.67,has_external_url,http://www.bihambasada.se/,https://en.wikivoyage.org/wiki/Stockholm
northamerica/canada/britishcolumbia/kelowna,Kelowna,Kelowna,7,69,do,Parkinson Recreation Center,0.81,candidate,has coordinates; high-value type; has external URL,49.88337,-119.45857,Quails' Gate Winery,northamerica/canada/britishcolumbia/kelowna/quails_gate_winery,0.444,8.889,2.722,has_external_url,https://www.kelowna.ca/parks-recreation/recreation-facilities-fields/recreation-facilities/parkinson-recreation-centre,https://en.wikivoyage.org/wiki/Kelowna
