world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/apalachiantrail,Appalachian Trail,Appalachian Trail,0,57,see,Appalachian Trail Museum,0.51,candidate,high-value type; strong travel term,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Appalachian_Trail
europe/russia/staraya_ladoga,Staraya Ladoga,Staraya Ladoga,6,13,see,Church of the Nativity of John the Baptist,0.51,candidate,high-value type; strong travel term,,,Oleg's Burial Mounds,europe/russia/staraya_ladoga/oleg_burial_mounds,0.222,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Staraya_Ladoga
europe/belgium/brussels,Brussels,Brussels,14,68,see,Palace of Justice,0.51,candidate,high-value type; strong travel term,,,Royal District,europe/belgium/brussels/royaldistrict,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Brussels
europe/slovenia/novo_mesto,Novo Mesto,Novo Mesto,6,10,see,Heritage Trail - Novo mesto,0.51,candidate,high-value type; strong travel term,,,Novo Mesto Cathedral (St Nicholas),europe/slovenia/novo_mesto/novo_mesto_cathedral,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Novo_Mesto
africa/southafrica/kwazulu_natal,KwaZulu-Natal,KwaZulu-Natal,8,15,see,Mkuzi Game Reserve,0.51,candidate,high-value type; strong travel term,,,Rorke's Drift,africa/southafrica/kwazulu_natal/rorkes_drift,0.323,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/KwaZulu-Natal
asia/india/orissa/jharsuguda,Jharsuguda,Jharsuguda,4,7,see,Pahadeswar Temple,0.51,candidate,high-value type; strong travel term,,,Koilighughar Waterfall,asia/india/orissa/jharsuguda/koilighughar_waterfall,0.359,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jharsuguda
africa/tunisia/jerba,Jerba,Djerba,7,22,see,Djerba Traditional Heritage Museum,0.51,candidate,high-value type; strong travel term,,,El Ghriba Synagogue,africa/tunisia/jerba/el_ghriba_synagogue,0.36,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Djerba
europe/hungary/szombathely,Szombathely,Szombathely,8,42,see,Rescue museum of Fusz Erno,0.51,candidate,high-value type; strong travel term,,,Garden of Ruins,europe/hungary/szombathely/garden_of_ruins,0.39,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Szombathely
europe/czechrepublic/kutnahora,Kutná Hora,Kutná Hora,6,15,see,Deer Park Žehušice,0.51,candidate,high-value type; strong travel term,,,St. Barbara's Church,europe/czechrepublic/kutnahora/st_barbaras_church,0.389,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kutn%C3%A1_Hora
europe/poland/krynicazdroj,Krynica-Zdrój,Krynica-Zdrój,3,8,see,Museum of Toys 'Bajka',0.51,candidate,high-value type; strong travel term,,,Nikifor Museum (Muzeum Nikifora),europe/poland/krynicazdroj/nikifor_museum,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Krynica-Zdr%C3%B3j
northamerica/unitedstates/connecticut/middletown,Middletown,Middletown (Connecticut),9,20,see,Harbor Park,0.51,candidate,high-value type; strong travel term,,,Arrigoni Bridge,northamerica/unitedstates/connecticut/middletown/arrigoni_bridge,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Middletown_%28Connecticut%29
europe/switzerland/vevey,Vevey,Vevey,17,24,see,Orthodox Church,0.51,candidate,high-value type; strong travel term,,,Grande Place,europe/switzerland/vevey/grande_place,0.296,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vevey
europe/russia/kazan,Kazan,Kazan,45,55,see,Church of St Nicholas-Ratny,0.51,candidate,high-value type; strong travel term,,,Priyut Kholostyaka,europe/russia/kazan/priyut_kholostyaka,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kazan
asia/india/alibaug,Alibag,Alibag,0,6,see,Varsoli Beach,0.51,candidate,high-value type; strong travel term,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Alibag
northamerica/unitedstates/maryland/college_park,College Park,College Park (Maryland),1,37,do,Lakeland Neighborhood Park,0.51,candidate,high-value type; strong travel term,,,Cornerstone Grill and Loft,northamerica/unitedstates/maryland/college_park/cornerstone_grill,0.269,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/College_Park_%28Maryland%29
africa/tanzania/bagamoyo,Bagamoyo,Bagamoyo,9,24,see,Fortress and Slave Prison,0.51,candidate,high-value type; strong travel term,,,Kaole Ruins,africa/tanzania/bagamoyo/kaole_ruins,0.389,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bagamoyo
europe/russia/yakutsk,Yakutsk,Yakutsk,13,53,see,"Government Literature Museum, P.A. Oiyunskovo",0.51,candidate,high-value type; strong travel term,,,National Art Museum of Sakha,europe/russia/yakutsk/national_art_museum,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yakutsk
africa/southafrica/kwazulu_natal,KwaZulu-Natal,KwaZulu-Natal,8,15,see,Ukhahlamba Drakensberg Park,0.51,candidate,high-value type; strong travel term,,,Drakensberg Mountains,africa/southafrica/kwazulu_natal/drakensberg_mountains,0.542,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/KwaZulu-Natal
southamerica/brazil/ponta_grossa,Ponta Grossa,Ponta Grossa,5,19,see,Archeology Museum,0.51,candidate,high-value type; strong travel term,,,Cathedral of Sant'Ana,southamerica/brazil/ponta_grossa/catedral_sant_ana,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ponta_Grossa
asia/china/hunan/zhangjiajie,Zhangjiajie,Zhangjiajie,8,49,see,Zhangjiajie Park Police Station,0.51,candidate,high-value type; strong travel term,,,Zhangjiajie Glass Bridge,asia/china/hunan/zhangjiajie/zhangjiajie_glass_bridge,0.545,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zhangjiajie
europe/russia/tomsk,Tomsk,Tomsk,7,28,do,Siberian Botanic Garden,0.51,candidate,high-value type; strong travel term,,,Church of the Intercession of the Virgin Mary,europe/russia/tomsk/intercession_church,0.367,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tomsk
africa/tunisia/jerba,Jerba,Djerba,7,22,see,Synagogue of the Kohanim of Djirt,0.51,candidate,high-value type; strong travel term,,,El Ghriba Synagogue,africa/tunisia/jerba/el_ghriba_synagogue,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Djerba
europe/spain/andalucia/tarifa,Tarifa,Tarifa,9,21,see,historic centre,0.51,candidate,high-value type; strong travel term,,,Mirador del Estrecho,europe/spain/andalucia/tarifa/mirador_del_estrecho,0.516,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tarifa
northamerica/mexico/chichenitza,Chichen Itza,Chichen Itza,0,27,see,The Great Market,0.51,candidate,high-value type; strong travel term,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chichen_Itza
northamerica/unitedstates/florida/gainesville,Gainesville,Gainesville (Florida),8,43,do,"Kanapaha Spring Garden Festival, Waldo Railroad Days",0.51,candidate,high-value type; strong travel term,,,Kanapaha Botanical Gardens,northamerica/unitedstates/florida/gainesville/kanapaha_botanical_gardens,0.468,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gainesville_%28Florida%29
africa/southafrica/kwazulu_natal,KwaZulu-Natal,KwaZulu-Natal,8,15,see,Itala Game Reserve,0.51,candidate,high-value type; strong travel term,,,Isandlwana Battlefield,africa/southafrica/kwazulu_natal/isandlwana_battlefield,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/KwaZulu-Natal
asia/india/karnataka/hubli,Hubli,Hubli,4,18,see,Banashankari Temple,0.51,candidate,high-value type; strong travel term,,,Chandramauleshwara Temple,asia/india/karnataka/hubli/chandramauleshwara_temple,0.545,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hubli
europe/france/centre/loirevalley/blois,Blois,Blois,15,6,see,Blois Cathedral,0.51,candidate,high-value type; strong travel term,,,Le Castelet,europe/france/centre/loirevalley/blois/le_castelet,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Blois
europe/hungary/szeged,Szeged,Szeged,7,61,see,Castle Museum and Kass Gallery,0.51,candidate,high-value type; strong travel term,,,Móra Ferenc Museum,europe/hungary/szeged/mora_ferenc_museum,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Szeged
northamerica/mexico/chichenitza,Chichen Itza,Chichen Itza,0,27,see,Temple of the Wall Panels,0.51,candidate,high-value type; strong travel term,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chichen_Itza
europe/albania/pogradec,Pogradec,Pogradec,3,32,see,Mosque in the hill,0.51,candidate,high-value type; strong travel term,,,Pogradec Castle,europe/albania/pogradec/pogradec_castle,0.276,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Pogradec
europe/slovenia/novo_mesto,Novo Mesto,Novo Mesto,6,10,see,Museum of Dolenjska,0.51,candidate,high-value type; strong travel term,,,Dolenjska Museum,europe/slovenia/novo_mesto/dolenjska_museum,0.514,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Novo_Mesto
asia/china/liaoning/panjin,Panjin,Panjin,3,11,see,Lakeside Park,0.51,candidate,high-value type; strong travel term,,,Red Beach Scenic Area,asia/china/liaoning/panjin/red_beach_scenic_area,0.294,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Panjin
europe/russia/kursk,Kursk,Kursk,4,5,see,Museum of Regional Studies,0.51,candidate,high-value type; strong travel term,,,Church of Our Lady of the Assumption,europe/russia/kursk/church_of_our_lady_of_the_assumption,0.31,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kursk
europe/georgia/alkhatsikhe,Akhaltsikhe,Akhaltsikhe,3,8,see,Synagogue,0.51,candidate,high-value type; strong travel term,,,Green Mosque (Ahmediye Mosque),europe/georgia/alkhatsikhe/green_mosque,0.381,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Akhaltsikhe
asia/turkmenistan/ashgabat,Ashgabat,Ashgabat,7,59,do,Mollanepes Drama Theatre,0.51,candidate,high-value type; strong travel term,,,The White Marble City,asia/turkmenistan/ashgabat/white_marble_city,0.293,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ashgabat
europe/unitedkingdom/northernireland/belfast,Belfast,Belfast,25,97,see,St Malachy's Church,0.51,candidate,high-value type; strong travel term,,,St Anne's Cathedral,europe/unitedkingdom/northernireland/belfast/st_annes_cathedral,0.526,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Belfast
asia/unitedarabemirates/fujairah,Fujairah,Fujairah,5,13,see,Madhab Spring Park,0.51,candidate,high-value type; strong travel term,,,Wadi Wurayah,asia/unitedarabemirates/fujairah/wadi_wurayah,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Fujairah
europe/georgia/kutaisi,Kutaisi,Kutaisi,8,48,see,Kutaisi Museum of Sport,0.51,candidate,high-value type; strong travel term,,,Kutaisi State Historical Museum,europe/georgia/kutaisi/kutaisi_historical_museum,0.519,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kutaisi
northamerica/unitedstates/florida/ormond_beach,Ormond Beach,Ormond Beach,5,44,see,Haas Park,0.51,candidate,high-value type; strong travel term,,,Tomoka State Park,northamerica/unitedstates/florida/ormond_beach/tomoka_state_park,0.538,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ormond_Beach
