world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/hungary/gyor,Győr,Győr,13,201,see,Szabadhegy Roman Catholic Church,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,47.6654,17.6641,Győr Cathedral,europe/hungary/gyor/gyor_cathedral,0.435,3.545,3.005,has_external_url,http://muemlekem.hu/muemlek?id=-588,https://en.wikivoyage.org/wiki/Gy%C5%91r
europe/unitedkingdom/wales/tenby,Tenby,Tenby,14,27,see,Tenby Dinosaur Park,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,51.683479,-4.751505,Tenby Lifeboat Station,europe/unitedkingdom/wales/tenby/tenby_lifeboat_station,0.537,4.136,3.424,has_external_url,http://www.thedinosaurpark.co.uk,https://en.wikivoyage.org/wiki/Tenby
europe/hungary/satoraljaujhely,Sátoraljaújhely,Sátoraljaújhely,4,94,see,Art Gallery,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,48.4839,21.52354,Tokaj-Hegyalja Wine Country,europe/hungary/satoraljaujhely/tokaj_wine_route,0.421,41.563,13.821,has_external_url,https://www.fuzerradvanyturizmus.hu/art-galeria/,https://en.wikivoyage.org/wiki/S%C3%A1toralja%C3%BAjhely
northamerica/unitedstates/ohio/zanesville,Zanesville,Zanesville,5,22,see,National Road & Zane Grey Museum,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,39.9748,-81.823,Zanesville Museum of Art,northamerica/unitedstates/ohio/zanesville/zanesville_museum_of_art,0.414,16.588,15.986,has_external_url,http://nationalroadandzanegreymuseum.org/,https://en.wikivoyage.org/wiki/Zanesville
europe/russia/vladivostok,Vladivostok,Vladivostok,14,56,see,Botanical garden FEBRAS,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,43.2239765,131.9897534,Golden Horn Bay,europe/russia/vladivostok/golden_horn_bay,0.368,14.865,14.762,has_external_url,http://botsad.ru/,https://en.wikivoyage.org/wiki/Vladivostok
asia/philippines/caloocan,Caloocan,Caloocan,4,33,see,Thai-To Taosit Temple,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,14.64553,120.98467,Monumento Station,asia/philippines/caloocan/monumento_station,0.316,0.957,1.982,has_external_url,https://www.facebook.com/CaloocanCityPH/posts/thai-to-taoist-temple-pagoda-is-a-century-old-taoist-temple-a-landmark-built-by-/4492480227438785/,https://en.wikivoyage.org/wiki/Caloocan
northamerica/unitedstates/louisiana/monroe,Monroe,Monroe (Louisiana),8,16,see,St Matthews Catholic Church,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,32.50128,-92.11538,Cormier's Cajun,northamerica/unitedstates/louisiana/monroe/cormiers,0.333,1.062,1.062,has_external_url,https://stmatthewmonroe.org/,https://en.wikivoyage.org/wiki/Monroe_%28Louisiana%29
northamerica/unitedstates/massachusetts/newburyport,Newburyport,Newburyport,12,33,see,Joppa Flats Education Center & Wildlife Sanctuary,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,42.798889,-70.846944,Parker River National Wildlife Refuge,northamerica/unitedstates/massachusetts/newburyport/parker_river_refuge,0.455,8.784,2.484,has_external_url,http://www.massaudubon.org/get-outdoors/wildlife-sanctuaries/joppa-flats,https://en.wikivoyage.org/wiki/Newburyport
europe/germany/lowersaxony/east_frisian_islands/norderney,Norderney,Norderney,6,19,see,Museum Nordseeheilbad Norderney (Bademuseum),0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,53.70199,7.14403,North Beach (Nordstrand),europe/germany/lowersaxony/east_frisian_islands/norderney/north_beach,0.286,5.386,6.035,has_external_url,http://www.museum-norderney.de,https://en.wikivoyage.org/wiki/Norderney
northamerica/unitedstates/rhodeisland/providence,Providence,Providence,15,19,see,Community College of Rhode Island,0.85,candidate,has coordinates; high-value type; has external URL; strong travel term,41.8075,-71.41327,Brown University and College Hill,northamerica/unitedstates/rhodeisland/providence/brown_university,0.545,2.324,1.834,has_external_url,http://www.ccri.edu/,https://en.wikivoyage.org/wiki/Providence
