world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/netherlands/waddenislands/vlieland_island,Vlieland,Vlieland,10,18,see,Aanloophaven Vlieland,0.66,candidate,has coordinates; high-value type; has external URL,53.2969,5.0892,Oost-Vlieland,europe/netherlands/waddenislands/vlieland_island/oost_vlieland,0.647,1.569,1.569,has_external_url,https://www.waddenhavenvlieland.nl/,https://en.wikivoyage.org/wiki/Vlieland
europe/italy/lombardia/mantua,Mantua,Mantua,10,44,see,IAT Mantova,0.66,candidate,has coordinates; high-value type; has external URL,45.1585511,10.7943678,Palazzo Ducale,europe/italy/lombardia/mantua/palazzo_ducale,0.683,0.317,9.758,has_external_url,http://www.turismo.mantova.it,https://en.wikivoyage.org/wiki/Mantua
europe/hungary/kecskemet,Kecskemét,Kecskemét,12,106,see,'Zwack Fruit Brandy Distillery and Exhibition,0.66,candidate,has coordinates; high-value type; has external URL,46.8939,19.6907,Zwack Pálinka Distillery and Visitor Centre,europe/hungary/kecskemet/zwack_palinka,0.667,3.06,1.513,has_external_url,http://www.zwack.hu/hu/zwack-muzeumok/zwack-muzeum-es-latogatokozpont/bemutato/,https://en.wikivoyage.org/wiki/Kecskem%C3%A9t
northamerica/unitedstates/connecticut/middletown,Middletown,Middletown (Connecticut),9,20,see,Oddfellows Playhouse,0.66,candidate,has coordinates; high-value type; has external URL,41.56203,-72.65294,Samuel Wadsworth Russell House,northamerica/unitedstates/connecticut/middletown/russell_house,0.699,0.301,0.172,has_external_url,https://www.oddfellows.org/,https://en.wikivoyage.org/wiki/Middletown_%28Connecticut%29
europe/finland/turku,Turku,Turku,5,262,do,Aura Fest,0.66,candidate,has coordinates; high-value type; has external URL,60.442576,22.248648,Aura River,europe/finland/turku/aura_river,0.632,1.197,1.421,has_external_url,http://www.aurafest.fi,https://en.wikivoyage.org/wiki/Turku
northamerica/canada/ontario/kingston,Kingston,Kingston (Ontario),8,106,see,Kingston Marina,0.66,candidate,has coordinates; high-value type; has external URL,44.236,-76.48,Kingston City Hall,northamerica/canada/ontario/kingston/city_hall,0.667,0.676,0.717,has_external_url,http://metalcraftmarine.com/html/marina.html,https://en.wikivoyage.org/wiki/Kingston_%28Ontario%29
asia/myanmar/yangon,Yangon,Yangon,21,140,see,Central Bank of Myanmar,0.66,candidate,has coordinates; high-value type; has external URL,16.82544,96.16064,National Museum of Myanmar,asia/myanmar/yangon/national_museum,0.653,4.113,3.195,has_external_url,http://www.cbm.gov.mm/,https://en.wikivoyage.org/wiki/Yangon
asia/malaysia/kualalumpur,Kuala Lumpur,Kuala Lumpur,102,107,see,Eswatini (Swaziland),0.66,candidate,has coordinates; high-value type; has external URL,3.1599,101.7174,Marini's on 57,asia/malaysia/kualalumpur/marinis57,0.553,0.447,2.729,has_external_url,https://www.swazilandkualalumpur.org/,https://en.wikivoyage.org/wiki/Kuala_Lumpur
europe/hungary/miskolc,Miskolc,Miskolc,8,82,see,County Hall,0.66,candidate,has coordinates; high-value type; has external URL,48.10431,20.77882,Herman Ottó Museum,europe/hungary/miskolc/otto_herman_museum,0.617,0.383,0.841,has_external_url,http://www.baz.hu/,https://en.wikivoyage.org/wiki/Miskolc
europe/germany/berlin,Berlin,Berlin,161,123,see,Bahrain,0.66,candidate,has coordinates; high-value type; has external URL,52.506972,13.351444,Berghain,europe/germany/berlin/berghain,0.667,6.217,3.175,has_external_url,https://www.mofa.gov.bh/Default.aspx?tabid=4355&language=en-US,https://en.wikivoyage.org/wiki/Berlin
