world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/germany/mecklenburgwesternpomerania/stralsund,Stralsund,Stralsund,9,22,see,Nautineum,0.66,candidate,has coordinates; high-value type; has external URL,54.3052882,13.1187946,Ozeaneum,europe/germany/mecklenburgwesternpomerania/stralsund/ozeaneum,0.588,2.199,2.43,has_external_url,http://www.meeresmuseum.de/en/home.html,https://en.wikivoyage.org/wiki/Stralsund
northamerica/unitedstates/virginia/norfolk,Norfolk,Norfolk (Virginia),10,39,see,Moses Myers House,0.66,candidate,has coordinates; high-value type; has external URL,36.850301,-76.287492,NEON District,northamerica/unitedstates/virginia/norfolk/neon_district,0.686,0.314,0.242,has_external_url,https://chrysler.org/historic-houses/the-moses-myers-house/,https://en.wikivoyage.org/wiki/Norfolk_%28Virginia%29
northamerica/unitedstates/massachusetts/cambridge,Cambridge,Cambridge (Massachusetts),13,112,see,Cambridge Bicycle,0.66,candidate,has coordinates; high-value type; has external URL,42.36181,-71.09736,MIT Campus,northamerica/unitedstates/massachusetts/cambridge/mit_campus,0.678,0.322,0.689,has_external_url,https://cambridgebicycle.com/,https://en.wikivoyage.org/wiki/Cambridge_%28Massachusetts%29
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Bangladesh,0.66,candidate,has coordinates; high-value type; has external URL,13.738864,100.5917,Banglamphu,asia/thailand/bangkok/banglamphu,0.7,10.495,9.902,has_external_url,https://bangkok.mofa.gov.bd/,https://en.wikivoyage.org/wiki/Bangkok
europe/denmark/copenhagen,Copenhagen,Copenhagen,101,98,see,Ireland,0.66,candidate,has coordinates; high-value type; has external URL,55.6958684,12.5904463,Nemoland,europe/denmark/copenhagen/nemoland,0.667,2.637,2.6,has_external_url,http://embassyofireland.dk,https://en.wikivoyage.org/wiki/Copenhagen
europe/hungary/szeged,Szeged,Szeged,7,61,see,Town Hall,0.66,candidate,has coordinates; high-value type; has external URL,46.2542,20.148,Móra Ferenc Museum,europe/hungary/szeged/mora_ferenc_museum,0.621,0.379,0.067,has_external_url,http://szegedvaros.hu,https://en.wikivoyage.org/wiki/Szeged
europe/denmark/koge,Køge,Køge,9,39,see,Køge Marina,0.66,candidate,has coordinates; high-value type; has external URL,55.4703,12.1946,Køge Torv,europe/denmark/koge/koge-torv,0.6,1.699,1.731,has_external_url,http://www.koegemarina.dk/,https://en.wikivoyage.org/wiki/K%C3%B8ge
europe/russia/vladivostok,Vladivostok,Vladivostok,14,56,see,Alliance française,0.66,candidate,has coordinates; high-value type; has external URL,43.114636,131.876002,Yul Brynner's Birthplace and Monument,europe/russia/vladivostok/yul_brynner_birthplace,0.575,0.425,0.781,has_external_url,http://www.afrus.ru/ru/vladivostok,https://en.wikivoyage.org/wiki/Vladivostok
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Panama,0.66,candidate,has coordinates; high-value type; has external URL,13.724137,100.549376,Pratunam,asia/thailand/bangkok/pratunam,0.714,3.154,6.261,has_external_url,http://panathai.com/,https://en.wikivoyage.org/wiki/Bangkok
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,see,RS Vincentius. A. Paulo,0.66,candidate,has coordinates; high-value type; has external URL,-7.290778,112.736,Surabaya Zoo (Kebun Binatang Surabaya),asia/indonesia/java/surabaya/surabaya_zoo,0.575,0.425,4.95,has_external_url,http://www.rkzsby.com/,https://en.wikivoyage.org/wiki/Surabaya
