world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/spain/northernspain/oviedo,Oviedo,Oviedo,13,18,see,Archaeological Museum of Asturias,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Museo de Bellas Artes de Asturias,europe/spain/northernspain/oviedo/museo_de_bellas_artes,0.467,,,missing_coordinates; has_external_url,https://museoarqueologicodeasturias.com/,https://en.wikivoyage.org/wiki/Oviedo
europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/leicester,Leicester,Leicester,12,43,see,Kirby Muxloe Castle,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Jewry Wall Museum,europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/leicester/jewry_wall_museum,0.389,,,missing_coordinates; has_external_url,https://www.english-heritage.org.uk/visit/places/kirby-muxloe-castle/,https://en.wikivoyage.org/wiki/Leicester
asia/palestinianauthority/ramallah,Ramallah,Ramallah,5,44,see,The Palestinian Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Mahmoud Darwish Museum,asia/palestinianauthority/ramallah/mahmoud_darwish_museum,0.45,,,missing_coordinates; has_external_url,https://www.palmuseum.org/language/english,https://en.wikivoyage.org/wiki/Ramallah
northamerica/unitedstates/pennsylvania/hershey,Hershey,Hershey,8,22,do,Antique Auto Museum at Hershey,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Milton Hershey School,northamerica/unitedstates/pennsylvania/hershey/milton_hershey_school,0.431,,,missing_coordinates; has_external_url,http://www.aacamuseum.org/,https://en.wikivoyage.org/wiki/Hershey
northamerica/unitedstates/oklahoma/norman,Norman,Norman (Oklahoma),11,47,do,The Crucible,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Campus Corner,northamerica/unitedstates/oklahoma/norman/campus_corner,0.381,,,missing_coordinates; has_external_url,http://www.thecruciblellc.com/index.htm,https://en.wikivoyage.org/wiki/Norman_%28Oklahoma%29
northamerica/unitedstates/california/orangecounty/san_juan_capistrano,San Juan Capistrano,San Juan Capistrano,3,18,do,Swallows Parade,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Mission San Juan Capistrano,northamerica/unitedstates/california/orangecounty/san_juan_capistrano/mission_san_juan_capistrano,0.286,,,missing_coordinates; has_external_url,http://swallowsparade.com,https://en.wikivoyage.org/wiki/San_Juan_Capistrano
europe/spain/catalonia/lleida,Lleida,Lleida,9,7,see,Cathedral of St. Mary of La Seu Vella,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Church of Sant Llorenç,europe/spain/catalonia/lleida/church_of_sant_llorenc,0.444,,,missing_coordinates; has_external_url,http://www.turoseuvella.cat/en?set_language=en,https://en.wikivoyage.org/wiki/Lleida
northamerica/canada/britishcolumbia/parksville,Parksville,Parksville,4,16,see,BC Transit (Regional District of Nanaimo Transit System),0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Cathedral Grove (MacMillan Provincial Park),northamerica/canada/britishcolumbia/parksville/cathedral_grove,0.32,,,missing_coordinates; has_external_url,https://bctransit.com/nanaimo/home,https://en.wikivoyage.org/wiki/Parksville
europe/denmark/aarhus,Aarhus,Aarhus,12,232,do,AarhusGuides,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Aarhus Theatre,europe/denmark/aarhus/aarhus_theatre,0.538,,,missing_coordinates; has_external_url,https://aarhusguiderne.dk/forside-en/,https://en.wikivoyage.org/wiki/Aarhus
europe/bosniaandherzegovina/sarajevo,Sarajevo,Sarajevo,42,173,see,BH Telecom,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Ćevabdžinica Žjelo,europe/bosniaandherzegovina/sarajevo/zeljo,0.385,,,missing_coordinates; has_external_url,https://www.bhtelecom.ba,https://en.wikivoyage.org/wiki/Sarajevo
europe/germany/bavaria/dachau,Dachau,Dachau,10,13,see,Paintings Gallery,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Town Hall,europe/germany/bavaria/dachau/town_hall,0.462,,,missing_coordinates; has_external_url,http://www.dachauer-galerien-museen.de/index.php/aktuelle-ausstellung-gemaeldegalerie,https://en.wikivoyage.org/wiki/Dachau
australiaandpacific/australia/victoria/melbourne,Melbourne,Melbourne,60,30,see,Capital City Trail,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Centro Citta,australiaandpacific/australia/victoria/melbourne/centro_citta,0.533,,,missing_coordinates; has_external_url,http://www.bv.com.au/bikes-&-riding/43791/,https://en.wikivoyage.org/wiki/Melbourne
europe/italy/abruzzo/chieti,Chieti,Chieti,7,22,see,"National Archaeological Museum of the Abruzzi, ""Villa Frigerj""",0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Museo Archeologico Nazionale d'Abruzzo,europe/italy/abruzzo/chieti/museo_archeologico,0.516,,,missing_coordinates; has_external_url,http://archeoabruzzo.beniculturali.it/manda1eng.html,https://en.wikivoyage.org/wiki/Chieti
northamerica/unitedstates/alabama/montgomery,Montgomery,Montgomery,24,41,see,The Legacy Museum: From Enslavement to Mass Incarceration,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Montgomery Museum of Fine Arts,northamerica/unitedstates/alabama/montgomery/montgomery_museum_of_fine_arts,0.415,,,missing_coordinates; has_external_url,https://museumandmemorial.eji.org/museum,https://en.wikivoyage.org/wiki/Montgomery
northamerica/unitedstates/massachusetts/newburyport,Newburyport,Newburyport,12,33,do,Newburyport Riverfront Music Festival,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Newburyport Harbor Range Lights,northamerica/unitedstates/massachusetts/newburyport/harbor_range_lights,0.412,,,missing_coordinates; has_external_url,http://business.newburyportchamber.org/events/details/newburyport-s-riverfront-music-festival-38158,https://en.wikivoyage.org/wiki/Newburyport
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,see,Bochum Zoo,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Union Bochum,europe/germany/northrhinewestphalia/bochum/union_bochum,0.545,,,missing_coordinates; has_external_url,http://www.tierpark-bochum.de/,https://en.wikivoyage.org/wiki/Bochum
