world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/slovakia/kosice,Košice,Košice,7,153,do,Jazz for sale,0.59,candidate,has description; high-value type; has external URL,,,East Slovak Museum,europe/slovakia/kosice/east_slovak_museum,0.323,,,missing_coordinates; has_external_url,http://www.jazzforsale.sk/,https://en.wikivoyage.org/wiki/Ko%C5%A1ice
asia/turkey/trabzon,Trabzon,Trabzon,5,75,do,Central Hamam,0.59,candidate,has description; high-value type; has external URL,,,Trabzon Museum,asia/turkey/trabzon/trabzon_museum,0.444,,,missing_coordinates; has_external_url,https://www.trabzonmeydanhamami.com/,https://en.wikivoyage.org/wiki/Trabzon
northamerica/turksandcaicosislands/providenciales,Providenciales,Providenciales,7,49,do,Silver Deep,0.59,candidate,has description; high-value type; has external URL,,,Smith's Reef,northamerica/turksandcaicosislands/providenciales/smiths_reef,0.435,,,missing_coordinates; has_external_url,http://www.Silverdeep.com,https://en.wikivoyage.org/wiki/Providenciales
northamerica/unitedstates/washington/spokane,Spokane,Spokane,11,51,do,Lilac Festival,0.59,candidate,has description; high-value type; has external URL,,,Spokane Falls,northamerica/unitedstates/washington/spokane/spokane_falls,0.37,,,missing_coordinates; has_external_url,https://spokanelilacfestival.org/,https://en.wikivoyage.org/wiki/Spokane
northamerica/canada/alberta/grande_prairie,Grande Prairie,Grande Prairie,6,21,see,Red Arrow,0.59,candidate,has description; high-value type; has external URL,,,Muskoseepi Park,northamerica/canada/alberta/grande_prairie/muskoseepi_park,0.333,,,missing_coordinates; has_external_url,https://www.redarrow.ca/,https://en.wikivoyage.org/wiki/Grande_Prairie
asia/japan/shikoku/tokushima,Tokushima,Tokushima,13,14,see,Nankai Ferry,0.59,candidate,has description; high-value type; has external URL,,,Shinmachi River Boardwalk,asia/japan/shikoku/tokushima/shinmachi_river,0.378,,,missing_coordinates; has_external_url,http://www.nankai-ferry.co.jp/,https://en.wikivoyage.org/wiki/Tokushima
europe/france/centre/loirevalley/tours,Tours,Tours,36,40,do,La Calèche,0.59,candidate,has description; high-value type; has external URL,,,Au Café Chaud,europe/france/centre/loirevalley/tours/au_cafe_chaud,0.526,,,missing_coordinates; has_external_url,https://www.filbleu.fr/reseau-fil-bleu/services-fil-bleu/caleche,https://en.wikivoyage.org/wiki/Tours
europe/switzerland/geneva,Geneva,Geneva,44,99,do,Fête de la Musique,0.59,candidate,has description; high-value type; has external URL,,,Patek Philippe Museum,europe/switzerland/geneva/patek_philippe,0.424,,,missing_coordinates; has_external_url,http://www.fetedelamusique.ch,https://en.wikivoyage.org/wiki/Geneva
europe/sweden/falun,Falun,Falun,5,35,do,The Swedish Ski Games,0.59,candidate,has description; high-value type; has external URL,,,"Carl Larsson-gården, Sundborn",europe/sweden/falun/carl_larsson_garden,0.267,,,missing_coordinates; has_external_url,http://www.skidspelen.se,https://en.wikivoyage.org/wiki/Falun
europe/belgium/ypres,Ypres,Ypres,12,15,do,Kattenstoet,0.59,candidate,has description; high-value type; has external URL,,,Menin Gate,europe/belgium/ypres/menin_gate,0.381,,,missing_coordinates; has_external_url,http://www.ieper.be/ieper_en.aspx?SGREF=13725,https://en.wikivoyage.org/wiki/Ypres
asia/bangladesh/sylhet,Sylhet,Sylhet,28,13,see,London Express,0.59,candidate,has description; high-value type; has external URL,,,Bondorbazar,asia/bangladesh/sylhet/bondorbazar,0.4,,,missing_coordinates; has_external_url,https://www.lonexbd.com/,https://en.wikivoyage.org/wiki/Sylhet
europe/netherlands/amsterdam,Amsterdam,Amsterdam,153,66,see,Parish of the Blessed Trinity,0.59,candidate,has description; high-value type; has external URL,,,Kleine Trippenhuis,europe/netherlands/amsterdam/kleine_trippenhuis,0.419,,,missing_coordinates; has_external_url,http://www.blessedtrinity.nl/,https://en.wikivoyage.org/wiki/Amsterdam
