world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/spain/catalonia/sabadell,Sabadell,Sabadell,10,29,see,Tower of Feu,0.55,candidate,has description; high-value type,,,Torre Millenium,europe/spain/catalonia/sabadell/torre_millenium,0.37,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sabadell
europe/croatia/split,Split,Split,24,49,do,Grgur Ninski,0.55,candidate,has description; high-value type,,,Gregory of Nin Statue,europe/croatia/split/gregory_of_nin,0.545,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Split
europe/spain/aragon/zaragoza,Zaragoza,Zaragoza,12,57,see,Las Murallas,0.55,candidate,has description; high-value type,,,Museo de Zaragoza,europe/spain/aragon/zaragoza/zaragoza_museum,0.455,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zaragoza
southamerica/ecuador/montanita,Montañita,Montañita,3,12,see,Cyber Hostel,0.55,candidate,has description; high-value type,,,Montañita Beach,southamerica/ecuador/montanita/montanita_beach,0.222,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Monta%C3%B1ita
southamerica/colombia/villadeleyva,Villa de Leyva,Villa de Leyva,14,26,do,La Periquera,0.55,candidate,has description; high-value type,,,La Terraza,southamerica/colombia/villadeleyva/la_terraza,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Villa_de_Leyva
asia/thailand/surin_province/surin,Surin,Surin,6,21,see,City Pillar Shrine,0.55,candidate,has description; high-value type,,,Ban Ta Klang — Elephant Village,asia/thailand/surin_province/surin/ban_ta_klang,0.298,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Surin
europe/france/midi/pyrenees/vernet_les_bains,Vernet les Bains,Vernet-les-Bains,5,7,see,Fortifications of Villefranche-de-Conflent,0.55,candidate,has description; high-value type,,,Village Arboretum,europe/france/midi/pyrenees/vernet_les_bains/arboretum,0.357,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vernet-les-Bains
northamerica/unitedstates/idaho/sunvalley,Sun Valley,Sun Valley (Idaho),13,34,see,The City of Ketchum,0.55,candidate,has description; high-value type,,,Sun Valley Golf Course,northamerica/unitedstates/idaho/sunvalley/sun_valley_golf_course,0.378,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sun_Valley_%28Idaho%29
europe/norway/drammen,Drammen,Drammen,10,33,do,Mountain biking,0.55,candidate,has description; high-value type,,,Ypsilon Bridge,europe/norway/drammen/ypsilon_bridge,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Drammen
northamerica/thecaribbean/barbados/bridgetown,Bridgetown,Bridgetown,19,19,do,Garrison Savannah Racetrack,0.55,candidate,has description; high-value type,,,Garrison Historic Area,northamerica/thecaribbean/barbados/bridgetown/garrison_historic_area,0.531,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bridgetown
europe/greece/thassos_island,Thassos,Thasos,14,112,do,Water sports,0.55,candidate,has description; high-value type,,,Giola Natural Pool,europe/greece/thassos_island/giola_lagoon,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Thasos
africa/ethiopia/lalibela,Lalibela,Lalibela,20,14,do,Holidays,0.55,candidate,has description; high-value type,,,Biete Abba Libanos,africa/ethiopia/lalibela/biete_abba_libanos,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lalibela
australiaandpacific/australia/newsouthwales/wollongong,Wollongong,Wollongong,8,68,see,Mount Keira Lookout,0.55,candidate,has description; high-value type,,,North Wollongong Hotel,australiaandpacific/australia/newsouthwales/wollongong/north_wollongong_h,0.39,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wollongong
europe/andorra/andorralavella,Andorra la Vella,Andorra la Vella,4,44,do,Rec del Solà,0.55,candidate,has description; high-value type,,,Cal Lulu,europe/andorra/food/cal_lulu,0.267,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Andorra_la_Vella
northamerica/unitedstates/illinois/vandalia,Vandalia,Vandalia (Illinois),4,6,do,Corn Days Festival,0.55,candidate,has description; high-value type,,,Kaskaskia Dragon,northamerica/unitedstates/illinois/vandalia/kaskaskia_dragon,0.176,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vandalia_%28Illinois%29
asia/china/heilongjiang/harbin,Harbin,Harbin,7,108,see,Dalian,0.55,candidate,has description; high-value type,,,Daoli District,asia/china/heilongjiang/harbin/daoli_district,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Harbin
africa/kenya/thecoast/lamu,Lamu,Lamu,13,25,do,Kite surfing,0.55,candidate,has description; high-value type,,,Takwa Ruins,africa/kenya/thecoast/lamu/takwa_ruins,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lamu
europe/albania/gjirokaster,Gjirokaster,Gjirokastër,9,28,see,Pogradec,0.55,candidate,has description; high-value type,,,Ethnographic Museum,europe/albania/gjirokaster/ethnographic_museum,0.37,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gjirokast%C3%ABr
northamerica/unitedstates/oklahoma/shawnee,Shawnee,Shawnee,3,39,do,Star Skate,0.55,candidate,has description; high-value type,,,Historic Downtown Shawnee,northamerica/unitedstates/oklahoma/shawnee/downtown_shawnee,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Shawnee
asia/unitedarabemirates/rasalkhaimah,Ras Al Khaimah,Ras al Khaimah,13,14,see,Sha’am,0.55,candidate,has description; high-value type,,,Wadi Shawka,asia/unitedarabemirates/rasalkhaimah/wadi_shawka,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ras_al_Khaimah
europe/switzerland/fribourg,Fribourg,Fribourg,12,22,do,Fribourg International Film Festival,0.55,candidate,has description; high-value type,,,Fribourg Cathedral (Cathédrale Saint-Nicolas),europe/switzerland/fribourg/fribourg_cathedral,0.481,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Fribourg
africa/mozambique/vilanculos,Vilanculos,Vilanculos,5,11,do,Yacht Regal,0.55,candidate,has description; high-value type,,,Dhow Sailing,africa/mozambique/vilanculos/dhow_sailing,0.348,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vilanculos
europe/slovakia/poprad,Poprad,Poprad,4,15,do,Kozie chrbty,0.55,candidate,has description; high-value type,,,Spišská Sobota,europe/slovakia/poprad/spiska_sobota,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Poprad
asia/indonesia/kalimantan/balikpapan,Balikpapan,Balikpapan,4,33,see,Penangkaran buaya balikpapan,0.55,candidate,has description; high-value type,,,Battle of Balikpapan Memorial,asia/indonesia/kalimantan/balikpapan/battle_of_balikpapan_memorial,0.456,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Balikpapan
asia/china/hebei/handan,Handan,Handan,7,28,see,Daming County,0.55,candidate,has description; high-value type,,,Zhao Wang City (Ancient Zhao Capital Ruins),asia/china/hebei/handan/zhao_wang_city,0.519,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Handan
europe/unitedkingdom/wales/caernarfon,Caernarfon,Caernarfon,13,15,see,Totters,0.55,candidate,has description; high-value type,,,Twthill,europe/unitedkingdom/wales/caernarfon/twthill,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Caernarfon
asia/cambodia/sihanoukville,Sihanoukville,Sihanoukville,15,27,see,Kampong Pier Nup Lok,0.55,candidate,has description; high-value type,,,Koh Rong Sanloem,asia/cambodia/sihanoukville/koh_rong_sanloem,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sihanoukville
northamerica/unitedstates/florida/daytona_beach,Daytona Beach,Daytona Beach,17,102,see,Daytona State College Falcons,0.55,candidate,has description; high-value type,,,Daytona International Speedway,northamerica/unitedstates/florida/daytona_beach/daytona_international_speedway,0.475,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Daytona_Beach
asia/china/hubei/huanggang,Huanggang,Huanggang,4,29,see,Huangmei County,0.55,candidate,has description; high-value type,,,Huangzhou Ancient City,asia/china/hubei/huanggang/huangzhou_ancient_city,0.541,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Huanggang
asia/japan/honshu/osaka,Osaka,Osaka,48,22,see,From JR Shin-Osaka Station (Shinkansen Line),0.55,candidate,has description; high-value type,,,Okonomiyaki in Osaka,asia/japan/honshu/osaka/obachan_kitchen,0.478,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Osaka
asia/thailand/songkhla,Songkhla,Songkhla,4,25,see,Songkhla's City Pillar,0.55,candidate,has description; high-value type,,,Songkhla National Museum,asia/thailand/songkhla/nationalmuseum,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Songkhla
northamerica/unitedstates/alaska/anchorage,Anchorage,Anchorage,23,84,do,Tordrillo Mountain Lodge,0.52,candidate,has coordinates; has description; high-value type; has external URL,61.56654,-151.54689,Flattop Mountain,northamerica/unitedstates/alaska/anchorage/flattop_mountain,0.55,112.105,96.189,has_external_url; far_from_parent,https://www.tordrillomountainlodge.com/,https://en.wikivoyage.org/wiki/Anchorage
australiaandpacific/australia/queensland/brisbane,Brisbane,Brisbane,21,164,do,The Star Brisbane,0.52,candidate,has coordinates; has description; high-value type; has external URL,27.4735568167104,153.02577477867567,Story Bridge,australiaandpacific/australia/queensland/brisbane/story_bridge,0.64,6108.753,6109.007,has_external_url; far_from_parent,https://www.star.com.au/brisbane/casino,https://en.wikivoyage.org/wiki/Brisbane
asia/vietnam/haiphong,Haiphong,Haiphong,15,19,see,Vinh Nghiem Pagoda,0.52,candidate,has coordinates; high-value type,21.213417,106.324111,Du Hang Pagoda,asia/vietnam/haiphong/du_hang_pagoda,0.69,55.057,53.738,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Haiphong
asia/vietnam/haiphong,Haiphong,Haiphong,15,19,see,Thai Mieu (Imperial Ancestral Shrine),0.52,candidate,has coordinates; high-value type,21.172139,106.574417,Haiphong Museum,asia/vietnam/haiphong/haiphong_museum,0.583,36.255,36.148,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Haiphong
northamerica/unitedstates/washington/olympicnationalpark,Olympic National Park,Olympic National Park,10,49,do,Second Beach,0.52,candidate,has coordinates; has description; high-value type; strong travel term,47.8852,-124.6183,Rialto Beach,northamerica/unitedstates/washington/olympicnationalpark/rialto_beach,0.583,4.29,83.95,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Olympic_National_Park
northamerica/unitedstates/missouri/stlouis,St. Louis,St. Louis,59,106,see,Clark Bridge,0.52,candidate,has coordinates; high-value type,38.88189,-90.17948,Eads Bridge,northamerica/unitedstates/missouri/stlouis/eads_bridge,0.696,28.087,28.395,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/St._Louis
asia/mongolia/karakorum,Karakorum,Karakorum,6,18,see,Orkhon Waterfall,0.52,candidate,has coordinates; has description; high-value type; strong travel term,46.78725,101.96025,Orkhon Valley,asia/mongolia/karakorum/orkhon_valley,0.69,80.36,81.44,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Karakorum
asia/turkey/van,Van,Van,12,21,see,Lake Van Monster,0.52,candidate,has coordinates; high-value type,38.4963,43.3362,Lake Van,asia/turkey/van/lake_van,0.667,39.647,33.97,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Van
asia/vietnam/haiphong,Haiphong,Haiphong,15,19,see,Bo Da Pagoda,0.52,candidate,has coordinates; high-value type,21.243292,106.050683,Du Hang Pagoda,asia/vietnam/haiphong/du_hang_pagoda,0.696,78.862,77.835,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Haiphong
