world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/lithuania/trakai,Trakai,Trakai,8,12,see,Hill of Angels,0.77,candidate,has coordinates; high-value type,54.6772,24.9277,Lake Galvė,europe/lithuania/trakai/lake_galve,0.348,1.918,2.809,needs_external_source,,https://en.wikivoyage.org/wiki/Trakai
europe/unitedkingdom/scotland/portsoy,Portsoy,Portsoy,0,6,see,Old Harbour,0.77,candidate,has coordinates; high-value type,57.685,-2.691,,,0.0,,0.082,needs_external_source,,https://en.wikivoyage.org/wiki/Portsoy
africa/morocco/tetouan,Tétouan,Tétouan,13,30,do,Mount Ghorghiz,0.77,candidate,has coordinates; high-value type,35.513518,-5.37121,Ethnographic Museum (Bab el-Okla),africa/morocco/tetouan/ethnographic_museum,0.364,6.347,6.309,needs_external_source,,https://en.wikivoyage.org/wiki/T%C3%A9touan
europe/france/midi/languedoc/perpignan,Perpignan,Perpignan,4,59,see,Main police station,0.77,candidate,has coordinates; high-value type,42.6998,2.883,Palace of the Kings of Majorca,europe/france/midi/languedoc/perpignan/palacekingsofmajorca,0.311,1.219,1.566,needs_external_source,,https://en.wikivoyage.org/wiki/Perpignan
europe/germany/lowersaxony/salzgitter,Salzgitter,Salzgitter,4,14,see,Turm der Arbeit,0.77,candidate,has coordinates; high-value type,52.154175,10.3301,Burg Lichtenberg,europe/germany/lowersaxony/salzgitter/burg_lichtenberg,0.387,3.68,2.038,needs_external_source,,https://en.wikivoyage.org/wiki/Salzgitter
europe/italy/lazio/gaeta__ulysses_ri,Gaeta,Gaeta,10,10,do,St. Vito,0.77,candidate,has coordinates; high-value type,41.2249,13.5125,Bar del Porto,europe/italy/lazio/gaeta__ulysses_ri/bar_del_porto,0.375,5.069,5.142,needs_external_source,,https://en.wikivoyage.org/wiki/Gaeta
europe/italy/sicily/agrigento,Agrigento,Agrigento,11,19,see,Ufficio Informazioni,0.77,candidate,has coordinates; high-value type,37.309855,13.584788,Kolymbetra Garden,europe/italy/sicily/agrigento/kolymbetra_garden,0.216,2.025,0.933,needs_external_source,,https://en.wikivoyage.org/wiki/Agrigento
europe/denmark/aarhus,Aarhus,Aarhus,12,232,see,Slovenia,0.77,candidate,has coordinates; high-value type,56.203704,10.2787039,Cirkuskroen,europe/denmark/aarhus/cirkuskroen,0.421,6.741,7.248,needs_external_source,,https://en.wikivoyage.org/wiki/Aarhus
europe/unitedkingdom/scotland/standrews,St Andrews,St Andrews,11,28,see,West Sands,0.77,candidate,has coordinates; high-value type,56.347,-2.806,St Andrews Castle,europe/unitedkingdom/scotland/standrews/castle,0.519,1.132,0.985,needs_external_source,,https://en.wikivoyage.org/wiki/St_Andrews
asia/india/karnataka/hubli,Hubli,Hubli,4,18,see,Siddharodh Math,0.77,candidate,has coordinates; high-value type,15.335255,75.119075,Chandramauleshwara Temple,asia/india/karnataka/hubli/chandramauleshwara_temple,0.3,4.624,2.741,needs_external_source,,https://en.wikivoyage.org/wiki/Hubli
asia/india/westbengal/digha,Digha,Digha,4,20,see,New Digha Marine Centre,0.77,candidate,has coordinates; high-value type,21.621909,87.501282,Digha Beach,asia/india/westbengal/digha/digha_beach,0.471,0.769,0.732,needs_external_source,,https://en.wikivoyage.org/wiki/Digha
southamerica/argentina/iguazufalls,Iguazu Falls,Iguaçu Falls,12,14,see,Sendero Macuco,0.77,candidate,has coordinates; high-value type,-25.6788,-54.4502,Macuco Trail,southamerica/argentina/iguazufalls/macuco_trail,0.462,2.668,1.778,needs_external_source,,https://en.wikivoyage.org/wiki/Igua%C3%A7u_Falls
europe/unitedkingdom/scotland/falkirk,Falkirk,Falkirk,6,40,do,Bonnybridge GC,0.77,candidate,has coordinates; high-value type,56.0097,-3.8797,Rough Castle Fort,europe/unitedkingdom/scotland/falkirk/rough_castle_fort,0.258,2.012,5.992,needs_external_source,,https://en.wikivoyage.org/wiki/Falkirk
europe/unitedkingdom/northernireland/belfast,Belfast,Belfast,25,97,see,Hyndford Street,0.77,candidate,has coordinates; high-value type,54.5914,-5.8876,The Dark Horse,europe/unitedkingdom/northernireland/belfast/the_dark_horse,0.4,2.456,2.674,needs_external_source,,https://en.wikivoyage.org/wiki/Belfast
europe/france/normandybrittany/brest,Brest,Brest (France),7,21,see,Vallon du Stang Alar,0.77,candidate,has coordinates; high-value type,48.41074,-4.45252,Tour Tanguy,europe/france/normandybrittany/brest/tour_tanguy,0.429,4.497,3.716,needs_external_source,,https://en.wikivoyage.org/wiki/Brest_%28France%29
europe/unitedkingdom/england/manchester_liverpool_and_north_west/bolton,Bolton,Bolton,14,32,do,Eatock Lodge,0.77,candidate,has coordinates; high-value type,53.538103,-2.53048,Bolton Market,europe/unitedkingdom/england/manchester_liverpool_and_north_west/bolton/bolton_market,0.32,7.959,7.999,needs_external_source,,https://en.wikivoyage.org/wiki/Bolton
europe/bosniaandherzegovina/tuzla,Tuzla,Tuzla,7,17,see,Medugradska Autobusna Stanica,0.77,candidate,has coordinates; high-value type,44.53468,18.65823,Behram-Begova Medresa,europe/bosniaandherzegovina/tuzla/behram_begova_medresa,0.45,0.55,1.279,needs_external_source,,https://en.wikivoyage.org/wiki/Tuzla
southamerica/brazil/florianopolis,Florianópolis,Florianopolis,7,57,see,Matadeiro,0.77,candidate,has coordinates; high-value type,-27.754605,-48.498457,Lagoa da Conceição,southamerica/brazil/florianopolis/lagoa_da_conceicao,0.462,17.562,18.202,needs_external_source,,https://en.wikivoyage.org/wiki/Florianopolis
australiaandpacific/australia/westernaustralia/coral_bay,Coral Bay,Coral Bay,4,5,see,Maud's Landing,0.77,candidate,has coordinates; high-value type,-23.1146,113.775,Bill's Bay,australiaandpacific/australia/westernaustralia/coral_bay/bills_bay,0.333,3.948,3.271,needs_external_source,,https://en.wikivoyage.org/wiki/Coral_Bay
northamerica/unitedstates/newmexico/albuquerque,Albuquerque,Albuquerque,15,137,see,Duck Pond,0.77,candidate,has coordinates; high-value type,35.08501,-106.62237,Casa De Benavidez,northamerica/unitedstates/newmexico/albuquerque/casadebenavidez,0.348,9.872,2.607,needs_external_source,,https://en.wikivoyage.org/wiki/Albuquerque
southamerica/brazil/iguacufalls,Iguaçu Falls,Iguaçu Falls,1,14,see,Circuito Superior,0.77,candidate,has coordinates; high-value type,-25.684,-54.4467,Itaipu Dam,southamerica/brazil/iguacufalls/itaipu_dam,0.222,31.266,1.5,needs_external_source,,https://en.wikivoyage.org/wiki/Igua%C3%A7u_Falls
europe/hungary/sopron,Sopron,Sopron,9,234,see,Dwelling house,0.77,candidate,has coordinates; high-value type,47.68497,16.59316,Domonkos Wine Bar,europe/hungary/sopron/domonkos_wine_bar,0.447,0.553,0.648,needs_external_source,,https://en.wikivoyage.org/wiki/Sopron
southamerica/brazil/florianopolis,Florianópolis,Florianopolis,7,57,see,Jurerê,0.77,candidate,has coordinates; high-value type,-27.43714,-48.49872,Lagoa da Conceição Restaurants,southamerica/brazil/florianopolis/lagoa_restaurants,0.176,18.468,18.503,needs_external_source,,https://en.wikivoyage.org/wiki/Florianopolis
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,see,RS Adi Husada Kapasari,0.77,candidate,has coordinates; high-value type,-7.2425,112.752023,Surabaya Submarine Monument (KRI Pasopati),asia/indonesia/java/surabaya/surabaya_submarine,0.367,2.928,1.625,needs_external_source,,https://en.wikivoyage.org/wiki/Surabaya
northamerica/mexico/sanblas,San Blas,San Blas (Mexico),9,11,do,Playa el Borrego,0.77,candidate,has coordinates; high-value type,21.52525700564328,-105.28063184833839,El Camaronero,northamerica/mexico/sanblas/el_camaronero,0.348,1.616,10.11,needs_external_source,,https://en.wikivoyage.org/wiki/San_Blas_%28Mexico%29
asia/thailand/sukhothai,Sukhothai,Sukhothai,12,72,see,Wat Chide Yot Hak,0.77,candidate,has coordinates; high-value type,17.017861,99.72141,Wat Chang Lom,asia/thailand/sukhothai/wat_chang_lom,0.467,46.324,1.639,needs_external_source,,https://en.wikivoyage.org/wiki/Sukhothai
europe/spain/andalucia/almeria,Almería,Almería,13,19,do,Las Salinas,0.77,candidate,has coordinates; high-value type,36.75165,-2.21961,Cable Inglés,europe/spain/andalucia/almeria/cable_ingles,0.526,23.261,24.21,needs_external_source,,https://en.wikivoyage.org/wiki/Almer%C3%ADa
asia/turkey/demre,Demre (Myra),Demre,2,9,see,Nymphaeum,0.77,candidate,has coordinates; high-value type,36.2356,29.9668,Myra Rock Tombs and Theatre,asia/turkey/demre/myra_tombs,0.167,3.486,1.85,needs_external_source,,https://en.wikivoyage.org/wiki/Demre
africa/cameroon/yaound,Yaoundé,Yaoundé,13,116,see,Chad,0.77,candidate,has coordinates; high-value type,3.89112,11.51527,Chutes de Nachtigal,africa/cameroon/yaound/chutes_de_nachtigal,0.3,52.859,2.551,needs_external_source,,https://en.wikivoyage.org/wiki/Yaound%C3%A9
europe/germany/northrhinewestphalia/cologne,Cologne,Cologne,17,152,see,Jewish Cemetery,0.77,candidate,has coordinates; high-value type,50.92811,6.98185,Cologne Cathedral (Kölner Dom),europe/germany/northrhinewestphalia/cologne/cologne_cathedral,0.375,2.208,1.91,needs_external_source,,https://en.wikivoyage.org/wiki/Cologne
europe/germany/saxony/chemnitz,Chemnitz,Chemnitz,15,31,see,Arktisch-Alpiner Garten der Walter-Meusel-Stiftung,0.77,candidate,has coordinates; high-value type,50.887638349999854,12.939632340344367,Botanischer Garten Chemnitz,europe/germany/saxony/chemnitz/botanischer_garten_chemnitz,0.468,5.531,6.317,needs_external_source,,https://en.wikivoyage.org/wiki/Chemnitz
europe/ireland/youghal,Youghal,Youghal,7,8,see,North Abbey,0.77,candidate,has coordinates; high-value type,51.9573,-7.8554,Clock Gate Tower,europe/ireland/youghal/clock_gate_tower,0.296,1.125,1.207,needs_external_source,,https://en.wikivoyage.org/wiki/Youghal
northamerica/unitedstates/california/longbeach,Long Beach,Long Beach,10,97,see,East Station,0.77,candidate,has coordinates; high-value type,33.80347,-118.14706,Belmont Shore,northamerica/unitedstates/california/longbeach/belmont_shore,0.4,4.817,5.624,needs_external_source,,https://en.wikivoyage.org/wiki/Long_Beach
europe/portugal/theazores/so_miguel/sete_cidades,Sete Cidades,Sete Cidades,4,8,see,Lagoa Verde,0.77,candidate,has coordinates; high-value type,37.8462509,-25.7883048,Lagoa das Sete Cidades,europe/portugal/theazores/so_miguel/sete_cidades/lagoa_das_sete_cidades,0.545,0.987,1.907,needs_external_source,,https://en.wikivoyage.org/wiki/Sete_Cidades
asia/india/karnataka/konkan_coast/mangalore,Mangalore,Mangalore,9,47,see,Adyapady Adinatheshwara,0.77,candidate,has coordinates; high-value type,12.94894,74.88605,Gajalee Restaurant,asia/india/karnataka/konkan_coast/mangalore/gajalee_restaurant,0.39,9.8,9.959,needs_external_source,,https://en.wikivoyage.org/wiki/Mangalore
