world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/spain/galicia/baiona,Baiona,Baiona,5,11,see,Holy Trinity Cross,0.62,candidate,has coordinates; high-value type,42.1167,-8.8453,Praia da Ribeira,europe/spain/galicia/baiona/praia_da_ribeira,0.656,0.344,0.51,needs_external_source,,https://en.wikivoyage.org/wiki/Baiona
asia/thailand/sukhothai,Sukhothai,Sukhothai,12,72,see,Wat Phra Yuen,0.62,candidate,has coordinates; high-value type,17.01165,99.678659,Wat Phra Phai Luang,asia/thailand/sukhothai/wat_phra_phai_luang,0.688,3.006,3.049,needs_external_source,,https://en.wikivoyage.org/wiki/Sukhothai
europe/finland/porvoo,Porvoo,Porvoo,11,41,see,Porvoo Water Tower,0.62,candidate,has coordinates; high-value type,60.4012,25.662,Porvoo Old Town,europe/finland/porvoo/old_town_porvoo,0.667,0.698,0.752,needs_external_source,,https://en.wikivoyage.org/wiki/Porvoo
europe/sweden/tanum,Tanum,Tanum,6,20,see,Rock carvings at Litsleby,0.62,candidate,has coordinates; high-value type,58.68907,11.32485,Vitlycke Rock Carvings and Museum,europe/sweden/tanum/vitlycke,0.621,1.634,8.604,needs_external_source,,https://en.wikivoyage.org/wiki/Tanum
europe/germany/northrhinewestphalia/cologne,Cologne,Cologne,17,152,see,Rheinhallen,0.62,candidate,has coordinates; high-value type,50.94316,6.97132,Gürzenich Hall,europe/germany/northrhinewestphalia/cologne/grzenichhall,0.56,,0.957,needs_external_source,,https://en.wikivoyage.org/wiki/Cologne
northamerica/unitedstates/rhodeisland/newport,Newport,Newport (Rhode Island),10,111,see,Rosecliff,0.62,candidate,has coordinates; high-value type,41.465278,-71.305556,Marble House,northamerica/unitedstates/rhodeisland/newport/marble_house,0.646,0.354,2.15,needs_external_source,,https://en.wikivoyage.org/wiki/Newport_%28Rhode_Island%29
europe/portugal/oporto,Oporto,Porto,15,65,see,Museu do Vinho do Porto,0.62,candidate,has coordinates; high-value type,41.14498,-8.62675,Jardins do Palácio de Cristal,europe/portugal/oporto/jardins_palacio_cristal,0.599,0.401,1.492,needs_external_source,,https://en.wikivoyage.org/wiki/Porto
europe/unitedkingdom/scotland/shetland/unst,Unst,Unst,6,20,see,Saxavord Spaceport,0.62,candidate,has coordinates; high-value type,60.8175,-0.7725,Saxa Vord Distillery,europe/unitedkingdom/scotland/shetland/unst/saxa_vord_distillery,0.579,3.55,9.3,needs_external_source,,https://en.wikivoyage.org/wiki/Unst
europe/spain/spanishcostas/loscristianos,Los Cristianos,Los Cristianos,4,11,do,Piscina municipal,0.62,candidate,has coordinates; high-value type,28.0573,-16.71507,Playa de Los Cristianos,europe/spain/spanishcostas/loscristianos/playa_de_los_cristianos,0.664,0.336,0.834,needs_external_source,,https://en.wikivoyage.org/wiki/Los_Cristianos
europe/norway/trondheim,Trondheim,Trondheim,19,84,do,Lade,0.62,candidate,has coordinates; high-value type,63.4453,10.421,Bakklandet,europe/norway/trondheim/bakklandet,0.571,2.087,2.091,needs_external_source,,https://en.wikivoyage.org/wiki/Trondheim
europe/bosniaandherzegovina/sarajevo,Sarajevo,Sarajevo,42,173,see,Alifacovac,0.62,candidate,has coordinates; high-value type,43.85779,18.4371,Latin Bridge,europe/bosniaandherzegovina/sarajevo/latin_bridge,0.591,0.409,1.931,needs_external_source,,https://en.wikivoyage.org/wiki/Sarajevo
southamerica/argentina/bahiablanca,Bahía Blanca,Bahía Blanca,9,8,do,Vuelta en Bici,0.62,candidate,has coordinates; high-value type,-38.70105,-62.26574,Universidad Nacional del Sur,southamerica/argentina/bahiablanca/universidad_nacional_del_sur,0.68,0.32,1.846,needs_external_source,,https://en.wikivoyage.org/wiki/Bah%C3%ADa_Blanca
europe/italy/lombardia/varese,Varese,Varese,7,35,do,F. Fabiano,0.62,candidate,has coordinates; high-value type,45.81611,8.82096,Piazza Monte Grappa,europe/italy/lombardia/varese/piazza_monte_grappa,0.65,0.35,5.805,needs_external_source,,https://en.wikivoyage.org/wiki/Varese
southamerica/colombia/santamarta,Santa Marta,Santa Marta,9,33,do,Playa de Bahia,0.62,candidate,has coordinates; high-value type,11.242123,-74.216036,Paseo Bastidas,southamerica/colombia/santamarta/paseo_bastidas,0.56,0.625,1.864,needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Marta
southamerica/brazil/florianopolis,Florianópolis,Florianopolis,7,57,see,Praia da Solidão,0.62,candidate,has coordinates; high-value type,-27.79387,-48.53331,Praia da Joaquina,southamerica/brazil/florianopolis/praia_da_joaquina,0.667,18.726,21.916,needs_external_source,,https://en.wikivoyage.org/wiki/Florianopolis
asia/thailand/sukhothai,Sukhothai,Sukhothai,12,72,see,Wat Sangkhawat,0.62,candidate,has coordinates; high-value type,17.036135,99.700856,Wat Mahathat,asia/thailand/sukhothai/wat_mahathat,0.692,1.972,1.921,needs_external_source,,https://en.wikivoyage.org/wiki/Sukhothai
africa/capeverde/saotiago/praia,Praia,Praia,9,65,do,Praia da Gamboa,0.62,candidate,has coordinates; high-value type,14.9109,-23.5112,Palacio da Assembleia,africa/capeverde/saotiago/praia/palacio_da_assembleia,0.611,0.714,0.625,needs_external_source,,https://en.wikivoyage.org/wiki/Praia
europe/poland/koszalin,Koszalin,Koszalin,4,10,see,Chapel of Saint Gertruda,0.62,candidate,has coordinates; high-value type,54.186435,16.184524,Chełmska Hill,europe/poland/koszalin/chelmska_hill,0.659,0.341,0.696,needs_external_source,,https://en.wikivoyage.org/wiki/Koszalin
europe/russia/novgorod,Novgorod,Novgorod,11,58,see,Holy Spirit Monastery,0.62,candidate,has coordinates; high-value type,58.532281,31.272442,Zverin Monastery,europe/russia/novgorod/zverin_monastery,0.649,0.445,1.268,needs_external_source,,https://en.wikivoyage.org/wiki/Novgorod
asia/turkey/cappadocia/goreme,Göreme,Göreme,9,21,see,Lovers' Hill,0.62,candidate,has coordinates; high-value type,38.6426,34.8335,Love Valley,asia/turkey/cappadocia/goreme/love_valley,0.636,2.347,0.341,needs_external_source,,https://en.wikivoyage.org/wiki/G%C3%B6reme
europe/spain/galicia/santiagodecompostela,Santiago de Compostela,Santiago de Compostela,7,32,see,The Two Marías,0.62,candidate,has coordinates; high-value type,42.8773,-8.5469,Tacita de Juan,europe/spain/galicia/santiagodecompostela/tacitadejuan,0.679,0.321,0.369,needs_external_source,,https://en.wikivoyage.org/wiki/Santiago_de_Compostela
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Myanmar,0.62,candidate,has coordinates; high-value type,-6.19394,106.82543,EX Plaza Indonesia,asia/indonesia/java/jakarta/ex_plaza_indonesia,0.698,0.302,2.071,needs_external_source,,https://en.wikivoyage.org/wiki/Jakarta
asia/indonesia/java/karimunjawa,Karimunjawa,Karimunjawa,12,26,do,Mangrove Area Tourism,0.62,candidate,has coordinates; high-value type,-5.827687,110.467687,Mangrove Walk,asia/indonesia/java/karimunjawa/mangrove_walk,0.588,7.576,6.937,needs_external_source,,https://en.wikivoyage.org/wiki/Karimunjawa
asia/india/maharashtra/mahabaleshwar,Mahabaleshwar,Mahabaleshwar,7,30,see,Babington Point,0.62,candidate,has coordinates; high-value type,17.90885,73.65805,Wilson Point (Sunrise Point),asia/india/maharashtra/mahabaleshwar/wilson_point,0.667,2.98,1.74,needs_external_source,,https://en.wikivoyage.org/wiki/Mahabaleshwar
europe/unitedkingdom/england/manchester_liverpool_and_north_west/bolton,Bolton,Bolton,14,32,do,Bolton Wanderers,0.62,candidate,has coordinates; high-value type,53.582,-2.537,Bolton Market,europe/unitedkingdom/england/manchester_liverpool_and_north_west/bolton/bolton_market,0.69,7.009,7.073,needs_external_source,,https://en.wikivoyage.org/wiki/Bolton
asia/thailand/sukhothai,Sukhothai,Sukhothai,12,72,see,Wat Aranyik,0.62,candidate,has coordinates; high-value type,17.019942,99.673503,Wat Saphan Hin,asia/thailand/sukhothai/wat_saphan_hin,0.64,0.386,3.466,needs_external_source,,https://en.wikivoyage.org/wiki/Sukhothai
africa/ivorycoast/man,Man,Man (Côte d'Ivoire),8,6,see,Cathédrale Saint-Michel de Man,0.62,candidate,has coordinates; high-value type,7.413476,-7.54837,Man market,africa/ivorycoast/man/man_market,0.582,0.418,0.42,needs_external_source,,https://en.wikivoyage.org/wiki/Man_%28C%C3%B4te_d%27Ivoire%29
northamerica/unitedstates/virginia/norfolk,Norfolk,Norfolk (Virginia),10,39,see,Willoughby–Baylor House,0.62,candidate,has coordinates; high-value type,36.8494,-76.2858,NEON District,northamerica/unitedstates/virginia/norfolk/neon_district,0.67,0.33,0.37,needs_external_source,,https://en.wikivoyage.org/wiki/Norfolk_%28Virginia%29
asia/china/shandong_province/rizhao,Rizhao,Rizhao,6,52,see,Rizhao Tourism Bureau,0.62,candidate,has coordinates; high-value type,35.47346,119.59523,Rizhao Museum,asia/china/shandong_province/rizhao/rizhao_museum,0.647,8.899,8.899,needs_external_source,,https://en.wikivoyage.org/wiki/Rizhao
europe/channelislands/sark,Sark,Sark,7,15,see,silver mines,0.62,candidate,has coordinates; high-value type,49.4108,-2.3754,Pilcher Monument,europe/channelislands/sark/pilcher_monument,0.571,1.961,2.419,needs_external_source,,https://en.wikivoyage.org/wiki/Sark
africa/uganda/kampala,Kampala,Kampala,13,59,see,Cooper Complex,0.62,candidate,has coordinates; high-value type,0.31057,32.57621,Owino Market (St Balikuddembe Market),africa/uganda/kampala/owino_market,0.637,0.363,0.979,needs_external_source,,https://en.wikivoyage.org/wiki/Kampala
europe/italy/veneto/cortina_dampezzo,Cortina d'Ampezzo,Cortina d'Ampezzo,10,66,see,Farmacia,0.62,candidate,has coordinates; high-value type,46.54166,12.13556,Stadio Olimpico del Ghiaccio,europe/italy/veneto/cortina_dampezzo/stadio_olimpico_ghiaccio,0.642,0.358,0.394,needs_external_source,,https://en.wikivoyage.org/wiki/Cortina_d%27Ampezzo
europe/serbia/kosovoprovince/vushtrri,Vushtrri,Vushtrri,1,10,see,Old Hamam,0.62,candidate,has coordinates; high-value type,42.82166,20.96431,Muzeu Historik-Etnografik Vushtrri,europe/serbia/kosovoprovince/vushtrri/muzeu_historiketn,0.695,0.305,0.305,needs_external_source,,https://en.wikivoyage.org/wiki/Vushtrri
europe/ireland/dalkey,Dalkey,Dalkey,12,9,see,Coliemore Harbour,0.62,candidate,has coordinates; high-value type,53.275,-6.0934,Sorrento Park,europe/ireland/dalkey/sorrento_park,0.694,0.306,0.612,needs_external_source,,https://en.wikivoyage.org/wiki/Dalkey
europe/sweden/stockholm,Stockholm,Stockholm,56,118,see,Croatia,0.62,candidate,has coordinates; high-value type,59.33742,18.071,Hallwyl,europe/sweden/stockholm/hallwyl,0.614,0.386,1.368,needs_external_source,,https://en.wikivoyage.org/wiki/Stockholm
europe/switzerland/grindelwald,Grindelwald,Grindelwald,7,10,do,Grosse Scheidegg,0.62,candidate,has coordinates; high-value type,46.659,8.113,Kleine Scheidegg,europe/switzerland/grindelwald/kleine_scheidegg,0.688,14.29,6.986,needs_external_source,,https://en.wikivoyage.org/wiki/Grindelwald
europe/unitedkingdom/scotland/lochinver,Lochinver,Lochinver,5,16,see,Loch Assynt,0.62,candidate,has coordinates; high-value type,58.175,-5.045,Loch Culag,europe/unitedkingdom/scotland/lochinver/loch_culag,0.571,11.608,11.744,needs_external_source,,https://en.wikivoyage.org/wiki/Lochinver
europe/greece/naxos,Naxos,Naxos,24,30,see,Chimarros Tower,0.62,candidate,has coordinates; high-value type,36.996996,25.520298,Bazeos Tower,europe/greece/naxos/bazeos_tower,0.667,11.643,17.437,needs_external_source,,https://en.wikivoyage.org/wiki/Naxos
europe/spain/balearicislands/formentera,Formentera,Formentera,11,19,do,Platja Llevant,0.62,candidate,has coordinates; high-value type,38.75161,1.43745,Platja de Ses Illetes,europe/spain/balearicislands/formentera/platja_ses_illetes,0.688,0.707,5.062,needs_external_source,,https://en.wikivoyage.org/wiki/Formentera
northamerica/mexico/sanmigueldeallende,San Miguel de Allende,San Miguel de Allende,6,87,do,Buses to La Gruta,0.62,candidate,has coordinates; high-value type,20.9198063,-100.7414203,Fábrica La Aurora,northamerica/mexico/sanmigueldeallende/fabrica_la_aurora,0.619,0.381,0.667,needs_external_source,,https://en.wikivoyage.org/wiki/San_Miguel_de_Allende
