world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/mexico/sanjuandelro,San Juan del Río,San Juan del Rio,5,5,do,Archaeological Zone la Cruz,0.89,candidate,has coordinates; has description; high-value type; has external URL,20.376062,-100.004471,Templo del Sagrado Corazón,northamerica/mexico/sanjuandelro/templo_sagrado_corazon,0.391,1.82,1.688,has_external_url,http://finisterra.tripod.com/lacruz/,https://en.wikivoyage.org/wiki/San_Juan_del_Rio
asia/mongolia/darkhan,Darkhan,Darkhan,3,33,do,Yello Art,0.89,candidate,has coordinates; has description; high-value type; has external URL,49.460278,105.960556,Museum of Darkhan-Uul Province,asia/mongolia/darkhan/museum_of_darkhan_uul_province,0.482,0.518,3.967,has_external_url,https://www.instagram.com/yelloart_/,https://en.wikivoyage.org/wiki/Darkhan
europe/sweden/uppsala,Uppsala,Uppsala,18,180,do,Sunnerstabacken,0.89,candidate,has coordinates; has description; high-value type; has external URL,59.79345,17.664096,University Hall,europe/sweden/uppsala/universitetshuset,0.467,7.435,7.382,has_external_url,https://www.uppsala.se/kultur-och-fritid/idrott/aka-skidor-i-sunnerstabacken/,https://en.wikivoyage.org/wiki/Uppsala
europe/spain/spanishcostas/alicante,Alicante,Alicante,8,74,do,Auditori de la Diputació d'Alacant,0.89,candidate,has coordinates; has description; high-value type; has external URL,38.35426,-0.48597,Hogueras de Alicante,europe/spain/spanishcostas/alicante/hogueras_de_alicante,0.455,1.016,1.197,has_external_url,http://www.addaalicante.es/ca/,https://en.wikivoyage.org/wiki/Alicante
northamerica/unitedstates/california/orangecounty/irvine,Irvine,Irvine,9,52,do,Tanaka Farms,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.655852,-117.800238,Pao Fa Temple,northamerica/unitedstates/california/orangecounty/irvine/pao_fa_temple,0.4,4.86,4.085,has_external_url,http://www.tanakafarms.com/,https://en.wikivoyage.org/wiki/Irvine
northamerica/unitedstates/arizona/kingman,Kingman,Kingman,13,39,do,Mother Road Harley-Davidson,0.89,candidate,has coordinates; has description; high-value type; has external URL,35.21811,-114.019746,Mr. D'z Route 66 Diner,northamerica/unitedstates/arizona/kingman/mr_dz_route_66_diner,0.417,4.68,4.395,has_external_url,http://www.motherroadhd.com/,https://en.wikivoyage.org/wiki/Kingman
europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/nottingham,Nottingham,Nottingham,16,76,see,Papplewick Pumping Station,0.89,candidate,has coordinates; has description; high-value type; has external URL,53.064,-1.131,Robin Hood Statue,europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/nottingham/robin_hood_statue,0.326,12.706,12.362,has_external_url,http://www.papplewickpumpingstation.org.uk/,https://en.wikivoyage.org/wiki/Nottingham
africa/southafrica/durban,Durban,Durban,55,54,see,The Kwazulu Natal Society of the Arts,0.89,candidate,has coordinates; has description; high-value type; has external URL,-29.85994,30.99689,Natural Science Museum,africa/southafrica/durban/natural_science_museum,0.471,2.86,2.406,has_external_url,http://www.kznsagallery.co.za/,https://en.wikivoyage.org/wiki/Durban
asia/japan/kyushu/fukuoka_city,Fukuoka,Fukuoka,10,85,see,YMCA,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.58766,130.39675,Canal City Hakata,asia/japan/kyushu/fukuoka_city/canal_city_hakata,0.19,1.339,0.985,has_external_url,http://www.ymcajapan.org/fukuoka/japanese/,https://en.wikivoyage.org/wiki/Fukuoka
europe/finland/turku,Turku,Turku,5,262,do,Kiipeilypalatsi,0.89,candidate,has coordinates; has description; high-value type; has external URL,60.4557,22.2846,Aura River,europe/finland/turku/aura_river,0.24,1.257,1.068,has_external_url,https://www.kiipeilypalatsi.com,https://en.wikivoyage.org/wiki/Turku
northamerica/unitedstates/arizona/tempe,Tempe,Tempe,15,51,see,City of Tempe Cultural Services Public Art,0.89,candidate,has coordinates; has description; high-value type; has external URL,33.390818,-111.927577,Tempe Center for the Arts,northamerica/unitedstates/arizona/tempe/tempe_center_for_the_arts,0.476,5.071,4.025,has_external_url,https://www.tempe.gov/government/community-services/arts-culture-history/tempe-public-art,https://en.wikivoyage.org/wiki/Tempe
northamerica/canada/saskatchewan/saskatoon,Saskatoon,Saskatoon,6,72,do,Lucky Bastard Distillers,0.89,candidate,has coordinates; has description; high-value type; has external URL,52.1669099,-106.6521747,Broadway District,northamerica/canada/saskatchewan/saskatoon/broadway_district,0.439,4.907,3.948,has_external_url,https://luckybastard.ca/,https://en.wikivoyage.org/wiki/Saskatoon
europe/belgium/mons,Mons,Mons,5,29,see,Silex's,0.89,candidate,has coordinates; has description; high-value type; has external URL,50.42003,3.98254,The Passenger,europe/belgium/mons/the_passenger,0.25,4.462,4.45,has_external_url,http://www.silexs.mons.be/,https://en.wikivoyage.org/wiki/Mons
northamerica/unitedstates/ohio/kent,Kent,Kent (Ohio),8,75,do,Partially Buried Woodshed,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.1436,-81.3395,Ray's Place,northamerica/unitedstates/ohio/kent/rays_place,0.333,1.822,1.907,has_external_url,https://www.kent.edu/magazine/shed,https://en.wikivoyage.org/wiki/Kent_%28Ohio%29
northamerica/unitedstates/illinois/springfield,Springfield,Springfield (Illinois),10,47,do,UIS Performing Arts Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.7294,-89.6185,Museum of Funeral Customs,northamerica/unitedstates/illinois/springfield/museum_of_funeral_customs,0.353,9.494,8.04,has_external_url,https://uispac.com/,https://en.wikivoyage.org/wiki/Springfield_%28Illinois%29
europe/finland/hanko,Hanko,Hanko,8,28,see,The House of the Four Winds,0.89,candidate,has coordinates; has description; high-value type; has external URL,59.823661,23.008238,Eastern Harbour and Villas,europe/finland/hanko/eastern_harbour,0.4,2.048,2.167,has_external_url,https://visithanko.fi/en/tuotesivu/the-house-of-the-four-winds/,https://en.wikivoyage.org/wiki/Hanko
europe/hungary/sopron,Sopron,Sopron,9,234,see,Lutheran cemetery,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.68338,16.6069,Taródi Castle,europe/hungary/sopron/tarodi_castle,0.4,3.391,0.726,has_external_url,http://www.sopronikirandulas.hu/sopron/evangelikus_temeto.html,https://en.wikivoyage.org/wiki/Sopron
northamerica/canada/britishcolumbia/victoria,Victoria,Victoria (British Columbia),12,87,do,Orca Spirit Adventures,0.89,candidate,has coordinates; has description; high-value type; has external URL,48.4224,-123.3797,Butchart Gardens,northamerica/canada/britishcolumbia/victoria/butchart_gardens,0.526,16.911,1.236,has_external_url,https://orcaspirit.com/,https://en.wikivoyage.org/wiki/Victoria_%28British_Columbia%29
northamerica/unitedstates/connecticut/hartford,Hartford,Hartford,11,75,see,Trinity College,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.74772,-72.69051,Cathedral of Saint Joseph,northamerica/unitedstates/connecticut/hartford/cathedral_of_st_joseph,0.4,1.439,1.877,has_external_url,https://www.trincoll.edu/,https://en.wikivoyage.org/wiki/Hartford
europe/netherlands/waddenislands/schiermonnikoog_is,Schiermonnikoog,Schiermonnikoog,10,37,see,Bunkermuseum Schlei,0.89,candidate,has coordinates; has description; high-value type; has external URL,53.496844,6.185894,Ferry to Schiermonnikoog,europe/netherlands/waddenislands/schiermonnikoog_is/getting_there/ferry,0.326,9.383,2.33,has_external_url,https://bunkermuseum.wordpress.com/,https://en.wikivoyage.org/wiki/Schiermonnikoog
europe/unitedkingdom/england/birmingham_and_west_midlands/stokeontrent_st,Stoke-on-Trent,Stoke-on-Trent,12,28,do,Victoria Hall,0.89,candidate,has coordinates; has description; high-value type; has external URL,53.0231,-2.1752,Potteries Museum and Art Gallery,europe/unitedkingdom/england/birmingham_and_west_midlands/stokeontrent_st/potteries_museum,0.541,0.459,3.676,has_external_url,https://www.atgtickets.com/venues/victoria-hall/,https://en.wikivoyage.org/wiki/Stoke-on-Trent
northamerica/unitedstates/arkansas/littlerock,Little Rock,Little Rock,14,93,see,Heifer International Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,34.74477,-92.25615,Clinton Presidential Center,northamerica/unitedstates/arkansas/littlerock/clinton_presidential_center,0.519,0.7,3.065,has_external_url,https://www.heifer.org/,https://en.wikivoyage.org/wiki/Little_Rock
northamerica/unitedstates/kansas/wichita,Wichita,Wichita,5,41,do,Century II Performing Arts and Convention Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,37.684876,-97.340283,Museum of World Treasures,northamerica/unitedstates/kansas/wichita/museum_of_world_treasures,0.457,0.543,0.853,has_external_url,https://www.century2.com/,https://en.wikivoyage.org/wiki/Wichita
asia/china/hubei/huanggang,Huanggang,Huanggang,4,29,see,Su Dongpo's Red Cliffs,0.89,candidate,has coordinates; has description; high-value type; has external URL,30.45859381,114.86506487,Red Cliff Rhapsody Site,asia/china/hubei/huanggang/red_cliff_rhapsody_site,0.444,4.319,1.349,has_external_url,http://www.hgchibi.com/,https://en.wikivoyage.org/wiki/Huanggang
europe/netherlands/heerlen,Heerlen,Heerlen,4,69,see,Sterrenwacht,0.89,candidate,has coordinates; has description; high-value type; has external URL,50.923744,5.980019,Thermenmuseum,europe/netherlands/heerlen/thermenmuseum,0.4,3.997,5.14,has_external_url,https://www.sterrenwacht.nl/,https://en.wikivoyage.org/wiki/Heerlen
europe/belgium/kortrijk,Kortrijk,Kortrijk,9,32,do,Kortrijk Xpo,0.89,candidate,has coordinates; has description; high-value type; has external URL,50.807823,3.277826,Belfry of Kortrijk,europe/belgium/kortrijk/belfry,0.533,2.4,2.351,has_external_url,http://www.kortrijkxpo.com/,https://en.wikivoyage.org/wiki/Kortrijk
europe/unitedkingdom/england/newcastle_and_north_east/durham,Durham,Durham (England),7,40,see,Ushaw,0.89,candidate,has coordinates; has description; high-value type; has external URL,54.788,-1.661,Durham Castle,europe/unitedkingdom/england/newcastle_and_north_east/durham/durham_castle,0.333,5.667,14.652,has_external_url,https://ushaw.org/,https://en.wikivoyage.org/wiki/Durham_%28England%29
northamerica/unitedstates/montana/kalispell,Kalispell,Kalispell,5,23,do,Somers Fishing Access Site,0.89,candidate,has coordinates; has description; high-value type; has external URL,48.07748,-114.23552,Conrad Mansion Museum,northamerica/unitedstates/montana/kalispell/conrad_mansion,0.213,14.171,15.075,has_external_url,https://myfwp.mt.gov/fishMT/fas/39754047,https://en.wikivoyage.org/wiki/Kalispell
northamerica/unitedstates/louisiana/newiberia,New Iberia,New Iberia,6,7,do,Rip Van Winkle Gardens,0.89,candidate,has coordinates; has description; high-value type; has external URL,29.9748,-91.9743,Bouligny Plaza and Main Street,northamerica/unitedstates/louisiana/newiberia/bouligny_plaza,0.346,15.317,15.32,has_external_url,https://ripvanwinklegardens.com/,https://en.wikivoyage.org/wiki/New_Iberia
europe/poland/sosnowiec,Sosnowiec,Sosnowiec,5,51,do,Muza Concert Hall,0.89,candidate,has coordinates; has description; high-value type; has external URL,50.2815,19.1408,Zagłębie Sports Park,europe/poland/sosnowiec/zaglebie_sports_park,0.444,2.259,5.438,has_external_url,https://www.zsmsosnowiec.pl/,https://en.wikivoyage.org/wiki/Sosnowiec
northamerica/unitedstates/wisconsin/milwaukee,Milwaukee,Milwaukee,10,127,do,Comedy Sportz,0.89,candidate,has coordinates; has description; high-value type; has external URL,43.02637,-87.91047,Historic Third Ward,northamerica/unitedstates/wisconsin/milwaukee/third_ward,0.406,0.594,1.37,has_external_url,http://www.cszmke.com/,https://en.wikivoyage.org/wiki/Milwaukee
southamerica/bolivia/cochabamba,Cochabamba,Cochabamba,5,48,do,Instituto para el Desarrollo Humano,0.89,candidate,has coordinates; has description; high-value type; has external URL,-17.3856,-66.1653,Palacio Portales,southamerica/bolivia/cochabamba/palacio_portales,0.412,0.588,1.001,has_external_url,http://www.idhbolivia.org,https://en.wikivoyage.org/wiki/Cochabamba
northamerica/unitedstates/massachusetts/marblehead,Marblehead,Marblehead (Massachusetts),6,16,do,Atlantic Charters,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.4814319975947,-70.87898766039318,Abbot Hall,northamerica/unitedstates/massachusetts/marblehead/abbot_hall,0.37,3.178,2.705,has_external_url,http://www.atlantic-charters.com/,https://en.wikivoyage.org/wiki/Marblehead_%28Massachusetts%29
europe/unitedkingdom/scotland/aberdeen,Aberdeen,Aberdeen,17,83,do,Adventure Aberdeen Snowsports Centre,0.89,candidate,has coordinates; has description; high-value type; has external URL,57.124,-2.125,Aberdeen Art Gallery,europe/unitedkingdom/scotland/aberdeen/aberdeen_art_gallery,0.5,3.287,3.323,has_external_url,https://www.sportaberdeen.co.uk/venues/adventure-aberdeen-snowsports-centre,https://en.wikivoyage.org/wiki/Aberdeen
europe/germany/brandenburg/cottbus,Cottbus,Cottbus,6,43,see,Raumflugplanetarium Cottbus,0.89,candidate,has coordinates; has description; high-value type; has external URL,51.754552,14.344357,Staatstheater Cottbus,europe/germany/brandenburg/cottbus/staatstheater_cottbus,0.458,1.324,0.642,has_external_url,http://www.planetarium-cottbus.de,https://en.wikivoyage.org/wiki/Cottbus
europe/germany/bavaria/oberammergau,Oberammergau,Oberammergau,12,6,see,Ettal Abbey,0.89,candidate,has coordinates; has description; high-value type; has external URL,47.569662,11.094771,Laberbergbahn,europe/germany/bavaria/oberammergau/laber_cable_car,0.417,2.524,3.844,has_external_url,http://abtei.kloster-ettal.de/,https://en.wikivoyage.org/wiki/Oberammergau
northamerica/unitedstates/minnesota/duluth,Duluth,Duluth,8,55,do,Duluth Family Sauna,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.78839,-92.09751,Fitger's Brewery Complex,northamerica/unitedstates/minnesota/duluth/fitger_s_brewery,0.426,0.574,0.782,has_external_url,https://duluthsauna.com/,https://en.wikivoyage.org/wiki/Duluth
