world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/hungary/gyor,Győr,Győr,13,201,see,Jedlik Ányos bridge,0.85,candidate,has coordinates; has description; high-value type,47.69118,17.62644,Bishop's Castle,europe/hungary/gyor/bishops_castle,0.526,0.474,1.037,needs_external_source,,https://en.wikivoyage.org/wiki/Gy%C5%91r
asia/china/zhejiang/hangzhou,Hangzhou,Hangzhou,21,79,see,Hangzhou Botanical Gardens,0.85,candidate,has coordinates; has description; high-value type,30.25534,120.11937,Zhejiang Provincial Museum,asia/china/zhejiang/hangzhou/zhejiang_provincial_museum,0.462,1.858,8.278,needs_external_source,,https://en.wikivoyage.org/wiki/Hangzhou
asia/iran/persepolis,Persepolis,Persepolis,0,17,see,Naghsh-e-Rajab,0.85,candidate,has coordinates; has description; high-value type,29.988,52.871,,,0.0,,6.161,needs_external_source,,https://en.wikivoyage.org/wiki/Persepolis
asia/india/jammuandkashmir/ladakh/leh,Leh,Leh,11,31,do,Stok La (pass),0.85,candidate,has coordinates; has description; high-value type,34.0347228,77.4742683,Shanti Stupa,asia/india/jammuandkashmir/ladakh/leh/shanti_stupa,0.25,16.941,17.631,needs_external_source,,https://en.wikivoyage.org/wiki/Leh
europe/belgium/mechelen,Mechelen,Mechelen,19,22,do,De Nekker,0.85,candidate,has coordinates; has description; high-value type,51.023664,4.503501,Sint-Janskerk (St. John's Church),europe/belgium/mechelen/sint_janskerk,0.421,1.669,1.694,needs_external_source,,https://en.wikivoyage.org/wiki/Mechelen
asia/india/madhyapradesh/jabalpur,Jabalpur,Jabalpur,7,17,see,Gwari Ghat,0.85,candidate,has coordinates; has description; high-value type,23.10659,79.92557,Marble Rocks at Bhedaghat,asia/india/madhyapradesh/jabalpur/bhedaghat,0.4,13.837,7.103,needs_external_source,,https://en.wikivoyage.org/wiki/Jabalpur
europe/croatia/kornati_national_park,Kornati National Park,Kornati National Park,0,8,see,Mana,0.85,candidate,has coordinates; has description; high-value type,43.801115,15.263143,,,0.0,,6.646,needs_external_source,,https://en.wikivoyage.org/wiki/Kornati_National_Park
northamerica/unitedstates/kentucky/frankfort,Frankfort,Frankfort (Kentucky),5,47,see,Switzer Covered Bridge,0.85,candidate,has coordinates; has description; high-value type,38.2539,-84.75215,Frankfort Cemetery,northamerica/unitedstates/kentucky/frankfort/frankfort_cemetery,0.25,11.829,12.113,needs_external_source,,https://en.wikivoyage.org/wiki/Frankfort_%28Kentucky%29
asia/china/zhejiang/mount-putuo,Mount Putuo,Mount Putuo,6,24,see,Luojiashan Lighthouse,0.85,candidate,has coordinates; has description; high-value type,29.9736,122.4477,Puji Monastery,asia/china/zhejiang/mount-putuo/puji_monastery,0.4,7.703,7.251,needs_external_source,,https://en.wikivoyage.org/wiki/Mount_Putuo
europe/estonia/paldiski,Paldiski,Paldiski,1,29,see,Leetse manor,0.85,candidate,has coordinates; has description; high-value type,59.36668,24.12855,Eating Out,europe/estonia/paldiski/eating_out,0.364,4.349,4.36,needs_external_source,,https://en.wikivoyage.org/wiki/Paldiski
