world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/india/gujarat/siddhpur,Siddhpur,Siddhpur,4,8,see,Sidhheshwar Mahadev temple and Moksha Peepal tree,0.74,candidate,has coordinates; has description; high-value type; strong travel term,23.91684,72.381753,Rudra Mahalaya Temple,asia/india/gujarat/siddhpur/rudra_mahalaya,0.631,0.369,1.388,needs_external_source,,https://en.wikivoyage.org/wiki/Siddhpur
australiaandpacific/australia/newsouthwales/brokenhill,Broken Hill,Broken Hill,12,17,see,Miner's Memorial,0.74,candidate,has coordinates; has description; high-value type; strong travel term,-31.962462,141.466284,Seppelts Warehouse,australiaandpacific/australia/newsouthwales/brokenhill/seppelts_warehouse,0.625,0.375,1.46,needs_external_source,,https://en.wikivoyage.org/wiki/Broken_Hill
northamerica/unitedstates/florida/northeastflorida/lake_city,Lake City,Lake City,7,9,do,Big Shoals State Park,0.74,candidate,has coordinates; has description; high-value type; strong travel term,30.3392,-82.6831,Ichetucknee Springs State Park,northamerica/unitedstates/florida/northeastflorida/lake_city/ichetucknee_springs_state_park,0.588,40.821,17.173,needs_external_source,,https://en.wikivoyage.org/wiki/Lake_City
asia/thailand/ayutthaya,Ayutthaya,Ayutthaya,15,60,see,Wat Phu Khao Thong,0.74,candidate,has coordinates; has description; high-value type; strong travel term,14.3682,100.5391,Wat Phanan Choeng,asia/thailand/ayutthaya/wat_phanan_choeng,0.686,5.05,3.471,needs_external_source,,https://en.wikivoyage.org/wiki/Ayutthaya
asia/china/hebei/cangzhou,Cangzhou,Cangzhou,3,63,do,Cangzhou Garden Expo,0.74,candidate,has coordinates; has description; high-value type; strong travel term,38.33077,116.86713,Cangzhou Iron Lion,asia/china/hebei/cangzhou/cangzhou_iron_lion,0.684,1.223,1.223,needs_external_source,,https://en.wikivoyage.org/wiki/Cangzhou
europe/germany/badenwrttemberg/pforzheim,Pforzheim,Pforzheim,11,20,see,Cemetery Museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,48.9000944,8.6927006,Schmuckmuseum (Jewellery Museum),europe/germany/badenwrttemberg/pforzheim/schmuckmuseum,0.571,0.995,1.247,needs_external_source,,https://en.wikivoyage.org/wiki/Pforzheim
africa/morocco/safi,Safi,Safi,9,6,see,National Museum of Ceramics,0.74,candidate,has coordinates; has description; high-value type; strong travel term,32.29694,-9.23968,Kechla Fortress,africa/morocco/safi/kechla_fortress,0.652,0.348,3.645,needs_external_source,,https://en.wikivoyage.org/wiki/Safi
europe/romania/suceava,Suceava,Suceava,4,11,see,Hagigadar Armenian Monastery,0.74,candidate,has coordinates; has description; high-value type; strong travel term,47.621108,26.232162,Armenian Monastery of Zamca,europe/romania/suceava/armenian_monastery,0.655,3.63,3.249,needs_external_source,,https://en.wikivoyage.org/wiki/Suceava
europe/azerbaijan/naxcivan/shusha,Shusha,Shusha,10,17,do,Trailhead to Karintak,0.74,candidate,has coordinates; has description; high-value type; strong travel term,39.76132,46.75785,Ashaghi Govhar Agha Mosque,europe/azerbaijan/naxcivan/shusha/ashaghi_govhar_agha_mosque,0.631,0.369,0.612,needs_external_source,,https://en.wikivoyage.org/wiki/Shusha
southamerica/peru/cuzco,Cuzco,Cuzco,12,67,do,"Plaza de San Francisco,",0.74,candidate,has coordinates; has description; high-value type; strong travel term,-13.518445,-71.981475,Iglesia de la Compañía de Jesús,southamerica/peru/cuzco/iglesia_compania_jesus,0.627,0.373,0.29,needs_external_source,,https://en.wikivoyage.org/wiki/Cuzco
africa/sudan/khartoum,Khartoum,Khartoum,20,45,see,Souq Omdurman,0.74,candidate,has coordinates; has description; high-value type; strong travel term,15.649178,32.482431,Omdurman Souk,africa/sudan/khartoum/omdurman_souk,0.615,0.988,11.051,needs_external_source,,https://en.wikivoyage.org/wiki/Khartoum
europe/unitedkingdom/england/norfolk/the_norfolk_broads,The Norfolk Broads,Norfolk Broads,0,34,see,Redgrave and Lopham Fen NNR,0.71,candidate,has coordinates; high-value type; has external URL,52.3783,1.0087,,,0.0,,46.152,has_external_url; day_trip_review,http://www.suffolkwildlifetrust.org/redgrave,https://en.wikivoyage.org/wiki/Norfolk_Broads
asia/china/hunan/zhuzhou,Zhuzhou,Zhuzhou,4,48,see,Yun yang shan,0.71,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,26.755329,113.459101,Longshan Temple,asia/china/hunan/zhuzhou/longshan_temple,0.429,123.8,124.568,has_external_url; far_from_parent,http://www.yunyangshan.net.cn/,https://en.wikivoyage.org/wiki/Zhuzhou
northamerica/unitedstates/nevada/elko,Elko,Elko,6,19,do,South Fork State Recreation Area,0.71,candidate,has coordinates; high-value type; has external URL,40.6575,-115.746,Western Folklife Center,northamerica/unitedstates/nevada/elko/western_folklife_center,0.436,69.327,69.429,has_external_url; day_trip_review,http://parks.nv.gov/parks/south-fork,https://en.wikivoyage.org/wiki/Elko
australiaandpacific/australia/northernterritory/alicesprings,Alice Springs,Alice Springs,14,29,do,Henbury Meteorites Conservation Reserve,0.71,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-24.573308,133.148305,Telegraph Station Historical Reserve,australiaandpacific/australia/northernterritory/alicesprings/telegraph_station,0.453,123.677,122.459,has_external_url; far_from_parent,http://www.nt.gov.au/nreta/parks/,https://en.wikivoyage.org/wiki/Alice_Springs
northamerica/unitedstates/vermont/bennington,Bennington,Bennington,7,14,do,Bromley Mountain Resort,0.71,candidate,has coordinates; high-value type; has external URL,43.213,-72.9354,Bennington Battle Monument,northamerica/unitedstates/vermont/bennington/bennington_battle_monument,0.408,42.61,42.872,has_external_url; day_trip_review,http://www.bromley.com/,https://en.wikivoyage.org/wiki/Bennington
northamerica/unitedstates/pennsylvania/johnstown,Johnstown,Johnstown,11,23,see,Fort Necessity National Battlefield,0.71,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.8139,-79.5889,Johnstown Flood National Memorial,northamerica/unitedstates/pennsylvania/johnstown/johnstown_flood_national_memorial,0.5,94.837,80.452,has_external_url; far_from_parent,https://www.nps.gov/fone/,https://en.wikivoyage.org/wiki/Johnstown
europe/ukraine/donetsk,Donetsk,Donetsk,12,124,see,Sviatohirsk,0.71,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,49.03383,37.55754,Restoran Ukraina,europe/ukraine/donetsk/restoran_ukraina,0.37,115.811,114.622,has_external_url; far_from_parent,https://svyatogorsk.dn.ua/,https://en.wikivoyage.org/wiki/Donetsk
northamerica/unitedstates/florida/northeastflorida/staugustine,St. Augustine,St. Augustine,11,75,do,Ripple Effect Ecotours,0.71,candidate,has coordinates; high-value type; has external URL,29.66953,-81.21531,St. George Street,northamerica/unitedstates/florida/northeastflorida/staugustine/st_george_street,0.316,26.806,26.764,has_external_url; day_trip_review,https://www.rippleeffectecotours.com/,https://en.wikivoyage.org/wiki/St._Augustine
