world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/ukraine/kirovograd,Kropyvnytskyi,Kropyvnytskyi,5,42,see,Osmerkin Art - Memorial Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Kirovohrad Regional History Museum,europe/ukraine/kirovograd/kirovograd_regional_museum,0.484,,,missing_coordinates; has_external_url,http://www.osmerkinmuseum.region.in.ua,https://en.wikivoyage.org/wiki/Kropyvnytskyi
northamerica/canada/ontario/sarnia,Sarnia,Sarnia,7,24,see,Imperial Theatre,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Centennial Park,northamerica/canada/ontario/sarnia/centennial_park,0.452,,,missing_coordinates; has_external_url,http://www.imperialtheatre.net/,https://en.wikivoyage.org/wiki/Sarnia
europe/germany/northrhinewestphalia/witten,Witten,Witten,5,20,see,Märkisches Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Hohenstein Park,europe/germany/northrhinewestphalia/witten/hohenstein_park,0.25,,,missing_coordinates; has_external_url,https://www.kulturforum-witten.de/de/maerkischesmuseumwitten/,https://en.wikivoyage.org/wiki/Witten
northamerica/canada/britishcolumbia/newwestminster,New Westminster,New Westminster,6,38,see,New Westminster Museum & Archives,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Irving House Historic Centre,northamerica/canada/britishcolumbia/newwestminster/irving_house,0.317,,,missing_coordinates; has_external_url,https://www.newwestcity.ca/services/arts-and-heritage/museums-and-archives,https://en.wikivoyage.org/wiki/New_Westminster
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bath,Bath,Bath,20,96,do,The Little Theatre,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,The Old Green Tree,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bath/the_old_green_tree,0.429,,,missing_coordinates; has_external_url,http://www.picturehouses.co.uk/cinema_home_date.aspx?venueId=bath,https://en.wikivoyage.org/wiki/Bath
northamerica/unitedstates/oregon/ashland,Ashland,Ashland (Oregon),5,45,do,Britt Festival,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Oregon Shakespeare Festival,northamerica/unitedstates/oregon/ashland/oregon_shakespeare_festival,0.488,,,missing_coordinates; has_external_url,http://www.brittfest.org/,https://en.wikivoyage.org/wiki/Ashland_%28Oregon%29
northamerica/unitedstates/california/northcoast/santarosa,Santa Rosa,Santa Rosa (California),10,37,see,Paradise Ridge Winery outdoor sculpture,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Russian River Valley Wine Country,northamerica/unitedstates/california/northcoast/santarosa/russian_river_valley,0.444,,,missing_coordinates; has_external_url,https://www.prwinery.com/,https://en.wikivoyage.org/wiki/Santa_Rosa_%28California%29
northamerica/unitedstates/ohio/sandusky,Sandusky,Sandusky,15,38,do,The Goodtime I,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Dockside Cafe,northamerica/unitedstates/ohio/sandusky/dockside_cafe,0.348,,,missing_coordinates; has_external_url,http://www.goodtimeboat.com/,https://en.wikivoyage.org/wiki/Sandusky
northamerica/unitedstates/california/centralcoast/oxnard,Oxnard,Oxnard,8,20,do,California Strawberry Festival,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Channel Islands National Park (Ferry),northamerica/unitedstates/california/centralcoast/oxnard/channel_islands_national_park,0.339,,,missing_coordinates; has_external_url,http://strawberry-fest.org/,https://en.wikivoyage.org/wiki/Oxnard
northamerica/unitedstates/westvirginia/morgantown,Morgantown,Morgantown,10,63,do,Big Bear Lake,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,High Street,northamerica/unitedstates/westvirginia/morgantown/high_street,0.417,,,missing_coordinates; has_external_url,http://www.bigbearwv.com/,https://en.wikivoyage.org/wiki/Morgantown
europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/leicester,Leicester,Leicester,12,43,do,Great Central Railway,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Belgrave Hall,europe/unitedkingdom/england/leicester_nottingham_and_east_midlands/leicester/belgrave_hall,0.412,,,missing_coordinates; has_external_url,https://www.gcrailway.co.uk/visit/stations/leicester-north/,https://en.wikivoyage.org/wiki/Leicester
northamerica/unitedstates/hawaii/hilo,Hilo,Hilo,13,59,see,Pana'ewa Rainforest Zoo,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Naha Stone,northamerica/unitedstates/hawaii/hilo/naha_stone,0.424,,,missing_coordinates; has_external_url,http://www.hilozoo.org/,https://en.wikivoyage.org/wiki/Hilo
europe/spain/andalucia/fuengirola,Fuengirola,Fuengirola,6,21,see,Zoo Bioparc,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Bioparc Fuengirola,europe/spain/andalucia/fuengirola/bioparc,0.483,,,missing_coordinates; has_external_url,http://www.bioparcfuengirola.es/en,https://en.wikivoyage.org/wiki/Fuengirola
northamerica/canada/britishcolumbia/langley,Langley,Langley (British Columbia),4,33,see,TransLink,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Canadian Museum of Flight,northamerica/canada/britishcolumbia/langley/canadian_museum_of_flight,0.294,,,missing_coordinates; has_external_url,https://www.translink.ca/,https://en.wikivoyage.org/wiki/Langley_%28British_Columbia%29
northamerica/canada/britishcolumbia/langley,Langley,Langley (British Columbia),4,33,see,Toy Traders,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,The Ancestor Cafe,northamerica/canada/britishcolumbia/langley/the_ancestor_cafe,0.417,,,missing_coordinates; has_external_url,https://toytraders.ca/,https://en.wikivoyage.org/wiki/Langley_%28British_Columbia%29
europe/italy/piemonte/stresa,Stresa,Stresa,6,14,see,Umbrella Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Isola Madre,europe/italy/piemonte/stresa/isola_madre,0.385,,,missing_coordinates; has_external_url,http://www.gignese.it/museo/ombrello/index2.html,https://en.wikivoyage.org/wiki/Stresa
northamerica/canada/ontario/kingston,Kingston,Kingston (Ontario),8,106,do,Skeleton Park Arts Festival,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Kingston Penitentiary,northamerica/canada/ontario/kingston/kingston_penitentiary,0.417,,,missing_coordinates; has_external_url,http://skeletonparkartsfest.ca,https://en.wikivoyage.org/wiki/Kingston_%28Ontario%29
northamerica/unitedstates/washington/mtrainiernp,Mt. Rainier National Park,Mount Rainier National Park,0,61,do,Three Lakes Trail,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,,,0.0,,,missing_coordinates; has_external_url,https://www.nps.gov/mora/planyourvisit/upload/Three-Lakes-Trail-Dec18.pdf,https://en.wikivoyage.org/wiki/Mount_Rainier_National_Park
northamerica/thecaribbean/puertorico/bayamon,Bayamón,Bayamón,11,40,see,Ron Del Barrilito at Hacienda Santa Ana,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Dr. Agustín Stahl House,northamerica/thecaribbean/puertorico/bayamon/agustin_stahl_house,0.386,,,missing_coordinates; has_external_url,https://rondelbarrilito.com/,https://en.wikivoyage.org/wiki/Bayam%C3%B3n
southamerica/brazil/olinda,“Olinda”,Olinda,12,21,see,Contemporary Art Museum of Pernambuco,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Convento de São Francisco,southamerica/brazil/olinda/convento_de_sao_francisco,0.475,,,missing_coordinates; has_external_url,http://www.cultura.pe.gov.br/pagina/espacosculturais/museu-de-arte-contemporanea-mac/,https://en.wikivoyage.org/wiki/Olinda
northamerica/canada/alberta/lethbridge,Lethbridge,Lethbridge,6,56,see,Rider Express,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Indian Battle Park,northamerica/canada/alberta/lethbridge/indian_battle_park,0.387,,,missing_coordinates; has_external_url,https://riderexpress.ca/schedules/,https://en.wikivoyage.org/wiki/Lethbridge
