world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Air Asia,0.59,candidate,has description; high-value type; has external URL,,,Chaiya and the Srivijaya Temples,asia/thailand/surat_thani/chaiya_srivijaya_temples,0.389,,,missing_coordinates; has_external_url,https://www.airasia.com/th/th/home.page,https://en.wikivoyage.org/wiki/Surat_Thani
northamerica/unitedstates/vermont/wilmington,Wilmington,Wilmington (Vermont),8,6,do,Mount Snow Skiing and Riding,0.59,candidate,has description; high-value type; has external URL,,,Mount Snow,northamerica/unitedstates/vermont/wilmington/mount_snow,0.526,,,missing_coordinates; has_external_url,https://www.mountsnow.com/,https://en.wikivoyage.org/wiki/Wilmington_%28Vermont%29
northamerica/canada/ontario/fort_erie,Fort Erie,Fort Erie,4,14,see,FlixBus,0.59,candidate,has description; high-value type; has external URL,,,Old Fort Erie,northamerica/canada/ontario/fort_erie/old_fort_erie,0.2,,,missing_coordinates; has_external_url,https://www.flixbus.ca,https://en.wikivoyage.org/wiki/Fort_Erie
northamerica/unitedstates/newmexico/losalamos,Los Alamos,Los Alamos,6,51,do,Los Amigos de Valles Caldera,0.59,candidate,has description; high-value type; has external URL,,,Valles Caldera National Preserve,northamerica/unitedstates/newmexico/losalamos/valles_caldera,0.528,,,missing_coordinates; has_external_url,http://losamigosdevallescaldera.org/,https://en.wikivoyage.org/wiki/Los_Alamos
northamerica/unitedstates/california/centralvalley/stockton,Stockton,Stockton (California),6,20,do,Stockton Ports,0.59,candidate,has description; high-value type; has external URL,,,Stockton Waterfront and Banner Island,northamerica/unitedstates/california/centralvalley/stockton/stockton_waterfront,0.431,,,missing_coordinates; has_external_url,http://stocktonports.com,https://en.wikivoyage.org/wiki/Stockton_%28California%29
asia/india/uttarpradesh/varanasi,Varanasi,Varanasi,13,65,do,Yoga Training Centre,0.59,candidate,has description; high-value type; has external URL,,,Banaras Hindu University (BHU),asia/india/uttarpradesh/varanasi/banaras_hindu_university,0.364,,,missing_coordinates; has_external_url,https://www.yogatrainingcentrevaranasi.in/,https://en.wikivoyage.org/wiki/Varanasi
northamerica/canada/ontario/hamilton,Hamilton,Hamilton (Ontario),18,97,see,Rider Express,0.59,candidate,has description; high-value type; has external URL,,,Adventure Stairs,northamerica/canada/ontario/hamilton/adventure_stairs,0.414,,,missing_coordinates; has_external_url,https://riderexpress.ca/,https://en.wikivoyage.org/wiki/Hamilton_%28Ontario%29
northamerica/unitedstates/florida/lakeland,Lakeland,Lakeland,7,37,see,Greyhound Lakeland Station,0.59,candidate,has description; high-value type; has external URL,,,Joker Marchant Stadium,northamerica/unitedstates/florida/lakeland/joker_marchant_stadium,0.417,,,missing_coordinates; has_external_url,http://www.greyhound.com/en/locations/terminal.aspx?city=470866,https://en.wikivoyage.org/wiki/Lakeland
northamerica/unitedstates/michigan/traverse_city,Traverse City,Traverse City,26,76,do,TC Charters,0.59,candidate,has description; high-value type; has external URL,,,Torch Lake,northamerica/unitedstates/michigan/traverse_city/torch_lake,0.476,,,missing_coordinates; has_external_url,http://www.tccharters.com/,https://en.wikivoyage.org/wiki/Traverse_City
northamerica/unitedstates/california/paso_robels,Paso Robles,Paso Robles,17,25,do,California Mid-State Fair,0.59,candidate,has description; high-value type; has external URL,,,City Park and Downtown Square,northamerica/unitedstates/california/paso_robels/city_park,0.333,,,missing_coordinates; has_external_url,http://www.midstatefair.com/,https://en.wikivoyage.org/wiki/Paso_Robles
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,do,TheaterTotal,0.59,candidate,has description; high-value type; has external URL,,,Haus Weitmar,europe/germany/northrhinewestphalia/bochum/haus_weitmar,0.417,,,missing_coordinates; has_external_url,http://www.theatertotal.de,https://en.wikivoyage.org/wiki/Bochum
northamerica/unitedstates/newjersey/toms_river,Toms River,Toms River,14,31,do,Toms River Halloween Parade,0.59,candidate,has description; high-value type; has external URL,,,Offshore Bar & Grill,northamerica/unitedstates/newjersey/toms_river/offshore_bar,0.408,,,missing_coordinates; has_external_url,https://www.facebook.com/trfchalloweenparade/,https://en.wikivoyage.org/wiki/Toms_River
europe/netherlands/eindhoven,Eindhoven,Eindhoven,15,91,do,Eindhoven Culinair,0.59,candidate,has description; high-value type; has external URL,,,Hovenring,europe/netherlands/eindhoven/hovenring,0.519,,,missing_coordinates; has_external_url,http://www.eindhovenculinair.com/,https://en.wikivoyage.org/wiki/Eindhoven
europe/portugal/nazare,Nazaré,Nazaré,6,11,see,100 Foot Wave,0.59,candidate,has description; high-value type; has external URL,,,O Casalinho,europe/portugal/nazare/o_casalinho,0.25,,,missing_coordinates; has_external_url,https://www.hbo.com/100-foot-wave,https://en.wikivoyage.org/wiki/Nazar%C3%A9
northamerica/canada/britishcolumbia/nanaimo,Nanaimo,Nanaimo,6,35,see,IslandLink Bus,0.59,candidate,has description; high-value type; has external URL,,,Nanaimo Museum,northamerica/canada/britishcolumbia/nanaimo/nanaimo_museum,0.429,,,missing_coordinates; has_external_url,https://www.islandlinkbus.com/,https://en.wikivoyage.org/wiki/Nanaimo
northamerica/unitedstates/washington/olympicnationalpark,Olympic National Park,Olympic National Park,10,49,see,Jefferson Transit,0.59,candidate,has description; high-value type; has external URL,,,Hoh Rain Forest,northamerica/unitedstates/washington/olympicnationalpark/hoh_rain_forest,0.375,,,missing_coordinates; has_external_url,https://jeffersontransit.com/,https://en.wikivoyage.org/wiki/Olympic_National_Park
asia/cambodia/kratie,Kratie,Kratie,4,22,do,Sorya Kayaking Adventures,0.59,candidate,has description; high-value type; has external URL,,,Irrawaddy Dolphin Watching at Kampi,asia/cambodia/kratie/irrawaddy_dolphins,0.367,,,missing_coordinates; has_external_url,http://www.soryakayaking.com,https://en.wikivoyage.org/wiki/Kratie
europe/sweden/lund,Lund,Lund,8,58,do,Lunds Teaterförening,0.59,candidate,has description; high-value type; has external URL,,,Lund Cathedral,europe/sweden/lund/lund_cathedral,0.529,,,missing_coordinates; has_external_url,http://lund.riksteatern.se/,https://en.wikivoyage.org/wiki/Lund
northamerica/unitedstates/california/pasadena,Pasadena,Pasadena,14,46,do,Float Construction Viewing & Decorating,0.59,candidate,has description; high-value type; has external URL,,,Jet Propulsion Laboratory,northamerica/unitedstates/california/pasadena/jpl,0.394,,,missing_coordinates; has_external_url,http://www.tournamentofroses.com,https://en.wikivoyage.org/wiki/Pasadena
northamerica/unitedstates/newmexico/taos,Taos,Taos,11,35,do,Taos Fall Arts Festival,0.59,candidate,has description; high-value type; has external URL,,,Taos Ski Valley,northamerica/unitedstates/newmexico/taos/taos_ski_valley,0.526,,,missing_coordinates; has_external_url,https://taosfallarts.wordpress.com/,https://en.wikivoyage.org/wiki/Taos
africa/kenya/thecoast/mombasa,Mombasa,Mombasa,20,137,do,Safari Rally,0.59,candidate,has description; high-value type; has external URL,,,Tamarind Restaurant,africa/kenya/thecoast/mombasa/tamarind_restaurant,0.452,,,missing_coordinates; has_external_url,http://www.eastafricansafarirally.com/,https://en.wikivoyage.org/wiki/Mombasa
northamerica/unitedstates/tennessee/knoxville,Knoxville,Knoxville,23,55,do,Ice Hockey,0.59,candidate,has description; high-value type; has external URL,,,Tupelo Honey,northamerica/unitedstates/tennessee/knoxville/tupelo_honey,0.545,,,missing_coordinates; has_external_url,http://www.knoxvilleicebears.com/,https://en.wikivoyage.org/wiki/Knoxville
northamerica/canada/britishcolumbia/vancouverisland,Vancouver Island,Vancouver Island,15,14,do,Pacific Northwest Expeditions Ltd.,0.59,candidate,has description; high-value type; has external URL,,,Pacific Rim National Park Reserve,northamerica/canada/britishcolumbia/vancouverisland/pacific_rim_national_park,0.455,,,missing_coordinates; has_external_url,http://www.seakayakbc.com,https://en.wikivoyage.org/wiki/Vancouver_Island
europe/unitedkingdom/wales/swansea,Swansea,Swansea,33,323,see,Yungdrung Bon Meditation Group,0.59,candidate,has description; high-value type; has external URL,,,National Waterfront Museum,europe/unitedkingdom/wales/swansea/national_waterfront_museum,0.357,,,missing_coordinates; has_external_url,http://www.yungdrungbon.com/,https://en.wikivoyage.org/wiki/Swansea
africa/mozambique/vilanculos,Vilanculos,Vilanculos,5,11,do,Dolphin Dhow Safaris,0.59,candidate,has description; high-value type; has external URL,,,Dhow Sailing,africa/mozambique/vilanculos/dhow_sailing,0.5,,,missing_coordinates; has_external_url,http://www.dolphindhow.ning.com,https://en.wikivoyage.org/wiki/Vilanculos
northamerica/unitedstates/westvirginia/bluefield_wv,Bluefield,Bluefield (West Virginia),6,17,do,Mountaineer Bowling Lanes,0.59,candidate,has description; high-value type; has external URL,,,Gary Bowling's House of Art,northamerica/unitedstates/westvirginia/bluefield_wv/gary_bowlings_house_of_art,0.462,,,missing_coordinates; has_external_url,http://mountaineerbowling.wstemp02.com/,https://en.wikivoyage.org/wiki/Bluefield_%28West_Virginia%29
australiaandpacific/frenchpolynesia/borabora,Bora Bora,Bora Bora,15,13,do,Windward Islands Yacht Charter,0.59,candidate,has description; high-value type; has external URL,,,Matira Beach Restaurant,australiaandpacific/frenchpolynesia/borabora/matira_beach_restaurant,0.415,,,missing_coordinates; has_external_url,http://www.windward-islands.net/,https://en.wikivoyage.org/wiki/Bora_Bora
europe/portugal/obidos,Óbidos,Óbidos,10,12,see,OBI–Transporte do Concelho de Óbidos,0.59,candidate,has description; high-value type; has external URL,,,Castle of Óbidos,europe/portugal/obidos/castle,0.511,,,missing_coordinates; has_external_url,https://www.cm-obidos.pt/obi,https://en.wikivoyage.org/wiki/%C3%93bidos
northamerica/unitedstates/indiana/indianapolis,Indianapolis,Indianapolis,42,225,see,Oktoberfest,0.59,candidate,has description; high-value type; has external URL,,,Lockerbie Square,northamerica/unitedstates/indiana/indianapolis/lockerbie_square,0.444,,,missing_coordinates; has_external_url,http://www.indianapolisgak.com/oktoberfest/,https://en.wikivoyage.org/wiki/Indianapolis
europe/portugal/lisbon,Lisbon,Lisbon,55,57,see,Taiwan,0.59,candidate,has description; high-value type; has external URL,,,Baixa,europe/portugal/lisbon/baixa,0.545,,,missing_coordinates; has_external_url,http://www.taiwanembassy.org/pt/,https://en.wikivoyage.org/wiki/Lisbon
europe/spain/andalucia/ronda,Ronda,Ronda,6,37,do,Sportmountain,0.59,candidate,has description; high-value type; has external URL,,,Palacio de Mondragón,europe/spain/andalucia/ronda/palacio_mondragon,0.467,,,missing_coordinates; has_external_url,https://sportmountain.es/actividades/barranquismo/barranco-tajo-ronda/,https://en.wikivoyage.org/wiki/Ronda
europe/norway/oslo,Oslo,Oslo,26,88,do,Oslo Chamber Music Festival,0.59,candidate,has description; high-value type; has external URL,,,Oslo City Museum,europe/norway/oslo/oslocitymuseum,0.512,,,missing_coordinates; has_external_url,http://oslokammermusikkfestival.no,https://en.wikivoyage.org/wiki/Oslo
europe/germany/bavaria/nuremberg,Nuremberg,Nuremberg,26,125,do,Nuremberg Spring Festival (Frühlingsfest),0.59,candidate,has description; high-value type; has external URL,,,Memorium Nürnberger Prozesse,europe/germany/bavaria/nuremberg/memorium_nuernberger_prozesse,0.415,,,missing_coordinates; has_external_url,http://www.volksfest-nürnberg.de,https://en.wikivoyage.org/wiki/Nuremberg
asia/malaysia/sibu,Sibu,Sibu,11,15,see,Poh Guan Hong,0.59,candidate,has description; high-value type; has external URL,,,Tua Pek Kong Temple,asia/malaysia/sibu/tua_pek_kong_temple,0.375,,,missing_coordinates; has_external_url,https://www.pohguanhong.com.my,https://en.wikivoyage.org/wiki/Sibu
northamerica/unitedstates/florida/orlando,Orlando,Orlando,24,96,see,Chile (Honorary),0.59,candidate,has description; high-value type; has external URL,,,The Social,northamerica/unitedstates/florida/orlando/the_social,0.545,,,missing_coordinates; has_external_url,https://chile.gob.cl/miami/,https://en.wikivoyage.org/wiki/Orlando
europe/norway/trondheim,Trondheim,Trondheim,19,84,do,Minimalen Short Film Fest,0.59,candidate,has description; high-value type; has external URL,,,Kristiansten Fortress,europe/norway/trondheim/kristiansten_fortress,0.478,,,missing_coordinates; has_external_url,http://www.minimalen.com/sider/en.php,https://en.wikivoyage.org/wiki/Trondheim
southamerica/brazil/caxias_do_sul,Caxias do Sul,Caxias do Sul,5,27,see,VISATE (Viação Santa Tereza de Caxias do Sul),0.59,candidate,has description; high-value type; has external URL,,,Serra Gaúcha Wine Route,southamerica/brazil/caxias_do_sul/serra_gaucha_wine_route,0.276,,,missing_coordinates; has_external_url,http://www.visate.com.br/,https://en.wikivoyage.org/wiki/Caxias_do_Sul
