world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/unitedkingdom/scotland/jedburgh,Jedburgh,Jedburgh,7,20,see,Capon Oak Tree,0.77,candidate,has coordinates; high-value type,55.4622,-2.5546,Town cafes,europe/unitedkingdom/scotland/jedburgh/town_cafes,0.417,,1.718,needs_external_source,,https://en.wikivoyage.org/wiki/Jedburgh
europe/portugal/theazores/so_miguel/sete_cidades,Sete Cidades,Sete Cidades,4,8,see,Lagoa Azul,0.77,candidate,has coordinates; high-value type,37.8666554,-25.7814645,Lagoa das Sete Cidades,europe/portugal/theazores/so_miguel/sete_cidades/lagoa_das_sete_cidades,0.438,1.367,1.451,needs_external_source,,https://en.wikivoyage.org/wiki/Sete_Cidades
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,United Arab Emirates,0.77,candidate,has coordinates; high-value type,-6.225872,106.830788,Sunda Kelapa,asia/indonesia/java/jakarta/sunda_kelapa,0.438,11.601,5.626,needs_external_source,,https://en.wikivoyage.org/wiki/Jakarta
northamerica/thecaribbean/cuba/vinales,Viñales,Viñales,11,39,see,Mogote de Valle,0.77,candidate,has coordinates; high-value type,22.6231,-83.7274,Cycling the Valley,northamerica/thecaribbean/cuba/vinales/cycling,0.538,1.41,1.41,needs_external_source,,https://en.wikivoyage.org/wiki/Vi%C3%B1ales
europe/georgia/kakheti,Kakheti,Kakheti,13,28,see,Basilica of Vazisubani,0.77,candidate,has coordinates; high-value type,41.82145,45.70023,Alazani Valley,europe/georgia/kakheti/alazani_valley,0.389,25.586,9.636,needs_external_source,,https://en.wikivoyage.org/wiki/Kakheti
asia/indonesia/java/jakarta,Jakarta,Jakarta,32,83,see,Laos,0.77,candidate,has coordinates; high-value type,-6.22989,106.83546,Oasis,asia/indonesia/java/jakarta/oasis,0.444,3.841,6.127,needs_external_source,,https://en.wikivoyage.org/wiki/Jakarta
europe/netherlands/apeldoorn,Apeldoorn,Apeldoorn,18,26,see,Grote Waterval,0.77,candidate,has coordinates; high-value type,52.1334,6.0066,Apenheul Primate Park,europe/netherlands/apeldoorn/apenheul,0.343,10.719,9.006,needs_external_source,,https://en.wikivoyage.org/wiki/Apeldoorn
northamerica/unitedstates/northcarolina/wilmington,Wilmington,Wilmington (North Carolina),9,43,see,Murrayville,0.77,candidate,has coordinates; high-value type,34.29754,-77.87526,Wrightsville Beach,northamerica/unitedstates/northcarolina/wilmington/wrightsville_beach,0.414,12.265,10.223,needs_external_source,,https://en.wikivoyage.org/wiki/Wilmington_%28North_Carolina%29
europe/norway/trondheim,Trondheim,Trondheim,19,84,see,Reina,0.77,candidate,has coordinates; high-value type,63.4396,10.4257,Rockheim,europe/norway/trondheim/rockheim,0.462,1.243,1.826,needs_external_source,,https://en.wikivoyage.org/wiki/Trondheim
asia/india/punjab/patiala,Patiala,Patiala,4,38,see,Bus stand,0.77,candidate,has coordinates; high-value type,30.339806,76.402273,Bahadurgarh Fort,asia/india/punjab/patiala/bahadurgarh_fort,0.24,7.096,15.708,needs_external_source,,https://en.wikivoyage.org/wiki/Patiala
europe/serbia/belgrade,Belgrade,Belgrade,16,93,do,Belgrade Fair,0.77,candidate,has coordinates; high-value type,44.7968,20.4364,Tri Šešira,europe/serbia/belgrade/tri_sesira,0.455,3.341,2.184,needs_external_source,,https://en.wikivoyage.org/wiki/Belgrade
europe/spain/canaryislands/lanzarote/playa_blanca,Playa Blanca,Playa Blanca,6,21,see,Castillo de San Marcial de Rubicón de Femés,0.77,candidate,has coordinates; high-value type,28.8559,-13.8109,Marina Rubicón,europe/spain/canaryislands/lanzarote/playa_blanca/marina_rubicon,0.542,2.005,2.021,needs_external_source,,https://en.wikivoyage.org/wiki/Playa_Blanca
europe/italy/lombardia/mantua,Mantua,Mantua,10,44,see,Lungolago Gonzaga,0.77,candidate,has coordinates; high-value type,45.157187,10.799194,Palazzo Ducale,europe/italy/lombardia/mantua/palazzo_ducale,0.409,0.591,10.153,needs_external_source,,https://en.wikivoyage.org/wiki/Mantua
