world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/hungary/debrecen,Debrecen,Debrecen,17,130,do,Nagyerdő - The City Park,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.568,21.635,Nagyerdő (Great Forest),europe/hungary/debrecen/nagyerdo_park,0.583,1.476,4.125,has_external_url,http://www.hnp.hu/78-8336.php,https://en.wikivoyage.org/wiki/Debrecen
europe/finland/lahti,Lahti,Lahti,11,61,do,Puksu city train,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,60.994,25.6496,Lanu Park,europe/finland/lahti/lanu_park,0.666,0.334,1.414,has_external_url,https://book.visitlahti.fi/fi/tehtava/1146392/puksu-kaupunkijuna/showdetails,https://en.wikivoyage.org/wiki/Lahti
europe/ukraine/kyiv,Kyiv,Kyiv,52,205,see,Church of the Saviour at Berestovo,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.437333,30.555001,Kyiv Pechersk Lavra,europe/ukraine/kyiv/kyiv_pechersk_lavra,0.626,0.374,2.602,has_external_url,https://www.encyclopediaofukraine.com/display.asp?AddButton=pages\T\R\TransfigurationChurchinBerestove.htm,https://en.wikivoyage.org/wiki/Kyiv
europe/poland/katowice,Katowice,Katowice,12,77,see,Church of the Immaculate Conception,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.2572,19.0303,Church of the Resurrection,europe/poland/katowice/church_of_the_resurrection,0.693,0.307,0.973,has_external_url,https://www.mariacki.katowice.pl/,https://en.wikivoyage.org/wiki/Katowice
asia/unitedarabemirates/abudhabi,Abu Dhabi,Abu Dhabi,53,106,see,The National Aquarium Abu Dhabi,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,24.402053,54.495837,Louvre Abu Dhabi,asia/unitedarabemirates/abudhabi/louvre_abu_dhabi,0.605,17.523,13.314,has_external_url,https://thenationalaquarium.ae/,https://en.wikivoyage.org/wiki/Abu_Dhabi
northamerica/unitedstates/massachusetts/springfield,Springfield,Springfield (Massachusetts),5,25,see,Titanic Museum,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.16,-72.5,Springfield Museums (Museum Quadrangle),northamerica/unitedstates/massachusetts/springfield/springfield_museums,0.606,9.318,9.857,has_external_url,https://www.titanichistoricalsociety.org,https://en.wikivoyage.org/wiki/Springfield_%28Massachusetts%29
northamerica/unitedstates/california/northcoast/eureka,Eureka,Eureka,17,21,see,Sequoia Park Zoo & Redwood Sky Walk,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.777,-124.145,Sequoia Park Zoo,northamerica/unitedstates/california/northcoast/eureka/sequoia_park_zoo,0.604,1.977,3.204,has_external_url,http://www.sequoiaparkzoo.net,https://en.wikivoyage.org/wiki/Eureka
northamerica/unitedstates/florida/sarasota,Sarasota,Sarasota,12,41,do,Marina Jack,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,27.33303,-82.54603,Marina Jack & Bayfront Park,northamerica/unitedstates/florida/sarasota/marina_jack,0.55,0.538,1.56,has_external_url,https://www.marinajacks.com/,https://en.wikivoyage.org/wiki/Sarasota
europe/hungary/gyor,Győr,Győr,13,201,see,Reformed Church,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.685,17.6244,ETO Park and River Promenade,europe/hungary/gyor/eto_park,0.665,0.335,0.76,has_external_url,http://gyorref.hu/belvaros/,https://en.wikivoyage.org/wiki/Gy%C5%91r
northamerica/unitedstates/california/oakland,Oakland,Oakland,16,181,do,Fox Theater,0.78,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,37.808889,-122.269167,Uptown,northamerica/unitedstates/california/oakland/uptown,0.626,0.374,0.529,has_external_url,http://www.thefoxoakland.com,https://en.wikivoyage.org/wiki/Oakland
