world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/germany/northrhinewestphalia/dortmund,Dortmund,Dortmund,16,98,see,TV Tower,0.89,candidate,has coordinates; has description; high-value type; strong travel term,51.496,7.4795,Zeche Zollern,europe/germany/northrhinewestphalia/dortmund/zeche_zollern,0.381,7.207,2.253,needs_external_source,,https://en.wikivoyage.org/wiki/Dortmund
northamerica/unitedstates/montana/glaciernp,Glacier National Park,Glacier National Park (Montana),0,22,see,Sperry Glacier,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.623055555556,-113.76222222222,,,0.0,,15.292,needs_external_source,,https://en.wikivoyage.org/wiki/Glacier_National_Park_%28Montana%29
asia/india/maharashtra/konkan/dapoli,Dapoli,Dapoli,4,22,see,Ladghar,0.89,candidate,has coordinates; has description; high-value type; strong travel term,17.72451,73.13247,Anjarle Beach,asia/india/maharashtra/konkan/dapoli/anjarle_beach,0.3,6.623,7.027,needs_external_source,,https://en.wikivoyage.org/wiki/Dapoli
europe/serbia/belgrade,Belgrade,Belgrade,16,93,see,Rakovica Monastery,0.89,candidate,has coordinates; has description; high-value type; strong travel term,44.7304,20.4471,Ružica Church,europe/serbia/belgrade/ruzica_church,0.387,10.268,9.441,needs_external_source,,https://en.wikivoyage.org/wiki/Belgrade
australiaandpacific/newzealand/south_island/otago/milford_sound,Milford Sound,Milford Sound,0,8,see,Stirling Falls,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-44.6101,167.871,,,0.0,,1.007,needs_external_source,,https://en.wikivoyage.org/wiki/Milford_Sound
asia/china/shandong_province/zibo,Zibo,Zibo,5,45,see,Thousand Buddha Temple,0.89,candidate,has coordinates; has description; high-value type; strong travel term,36.8076,117.847,Zibo Barbecue,asia/china/shandong_province/zibo/zibo_barbecue,0.343,18.277,18.277,needs_external_source,,https://en.wikivoyage.org/wiki/Zibo
asia/southkorea/suwon,Suwon,Suwon,6,131,see,Donglaejeongssi Yagsabul,0.89,candidate,has coordinates; has description; high-value type; strong travel term,37.297739,127.035116,Hwaseong Haenggung,asia/southkorea/suwon/hwaseong_haenggung,0.429,2.569,2.544,needs_external_source,,https://en.wikivoyage.org/wiki/Suwon
southamerica/brazil/curitiba,Curitiba,Curitiba,10,62,see,Gutierrez Wood/Chico Mendes Memorial/Dolls Theater,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-25.41299,-49.28808,Parque Tingui & the Ukrainian Memorial,southamerica/brazil/curitiba/parque_tingui,0.372,3.777,2.5,needs_external_source,,https://en.wikivoyage.org/wiki/Curitiba
europe/russia/samara,Samara,Samara,7,48,see,Synagogue,0.89,candidate,has coordinates; has description; high-value type; strong travel term,53.18397,50.10239,Stalin's Bunker,europe/russia/samara/stalins_bunker,0.333,1.444,1.297,needs_external_source,,https://en.wikivoyage.org/wiki/Samara
asia/india/orissa/puri,Puri,Puri,7,18,see,Puri–Konark Marine Drive,0.89,candidate,has coordinates; has description; high-value type; strong travel term,19.8283,85.8684,Puri Beach,asia/india/orissa/puri/puri_beach,0.353,4.503,5.066,needs_external_source,,https://en.wikivoyage.org/wiki/Puri
