world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/russia/vladimir,Vladimir,Vladimir,4,75,see,House of the Assembly of Nobility,0.55,candidate,has description; high-value type,,,Cathedral of Saint Demetrius,europe/russia/vladimir/cathedral_saint_demetrius,0.351,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vladimir
asia/china/guizhou/anshun,Anshun,Anshun,4,23,see,Hongshan Shuiku,0.55,candidate,has description; high-value type,,,Longgong Dragon Palace Caves,asia/china/guizhou/anshun/longgong_caves,0.326,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Anshun
southamerica/colombia/sanagustin,San Agustín,San Agustin,4,14,do,Horse riding,0.55,candidate,has description; high-value type,,,Alto de los Ídolos,southamerica/colombia/sanagustin/alto_de_los_idolos,0.273,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/San_Agustin
southamerica/brazil/campinas,Campinas,Campinas,8,95,see,Joaquim Egídio Center,0.55,candidate,has description; high-value type,,,Parque Portugal (Lagoa do Taquaral),southamerica/brazil/campinas/parque_portugal,0.389,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Campinas
asia/iraq/baghdad,Baghdad,Baghdad,7,78,see,Qushla building,0.55,candidate,has description; high-value type,,,Iraq Museum,asia/iraq/baghdad/iraq_museum,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Baghdad
northamerica/unitedstates/california/centralvalley/manteca,Manteca,Manteca,8,28,see,Cruising,0.55,candidate,has description; high-value type,,,Shopping in Manteca,northamerica/unitedstates/california/centralvalley/manteca/shopping,0.296,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Manteca
northamerica/unitedstates/vermont/manchester,Manchester,Manchester (Vermont),14,61,see,Manchester Antique & Classic Car Show,0.55,candidate,has description; high-value type,,,Manchester Designer Outlets,northamerica/unitedstates/vermont/manchester/manchester_designer_outlets,0.515,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Manchester_%28Vermont%29
europe/russia/karelia/petrozavodsk,Petrozavodsk,Petrozavodsk,4,13,do,Mushroom and berry picking,0.55,candidate,has description; high-value type,,,Kizhi Island Day Trip,europe/russia/karelia/petrozavodsk/kizhi_island_trip,0.383,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Petrozavodsk
southamerica/brazil/corumb,Corumbá,Corumbá,4,27,see,"Commercial Building Wanderley, Baís & Cia",0.55,candidate,has description; high-value type,,,Museu de História do Pantanal,southamerica/brazil/corumb/museu_historia_pantanal,0.382,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Corumb%C3%A1
asia/myanmar/inlelake,Inle Lake,Inle Lake,1,42,see,Gold and silverware,0.55,candidate,has description; high-value type,,,Shwe Inn Thein,asia/myanmar/inlelake/shwe_inn_thein,0.182,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Inle_Lake
europe/russia/ulan_ude,Ulan Ude,Ulan Ude,13,18,see,Bolshoi Kunalei,0.55,candidate,has description; high-value type,,,Old Mercantile Quarter,europe/russia/ulan_ude/old_quarter,0.324,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ulan_Ude
northamerica/unitedstates/colorado/idaho_springs,Idaho Springs,Idaho Springs,3,39,do,Mount Blue Sky,0.55,candidate,has description; high-value type,,,Argo Gold Mine and Mill,northamerica/unitedstates/colorado/idaho_springs/argo_gold_mine_and_mill,0.27,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Idaho_Springs
europe/spain/ceuta,Ceuta,Ceuta,11,29,see,Punta Almina Lighthouse,0.55,candidate,has description; high-value type,,,Murallas Reales (Royal Walls),europe/spain/ceuta/murallas_reales,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ceuta
asia/nepal/gorkha_gurkha,Gorkha,Gorkha,7,6,see,Shreenathkot,0.55,candidate,has description; high-value type,,,Gorakhnath Temple,asia/nepal/gorkha_gurkha/gorakhnath_temple,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gorkha
southamerica/brazil/blumenal,Blumenau,Blumenau,6,16,see,Castelinho da Havan,0.55,candidate,has description; high-value type,,,Museu da Cerveja,southamerica/brazil/blumenal/museu_da_cerveja,0.457,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Blumenau
europe/georgia/kakheti,Kakheti,Kakheti,13,28,do,Rafting and canoeing,0.55,candidate,has description; high-value type,,,Tsinandali Estate,europe/georgia/kakheti/tsinandali,0.432,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kakheti
africa/southafrica/capetown,Cape Town,Cape Town,95,187,see,Dulce Cafe,0.55,candidate,has description; high-value type,,,Truth Coffee,africa/southafrica/capetown/truth_coffee,0.455,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cape_Town
southamerica/brazil/gramado,Gramado,Gramado,10,10,see,Covered Street,0.55,candidate,has description; high-value type,,,Rua Coberta,southamerica/brazil/gramado/rua_coberta,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gramado
europe/romania/curtea_de_arges,Curtea de Arges,Curtea de Argeș,4,17,see,Transfăgărășan,0.55,candidate,has description; high-value type,,,Sights,europe/romania/curtea_de_arges/sights,0.25,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Curtea_de_Arge%C8%99
europe/russia/vladimir,Vladimir,Vladimir,4,75,do,Taneyev regional concert hall,0.55,candidate,has description; high-value type,,,Assumption Cathedral (Uspensky Sobor),europe/russia/vladimir/assumption_cathedral,0.408,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vladimir
northamerica/canada/manitoba/thompson,Thompson,Thompson,5,12,do,Aviation Tribute,0.55,candidate,has description; high-value type,,,Paint Lake Provincial Park,northamerica/canada/manitoba/thompson/paint_lake,0.238,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Thompson
southamerica/brazil/fortaleza,Fortaleza,Fortaleza,10,87,do,Gay parade,0.55,candidate,has description; high-value type,,,Coco Park,southamerica/brazil/fortaleza/coco_park,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Fortaleza
europe/macedonia/skopje,Skopje,Skopje,11,58,see,Cerje archaeological site,0.55,candidate,has description; high-value type,,,Macedonia Square,europe/macedonia/skopje/macedonia_square,0.39,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Skopje
asia/myanmar/yangon,Yangon,Yangon,21,140,see,Food,0.55,candidate,has description; high-value type,,,Shwedagon Pagoda,asia/myanmar/yangon/shwedagonpagoda,0.3,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yangon
asia/china/anhui/hefei,Hefei,Hefei,15,55,see,Anhui Drama Theater,0.55,candidate,has description; high-value type,,,Anhui Provincial Museum,asia/china/anhui/hefei/anhui_provincial_museum,0.476,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hefei
asia/unitedarabemirates/dubai,Dubai,Dubai,57,34,see,The city of Al Ain,0.55,candidate,has description; high-value type,,,Burj Al Arab,asia/unitedarabemirates/dubai/burj_al_arab,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dubai
