world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
australiaandpacific/australia/newsouthwales/wollongong,Wollongong,Wollongong,8,68,see,Wollongong Head Lighthouse,0.62,candidate,has coordinates; high-value type,-34.421944,150.909722,Wollongong Lighthouse and Flagstaff Point,australiaandpacific/australia/newsouthwales/wollongong/wollongong_lighthouse,0.685,0.315,1.477,needs_external_source,,https://en.wikivoyage.org/wiki/Wollongong
asia/india/uttaranchal/mussoorie,Mussoorie,Mussoorie,13,47,see,Hawa Mahal View Point,0.62,candidate,has coordinates; high-value type,30.464204,78.071402,Gun Hill,asia/india/uttaranchal/mussoorie/gun_hill,0.672,0.328,1.047,needs_external_source,,https://en.wikivoyage.org/wiki/Mussoorie
europe/unitedkingdom/england/south_east/brighton,Brighton,Brighton,15,141,see,Kemptown Village,0.62,candidate,has coordinates; high-value type,50.81758,-0.11845,Kemptown,europe/unitedkingdom/england/south_east/brighton/kemptown,0.667,0.667,1.578,needs_external_source,,https://en.wikivoyage.org/wiki/Brighton
europe/unitedkingdom/northernireland/newry,Newry,Newry,10,32,do,Newry City AFC,0.62,candidate,has coordinates; high-value type,54.161,-6.332,Newry Town Hall,europe/unitedkingdom/northernireland/newry/newry_town_hall,0.621,1.871,1.872,needs_external_source,,https://en.wikivoyage.org/wiki/Newry
southamerica/colombia/santamarta,Santa Marta,Santa Marta,9,33,do,Playa El Rodadero,0.62,candidate,has coordinates; high-value type,11.2001927,-74.228388,Acuario y Museo del Mar,southamerica/colombia/santamarta/acuario_y_museo_del_mar,0.59,0.41,5.537,needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Marta
europe/norway/trondheim,Trondheim,Trondheim,19,84,see,Hospitalsløkkan,0.62,candidate,has coordinates; high-value type,63.4306,10.3812,NTNU University Museum,europe/norway/trondheim/ntnu_university_museum,0.65,0.35,0.697,needs_external_source,,https://en.wikivoyage.org/wiki/Trondheim
asia/india/andhrapradesh/srikakulam,Srikakulam,Srikakulam,6,7,see,Salihundam,0.62,candidate,has coordinates; high-value type,18.335316,84.036826,Salihundam Buddhist Site,asia/india/andhrapradesh/srikakulam/salihundam_buddhist_site,0.588,22.727,15.743,needs_external_source,,https://en.wikivoyage.org/wiki/Srikakulam
europe/italy/sardinia/alghero,Alghero,Alghero,13,36,see,Parrocchia di Nostra Signora della Mercede,0.62,candidate,has coordinates; high-value type,40.55634,8.31885,Trattoria Lo Romani,europe/italy/sardinia/alghero/trattoria_lo_romani,0.581,0.419,0.399,needs_external_source,,https://en.wikivoyage.org/wiki/Alghero
asia/philippines/negrosisland/bacolod,Bacolod,Bacolod,27,97,do,Lopue's East Bowling Lanes,0.62,candidate,has coordinates; high-value type,10.6633,122.9664,Lopues East Centre,asia/philippines/negrosisland/bacolod/lopues_east,0.591,1.802,2.186,needs_external_source,,https://en.wikivoyage.org/wiki/Bacolod
africa/capeverde/saotiago/praia,Praia,Praia,9,65,see,Senegal,0.62,candidate,has coordinates; high-value type,14.90512,-23.51265,Palacio da Assembleia,africa/capeverde/saotiago/praia/palacio_da_assembleia,0.679,0.321,1.286,needs_external_source,,https://en.wikivoyage.org/wiki/Praia
asia/japan/kyushu/beppu,Beppu,Beppu,9,41,do,Hamada Onsen,0.62,candidate,has coordinates; high-value type,33.32993,131.49452,Takegawara Onsen,asia/japan/kyushu/beppu/takegawara_onsen,0.643,5.181,5.052,needs_external_source,,https://en.wikivoyage.org/wiki/Beppu
