world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield,Sheffield,Sheffield,2,253,do,Merlin Theatre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.361973,-1.490162,Kelham Island,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield/kelham_island,0.296,3.266,2.468,has_external_url,https://www.welcometosheffield.co.uk/content/attractions/merlin-theatre/,https://en.wikivoyage.org/wiki/Sheffield
asia/japan/kyushu/fukuoka_city,Fukuoka,Fukuoka,10,85,see,Marine World Uminonakamichi,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,33.660922,130.363477,Marinoa City Fukuoka,asia/japan/kyushu/fukuoka_city/marinoa_city_fukuo,0.383,7.805,8.74,has_external_url,http://www.marine-world.jp/,https://en.wikivoyage.org/wiki/Fukuoka
asia/malaysia/ipoh,Ipoh,Ipoh,20,78,do,Caving at Gua Tempurung,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,4.416,101.1876,Sam Poh Tong,asia/malaysia/ipoh/sam_poh_tong,0.343,18.261,23.014,has_external_url,http://www.ipoh-city.com/attraction/Gua_Tempurung/,https://en.wikivoyage.org/wiki/Ipoh
europe/hungary/esztergom,Esztergom,Esztergom,6,86,see,Kesztölc,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.7026,18.8328,Esztergom Basilica,europe/hungary/esztergom/esztergom_basilica,0.538,12.908,11.542,has_external_url,http://www.kesztolc.hu/,https://en.wikivoyage.org/wiki/Esztergom
northamerica/unitedstates/michigan/grandrapids,Grand Rapids,Grand Rapids,0,52,see,Grand Rapids Public Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.9656,-85.6769,,,0.0,,0.757,has_external_url,http://www.grpm.org,https://en.wikivoyage.org/wiki/Grand_Rapids
europe/germany/hessen/darmstadt,Darmstadt,Darmstadt,10,54,see,Castle Frankenstein,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,49.793333,8.668333,Café Ritter,europe/germany/hessen/darmstadt/cafe_ritter,0.414,9.101,8.921,has_external_url,http://www.burg-frankenstein.de/,https://en.wikivoyage.org/wiki/Darmstadt
asia/israel/tiberias,Tiberias,Tiberias,11,25,do,Aqua Kef,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,32.775,35.54649,Hammat Tiberias,asia/israel/tiberias/hammat_tiberias,0.348,0.731,1.528,has_external_url,https://www.aquakef.com/en/main/,https://en.wikivoyage.org/wiki/Tiberias
northamerica/unitedstates/newjersey/atlanticcity,Atlantic City,Atlantic City,5,36,see,New Jersey Korean War Memorial,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.355935,-74.431055,The Boardwalk,northamerica/unitedstates/newjersey/atlanticcity/the_boardwalk,0.256,0.811,1.162,has_external_url,https://www.nj.gov/military/community/civic-engagement/war-memorials/korean-war-memorial.shtml,https://en.wikivoyage.org/wiki/Atlantic_City
europe/romania/ploiesti,Ploiești,Ploiești,4,57,do,Bucov Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,44.9751,26.06,Muzeul Petrolului (Oil Museum),europe/romania/ploiesti/muzeul_petrolului,0.296,4.78,4.683,has_external_url,https://zooploiesti.ro/,https://en.wikivoyage.org/wiki/Ploie%C8%99ti
northamerica/unitedstates/kentucky/louisville,Louisville,Louisville,12,140,do,Cherokee Triangle Art Fair,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.2361,-85.7109,Cathedral of the Assumption,northamerica/unitedstates/kentucky/louisville/cathedral_of_the_assumption,0.408,4.509,4.689,has_external_url,http://cherokeetriangleartfair.org/,https://en.wikivoyage.org/wiki/Louisville
northamerica/unitedstates/virginia/norfolk,Norfolk,Norfolk (Virginia),10,39,do,Harbor Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.842789,-76.278869,Chrysler Museum of Art,northamerica/unitedstates/virginia/norfolk/chrysler_museum_of_art,0.364,2.749,1.228,has_external_url,http://www.norfolktides.com/,https://en.wikivoyage.org/wiki/Norfolk_%28Virginia%29
