world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/ohio/portsmouth,Portsmouth,Portsmouth (Ohio),6,25,do,World Championship of Corntoss,0.55,candidate,has description; high-value type,,,Shawnee State Forest,northamerica/unitedstates/ohio/portsmouth/shawnee_state_forest,0.28,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Portsmouth_%28Ohio%29
asia/qatar/doha,Doha,Doha,50,160,see,Shuttle bus,0.55,candidate,has description; high-value type,,,Msheireb Museums,asia/qatar/doha/msheireb_museums,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Doha
europe/bosniaandherzegovina/trebinje,Trebinje,Trebinje,10,8,do,Sit with a coffee,0.55,candidate,has description; high-value type,,,Cathedral of the Birth of Mary,europe/bosniaandherzegovina/trebinje/cathedral_birth_of_mary,0.39,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Trebinje
asia/india/bihar/bhagalpur,Bhagalpur,Bhagalpur,5,11,do,"Participate in ""Vish-hari Puja""",0.55,candidate,has description; high-value type,,,Vikramshila Gangetic Dolphin Sanctuary,asia/india/bihar/bhagalpur/vikramshila_dolphin_sanctuary,0.328,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bhagalpur
europe/germany/northrhinewestphalia/paderborn,Paderborn,Paderborn,7,20,see,Paderquellgebiet,0.55,candidate,has description; high-value type,,,Pader Springs (Paderquellen),europe/germany/northrhinewestphalia/paderborn/pader_springs,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Paderborn
europe/netherlands/gouda,Gouda,Gouda,6,83,see,Windmills,0.55,candidate,has description; high-value type,,,Sint Janskerk,europe/netherlands/gouda/sint_janskerk,0.273,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gouda
asia/myanmar/yangon,Yangon,Yangon,21,140,see,Thein Win / Modern Camera shop,0.55,candidate,has description; high-value type,,,Taukkyan War Cemetery,asia/myanmar/yangon/taukkyan_war_cemetery,0.408,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Yangon
asia/thailand/nakhon_pathom,Nakhon Pathom,Nakhon Pathom,6,15,do,Wat Rai Khing Festival,0.55,candidate,has description; high-value type,,,Nakhon Pathom Market and Food Stalls,asia/thailand/nakhon_pathom/nakhon_pathom_market,0.345,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nakhon_Pathom
southamerica/brazil/recife,Recife,Recife,34,154,do,Teatro Clênio Vanderley,0.55,candidate,has description; high-value type,,,Santo Antônio,southamerica/brazil/recife/santo_antonio,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Recife
europe/italy/campania/pompeii,Pompeii,Pompeii,10,17,see,Baths,0.55,candidate,has description; high-value type,,,Amphitheatre,europe/italy/campania/pompeii/amphitheatre,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Pompeii
europe/unitedkingdom/scotland/edinburgh,Edinburgh,Edinburgh,99,58,do,Guy Fawkes Night,0.55,candidate,has description; high-value type,,,Fishers Bistro,europe/unitedkingdom/scotland/edinburgh/fishers_bistro,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Edinburgh
asia/philippines/subic,Subic,Subic,11,39,do,Boardwalk Divers,0.55,candidate,has description; high-value type,,,Ocean Adventure,asia/philippines/subic/ocean_adventure,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Subic
europe/france/normandybrittany/nantes,Nantes,Nantes,11,41,see,Portugal,0.55,candidate,has description; high-value type,,,Théâtre Graslin,europe/france/normandybrittany/nantes/theatre_graslin,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nantes
southamerica/frenchguiana/kourou,Kourou,Kourou,7,11,see,Penal colony buildings,0.55,candidate,has description; high-value type,,,Restaurant du Vieux Bourg,southamerica/frenchguiana/kourou/le_vieux_bourg_restaurant,0.318,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kourou
europe/iceland/hofn,Höfn,Höfn,9,19,see,Skeiðarársandur,0.55,candidate,has coordinates; high-value type,63.9842,-16.9598,Ice Cave Tours,europe/iceland/hofn/ice_cave_tours,0.414,89.928,90.133,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/H%C3%B6fn
europe/russia/moscow,Moscow,Moscow,32,143,see,Luxembourg,0.55,candidate,has description; high-value type,,,Fallen Monument Park (Muzeon),europe/russia/moscow/fallen_monument_park,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Moscow
asia/oman/ibri,Ibri,Ibri,3,14,see,Forts and Castles,0.55,candidate,has description; high-value type,,,Ibri Fort,asia/oman/ibri/ibri_fort,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ibri
northamerica/mexico/guanajuato,Guanajuato,Guanajuato,50,102,do,Semana Santa,0.55,candidate,has description; high-value type,,,Templo de San Cayetano (Valenciana),northamerica/mexico/guanajuato/san_cayetano_church,0.516,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Guanajuato
northamerica/unitedstates/southcarolina/columbia,Columbia,Columbia (South Carolina),14,35,do,Three Rivers Greenway,0.55,candidate,has description; high-value type,,,Riverbanks Zoo and Garden,northamerica/unitedstates/southcarolina/columbia/riverbanks_zoo,0.478,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Columbia_%28South_Carolina%29
asia/china/shanxiprovince/jincheng,Jincheng,Jincheng,8,29,do,Specialty snacks,0.55,candidate,has description; high-value type,,,Xiangyu Castle,asia/china/shanxiprovince/jincheng/xiangyu_castle,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jincheng
northamerica/mexico/mexicocity,Mexico City,Mexico City,52,141,do,Alebrijes Parade,0.55,candidate,has description; high-value type,,,Cafebrería El Péndulo,northamerica/mexico/mexicocity/cafebreria_el_pendulo,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mexico_City
australiaandpacific/newzealand/north_island/whanganui_region/wanganui,Wanganui,Whanganui,14,34,see,Various art exhibitions,0.55,candidate,has description; high-value type,,,Whanganui Glass Art Studios,australiaandpacific/newzealand/north_island/whanganui_region/wanganui/glassworks,0.48,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Whanganui
asia/india/tamilnadu/ooty,Ooty,Ooty,7,28,do,Horse back riding,0.55,candidate,has description; high-value type,,,Government Botanical Garden,asia/india/tamilnadu/ooty/government_botanical_garden,0.318,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ooty
asia/jordan/jerash,Jerash,Jerash,8,15,see,Sound and Light Show,0.55,candidate,has description; high-value type,,,South Theatre,asia/jordan/jerash/south_theatre,0.303,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Jerash
europe/switzerland/solothurn,Solothurn,Solothurn,4,75,do,Wolfschlucht,0.55,candidate,has description; high-value type,,,Solothurn Cathedral,europe/switzerland/solothurn/solothurn_cathedral,0.194,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Solothurn
asia/china/gansu/dunhuang,Dunhuang,Dunhuang,14,18,do,Summer of Dunhuang Variety Show,0.55,candidate,has description; high-value type,,,Dunhuang Museum,asia/china/gansu/dunhuang/dunhuang_museum,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dunhuang
europe/unitedkingdom/england/manchester_liverpool_and_north_west/chester,Chester,Chester,5,39,do,Boating,0.55,candidate,has description; high-value type,,,Roman Amphitheatre,europe/unitedkingdom/england/manchester_liverpool_and_north_west/chester/roman_amphitheatre,0.24,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chester
europe/bulgaria/burgas,Burgas,Burgas,5,25,see,Flamingos,0.55,candidate,has description; high-value type,,,Lake Atanasovsko,europe/bulgaria/burgas/lake_atanasovsko,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Burgas
africa/kenya/thecoast/malindi,Malindi,Malindi,5,38,do,Surf,0.55,candidate,has description; high-value type,,,Vasco da Gama Pillar,africa/kenya/thecoast/malindi/vasco_da_gama_pillar,0.167,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Malindi
asia/china/liaoning/shenyang,Shenyang,Shenyang,6,59,see,Shengjing Ancient Cultural Street,0.55,candidate,has description; high-value type,,,Shenyang Imperial Palace (Mukden Palace),asia/china/liaoning/shenyang/shenyang_imperial_palace,0.491,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Shenyang
africa/tunisia/dougga,Dougga,Dougga,9,14,see,Forum.,0.55,candidate,has description; high-value type,,,House of the Trifolium,africa/tunisia/dougga/house_of_trifolium,0.348,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dougga
asia/china/shanghai,Shanghai,Shanghai,151,47,see,Shikumen Buildings,0.55,candidate,has description; high-value type,,,Shikumen Open House Museum,asia/china/shanghai/city_center_shikumen,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Shanghai
