world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/indonesia/lombok/mataram,Mataram,Mataram,4,24,see,Jalan Pejanggik,0.55,candidate,has description; high-value type,,,Ampenan Old Town,asia/indonesia/lombok/mataram/ampenan,0.323,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mataram
africa/morocco/merzouga,Merzouga,Merzouga,6,10,do,Hike the desert,0.55,candidate,has description; high-value type,,,Dayet Srji,africa/morocco/merzouga/dayet_srji,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Merzouga
asia/vietnam/hue,Hue,Hue,18,43,do,Blind Massage,0.55,candidate,has description; high-value type,,,Minh Mang Tomb,asia/vietnam/hue/minh_mang_tomb,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hue
australiaandpacific/australia/queensland/gladstone,Gladstone,Gladstone (Queensland),3,13,see,Boyne Smelter,0.55,candidate,has description; high-value type,,,Gladstone Regional Art Gallery and Museum,australiaandpacific/australia/queensland/gladstone/gladstone_art_gallery,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gladstone_%28Queensland%29
australiaandpacific/australia/westernaustralia/esperance,Esperance,Esperance,6,10,see,Wind power turbines,0.55,candidate,has description; high-value type,,,Lake Hillier,australiaandpacific/australia/westernaustralia/esperance/lake_hillier,0.194,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Esperance
northamerica/canada/quebec/quebeccity,Québec City,Quebec City,39,125,do,Patinoire de la place d'Youville,0.55,candidate,has description; high-value type,,,Place Royale,northamerica/canada/quebec/quebeccity/place_royale,0.474,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Quebec_City
northamerica/unitedstates/california/goldcountry/grassvalley,Grass Valley,Grass Valley (California),8,14,do,Wine tasting,0.55,candidate,has description; high-value type,,,Del Oro Theatre,northamerica/unitedstates/california/goldcountry/grassvalley/del_oro_theatre,0.348,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Grass_Valley_%28California%29
europe/croatia/krka_national_park_1,Krka National Park,Krka National Park,0,24,do,Remetić– Visovac,0.55,candidate,has description; high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Krka_National_Park
asia/iran/tehran,Tehran,Tehran,44,119,see,Hoze Khaneh,0.55,candidate,has description; high-value type,,,Elahieh,asia/iran/tehran/elahieh,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tehran
asia/india/kerala/kozhikode,Kozhikode,Kozhikode,12,107,do,Yoga and Meditation,0.55,candidate,has description; high-value type,,,Kappad Beach,asia/india/kerala/kozhikode/kappad_beach,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kozhikode
europe/armenia/shirak_marz/gyumri,Gyumri,Gyumri,12,30,see,Gyumri Visitors Bureau,0.55,candidate,has description; high-value type,,,Kumayri Historic District,europe/armenia/shirak_marz/gyumri/kumayri_district,0.511,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gyumri
southamerica/brazil/campinas,Campinas,Campinas,8,95,see,Sousas Center,0.55,candidate,has description; high-value type,,,Basílica Nossa Senhora do Carmo,southamerica/brazil/campinas/basilica_nossa_senhora_do_carmo,0.318,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Campinas
asia/china/heilongjiang/heihe,Heihe,Heihe,3,11,do,Boating,0.55,candidate,has description; high-value type,,,Cross-Border Trade Markets,asia/china/heilongjiang/heihe/cross_border_markets,0.182,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Heihe
europe/greece/skyros,Skyros,Skyros,8,39,do,Sailing,0.55,candidate,has description; high-value type,,,Skyros Castle,europe/greece/skyros/skyros_castle,0.3,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Skyros
europe/serbia/kosovoprovince/gjakova,Gjakova,Gjakova,5,58,see,Pristina,0.55,candidate,has description; high-value type,,,Saint Anthony's Church,europe/serbia/kosovoprovince/gjakova/saint_anthonys_church,0.267,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gjakova
europe/portugal/vianadocastelo,Viana do Castelo,Viana do Castelo,10,28,see,Sá Family House,0.55,candidate,has description; high-value type,,,Gil Eannes,europe/portugal/vianadocastelo/gil_eannes,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Viana_do_Castelo
asia/southkorea/ulsan,Ulsan,Ulsan,29,31,see,Eoksae (Reed) Plain of Mt Sinbul,0.55,candidate,has description; high-value type,,,Elephant and Castle,asia/southkorea/ulsan/elephant_and_castle,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ulsan
europe/norway/harstad,Harstad,Harstad,9,21,do,Anna Rogde,0.55,candidate,has description; high-value type,,,Trondenes Church,europe/norway/harstad/trondenes_church,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Harstad
asia/india/kerala/kollam,Kollam,Kollam,7,40,see,Thenmala,0.55,candidate,has description; high-value type,,,Munroe Island,asia/india/kerala/kollam/munroe_island,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kollam
europe/hungary/satoraljaujhely,Sátoraljaújhely,Sátoraljaújhely,4,94,do,Christmas Fair,0.55,candidate,has description; high-value type,,,Magas-hegy Chairlift,europe/hungary/satoraljaujhely/magas_hegy,0.412,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/S%C3%A1toralja%C3%BAjhely
europe/italy/calabria/tropea,Tropea,Tropea,5,8,see,Tropea Red Onion and Blue Fish Festival,0.55,candidate,has description; high-value type,,,Tropea Cathedral,europe/italy/calabria/tropea/tropea_cathedral,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tropea
northamerica/unitedstates/texas/kerrville,Kerrville,Kerrville,10,42,see,Downtown Kerrville,0.55,candidate,has description; high-value type,,,Kerrville Folk Festival,northamerica/unitedstates/texas/kerrville/kerrville_folk_festival,0.439,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kerrville
africa/kenya/thecoast/mombasa,Mombasa,Mombasa,20,137,see,Coast Bus,0.55,candidate,has description; high-value type,,,Mombasa Tusks,africa/kenya/thecoast/mombasa/mombasa_tusks,0.545,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mombasa
northamerica/mexico/cabosanlucas,Cabo San Lucas,Cabo San Lucas,6,50,see,Cultural Center,0.55,candidate,has description; high-value type,,,Museum of Natural History,northamerica/mexico/cabosanlucas/museo_historia_natural,0.45,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cabo_San_Lucas
africa/ethiopia/addisababa,Addis Ababa,Addis Ababa,29,99,see,Parliament Building,0.55,candidate,has description; high-value type,,,Entoto Hill,africa/ethiopia/addisababa/entoto_hill,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Addis_Ababa
asia/china/heilongjiang/harbin,Harbin,Harbin,7,108,see,Western Union,0.55,candidate,has description; high-value type,,,Daoli District,asia/china/heilongjiang/harbin/daoli_district,0.296,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Harbin
europe/spain/andalucia/ronda,Ronda,Ronda,6,37,do,Feria de Pedro Romero,0.55,candidate,has description; high-value type,,,Plaza de Toros de Ronda,europe/spain/andalucia/ronda/plaza_de_toros,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ronda
asia/philippines/samarisland/calbayog,Calbayog,Calbayog,19,26,do,Binaliw Isle,0.55,candidate,has description; high-value type,,,Marcial's Grille,asia/philippines/samarisland/calbayog/marcials_grille,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Calbayog
europe/norway/molde,Molde,Molde,5,48,see,The Royal Birch and the Peace Grove,0.55,candidate,has description; high-value type,,,Hjertøya Island Fishing Museum,europe/norway/molde/hjertoya_island,0.386,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Molde
europe/switzerland/nyon,Nyon,Nyon,8,19,do,Visions du Réel,0.55,candidate,has description; high-value type,,,Sailing to Yvoire,europe/switzerland/nyon/sailing_to_yvoire,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nyon
europe/austria/vienna,Vienna,Vienna,67,134,see,Srbijatransport,0.55,candidate,has description; high-value type,,,Austrian Parliament,europe/austria/vienna/parlament,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vienna
europe/ukraine/kharkiv,Kharkiv,Kharkiv,13,157,do,Philharmonic hall,0.55,candidate,has description; high-value type,,,Kharkiv Choral Synagogue,europe/ukraine/kharkiv/kharkiv_choral_synagogue,0.39,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kharkiv
northamerica/canada/newfoundland/stjohns,St. John's,St. John's,9,76,do,Newfoundland Growlers hockey,0.55,candidate,has description; high-value type,,,Quidi Vidi Lake and Village,northamerica/canada/newfoundland/stjohns/quidi_vidi_lake,0.327,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/St._John%27s
europe/italy/trentinoaltoadige/merano,Merano,Merano,6,22,do,Winter sports,0.55,candidate,has description; high-value type,,,Steinerner Steg,europe/italy/trentinoaltoadige/merano/steinerner_steg,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Merano
asia/thailand/hatyai,Hat Yai,Hat Yai,9,109,see,Talad Mai Post Shop,0.55,candidate,has description; high-value type,,,Hat Yai Municipal Park,asia/thailand/hatyai/hat_yai_municipal_park,0.39,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hat_Yai
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Seatran Ferry Pier,0.55,candidate,has coordinates; high-value type,9.32027,99.736978,Tapee River Waterfront,asia/thailand/surat_thani/tapee_river_waterfront,0.4,,100.832,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Surat_Thani
northamerica/elsalvador/santaana,Santa Ana,Santa Ana (El Salvador),10,110,see,La Confianza Dry Cleaning Laundry,0.55,candidate,has description; high-value type,,,Cathedral of Santa Ana,northamerica/elsalvador/santaana/cathedral_santa_ana,0.346,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Ana_%28El_Salvador%29
asia/vietnam/hanoi,Hanoi,Hanoi,46,144,see,Immigration Department,0.55,candidate,has description; high-value type,,,Ba Vi National Park,asia/vietnam/hanoi/ba_vi_national_park,0.488,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hanoi
africa/morocco/agadir,Agadir,Agadir,8,23,do,Surfing,0.55,candidate,has description; high-value type,,,Fishing Port,africa/morocco/agadir/fishingport,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Agadir
europe/netherlands/kinderdijk,Kinderdijk,Kinderdijk,3,14,see,Line 202,0.55,candidate,has description; high-value type,,,Kinderdijk Windmills,europe/netherlands/kinderdijk/kinderdijk_windmills,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kinderdijk
europe/austria/bregenz,Bregenz,Bregenz,13,48,do,Georunde Rindberg hike,0.55,candidate,has description; high-value type,,,Vorarlberg Museum,europe/austria/bregenz/vorarlberg_museum,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bregenz
