world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/armenia/ani,Ani,Ani,8,14,see,Ani Cathedral,0.51,candidate,high-value type; strong travel term,,,Armenia: The Bradt,europe/armenia/armenia_the_bradt,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ani
northamerica/canada/newfoundland/stjohns,St. John's,St. John's,9,76,see,Historic St. John's Harbour,0.51,candidate,high-value type; strong travel term,,,Christian's Bar,northamerica/canada/newfoundland/stjohns/cbc_pub,0.537,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/St._John%27s
europe/spain/basque_country_euskadi/sansebastian,San Sebastián,San Sebastián,13,56,see,Old town hall,0.51,candidate,high-value type; strong travel term,,,Playa de la Concha,europe/spain/basque_country_euskadi/sansebastian/playa_de_la_concha,0.48,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/San_Sebasti%C3%A1n
europe/portugal/castro_marim,Castro Marim,Castro Marim,4,13,do,Monte Gordo Beach,0.51,candidate,high-value type; strong travel term,,,Forte de São Sebastião,europe/portugal/castro_marim/forte_de_sao_sebastiao,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Castro_Marim
asia/china/guangdong/shenzhen,Shenzhen,Shenzhen,19,31,see,Heping Church,0.51,candidate,high-value type; strong travel term,,,Ping An Finance Centre,asia/china/guangdong/shenzhen/ping_an_finance_centre,0.438,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Shenzhen
asia/china/jilin/liaoyuan,Liaoyuan,Liaoyuan,4,6,see,Jiangcheng Forest Plant Garden,0.51,candidate,high-value type; strong travel term,,,Longshou Mountain,asia/china/jilin/liaoyuan/longshou_mountain,0.34,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Liaoyuan
asia/china/liaoning/benxi,Benxi,Benxi,4,14,see,Dishui Cave,0.51,candidate,high-value type; strong travel term,,,Benxihu Colliery,asia/china/liaoning/benxi/benxihu_colliery,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Benxi
europe/hungary/esztergom,Esztergom,Esztergom,6,86,see,Former Synagogue,0.51,candidate,high-value type; strong travel term,,,Christian Museum,europe/hungary/esztergom/christian_museum,0.312,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Esztergom
asia/china/guangdong/zhuhai,Zhuhai,Zhuhai,6,68,do,Mysterious Island Theme Park,0.51,candidate,high-value type; strong travel term,,,Island Seafood Villages,asia/china/guangdong/zhuhai/island_seafood,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zhuhai
europe/italy/marche/urbino,Urbino,Urbino,14,50,see,Archbishops's Palace,0.51,candidate,high-value type; strong travel term,,,Urbino Cathedral,europe/italy/marche/urbino/duomo,0.389,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Urbino
asia/china/liaoning/fushun,Fushun,Fushun,6,29,see,Sanhui Temple,0.51,candidate,high-value type; strong travel term,,,Yongling Tomb,asia/china/liaoning/fushun/yongling_tomb,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Fushun
europe/portugal/aljezur,Aljezur,Aljezur,4,5,do,Southwest Alentejo and Vicentine Coast Natural Park,0.51,candidate,high-value type; strong travel term,,,Praia de Monte Clérigo,europe/portugal/aljezur/praia_de_monte_clerigo,0.257,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Aljezur
southamerica/argentina/rosario,Rosario,Rosario,7,25,see,Cathedral Basilica of Our Lady of the Rosary,0.51,candidate,high-value type; strong travel term,,,Museo Histórico Provincial Dr. Julio Marc,southamerica/argentina/rosario/museo_historico,0.3,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Rosario
asia/china/guangdong/qingyuan,Qingyuan,Qingyuan,5,20,see,Taihe Ancient Cave,0.51,candidate,high-value type; strong travel term,,,Huangtengxia,asia/china/guangdong/qingyuan/huangtengxia,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Qingyuan
europe/russia/novgorod,Novgorod,Novgorod,11,58,see,Kokui Tower Museum,0.51,candidate,high-value type; strong travel term,,,Zverin Monastery,europe/russia/novgorod/zverin_monastery,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Novgorod
europe/poland/olsztyn,Olsztyn,Olsztyn,12,7,see,Warmia and Masury Museum,0.51,candidate,high-value type; strong travel term,,,Mendelsohn House (Beit Tahara),europe/poland/olsztyn/mendelsohn_house,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Olsztyn
northamerica/unitedstates/newjersey/longbeachisland,Long Beach Island,Long Beach Island,0,68,do,Hoyts Beach 4,0.51,candidate,high-value type; strong travel term,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Long_Beach_Island
africa/ivorycoast/abidjan,Abidjan,Abidjan,12,13,see,Cocody Municipal Museum of Contemporary Art,0.51,candidate,high-value type; strong travel term,,,St Paul's Cathedral,africa/ivorycoast/abidjan/st_pauls_cathedral,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Abidjan
africa/gambia/juffure,Juffure,Juffureh,4,5,see,Slave monument,0.51,candidate,high-value type; strong travel term,,,National Museum of Albreda and Juffure,africa/gambia/juffure/slavery_museum,0.269,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Juffureh
asia/philippines/negrosisland/bacolod,Bacolod,Bacolod,27,97,see,San Antonio Abad Church,0.51,candidate,high-value type; strong travel term,,,San Sebastian Cathedral,asia/philippines/negrosisland/bacolod/san_sebastian_cath,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bacolod
europe/sweden/gvle,Gävle,Gävle,5,44,do,Boulonger Park,0.51,candidate,high-value type; strong travel term,,,Monitor ERP Arena,europe/sweden/gvle/brynas_arena,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/G%C3%A4vle
europe/hungary/mosonmagyarovar,Mosonmagyaróvár,Mosonmagyaróvár,5,8,see,Calvinist church,0.51,candidate,high-value type; strong travel term,,,Cselley House,europe/hungary/mosonmagyarovar/cselley_haz,0.345,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mosonmagyar%C3%B3v%C3%A1r
northamerica/unitedstates/maryland/college_park,College Park,College Park (Maryland),1,37,do,Cherry Hill Neighborhood Park,0.51,candidate,high-value type; strong travel term,,,Cornerstone Grill and Loft,northamerica/unitedstates/maryland/college_park/cornerstone_grill,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/College_Park_%28Maryland%29
northamerica/unitedstates/maine/bar_harbor,Bar Harbor,Bar Harbor,17,78,do,Great Head Trail,0.51,candidate,high-value type; strong travel term,,,Criterion Theatre,northamerica/unitedstates/maine/bar_harbor/criterion_theatre,0.485,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bar_Harbor
southamerica/argentina/rosario,Rosario,Rosario,7,25,see,Memorial Museum,0.51,candidate,high-value type; strong travel term,,,Monumento Nacional a la Bandera,southamerica/argentina/rosario/monumento_bandera,0.341,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Rosario
asia/turkmenistan/ashgabat,Ashgabat,Ashgabat,7,59,do,Pushkin Russian Theatre,0.51,candidate,high-value type; strong travel term,,,Turkmen Cuisine,asia/turkmenistan/ashgabat/turkmen_cuisine,0.474,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ashgabat
europe/germany/hessen/wiesbaden,Wiesbaden,Wiesbaden,16,66,do,Galli Theatre,0.51,candidate,high-value type; strong travel term,,,Hessian State Theatre,europe/germany/hessen/wiesbaden/state_theatre,0.529,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wiesbaden
europe/unitedkingdom/england/lakedistrict/grasmere,Grasmere,Grasmere,7,10,do,The Coffin Trail,0.51,candidate,high-value type; strong travel term,,,Dove Cottage,europe/unitedkingdom/england/lakedistrict/grasmere/dove_cottage,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Grasmere
northamerica/unitedstates/florida/daytona_beach,Daytona Beach,Daytona Beach,17,102,see,Our Lady of Lourdes Catholic Church,0.51,candidate,high-value type; strong travel term,,,Museum of Arts and Sciences,northamerica/unitedstates/florida/daytona_beach/museum_of_arts_and_sciences,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Daytona_Beach
northamerica/mexico/chichenitza,Chichen Itza,Chichen Itza,0,27,see,Temple of the Owls,0.51,candidate,high-value type; strong travel term,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chichen_Itza
northamerica/unitedstates/ohio/zanesville,Zanesville,Zanesville,5,22,see,St. Thomas Aquinas Church,0.51,candidate,high-value type; strong travel term,,,Muskingum River Locks,northamerica/unitedstates/ohio/zanesville/muskingum_river_locks,0.311,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zanesville
europe/italy/umbria/orvieto,Orvieto,Orvieto,11,21,see,Museo dell'Opera del Duomo and Museo Emilio Greco,0.51,candidate,high-value type; strong travel term,,,Museo Claudio Faina,europe/italy/umbria/orvieto/museo_claudio_faina,0.406,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Orvieto
europe/serbia/kosovoprovince/peja,Peja,Peja,8,64,see,Waterfalls at 5th and 6th kilometre markers on the way to Rugova Valley and marvellous waterfall in Radavc,0.51,candidate,high-value type; strong travel term,,,Tahir Bey's Palace,europe/serbia/kosovoprovince/peja/tahir_bey_palace,0.25,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Peja
