world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/czechrepublic/brno,Brno,Brno,15,89,see,"Eurolines CZ/Touring Bohemia, s. r. o.",0.59,candidate,has description; high-value type; has external URL,,,Old Town Hall,europe/czechrepublic/brno/old_town_hall,0.383,,,missing_coordinates; has_external_url,https://www.eurolines.eu/,https://en.wikivoyage.org/wiki/Brno
asia/japan/honshu/shimonoseki,Shimonoseki,Shimonoseki,10,33,do,Kanmon Straits Fireworks Festival,0.59,candidate,has description; high-value type; has external URL,,,Kanmon Pedestrian Tunnel,asia/japan/honshu/shimonoseki/kanmon_pedestrian_tunnel,0.491,,,missing_coordinates; has_external_url,http://shimonoseki21c.jp/,https://en.wikivoyage.org/wiki/Shimonoseki
europe/hungary/nyiregyhaza,Nyíregyháza,Nyíregyháza,7,35,see,Hajdúszoboszló,0.59,candidate,has description; high-value type; has external URL,,,Sóstó Zoo,europe/hungary/nyiregyhaza/sosto_zoo,0.476,,,missing_coordinates; has_external_url,http://hajduszoboszlo.hu/,https://en.wikivoyage.org/wiki/Ny%C3%ADregyh%C3%A1za
northamerica/canada/ontario/stratford,Stratford,Stratford (Ontario),15,33,see,FlixBus,0.59,candidate,has description; high-value type; has external URL,,,The Bruce Hotel,northamerica/canada/ontario/stratford/the_bruce_hotel,0.222,,,missing_coordinates; has_external_url,https://www.flixbus.com/home,https://en.wikivoyage.org/wiki/Stratford_%28Ontario%29
europe/austria/bregenz,Bregenz,Bregenz,13,48,do,Young Art Generation,0.59,candidate,has description; high-value type; has external URL,,,Bregenzer Festspiele,europe/austria/bregenz/bregenzer_festspiele,0.4,,,missing_coordinates; has_external_url,https://jugend.bregenz.at/events,https://en.wikivoyage.org/wiki/Bregenz
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,do,Clarissa Street Reunion,0.59,candidate,has description; high-value type; has external URL,,,Memorial Art Gallery,northamerica/unitedstates/newyorkstate/rochester/memorial_art_gallery,0.372,,,missing_coordinates; has_external_url,https://www.clarissastreetlegacy.com/,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,do,Uemminger-Summertime,0.59,candidate,has description; high-value type; has external URL,,,Deutsches Bergbaumuseum,europe/germany/northrhinewestphalia/bochum/deutsches_bergbaumuseum,0.326,,,missing_coordinates; has_external_url,http://www.uemminger-summertime.de/,https://en.wikivoyage.org/wiki/Bochum
northamerica/unitedstates/newyorkstate/niagara_frontier/niagarafalls,Niagara Falls,Niagara Falls (New York),8,44,see,Amtrak,0.59,candidate,has description; high-value type; has external URL,,,American Falls,northamerica/unitedstates/newyorkstate/niagara_frontier/niagarafalls/american_falls,0.4,,,missing_coordinates; has_external_url,https://www.amtrak.com/home,https://en.wikivoyage.org/wiki/Niagara_Falls_%28New_York%29
europe/denmark/fredericia,Fredericia,Fredericia,9,20,see,Det Hvide Vandtårn (The White Water-Tower.),0.59,candidate,has description; high-value type; has external URL,,,Lillebælt Bridges,europe/denmark/fredericia/lillebaelt_bridges,0.343,,,missing_coordinates; has_external_url,http://www.visitfredericia.dk,https://en.wikivoyage.org/wiki/Fredericia
northamerica/unitedstates/newyorkstate/lakeplacid,Lake Placid,Lake Placid,9,36,do,Speed Skating Oval,0.59,candidate,has description; high-value type; has external URL,,,Olympic Ski Jumping Complex,northamerica/unitedstates/newyorkstate/lakeplacid/ski_jumping_complex,0.444,,,missing_coordinates; has_external_url,http://www.lakeplacidskating.com,https://en.wikivoyage.org/wiki/Lake_Placid
northamerica/guatemala/quetzaltenango,Quetzaltenango,Quetzaltenango,2,13,do,Entremundos,0.59,candidate,has description; high-value type; has external URL,,,La Genovese,northamerica/guatemala/quetzaltenango/la_genovese,0.421,,,missing_coordinates; has_external_url,http://www.entremundos.org,https://en.wikivoyage.org/wiki/Quetzaltenango
northamerica/unitedstates/iowa/dubuque,Dubuque,Dubuque,4,50,do,RAGBRAI,0.59,candidate,has description; high-value type; has external URL,,,Dubuque Shot Tower,northamerica/unitedstates/iowa/dubuque/dubuque_shot_tower,0.16,,,missing_coordinates; has_external_url,http://ragbrai.com/,https://en.wikivoyage.org/wiki/Dubuque
northamerica/unitedstates/massachusetts/boston,Boston,Boston,64,72,see,Amtrak,0.59,candidate,has description; high-value type; has external URL,,,Karat's,northamerica/unitedstates/massachusetts/boston/karats,0.462,,,missing_coordinates; has_external_url,https://www.amtrak.com,https://en.wikivoyage.org/wiki/Boston
