world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/estonia/paldiski,Paldiski,Paldiski,1,29,see,Pakri lighthouse,0.89,candidate,has coordinates; has description; high-value type; strong travel term,59.3874,24.037717,Eating Out,europe/estonia/paldiski/eating_out,0.308,4.289,4.244,needs_external_source,,https://en.wikivoyage.org/wiki/Paldiski
asia/philippines/samarisland/borongan,Borongan,Borongan,3,22,do,Margielyn Didal Skate Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,11.611007520190293,125.43841085811768,Borongan Cathedral,asia/philippines/samarisland/borongan/borongan_cathedral,0.364,0.761,0.755,needs_external_source,,https://en.wikivoyage.org/wiki/Borongan
europe/greece/kavala,Kavala,Kavala,14,95,see,White Cross,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.94609,24.3955,Harbour-Front Ouzeris,europe/greece/kavala/waterfront_ouzeris,0.312,1.274,1.742,needs_external_source,,https://en.wikivoyage.org/wiki/Kavala
asia/myanmar/yangon,Yangon,Yangon,21,140,see,Muhammad Jann Mosque,0.89,candidate,has coordinates; has description; high-value type; strong travel term,16.80992,96.17066,Shwedagon Pagoda,asia/myanmar/yangon/shwedagonpagoda,0.333,2.563,1.793,needs_external_source,,https://en.wikivoyage.org/wiki/Yangon
europe/greece/kavala,Kavala,Kavala,14,95,see,Lighthouse,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.930044,24.413962,House of Mehmet Ali,europe/greece/kavala/mehmet_ali_house,0.422,0.578,0.775,needs_external_source,,https://en.wikivoyage.org/wiki/Kavala
asia/iran/persepolis,Persepolis,Persepolis,0,17,see,Hadish Palace,0.89,candidate,has coordinates; has description; high-value type; strong travel term,29.93445,52.89007,,,0.0,,0.089,needs_external_source,,https://en.wikivoyage.org/wiki/Persepolis
asia/china/innermongolia/wuhai,Wuhai,Wuhai,6,22,do,Qixi themed activities,0.89,candidate,has coordinates; has description; high-value type; strong travel term,39.676029,106.825449,Wuhai Desert Wine,asia/china/innermongolia/wuhai/wuhai_wine,0.256,0.817,1.336,needs_external_source,,https://en.wikivoyage.org/wiki/Wuhai
asia/china/gansu/zhangye,Zhangye,Zhangye,3,22,do,Heihe Wetland Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,38.9465,100.4075,Zhangye City Museum,asia/china/gansu/zhangye/zhangye_museum,0.216,4.39,4.314,needs_external_source,,https://en.wikivoyage.org/wiki/Zhangye
asia/china/guangdong/zhuhai,Zhuhai,Zhuhai,6,68,see,Mangzhou Wetland Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,22.164176,113.440104,Chimelong Ocean Kingdom,asia/china/guangdong/zhuhai/chimelong_ocean_kingdom,0.409,9.311,15.692,needs_external_source,,https://en.wikivoyage.org/wiki/Zhuhai
asia/japan/honshu/yokohama,Yokohama,Yokohama,7,98,see,Hiyoshi Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,35.558984,139.647348,Yamashita Park and the Waterfront,asia/japan/honshu/yokohama/yamashita_park,0.439,,12.142,needs_external_source,,https://en.wikivoyage.org/wiki/Yokohama
