world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/spain/spanishcostas/valencia,Valencia,Valencia,42,222,see,Cementerio General de Valencia,0.74,candidate,has coordinates; has description; high-value type; has external URL,39.44751,-0.39644,Bioparc Valencia,europe/spain/spanishcostas/valencia/bioparc,0.558,3.217,3.013,has_external_url,http://www.valencia.es/ayuntamiento/infociudad_accesible.nsf/vDocumentosWebListado/DA8743D6124108D4C12572C20023DA48?,https://en.wikivoyage.org/wiki/Valencia
europe/norway/drammen,Drammen,Drammen,10,33,do,Bowling 1,0.74,candidate,has coordinates; has description; high-value type; has external URL,59.733042,10.209563,Strøms Kro,europe/norway/drammen/stroms_kro,0.644,0.356,1.251,has_external_url,http://www.bowling1.no/drammen,https://en.wikivoyage.org/wiki/Drammen
northamerica/unitedstates/tennessee/memphis,Memphis,Memphis,49,101,do,Hi-Tone Cafe,0.74,candidate,has coordinates; has description; high-value type; has external URL,35.14647,-90.0146,Rum Boogie Cafe,northamerica/unitedstates/tennessee/memphis/rum_boogie,0.593,3.431,3.379,has_external_url,http://www.hitonememphis.com/,https://en.wikivoyage.org/wiki/Memphis
northamerica/unitedstates/newyorkstate/buffalo,Buffalo,Buffalo,20,84,do,Shea's Performing Arts Center,0.74,candidate,has coordinates; has description; high-value type; has external URL,42.89152,-78.872714,Founding Fathers Pub,northamerica/unitedstates/newyorkstate/buffalo/founding_fathers,0.57,0.43,0.72,has_external_url,http://www.sheas.org/,https://en.wikivoyage.org/wiki/Buffalo
northamerica/unitedstates/nevada/ely,Ely,Ely (Nevada),12,10,do,Garnet Hill,0.74,candidate,has coordinates; has description; high-value type; has external URL,39.2699389,-114.919742,Garnet Hill Recreation Area,northamerica/unitedstates/nevada/ely/garnet_hill,0.579,4.765,3.424,has_external_url,https://www.blm.gov/visit/garnet-hill,https://en.wikivoyage.org/wiki/Ely_%28Nevada%29
europe/hungary/szekesfehervar,Székesfehérvár,Székesfehérvár,15,93,see,Vörösmarty Theater,0.74,candidate,has coordinates; has description; high-value type; has external URL,47.1948,18.4087,St. Stephen's Mausoleum,europe/hungary/szekesfehervar/st_stephen_mausoleum,0.628,0.372,0.45,has_external_url,http://www.vorosmartyszinhaz.hu/,https://en.wikivoyage.org/wiki/Sz%C3%A9kesfeh%C3%A9rv%C3%A1r
europe/belgium/bastogne,Bastogne,Bastogne,4,10,see,Bastogne Barracks,0.74,candidate,has coordinates; has description; high-value type; has external URL,50.008415,5.71846,Bastogne War Museum,europe/belgium/bastogne/bastogne_war_museum,0.667,1.468,0.684,has_external_url,http://www.bastogne-barracks.be/?lang=en,https://en.wikivoyage.org/wiki/Bastogne
northamerica/unitedstates/georgia/augusta,Augusta,Augusta (Georgia),9,53,do,Augusta Players,0.74,candidate,has coordinates; has description; high-value type; has external URL,33.477411,-81.97645,Augusta Canal,northamerica/unitedstates/georgia/augusta/augusta_canal,0.643,3.341,0.731,has_external_url,https://www.augustaplayers.org/,https://en.wikivoyage.org/wiki/Augusta_%28Georgia%29
northamerica/unitedstates/louisiana/bossiercity,Bossier City,Bossier City,14,12,do,Louisiana Downs,0.74,candidate,has coordinates; has description; high-value type; has external URL,32.5472,-93.6246,Louisiana Boardwalk,northamerica/unitedstates/louisiana/bossiercity/louisiana_boardwalk,0.706,11.327,10.8,has_external_url,https://ladowns.com/,https://en.wikivoyage.org/wiki/Bossier_City
northamerica/mexico/guanajuato,Guanajuato,Guanajuato,50,102,see,Casa de Tía Aura,0.74,candidate,has coordinates; has description; high-value type; has external URL,21.00483,-101.24777,Casa Cuatro,northamerica/mexico/guanajuato/casa_cuatro,0.636,1.524,1.866,has_external_url,https://www.facebook.com/museocasadetiaaura,https://en.wikivoyage.org/wiki/Guanajuato
europe/finland/helsinki,Helsinki,Helsinki,56,99,do,Liquorice and salmiak festival,0.74,candidate,has coordinates; has description; high-value type; has external URL,60.16562,24.9674,Katajanokka,europe/finland/helsinki/katajanokka,0.558,0.442,1.325,has_external_url,http://www.lakritsifestivaalit.com/,https://en.wikivoyage.org/wiki/Helsinki
europe/switzerland/zurich,Zurich,Zurich,54,136,do,trip on the Zürichsee,0.74,candidate,has coordinates; has description; high-value type; has external URL,47.366003,8.540519,Frauenbad Stadthausquai,europe/switzerland/zurich/frauenbad_stadthausquai,0.651,0.349,0.94,has_external_url,https://www.zsg.ch/en/steamboat-schedule.html,https://en.wikivoyage.org/wiki/Zurich
europe/italy/lombardia/mantua,Mantua,Mantua,10,44,see,Palazzo della Ragione,0.74,candidate,has coordinates; has description; high-value type; has external URL,45.158485,10.795011,Palazzo Ducale,europe/italy/lombardia/mantua/palazzo_ducale,0.674,0.326,9.809,has_external_url,http://www.comune.mantova.gov.it/index.php/cultura/musei-e-monumenti/palazzo-della-ragione,https://en.wikivoyage.org/wiki/Mantua
northamerica/unitedstates/indiana/indianapolis,Indianapolis,Indianapolis,42,225,do,Go duckpin bowling,0.74,candidate,has coordinates; has description; high-value type; has external URL,39.75219,-86.13945,Fountain Square,northamerica/unitedstates/indiana/indianapolis/fountain_square,0.646,0.354,2.415,has_external_url,http://www.fountainsquareindy.com/action-atomic-duckpin-bowling/overview/,https://en.wikivoyage.org/wiki/Indianapolis
