world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/china/hebei/cangzhou,Cangzhou,Cangzhou,3,63,see,Huanghua Forest Park,0.71,candidate,has coordinates; high-value type; strong travel term,38.37425,117.38785,Cangzhou Iron Lion,asia/china/hebei/cangzhou/cangzhou_iron_lion,0.368,45.561,45.561,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Cangzhou
northamerica/mexico/puebla,Puebla,Puebla,14,54,do,National park La Malinche,0.71,candidate,has coordinates; high-value type; strong travel term,19.231256,-98.0316412,Biblioteca Palafoxiana,northamerica/mexico/puebla/biblioteca_palafoxiana,0.409,27.372,27.97,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Puebla
northamerica/mexico/puebla,Puebla,Puebla,14,54,do,National park Iztaccíhuatl-Popocatépetl,0.71,candidate,has coordinates; high-value type; strong travel term,19.0896224,-98.6301205,Fonda de Santa Clara,northamerica/mexico/puebla/fonda_de_santa_clara,0.357,45.625,44.863,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Puebla
europe/ireland/westport,Westport,Westport (Ireland),5,18,see,Inishbofin Island,0.71,candidate,has coordinates; high-value type; strong travel term,53.618,-10.213,Westport House,europe/ireland/westport/westport_house,0.258,48.951,49.887,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Westport_%28Ireland%29
asia/indonesia/irianjaya/baliemvalley,Baliem Valley,Baliem Valley,8,10,see,Mbua Waterfall,0.71,candidate,has coordinates; high-value type; strong travel term,-4.232687,138.563063,Gua Kontilola,asia/indonesia/irianjaya/baliemvalley/gua_kontilola,0.444,55.201,44.256,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Baliem_Valley
asia/indonesia/irianjaya/biak,Biak,Biak,7,13,see,Batu Picah Saruri Beach,0.71,candidate,has coordinates; high-value type; strong travel term,-0.823313,136.000063,Bosnik Beach,asia/indonesia/irianjaya/biak/bosnik_beach,0.514,42.622,41.075,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Biak
asia/jordan/deadsea,Dead Sea,Dead Sea (Israel and the West Bank),6,15,see,Flour Cave,0.71,candidate,has coordinates; high-value type; strong travel term,31.0847,35.3569,Mount Nebo,asia/jordan/deadsea/mount_nebo,0.4,83.714,65.184,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Dead_Sea_%28Israel_and_the_West_Bank%29
asia/china/shaanxi/hanzhong,Hanzhong,Hanzhong,4,9,see,Hanjiang River Source Forest Park（汉水源森林公园）,0.71,candidate,has coordinates; high-value type; strong travel term,32.7584,107.6931,Zhang Qian Memorial Hall,asia/china/shaanxi/hanzhong/zhang_qian_memorial,0.386,57.119,71.773,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Hanzhong
asia/indonesia/maluku/kei_islands,Kei Islands,Kei Islands,3,10,see,Difur Beach,0.71,candidate,has coordinates; high-value type; strong travel term,-5.543938,132.798938,Pasir Panjang Beach,asia/indonesia/maluku/kei_islands/pasir_panjang,0.533,26.81,26.193,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Kei_Islands
northamerica/unitedstates/nebraska/omaha,Omaha,Omaha,10,120,see,Wildlife Safari Park,0.71,candidate,has coordinates; high-value type; strong travel term,41.0097,-96.30255,Old Market,northamerica/unitedstates/nebraska/omaha/old_market,0.4,41.239,41.196,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Omaha
