world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/spain/catalonia/platjadaro,Platja d'Aro,Platja d'Aro,5,21,do,Golf Costa Brava,0.89,candidate,has coordinates; has description; high-value type; has external URL,41.80412,2.984,Platja Gran,europe/spain/catalonia/platjadaro/platja_gran,0.444,7.41,7.207,has_external_url,https://www.golfcostabrava.com,https://en.wikivoyage.org/wiki/Platja_d%27Aro
europe/germany/badenwrttemberg/stuttgart,Stuttgart,Stuttgart,27,176,do,Watch Baseball,0.89,candidate,has coordinates; has description; high-value type; has external URL,48.827004,9.197288,Rathaus,europe/germany/badenwrttemberg/stuttgart/rathaus,0.476,5.613,5.545,has_external_url,https://www.stuttgart-reds.de/,https://en.wikivoyage.org/wiki/Stuttgart
europe/unitedkingdom/scotland/perth,Perth,Perth (Scotland),7,41,see,Huntingtower,0.89,candidate,has coordinates; has description; high-value type; has external URL,56.4094,-3.4883,North Inch,europe/unitedkingdom/scotland/perth/north_inch,0.364,3.413,3.872,has_external_url,https://www.historicenvironment.scot/visit-a-place/places/huntingtower-castle/,https://en.wikivoyage.org/wiki/Perth_%28Scotland%29
europe/unitedkingdom/england/eastern_england/ely,Ely,Ely (England),6,27,see,Stretham Old Engine,0.89,candidate,has coordinates; has description; high-value type; has external URL,52.334,0.224,Great Ouse Riverside,europe/unitedkingdom/england/eastern_england/ely/great_ouse_riverside,0.41,7.201,7.674,has_external_url,https://www.strethamoldengine.org.uk/,https://en.wikivoyage.org/wiki/Ely_%28England%29
europe/germany/badenwrttemberg/mannheim,Mannheim,Mannheim,13,45,do,Capitol,0.89,candidate,has coordinates; has description; high-value type; has external URL,49.4976,8.4727,Café Metropol,europe/germany/badenwrttemberg/mannheim/cafe_metropol,0.526,1.36,1.223,has_external_url,http://www.capitol-mannheim.de/,https://en.wikivoyage.org/wiki/Mannheim
northamerica/unitedstates/northdakota/bismarck,Bismarck,Bismarck,5,33,see,Gateway to Science,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.82256,-100.82579,North Dakota State Capitol,northamerica/unitedstates/northdakota/bismarck/north_dakota_state_capitol,0.273,3.537,3.57,has_external_url,https://gatewaytoscience.org/,https://en.wikivoyage.org/wiki/Bismarck
northamerica/unitedstates/pennsylvania/hershey,Hershey,Hershey,8,22,do,Giant Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,40.286389,-76.669167,Tröegs Independent Brewing,northamerica/unitedstates/pennsylvania/hershey/troegs_brewing,0.316,1.862,1.34,has_external_url,http://www.giantcenter.com/index.php,https://en.wikivoyage.org/wiki/Hershey
asia/kyrgyzstan/bishkek,Bishkek,Bishkek,52,50,see,Freebike,0.89,candidate,has coordinates; has description; high-value type; has external URL,42.843,74.627,Frunze Museum,asia/kyrgyzstan/bishkek/frunze_museum,0.381,4.526,4.147,has_external_url,http://www.freebike.kg/,https://en.wikivoyage.org/wiki/Bishkek
asia/india/andhrapradesh/tirupathi_1,Tirupati,Tirupati,11,16,see,Tiruchanur,0.89,candidate,has coordinates; has description; high-value type; has external URL,13.60958,79.44979,"Padmavati Temple, Tiruchanur",asia/india/andhrapradesh/tirupathi_1/padmavati_temple,0.541,3.739,3.936,has_external_url,https://tirupatitirumalainfo.com/tiruchanoor-padmavathi-temple/,https://en.wikivoyage.org/wiki/Tirupati
asia/china/guangdong/zhongshan,Zhongshan,Zhongshan,13,37,do,Zhongshan Culture & Art Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,22.50396,113.38669,Zhongshan Park (Yantai Garden),asia/china/guangdong/zhongshan/zhongshan_park,0.522,2.076,1.645,has_external_url,http://www.zcac.org/,https://en.wikivoyage.org/wiki/Zhongshan
europe/croatia/zagreb,Zagreb,Zagreb,42,133,see,People and Art House Lauba,0.89,candidate,has coordinates; has description; high-value type; has external URL,45.811812142,15.94016163,Plac Kitchen & Grill,europe/croatia/zagreb/plac_kitchen_grill,0.417,2.967,3.254,has_external_url,http://www.lauba.hr/en/,https://en.wikivoyage.org/wiki/Zagreb
europe/france/east/lorraine/nancy,Nancy,Nancy,15,78,do,Zénith de Nancy,0.89,candidate,has coordinates; has description; high-value type; has external URL,48.71,6.13923,Musée des Beaux-Arts de Nancy,europe/france/east/lorraine/nancy/musee_des_beaux_arts,0.471,3.661,3.713,has_external_url,http://www.zenith-de-nancy.com/,https://en.wikivoyage.org/wiki/Nancy
northamerica/unitedstates/wisconsin/milwaukee,Milwaukee,Milwaukee,10,127,do,Sprecher Brewery,0.89,candidate,has coordinates; has description; high-value type; has external URL,43.09971,-87.919566,MillerCoors Brewery Tour,northamerica/unitedstates/wisconsin/milwaukee/miller_brewery,0.5,5.983,6.843,has_external_url,http://www.sprecherbrewery.com/,https://en.wikivoyage.org/wiki/Milwaukee
