world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/ukraine/ivanofrankivsk,Ivano-Frankivsk,Ivano-Frankivsk,9,103,see,St. Joseph church,0.89,candidate,has coordinates; has description; high-value type; strong travel term,48.9169,24.7335,Sheptytsky Square,europe/ukraine/ivanofrankivsk/sheptytsky_square,0.364,1.925,1.797,needs_external_source,,https://en.wikivoyage.org/wiki/Ivano-Frankivsk
southamerica/brazil/brasilia,Brasilia,Brasilia,41,78,see,Ermida Dom Bosco,0.89,candidate,has coordinates; has description; high-value type; strong travel term,-15.798345,-47.80952,Praça do Cruzeiro,southamerica/brazil/brasilia/praca_do_cruzeiro,0.516,12.656,7.856,needs_external_source,,https://en.wikivoyage.org/wiki/Brasilia
asia/philippines/vigan,Vigan,Vigan,7,42,see,Simbaan A Bassit,0.89,candidate,has coordinates; has description; high-value type; strong travel term,17.57065,120.385739,Syquia Mansion,asia/philippines/vigan/syquia_mansion,0.5,,0.564,needs_external_source,,https://en.wikivoyage.org/wiki/Vigan
asia/malaysia/johorbahru,Johor Bahru,Johor Bahru,8,205,see,Gaya Community Park,0.89,candidate,has coordinates; has description; high-value type; strong travel term,1.567389,103.807139,KSL City Shopping Mall,asia/malaysia/johorbahru/ksl_city_shopping,0.39,12.832,13.017,needs_external_source,,https://en.wikivoyage.org/wiki/Johor_Bahru
asia/india/andhrapradesh/ananthapur,Anantapur,Anantapur,3,19,see,ISKCON Temple,0.89,candidate,has coordinates; has description; high-value type; strong travel term,14.719034,77.604513,"Veerabhadra Temple, Lepakshi",asia/india/andhrapradesh/ananthapur/lepakshi_temple,0.35,101.993,4.151,needs_external_source,,https://en.wikivoyage.org/wiki/Anantapur
europe/sweden/sigtuna,Sigtuna,Sigtuna,6,33,do,Sjudargårdsbadet,0.89,candidate,has coordinates; has description; high-value type; strong travel term,59.617419,17.688074,Sigtuna Rådhus,europe/sweden/sigtuna/sigtuna_radhus,0.4,2.001,2.001,needs_external_source,,https://en.wikivoyage.org/wiki/Sigtuna
northamerica/unitedstates/ohio/marion,Marion,Marion (Ohio),6,24,see,Caledonia Bowstring Bridge,0.89,candidate,has coordinates; has description; high-value type; strong travel term,40.6425,-82.9656,Octagon House,northamerica/unitedstates/ohio/marion/octagon_house,0.41,15.149,15.078,needs_external_source,,https://en.wikivoyage.org/wiki/Marion_%28Ohio%29
europe/spain/canaryislands/grancanaria/maspalomas/playa_del_ingles,Playa del Ingles,Playa del Inglés,11,25,see,Parque Botánico,0.89,candidate,has coordinates; has description; high-value type; strong travel term,27.75945,-15.58572,Yumbo Centrum,europe/spain/canaryislands/grancanaria/maspalomas/playa_del_ingles/yumbo_centrum,0.357,0.844,1.145,needs_external_source,,https://en.wikivoyage.org/wiki/Playa_del_Ingl%C3%A9s
asia/kazakhstan/pavlodar,Pavlodar,Pavlodar,6,13,see,Memorial House Museum D.p. Bagayeva,0.89,candidate,has coordinates; has description; high-value type; strong travel term,52.27229,76.93989,Pavlodar Regional Museum,asia/kazakhstan/pavlodar/pavlodar_regional_museum,0.414,1.695,3.157,needs_external_source,,https://en.wikivoyage.org/wiki/Pavlodar
northamerica/turksandcaicosislands/southcaicos,South Caicos,South Caicos,5,13,do,East Bay,0.89,candidate,has coordinates; has description; high-value type; strong travel term,21.49094,-71.51987,The Salinas,northamerica/turksandcaicosislands/southcaicos/salinas,0.267,1.706,1.008,needs_external_source,,https://en.wikivoyage.org/wiki/South_Caicos
