world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/france/normandybrittany/montsaintmichel,Mont-Saint-Michel,Mont Saint-Michel,0,10,see,Youth Hostel Genêts,0.89,candidate,has coordinates; has description; high-value type; has external URL,48.686925,-1.479176,,,0.0,,6.144,has_external_url,https://www.hifrance.org/en/youth-hostels/genets-mont-saint-michel-bay/,https://en.wikivoyage.org/wiki/Mont_Saint-Michel
northamerica/unitedstates/virginia/alexandria,Alexandria,Alexandria (Virginia),7,64,see,Wilkes Street Tunnel,0.89,candidate,has coordinates; has description; high-value type; has external URL,38.800081,-77.044602,Appomattox Statue,northamerica/unitedstates/virginia/alexandria/appomattox_statue,0.518,0.482,0.596,has_external_url,https://www.alexandriava.gov/sites/default/files/2021-12/Trail-Sign-Wilkes-Street-Tunnel.pdf,https://en.wikivoyage.org/wiki/Alexandria_%28Virginia%29
asia/china/zhejiang/shaoxing,Shaoxing,Shaoxing,11,48,do,Lanting Calligraphy Art Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,29.930192,120.51074,Shaoxing Rice Wine Distilleries,asia/china/zhejiang/shaoxing/shaoxing_wine_distillery,0.393,9.433,11.584,has_external_url,http://ltshufa.usx.edu.cn,https://en.wikivoyage.org/wiki/Shaoxing
europe/switzerland/laax,Laax,Laax,5,22,do,Alpenarena,0.89,candidate,has coordinates; has description; high-value type; has external URL,46.82013,9.26325,Il Spir Viewpoint,europe/switzerland/laax/il_spir_viewpoint,0.37,4.308,1.574,has_external_url,https://www.alpenarena.ch/,https://en.wikivoyage.org/wiki/Laax
northamerica/unitedstates/texas/sanantonio,San Antonio,San Antonio,26,86,see,Blue Star Contemporary Art Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,29.408733,-98.495252,King William Historic District,northamerica/unitedstates/texas/sanantonio/king_william_district,0.498,0.502,1.764,has_external_url,https://contemporarysa.org/,https://en.wikivoyage.org/wiki/San_Antonio
asia/taiwan/taoyuan,Taoyuan,Taoyuan,9,50,see,Cihu Mausoleum,0.89,candidate,has coordinates; has description; high-value type; has external URL,24.8422,121.2993,Chinese Furniture Museum,asia/taiwan/taoyuan/chinese_furniture_museum,0.526,16.837,16.769,has_external_url,https://travel.tycg.gov.tw/zh-tw/travel/attraction/383,https://en.wikivoyage.org/wiki/Taoyuan
europe/unitedkingdom/scotland/pitlochry,Pitlochry,Pitlochry,7,14,see,Visit Scotland Pitlochry iCentre,0.89,candidate,has coordinates; has description; high-value type; has external URL,56.7021,-3.73,Pitlochry Fish Ladder,europe/unitedkingdom/scotland/pitlochry/pitlochry_fish_ladder,0.491,0.681,0.044,has_external_url,https://www.visitscotland.com/info/services/pitlochry-icentre-p234421,https://en.wikivoyage.org/wiki/Pitlochry
northamerica/unitedstates/colorado/coloradosprings,Colorado Springs,Colorado Springs,4,54,see,United States Olympic Training Center,0.89,candidate,has coordinates; has description; high-value type; has external URL,38.8409,-104.796,US Air Force Academy,northamerica/unitedstates/colorado/coloradosprings/air_force_academy,0.316,17.082,2.651,has_external_url,https://www.teamusa.org/about-the-usoc/olympic-training-centers/csotc/tours,https://en.wikivoyage.org/wiki/Colorado_Springs
northamerica/unitedstates/maryland/montgomerycounty/rockville,Rockville,Rockville,4,51,do,Go Ape Zip Line & Treetop Adventure,0.89,candidate,has coordinates; has description; high-value type; has external URL,39.118847,-77.12597,St. Mary's Church and Fitzgerald Graves,northamerica/unitedstates/maryland/montgomerycounty/rockville/st_marys_church,0.4,4.413,4.679,has_external_url,https://goape.com/Locations/Maryland/Rockville,https://en.wikivoyage.org/wiki/Rockville
northamerica/unitedstates/newmexico/albuquerque,Albuquerque,Albuquerque,15,137,do,Albuquerque Little Theater,0.89,candidate,has coordinates; has description; high-value type; has external URL,35.09105,-106.66891,Old Town Albuquerque,northamerica/unitedstates/newmexico/albuquerque/old_town_albuquerque,0.478,0.579,1.804,has_external_url,http://www.albuquerquelittletheatre.org/,https://en.wikivoyage.org/wiki/Albuquerque
