world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,see,Lamberton Conservatory,0.74,candidate,has coordinates; has description; high-value type; has external URL,43.1322,-77.608,Highland Park,northamerica/unitedstates/newyorkstate/rochester/highland_park,0.693,0.307,2.714,has_external_url,http://www2.monroecounty.gov/parks-conservatory,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29
northamerica/unitedstates/arkansas/littlerock,Little Rock,Little Rock,14,93,see,Little Rock National Cemetery,0.74,candidate,has coordinates; has description; high-value type; has external URL,34.725,-92.259167,Little Rock Central High School National Historic Site,northamerica/unitedstates/arkansas/littlerock/little_rock_central_high_school,0.578,4.806,3.67,has_external_url,http://www.cem.va.gov/CEM/cems/nchp/littlerock.asp,https://en.wikivoyage.org/wiki/Little_Rock
australiaandpacific/australia/queensland/brisbane,Brisbane,Brisbane,21,164,see,Brisbane Convention & Exhibition Centre,0.74,candidate,has coordinates; has description; high-value type; has external URL,-27.4765,153.0184,Streets Beach,australiaandpacific/australia/queensland/brisbane/south_bank_beach,0.678,0.322,1.188,has_external_url,https://www.bcec.com.au/,https://en.wikivoyage.org/wiki/Brisbane
europe/france/around_paris/versailles,Versailles,Versailles,52,27,see,Hameau de la Reine,0.74,candidate,has coordinates; has description; high-value type; has external URL,48.818611,2.112778,Bosquet de la Reine,europe/france/around_paris/versailles/bosquet_de_la_reine,0.56,1.63,1.961,has_external_url,http://en.chateauversailles.fr/discover/estate/estate-trianon/queen-hamlet,https://en.wikivoyage.org/wiki/Versailles
northamerica/unitedstates/newyorkstate/niagara_frontier/niagarafalls,Niagara Falls,Niagara Falls (New York),8,44,do,Falls Wedding Chapel,0.74,candidate,has coordinates; has description; high-value type; has external URL,43.08556,-79.06223,Seneca Niagara Casino,northamerica/unitedstates/newyorkstate/niagara_frontier/niagarafalls/seneca_niagara_casino,0.563,0.437,0.511,has_external_url,http://fallswedding.com,https://en.wikivoyage.org/wiki/Niagara_Falls_%28New_York%29
southamerica/brazil/manaus,Manaus,Manaus,48,62,see,Centro Cultural Usina Chaminé,0.74,candidate,has coordinates; has description; high-value type; has external URL,-3.13876,-60.01736,Centro Cultural dos Povos da Amazônia,southamerica/brazil/manaus/centro_cultural_povos_da_amazonia,0.677,4.283,3.95,has_external_url,https://cultura.am.gov.br/portal/usina-chamine/,https://en.wikivoyage.org/wiki/Manaus
northamerica/unitedstates/virginia/alexandria,Alexandria,Alexandria (Virginia),7,64,see,Lee-Fendall House,0.74,candidate,has coordinates; has description; high-value type; has external URL,38.8092,-77.0461,Christ Church,northamerica/unitedstates/virginia/alexandria/christ_church,0.655,0.345,0.463,has_external_url,http://www.leefendallhouse.org/,https://en.wikivoyage.org/wiki/Alexandria_%28Virginia%29
europe/germany/schleswigholstein/kiel,Kiel,Kiel,8,68,see,Stadtmuseum Warleberger Hof,0.74,candidate,has coordinates; has description; high-value type; has external URL,54.3244,10.141,Kieler Woche,europe/germany/schleswigholstein/kiel/kieler_woche,0.596,0.404,0.404,has_external_url,https://www.kiel.de/de/kultur_freizeit/museum/stadtmuseum_warleberger_hof.php,https://en.wikivoyage.org/wiki/Kiel
northamerica/unitedstates/missouri/kansascity,Kansas City,Kansas City,56,127,do,Sporting Kansas City,0.74,candidate,has coordinates; has description; high-value type; has external URL,39.12157,-94.82316,Kansas City Zoo,northamerica/unitedstates/missouri/kansascity/kansas_city_zoo,0.629,25.269,21.269,has_external_url,http://www.sportingkc.com,https://en.wikivoyage.org/wiki/Kansas_City
europe/portugal/bragana,Bragança,Bragança,5,10,see,Turismo de Bragança,0.74,candidate,has coordinates; has description; high-value type; has external URL,41.8077,-6.754,Museu Ibérico da Máscara e do Traje,europe/portugal/bragana/museu_iberico_da_mascara,0.647,0.353,0.353,has_external_url,https://turismo.cm-braganca.pt/,https://en.wikivoyage.org/wiki/Bragan%C3%A7a
asia/india/uttarpradesh/lucknow,Lucknow,Lucknow,27,97,see,Colvin Taluqdars' College,0.74,candidate,has coordinates; has description; high-value type; has external URL,26.8637,80.941,Shah Najaf Imambara,asia/india/uttarpradesh/lucknow/imambara_shah_najaf,0.682,0.318,2.917,has_external_url,http://www.colvinisc.com,https://en.wikivoyage.org/wiki/Lucknow
europe/austria/innsbruck,Innsbruck,Innsbruck,11,70,do,Riddle Room,0.74,candidate,has coordinates; has description; high-value type; has external URL,47.2593634,11.3973241,Triumphal Arch,europe/austria/innsbruck/triumphal_arch,0.599,0.401,0.753,has_external_url,http://www.raetselraum.at/,https://en.wikivoyage.org/wiki/Innsbruck
europe/france/east/franchecomte/besancon,Besançon,Besançon,5,10,do,Societé Nautique de Besançon,0.74,candidate,has coordinates; has description; high-value type; has external URL,47.237309,6.035039,Citadel of Besançon,europe/france/east/franchecomte/besancon/citadel,0.651,0.808,0.668,has_external_url,https://snb-canoekayak.jimdo.com/,https://en.wikivoyage.org/wiki/Besan%C3%A7on
asia/philippines/iloilo_city,Iloilo City,Iloilo City,6,86,do,Iloilo Golf Driving Range,0.74,candidate,has coordinates; has description; high-value type; has external URL,10.712107,122.537825,Iloilo River Esplanade,asia/philippines/iloilo_city/iloilo_river_esplanade,0.596,2.679,2.801,has_external_url,https://www.facebook.com/Iloilogolfdrivingrange/,https://en.wikivoyage.org/wiki/Iloilo_City
asia/bangladesh/chittagong,Chittagong,Chittagong,15,149,do,Bistaar: Chittagong Arts Complex,0.74,candidate,has coordinates; has description; high-value type; has external URL,22.353844,91.8222392,Ethnological Museum,asia/bangladesh/chittagong/ethnological_museum,0.621,0.379,2.56,has_external_url,http://bistaar.org/,https://en.wikivoyage.org/wiki/Chittagong
northamerica/unitedstates/california/chulavista,Chula Vista,Chula Vista,15,37,see,Chula Vista Elite Athlete Training Center,0.74,candidate,has coordinates; has description; high-value type; has external URL,32.630701,-116.937241,US Olympic and Paralympic Training Center,northamerica/unitedstates/california/chulavista/us_olympic_training_center,0.585,3.383,13.8,has_external_url,https://trainatchulavista.com/,https://en.wikivoyage.org/wiki/Chula_Vista
northamerica/mexico/villahermosa,Villahermosa,Villahermosa,6,17,see,Planetarium,0.74,candidate,has coordinates; has description; high-value type; has external URL,17.99962,-92.94573,Tabasco 2000 Complex,northamerica/mexico/villahermosa/tabasco_2000,0.691,0.309,1.57,has_external_url,https://tabasco.gob.mx/planetario-tabasco-2000-C,https://en.wikivoyage.org/wiki/Villahermosa
northamerica/unitedstates/iowa/desmoines,Des Moines,Des Moines,20,131,do,Des Moines Buccaneers,0.74,candidate,has coordinates; has description; high-value type; has external URL,41.61524,-93.71783,Des Moines Art Center,northamerica/unitedstates/iowa/desmoines/des_moines_art_center,0.647,5.174,8.343,has_external_url,http://www.bucshockey.com/,https://en.wikivoyage.org/wiki/Des_Moines
europe/finland/turku,Turku,Turku,5,262,do,Turku Jazz,0.74,candidate,has coordinates; has description; high-value type; has external URL,60.456692,22.2563,Turku Castle,europe/finland/turku/turku_castle,0.636,2.88,0.816,has_external_url,https://www.turkujazz.fi,https://en.wikivoyage.org/wiki/Turku
europe/france/normandybrittany/lisieux,Lisieux,Lisieux,4,6,see,"Basilica of St. Thérèse, Lisieux",0.74,candidate,has coordinates; has description; high-value type; has external URL,49.139667,0.236667,Basilique Sainte-Thérèse,europe/france/normandybrittany/lisieux/basilique_sainte_therese,0.63,1.206,1.08,has_external_url,https://www.therese-de-lisieux.catholique.fr/en/,https://en.wikivoyage.org/wiki/Lisieux
northamerica/canada/alberta/banff,Banff,Banff,45,93,do,Sunshine Village,0.74,candidate,has coordinates; has description; high-value type; has external URL,51.115416,-115.764475,Sundance Mall .,northamerica/canada/alberta/banff/sundancemall,0.552,15.14,14.971,has_external_url,https://www.skibanff.com/,https://en.wikivoyage.org/wiki/Banff
europe/france/east/lorraine/nancy,Nancy,Nancy,15,78,do,Nancy Jazz Pulsations,0.74,candidate,has coordinates; has description; high-value type; has external URL,48.6978,6.18444,Place de la Carrière,europe/france/east/lorraine/nancy/place_de_la_carriere,0.694,0.306,0.46,has_external_url,http://www.nancyjazzpulsations.com,https://en.wikivoyage.org/wiki/Nancy
europe/unitedkingdom/wales/anglesey/holyhead,Holyhead,Holyhead,14,8,see,Skerries Lighthouse,0.74,candidate,has coordinates; has description; high-value type; has external URL,53.42122,-4.60817,South Stack Lighthouse,europe/unitedkingdom/wales/anglesey/holyhead/south_stack_lighthouse,0.634,14.1,12.403,has_external_url,https://www.trinityhouse.co.uk/lighthouses-and-lightvessels/skerries-lighthouse,https://en.wikivoyage.org/wiki/Holyhead
northamerica/canada/britishcolumbia/burnaby,Burnaby,Burnaby,8,38,see,Burnaby Central Railway,0.74,candidate,has coordinates; has description; high-value type; has external URL,49.2859,-123.0019,Burnaby Art Gallery,northamerica/canada/britishcolumbia/burnaby/burnaby_art_gallery,0.619,5.464,5.186,has_external_url,https://bcsme.org/,https://en.wikivoyage.org/wiki/Burnaby
northamerica/unitedstates/washington/bellevue,Bellevue,Bellevue,12,38,do,Resonance at Soma Towers,0.74,candidate,has coordinates; has description; high-value type; has external URL,47.61289,-122.19865,Bellevue Downtown Park,northamerica/unitedstates/washington/bellevue/bellevue_downtown_park,0.582,0.418,0.503,has_external_url,https://resonance.events/,https://en.wikivoyage.org/wiki/Bellevue
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/exeter,Exeter,Exeter,6,59,do,Vue,0.74,candidate,has coordinates; has description; high-value type; has external URL,50.725746,-3.522523,Underground Passages,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/devon/exeter/underground_passages,0.634,0.366,0.31,has_external_url,https://www.myvue.com/cinema/exeter/whats-on,https://en.wikivoyage.org/wiki/Exeter
europe/unitedkingdom/england/gloucestershire/cheltenham,Cheltenham,Cheltenham,10,51,do,Town Hall,0.74,candidate,has coordinates; has description; high-value type; has external URL,51.897076,-2.077784,Le Champignon Sauvage,europe/unitedkingdom/england/gloucestershire/cheltenham/le_champignon_sauvage,0.667,0.333,0.533,has_external_url,http://www.cheltenhamtownhall.org.uk/,https://en.wikivoyage.org/wiki/Cheltenham
europe/finland/porvoo,Porvoo,Porvoo,11,41,do,Ski,0.74,candidate,has coordinates; has description; high-value type; has external URL,60.3835,25.6599,Porvoonjoki River Walk,europe/finland/porvoo/porvoonjoki_river,0.626,0.374,1.222,has_external_url,http://kokon.ski/fi/,https://en.wikivoyage.org/wiki/Porvoo
northamerica/unitedstates/illinois/chicago,Chicago,Chicago,152,132,see,Chicago Sinai Congregation,0.74,candidate,has coordinates; has description; high-value type; has external URL,41.8989,-87.6287,Gibsons,northamerica/unitedstates/illinois/chicago/gibsons,0.696,0.304,2.615,has_external_url,http://chicagosinai.org/,https://en.wikivoyage.org/wiki/Chicago
europe/unitedkingdom/england/south_east/southampton,Southampton,Southampton,18,59,see,Samaritans,0.74,candidate,has coordinates; has description; high-value type; has external URL,50.9135,-1.4016,Titanic Musicians' Memorial,europe/unitedkingdom/england/south_east/southampton/titanic_musicians_memorial,0.582,0.418,1.237,has_external_url,https://www.samaritans.org/branches/southampton/,https://en.wikivoyage.org/wiki/Southampton
