world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/uzbekistan/tashkent,Tashkent,Tashkent,41,109,see,House of Photography,0.55,candidate,has description; high-value type,,,Museum of Applied Arts,asia/uzbekistan/tashkent/applied_arts_museum,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tashkent
northamerica/unitedstates/nevada/winnemucca,Winnemucca,Winnemucca,11,20,do,Trainspotting,0.55,candidate,has description; high-value type,,,Winnemucca Main Post Office,northamerica/unitedstates/nevada/winnemucca/winnemucca_post_office,0.35,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Winnemucca
asia/china/hunan/zhangjiajie,Zhangjiajie,Zhangjiajie,8,49,see,Bei Community Soviet Government Site,0.55,candidate,has description; high-value type,,,Tianmen Mountain,asia/china/hunan/zhangjiajie/tianmen_mountain,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zhangjiajie
europe/albania/tirana,Tirana,Tirana,52,117,see,Klinika IRMA,0.55,candidate,has description; high-value type,,,Rinia Park (Park i Rinisë),europe/albania/tirana/rinia_park,0.545,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tirana
europe/italy/lombardia/como,Como,Como,10,35,do,Hike in the mountains,0.55,candidate,has description; high-value type,,,Rivarossi Museum,europe/italy/lombardia/como/rivarossimuseum,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Como
northamerica/unitedstates/maryland/annapolis,Annapolis,Annapolis,18,29,see,Bus 70,0.55,candidate,has description; high-value type,,,Banneker-Douglass-Tubman Museum,northamerica/unitedstates/maryland/annapolis/banneker_douglass_tubman_museum,0.216,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Annapolis
asia/thailand/chiang_dao,Chiang Dao,Chiang Dao,11,17,do,Birdwatching,0.55,candidate,has description; high-value type,,,Chiang Dao Birding,asia/thailand/chiang_dao/birding,0.467,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chiang_Dao
asia/thailand/lampang,Lampang,Lampang,0,26,do,Khantok Chang Fair,0.55,candidate,has description; high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lampang
northamerica/unitedstates/westvirginia/wheeling,Wheeling,Wheeling,6,34,do,Collect fossils,0.55,candidate,has description; high-value type,,,Oglebay Park,northamerica/unitedstates/westvirginia/wheeling/oglebay_park,0.296,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wheeling
asia/china/jiangsu_province/suzhou,Suzhou,Suzhou,17,93,see,Suzhou to Shanghai-Hongqiao,0.55,candidate,has description; high-value type,,,Suzhou Silk Museum,asia/china/jiangsu_province/suzhou/suzhou_silk_museum,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Suzhou
europe/unitedkingdom/england/south_east/ramsgate,Ramsgate,Ramsgate,6,29,see,Townley House,0.55,candidate,has description; high-value type,,,Royal Harbour,europe/unitedkingdom/england/south_east/ramsgate/royal_harbour,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ramsgate
africa/morocco/merzouga,Merzouga,Merzouga,6,10,do,ATV & quad bikes,0.55,candidate,has description; high-value type,,,Quad Biking and 4WD,africa/morocco/merzouga/quad_and_4wd,0.432,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Merzouga
northamerica/unitedstates/utah/brigham_city,Brigham City,Brigham City,6,11,do,Peach Days,0.55,candidate,has description; high-value type,,,Box Elder Canyon,northamerica/unitedstates/utah/brigham_city/box_elder_canyon,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Brigham_City
europe/serbia/nis,Niš,Niš,12,37,see,"Priština, Kosovo",0.55,candidate,has description; high-value type,,,Islam-aga Mosque,europe/serbia/nis/islam_aga_mosque,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ni%C5%A1
europe/germany/brandenburg/spreewald,Spreewald,Spreewald,7,19,see,Schlossinsel,0.55,candidate,has description; high-value type,,,Kayaking the Spreewald,europe/germany/brandenburg/spreewald/kayaking,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Spreewald
asia/china/anhui/huang_shan,Huang Shan,Huangshan,0,13,see,Xidi,0.55,candidate,has description; high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Huangshan
northamerica/unitedstates/california/escondido,Escondido,Escondido,6,18,do,"Lake Hodges, Lake Dixon and Lake Wolford",0.55,candidate,has description; high-value type,,,Lake Hodges,northamerica/unitedstates/california/escondido/lake_hodges,0.44,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Escondido
northamerica/unitedstates/california/goldcountry/nevadacity,Nevada City,Nevada City,13,13,see,Local buses,0.55,candidate,has description; high-value type,,,South Yuba Canal Office,northamerica/unitedstates/california/goldcountry/nevadacity/south_yuba_canal_office,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nevada_City
southamerica/ecuador/vilcabamba,Vilcabamba,Vilcabamba,0,11,do,Yoga,0.55,candidate,has description; high-value type,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vilcabamba
europe/germany/badenwrttemberg/konstanz,Konstanz,Konstanz,9,55,see,Konzil,0.55,candidate,has description; high-value type,,,Konstanz Cathedral (Münster),europe/germany/badenwrttemberg/konstanz/konstanz_cathedral,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Konstanz
europe/unitedkingdom/england/eastern_england/hitchin,Hitchin,Hitchin,9,46,see,18th century and earlier houses,0.55,candidate,has description; high-value type,,,British Schools Museum,europe/unitedkingdom/england/eastern_england/hitchin/british_schools_museum,0.34,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hitchin
southamerica/bolivia/salar_of_uyuni,Salar de Uyuni,Salar de Uyuni,0,24,see,Vulcán Lincacabur,0.55,candidate,has coordinates; high-value type,-22.833611,-67.882778,,,0.0,,294.831,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Salar_de_Uyuni
