world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
africa/ethiopia/addisababa,Addis Ababa,Addis Ababa,29,99,see,Gola Saint Michael Church,0.74,candidate,has coordinates; has description; high-value type; strong travel term,9.0253,38.7492,Addis Ababa Light Rail,africa/ethiopia/addisababa/addis_ababa_light_rail,0.575,0.425,1.219,needs_external_source,,https://en.wikivoyage.org/wiki/Addis_Ababa
asia/philippines/baler,Baler,Baler,4,46,do,Lipit Beach,0.74,candidate,has coordinates; has description; high-value type; strong travel term,15.833,121.547,Ampere Beach,asia/philippines/baler/ampere_beach,0.609,9.587,8.389,needs_external_source,,https://en.wikivoyage.org/wiki/Baler
northamerica/unitedstates/indiana/indianapolis,Indianapolis,Indianapolis,42,225,see,Indy's Teeny Statue of Liberty Museum,0.74,candidate,has coordinates; has description; high-value type; strong travel term,39.7811,-86.115,Indiana State Museum,northamerica/unitedstates/indiana/indianapolis/indiana_state_museum,0.596,4.846,3.973,needs_external_source,,https://en.wikivoyage.org/wiki/Indianapolis
asia/laos/pakse,Pakse,Pakse,6,26,see,Wat Phabad,0.74,candidate,has coordinates; has description; high-value type; strong travel term,15.1212,105.8084,Wat Phu,asia/laos/pakse/wat_phu,0.706,26.755,0.445,needs_external_source,,https://en.wikivoyage.org/wiki/Pakse
asia/turkey/ankara,Ankara,Ankara,13,116,see,Roman Baths,0.74,candidate,has coordinates; has description; high-value type; strong travel term,39.9465,32.8532,Roman Baths of Ankara,asia/turkey/ankara/roman_baths,0.688,1.158,2.861,needs_external_source,,https://en.wikivoyage.org/wiki/Ankara
asia/china/hunan/changsha,Changsha,Changsha,50,47,do,Stroll along Xiang river promenade at night,0.74,candidate,has coordinates; has description; high-value type; strong travel term,28.19393,112.96362,Xiang River Promenade,asia/china/hunan/changsha/xiang_river_promenade,0.656,0.472,0.889,needs_external_source,,https://en.wikivoyage.org/wiki/Changsha
northamerica/unitedstates/kentucky/louisville,Louisville,Louisville,12,140,see,Muhammad Ali Boyhood Home,0.74,candidate,has coordinates; has description; high-value type; strong travel term,38.2416,-85.8083,Muhammad Ali Center,northamerica/unitedstates/kentucky/louisville/muhammad_ali_center,0.636,4.376,4.494,needs_external_source,,https://en.wikivoyage.org/wiki/Louisville
asia/china/jiangxi/mount_longhu,Mount Longhu,Mount Longhu,5,11,see,Xianshui Rock,0.74,candidate,has coordinates; has description; high-value type; strong travel term,28.0949,116.9594,Tianshi Mansion,asia/china/jiangxi/mount_longhu/tianshi_mansion,0.571,1.53,2.082,needs_external_source,,https://en.wikivoyage.org/wiki/Mount_Longhu
northamerica/mexico/merida,Mérida,Mérida (Mexico),23,119,see,Iglesia de San Cristóbal,0.74,candidate,has coordinates; has description; high-value type; strong travel term,20.962,-89.6178,Museo de la Ciudad,northamerica/mexico/merida/museo_de_la_ciudad,0.552,0.448,0.836,needs_external_source,,https://en.wikivoyage.org/wiki/M%C3%A9rida_%28Mexico%29
asia/japan/honshu/okayama,Okayama,Okayama,9,83,see,Site of Takamatsu Castle,0.74,candidate,has coordinates; has description; high-value type; strong travel term,34.693001,133.822035,Okayama Castle,asia/japan/honshu/okayama/okayama_castle,0.632,10.879,9.89,needs_external_source,,https://en.wikivoyage.org/wiki/Okayama
