world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/arkansas/littlerock,Little Rock,Little Rock,14,93,do,Jim Dailey Aquatic and Fitness Center,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,34.74822,-92.32912,Clinton Presidential Center,northamerica/unitedstates/arkansas/littlerock/clinton_presidential_center,0.375,6.059,3.613,has_external_url,https://littlerock.gov/residents/parks-and-recreation/directory/jim-dailey-fitness-aquatic-center/,https://en.wikivoyage.org/wiki/Little_Rock
asia/china/hebei/tangshan,Tangshan,Tangshan,3,37,see,South Lake Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.595461,118.153345,Nanhu Ecological Park,asia/china/hebei/tangshan/nanhu_park,0.389,2.806,1.251,has_external_url,http://en.tsnhkljq.com/,https://en.wikivoyage.org/wiki/Tangshan
northamerica/mexico/oaxaca,Oaxaca,Oaxaca (city),13,93,do,Fundacion En Via,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,17.07141,-96.71979,Templo de Santo Domingo,northamerica/mexico/oaxaca/santo_domingo,0.453,0.547,0.751,has_external_url,http://www.envia.org/,https://en.wikivoyage.org/wiki/Oaxaca_%28city%29
europe/azerbaijan/baku,Baku,Baku,52,148,see,Church of the Virgin Mary’s Immaculate Conception,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.37965,49.87681,Museum of Miniature Books,europe/azerbaijan/baku/miniature_book_museum,0.4,3.938,3.755,has_external_url,https://www.baku.ru/enc-show.php?id=73922&cmm_id=276,https://en.wikivoyage.org/wiki/Baku
asia/china/henan_province/zhengzhou,Zhengzhou,Zhengzhou,4,39,see,Zhengzhou Zoo,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,34.7905,113.6792,Henan Provincial Museum,asia/china/henan_province/zhengzhou/henan_museum,0.278,3.645,7.281,has_external_url,http://www.zhengzhouzoo.cn/,https://en.wikivoyage.org/wiki/Zhengzhou
europe/unitedkingdom/england/birmingham_and_west_midlands/solihull,Solihull,Solihull,6,11,see,National Motorcycle Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.4444162,-1.7071004,National Exhibition Centre (NEC),europe/unitedkingdom/england/birmingham_and_west_midlands/solihull/national_exhibition_centre,0.462,1.327,5.882,has_external_url,http://www.nationalmotorcyclemuseum.co.uk/,https://en.wikivoyage.org/wiki/Solihull
europe/lithuania/kaunas,Kaunas,Kaunas,16,90,see,Galaunė House-Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,54.90087,23.93284,Vytautas the Great War Museum,europe/lithuania/kaunas/vytautas_great_war_museum,0.5,1.342,1.888,has_external_url,https://ciurlionis.lt/activities/branches/galaune-house-museum/,https://en.wikivoyage.org/wiki/Kaunas
asia/turkey/edirne,Edirne,Edirne,15,40,see,Hıdırlık Tabyası,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.686746,26.518962,Ciğer Tava (Fried Liver),asia/turkey/edirne/ciger_tava,0.48,3.34,3.514,has_external_url,"http://www.kulturvarliklari.gov.tr/TR,133970/edirnenin-ortaya-cikan-degeri-hidirlik-tabyasi.html",https://en.wikivoyage.org/wiki/Edirne
northamerica/unitedstates/colorado/coloradosprings,Colorado Springs,Colorado Springs,4,54,see,Ghost Town Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.8404,-104.8609,Cheyenne Mountain Zoo,northamerica/unitedstates/colorado/coloradosprings/cheyenne_mountain_zoo,0.263,7.763,3.164,has_external_url,http://ghosttownmuseum.com,https://en.wikivoyage.org/wiki/Colorado_Springs
europe/sweden/helsingborg,Helsingborg,Helsingborg,9,27,see,Beredskapsmuseet,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,56.12939,12.639773,Dunkers Kulturhus,europe/sweden/helsingborg/dunkers_kulturhus,0.364,9.577,10.269,has_external_url,http://www.beredskapsmuseet.com/,https://en.wikivoyage.org/wiki/Helsingborg
northamerica/canada/newfoundland/stjohns,St. John's,St. John's,9,76,see,Terry Fox Mile 0 Site,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.5703,-52.6973,Water Street,northamerica/canada/newfoundland/stjohns/water_street,0.424,1.205,1.508,has_external_url,http://www.stjohns.ca/visiting/things-do/attractions/6404,https://en.wikivoyage.org/wiki/St._John%27s
northamerica/unitedstates/indiana/bedford,Bedford,Bedford (Indiana),9,27,see,"Lawrence County Recreational Park, Inc.",0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.9922,-86.6113,Spring Mill State Park,northamerica/unitedstates/indiana/bedford/spring_mill_state_park,0.373,33.75,18.08,has_external_url,https://www.discoversouthernindiana.com/listing/lawrence-county-recreational-park-and-campground/93/,https://en.wikivoyage.org/wiki/Bedford_%28Indiana%29
europe/austria/linz,Linz,Linz,11,63,see,Mauthausen concentration camp memorial,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.257283,14.500749,Ars Electronica Center,europe/austria/linz/ars_electronica_center,0.4,16.887,16.835,has_external_url,https://www.mauthausen-memorial.org/,https://en.wikivoyage.org/wiki/Linz
europe/unitedkingdom/wales/llandudno,Llandudno,Llandudno,14,46,do,Bodafon Farm Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.318584,-3.796393,Bodnant Garden,europe/unitedkingdom/wales/llandudno/bodnant_garden,0.452,8.183,1.949,has_external_url,http://bodafonfarmpark.com,https://en.wikivoyage.org/wiki/Llandudno
northamerica/unitedstates/maryland/ellicott_city,Ellicott City,Ellicott City,9,23,see,Centennial Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.2436,-76.8584,Patapsco Valley State Park,northamerica/unitedstates/maryland/ellicott_city/patapsco_valley_state_park,0.39,3.469,4.246,has_external_url,http://www.centennialmd.org,https://en.wikivoyage.org/wiki/Ellicott_City
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,do,Ontario Beach Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.259228,-77.60778,Rochester Public Market,northamerica/unitedstates/newyorkstate/rochester/rochester_public_market,0.439,10.456,11.412,has_external_url,https://www.monroecounty.gov/parks-ontariobeach,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29
australiaandpacific/australia/queensland/cairns,Cairns,Cairns,10,45,do,Spirit of Freedom,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-16.92334,145.76509,Great Barrier Reef Day Trips,australiaandpacific/australia/queensland/cairns/great_barrier_reef_trips,0.356,1.481,1.481,has_external_url,https://www.spiritoffreedom.com.au/,https://en.wikivoyage.org/wiki/Cairns
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield,Sheffield,Sheffield,2,253,see,Weston Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.382,-1.4907,Bishop's House,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/sheffield/bishopshouse,0.24,3.319,1.367,has_external_url,https://www.sheffield.gov.uk/home/parks-sport-recreation/parks-green-spaces,https://en.wikivoyage.org/wiki/Sheffield
northamerica/unitedstates/ohio/toledo,Toledo,Toledo (Ohio),13,91,see,Glass City Metropark,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.6585,-83.518,Lucas County Courthouse,northamerica/unitedstates/ohio/toledo/lucas_county_courthouse,0.465,1.634,1.76,has_external_url,https://metroparkstoledo.com/explore-your-parks/glass-city-metropark/,https://en.wikivoyage.org/wiki/Toledo_%28Ohio%29
northamerica/unitedstates/westvirginia/fayetteville,Fayetteville,Fayetteville (West Virginia),13,18,see,Hawks Nest State Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.1225,-81.127778,Endless Wall Trail,northamerica/unitedstates/westvirginia/fayetteville/endless_wall_trail,0.359,8.739,7.653,has_external_url,https://wvstateparks.com/park/hawks-nest-state-park/,https://en.wikivoyage.org/wiki/Fayetteville_%28West_Virginia%29
northamerica/unitedstates/kansas/topeka,Topeka,Topeka,14,36,see,Combat Air Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.940377,-95.678143,Evel Knievel Museum,northamerica/unitedstates/kansas/topeka/evel_knievel_museum,0.5,12.21,12.08,has_external_url,http://combatairmuseum.org/,https://en.wikivoyage.org/wiki/Topeka
asia/southkorea/dae_gu,Daegu,Daegu,7,73,see,Bongmu Leports Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,35.919394,128.650168,Suseong Lake,asia/southkorea/dae_gu/suseong_lake,0.452,8.03,6.912,has_external_url,https://www.nabipark.or.kr/pages/sub.htm?nav_code=but1486355875,https://en.wikivoyage.org/wiki/Daegu
europe/unitedkingdom/england/south_east/hastings,Hastings,Hastings (England),10,20,do,Alexandra Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.866111,0.566111,The Stade and Net Shops,europe/unitedkingdom/england/south_east/hastings/the_stade,0.424,2.256,1.665,has_external_url,https://www.hastings.gov.uk/parks_gardens_allotments/parks/alexandrapark/,https://en.wikivoyage.org/wiki/Hastings_%28England%29
europe/portugal/vilanovadegaia,Vila Nova de Gaia,Vila Nova de Gaia,8,12,see,Parque Biológico de Gaia,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.0975,-8.5564,Port Wine Lodges,europe/portugal/vilanovadegaia/port_wine_lodges,0.378,6.729,6.558,has_external_url,http://www.parquebiologico.pt/,https://en.wikivoyage.org/wiki/Vila_Nova_de_Gaia
asia/japan/honshu/okayama,Okayama,Okayama,9,83,see,Saidai-ji,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,34.654146,134.037866,Okayama Station,asia/japan/honshu/okayama/okayama_station,0.333,10.993,11.093,has_external_url,http://www.saidaiji.jp/,https://en.wikivoyage.org/wiki/Okayama
europe/france/alpes/lyon,Lyon,Lyon,21,156,see,Musée des Arts Décoratifs et Musée des Tissus,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,45.7532,4.8312,Place Bellecour,europe/france/alpes/lyon/place_bellecour,0.516,0.484,0.517,has_external_url,http://www.musee-des-tissus.com,https://en.wikivoyage.org/wiki/Lyon
northamerica/canada/ontario/niagrafalls,Niagara Falls,Niagara Falls (Ontario),10,83,see,Centennial Lilac Garden,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.151854,-79.048213,Queen Victoria Park,northamerica/canada/ontario/niagrafalls/queen_victoria_park,0.381,8.112,5.195,has_external_url,https://www.niagarafallstourism.com/play/outdoor-recreation/centennial-lilac-garden/,https://en.wikivoyage.org/wiki/Niagara_Falls_%28Ontario%29
europe/germany/northrhinewestphalia/bonn,Bonn,Bonn,19,96,see,Doppelkirche in Schwarzrheindorf,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.75067,7.11488,Haus der Geschichte,europe/germany/northrhinewestphalia/bonn/hausdergeschichte,0.275,3.785,1.885,has_external_url,http://www.sacred-destinations.com/germany/bonn-schwarzrheindorf-church.htm,https://en.wikivoyage.org/wiki/Bonn
northamerica/unitedstates/newyorkstate/troy,Troy,Troy (New York),7,34,do,Sanctuary for Independent Media,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,42.753358,-73.681425,Troy Savings Bank Music Hall,northamerica/unitedstates/newyorkstate/troy/troy_savings_bank_music_hall,0.373,2.69,2.902,has_external_url,http://www.mediasanctuary.org,https://en.wikivoyage.org/wiki/Troy_%28New_York%29
northamerica/unitedstates/florida/sarasota,Sarasota,Sarasota,12,41,do,The Bishop Museum of Science and Nature,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,27.4983,-82.5719,Mote Marine Laboratory & Aquarium,northamerica/unitedstates/florida/sarasota/mote_marine_laboratory,0.4,19.248,18.456,has_external_url,https://bishopscience.org/,https://en.wikivoyage.org/wiki/Sarasota
