world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/poland/szczecin,Szczecin,Szczecin,9,62,see,Museum of Technology,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.4481,14.5406,National Museum Szczecin,europe/poland/szczecin/national_museum_szczecin,0.455,2.227,2.107,has_external_url,https://muzeumtechniki.eu/en/,https://en.wikivoyage.org/wiki/Szczecin
northamerica/unitedstates/california/centralcoast/sanluisobispo,San Luis Obispo,San Luis Obispo,11,33,see,SLO Railroad Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,35.273175,-120.655331,San Luis Obispo Museum of Art,northamerica/unitedstates/california/centralcoast/sanluisobispo/slo_museum_of_art,0.458,1.147,1.138,has_external_url,https://slorrm.com/,https://en.wikivoyage.org/wiki/San_Luis_Obispo
europe/italy/sardinia/olbia,Olbia,Olbia,18,31,see,Pozzo sacro di Sa Testa,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.934589,9.54596,Porto Istana,europe/italy/sardinia/olbia/porto_istana,0.457,3.932,3.845,has_external_url,https://www.sardegnaturismo.it/it/esplora/pozzo-sacro-di-sa-testa,https://en.wikivoyage.org/wiki/Olbia
northamerica/canada/ontario/cambridge,Cambridge,Cambridge (Ontario),8,20,see,Fashion History Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.432493,-80.308215,Galt Historic Core,northamerica/canada/ontario/cambridge/galt_historic_core,0.5,8.066,8.057,has_external_url,https://www.fashionhistorymuseum.com/,https://en.wikivoyage.org/wiki/Cambridge_%28Ontario%29
europe/hungary/sopron,Sopron,Sopron,9,234,see,Várhely (Castle space) Lookout,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.66643,16.532271,Széchenyi Square,europe/hungary/sopron/szechenyi_square,0.387,4.42,5.182,has_external_url,http://www.sopronikirandulas.hu/sopron/varhely-kilato.html,https://en.wikivoyage.org/wiki/Sopron
europe/austria/innsbruck,Innsbruck,Innsbruck,11,70,see,Alpenzoo,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.2817256,11.3977263,Golden Roof,europe/austria/innsbruck/goldenroof,0.526,1.508,1.853,has_external_url,http://www.alpenzoo.at/index.php,https://en.wikivoyage.org/wiki/Innsbruck
europe/finland/turku,Turku,Turku,5,262,see,Brinkhall Manor,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,60.37,22.2408,Forum Marinum,europe/finland/turku/forum_marinum,0.357,7.425,9.186,has_external_url,https://www.brinkhall.fi/,https://en.wikivoyage.org/wiki/Turku
asia/china/hunan/zhuzhou,Zhuzhou,Zhuzhou,4,48,see,Zhuzhou Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,27.852683,113.134295,Zhuzhou Television Tower,asia/china/hunan/zhuzhou/zhuzhou_television_tower,0.474,4.03,1.82,has_external_url,https://zzsmuseum.cn/home.html,https://en.wikivoyage.org/wiki/Zhuzhou
northamerica/unitedstates/florida/sarasota,Sarasota,Sarasota,12,41,see,Art Center Sarasota,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,27.34247,-82.54753,Elements Restaurant,northamerica/unitedstates/florida/sarasota/elements_restaurant,0.421,1.794,1.794,has_external_url,https://www.artsarasota.org/,https://en.wikivoyage.org/wiki/Sarasota
asia/turkey/cappadocia/nevsehir,Nevşehir,Nevşehir,4,11,see,Kayaşehir,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.6185,34.7124,Nevşehir Castle,asia/turkey/cappadocia/nevsehir/nevsehir_castle,0.417,0.888,0.826,has_external_url,http://www.nevkayasehir.com/en/kayasehir.php,https://en.wikivoyage.org/wiki/Nev%C5%9Fehir
northamerica/canada/manitoba/brandon,Brandon,Brandon (Manitoba),4,26,see,26th Field Regiment Manitoba Dragoons Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,49.84198,-99.95312,Daly House Museum,northamerica/canada/manitoba/brandon/daly_house_museum,0.393,0.923,1.158,has_external_url,http://www.12mbdragoons.com/,https://en.wikivoyage.org/wiki/Brandon_%28Manitoba%29
