world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
africa/eritrea/keren,Keren,Keren,8,5,see,St. Michael's Cathedral,0.51,candidate,high-value type; strong travel term,,,Camel Market,africa/eritrea/keren/camel_market,0.412,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Keren
northamerica/mexico/chichenitza,Chichen Itza,Chichen Itza,0,27,see,Temple of the Phalli,0.51,candidate,high-value type; strong travel term,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chichen_Itza
northamerica/unitedstates/florida/ormond_beach,Ormond Beach,Ormond Beach,5,44,see,First United Methodist Church of Ormond,0.51,candidate,high-value type; strong travel term,,,Birthplace of Speed Beach,northamerica/unitedstates/florida/ormond_beach/birthplace_of_speed,0.312,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ormond_Beach
europe/macedonia/bitola,Bitola,Bitola,6,65,do,Bitola Metro Zoo,0.51,candidate,high-value type; strong travel term,,,Jewish Cemetery,europe/macedonia/bitola/jewish_cemetery,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bitola
europe/germany/northrhinewestphalia/dortmund,Dortmund,Dortmund,16,98,see,German Cookery Book Museum,0.51,candidate,high-value type; strong travel term,,,Steinwache Memorial Museum,europe/germany/northrhinewestphalia/dortmund/steinwache,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dortmund
europe/bulgaria/vratza,Vratsa,Vratsa,2,20,see,Ledenika cave,0.51,candidate,high-value type; strong travel term,,,Eating Out,europe/bulgaria/vratza/eating_out,0.261,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vratsa
northamerica/unitedstates/colorado/breckenridge,Breckenridge,Breckenridge (Colorado),15,40,do,Peak 8 Fun Park,0.51,candidate,high-value type; strong travel term,,,Carter Park,northamerica/unitedstates/colorado/breckenridge/carter_park,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Breckenridge_%28Colorado%29
northamerica/unitedstates/ohio/chillicothe,Chillicothe,Chillicothe (Ohio),5,37,see,James A. Thomas Telephone Museum,0.51,candidate,high-value type; strong travel term,,,Adena Mansion,northamerica/unitedstates/ohio/chillicothe/adena_mansion,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chillicothe_%28Ohio%29
northamerica/unitedstates/florida/ormond_beach,Ormond Beach,Ormond Beach,5,44,see,Central Park,0.51,candidate,high-value type; strong travel term,,,Tomoka State Park,northamerica/unitedstates/florida/ormond_beach/tomoka_state_park,0.483,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ormond_Beach
europe/hungary/szeged,Szeged,Szeged,7,61,see,Matthias Varga's Exhibition House of Theatre,0.51,candidate,high-value type; strong travel term,,,Móra Ferenc Museum,europe/hungary/szeged/mora_ferenc_museum,0.355,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Szeged
europe/italy/marche/urbino,Urbino,Urbino,14,50,see,"Museum of the Diocese ""Albani""",0.51,candidate,high-value type; strong travel term,,,Fortezza Albornoz,europe/italy/marche/urbino/fortezza_albornoz,0.39,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Urbino
europe/russia/novgorod,Novgorod,Novgorod,11,58,see,Church of the Nativity of the Blessed Virgin,0.51,candidate,high-value type; strong travel term,,,Church of the Transfiguration on Ilyina Street,europe/russia/novgorod/church_of_the_transfiguration,0.513,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Novgorod
asia/india/maharashtra/konkan/dapoli,Dapoli,Dapoli,4,22,do,Sunset especially at Tamasteertha beach at Ladghar,0.51,candidate,high-value type; strong travel term,,,Anjarle Beach,asia/india/maharashtra/konkan/dapoli/anjarle_beach,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dapoli
asia/philippines/bohol/tagbilaran,Tagbilaran,Tagbilaran,6,25,see,Gov Celestini Gallares Memorial Medical Center,0.51,candidate,high-value type; strong travel term,,,Blood Compact Monument,asia/philippines/bohol/tagbilaran/blood_compact_monument,0.324,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tagbilaran
africa/southafrica/kwazulu_natal,KwaZulu-Natal,KwaZulu-Natal,8,15,see,Tala Private Game Reserve,0.51,candidate,high-value type; strong travel term,,,Isandlwana Battlefield,africa/southafrica/kwazulu_natal/isandlwana_battlefield,0.34,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/KwaZulu-Natal
northamerica/unitedstates/ohio/zanesville,Zanesville,Zanesville,5,22,see,St. John's Lutheran Church,0.51,candidate,high-value type; strong travel term,,,Vasehenge,northamerica/unitedstates/ohio/zanesville/vasehenge,0.235,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zanesville
asia/india/goa/panaji,Panaji,Panaji,18,49,see,Gallery Boa Arte,0.51,candidate,high-value type; strong travel term,,,São Tomé Quarter,asia/india/goa/panaji/sao_tome,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Panaji
europe/poland/koszalin,Koszalin,Koszalin,4,10,see,Książąt Pomorskich Park in Koszalin,0.51,candidate,high-value type; strong travel term,,,St Mary's Cathedral,europe/poland/koszalin/st_marys_cathedral,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Koszalin
africa/tunisia/jerba,Jerba,Djerba,7,22,see,Lalla Hadria Museum,0.51,candidate,high-value type; strong travel term,,,El Ghriba Synagogue,africa/tunisia/jerba/el_ghriba_synagogue,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Djerba
australiaandpacific/australia/newsouthwales/bellingen,Bellingen,Bellingen,5,9,see,Bellinger Valley Historical Society Museum,0.51,candidate,high-value type; strong travel term,,,Bellingen Café Culture,australiaandpacific/australia/newsouthwales/bellingen/five_percent_cafe,0.476,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bellingen
asia/turkmenistan/mary,Mary,Mary,7,10,see,Gurbanguly Hajji Mosque,0.51,candidate,high-value type; strong travel term,,,Mary Museum,asia/turkmenistan/mary/mary_museum,0.353,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mary
africa/ivorycoast/abidjan,Abidjan,Abidjan,12,13,see,Adama-Toungara Museum of Contemporary Cultures,0.51,candidate,high-value type; strong travel term,,,National Museum,africa/ivorycoast/abidjan/nationalmuseum,0.328,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Abidjan
asia/palestinianauthority/bethlehem,Bethlehem,Bethlehem,8,48,see,St. Mary's Syriac Orthodox Church,0.51,candidate,high-value type; strong travel term,,,Star Street,asia/palestinianauthority/bethlehem/star_street,0.372,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bethlehem
asia/philippines/negrosisland/bacolod,Bacolod,Bacolod,27,97,see,St. Jude Thaddeus Church,0.51,candidate,high-value type; strong travel term,,,Golden Fields Commercial Complex,asia/philippines/negrosisland/bacolod/golden_commercial,0.327,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bacolod
europe/poland/gniezno,Gniezno,Gniezno,6,42,see,Primates' Palace,0.51,candidate,high-value type; strong travel term,,,Gniezno Cathedral,europe/poland/gniezno/gniezno_cathedral,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gniezno
southamerica/argentina/rosario,Rosario,Rosario,7,25,see,Dr. Ángel Gallardo Provincial Natural Sciences Museum,0.51,candidate,high-value type; strong travel term,,,Museo Histórico Provincial Dr. Julio Marc,southamerica/argentina/rosario/museo_historico,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Rosario
europe/denmark/aarhus,Aarhus,Aarhus,12,232,see,Kalø Castle,0.51,candidate,high-value type; strong travel term,,,Aarhus Cathedral,europe/denmark/aarhus/aarhus_cathedral,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Aarhus
asia/china/shanghai,Shanghai,Shanghai,151,47,see,Yue opera,0.51,candidate,high-value type; strong travel term,,,Jianye Road (Local Market Street),asia/china/shanghai/french_concession_jianye_road,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Shanghai
northamerica/unitedstates/ohio/hamilton,Hamilton,Hamilton (Ohio),9,20,see,Beth Israel Synagogue,0.51,candidate,high-value type; strong travel term,,,Hollow Earth Monument,northamerica/unitedstates/ohio/hamilton/hollow_earth_monument,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hamilton_%28Ohio%29
europe/croatia/motovun,Motovun,Motovun,4,5,see,St Stephen Church,0.51,candidate,high-value type; strong travel term,,,Truffle Country,europe/croatia/motovun/truffle_hunting,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Motovun
asia/india/kerala/payyanur,Payyanur,Payyanur,3,40,see,Sree Muchilot Bhagavathi Temple,0.51,candidate,high-value type; strong travel term,,,Kavvayi Backwaters,asia/india/kerala/payyanur/kavvayi_backwaters,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Payyanur
asia/india/tamilnadu/salem,Salem,Salem (India),8,40,see,Belur Siva Temple,0.51,candidate,high-value type; strong travel term,,,Sugavaneswarar Temple,asia/india/tamilnadu/salem/sugavaneswarar_temple,0.526,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Salem_%28India%29
northamerica/unitedstates/newmexico/magdalena,Magdalena,Magdalena,5,9,see,Blue Canyon Gallery,0.51,candidate,high-value type; strong travel term,,,Santa Fe Depot,northamerica/unitedstates/newmexico/magdalena/santa_fe_depot,0.242,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Magdalena
europe/estonia/toila,Toila,Toila,3,6,see,Saka viewing tower and hiking trails,0.51,candidate,high-value type; strong travel term,,,North Estonian Klint,europe/estonia/toila/north_estonian_klint,0.393,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Toila
