world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/mexico/campeche,Campeche,Campeche,4,22,see,Baluarate San Francisco,0.55,candidate,has description; high-value type,,,Fuerte de San Miguel,northamerica/mexico/campeche/fuerte_de_san_miguel,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Campeche
europe/belgium/ghent,Ghent,Ghent,18,77,see,Leie,0.55,candidate,has description; high-value type,,,Dulle Griet,europe/belgium/ghent/dulle_griet,0.533,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ghent
europe/russia/moscow,Moscow,Moscow,32,143,see,Tanzania,0.55,candidate,has description; high-value type,,,Stanislavsky,europe/russia/moscow/stanislavsky,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Moscow
australiaandpacific/australia/queensland/townsville,Townsville,Townsville,7,65,see,The Rollingstone Community Hall,0.55,candidate,has description; high-value type,,,Castle Hill,australiaandpacific/australia/queensland/townsville/castle_hill,0.368,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Townsville
northamerica/elsalvador/santaana,Santa Ana,Santa Ana (El Salvador),10,110,see,Centro,0.55,candidate,has description; high-value type,,,Mercado Central,northamerica/elsalvador/santaana/mercado_central,0.476,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Santa_Ana_%28El_Salvador%29
africa/morocco/erfoud,Erfoud,Erfoud,4,40,see,3G Internet Device,0.55,candidate,has description; high-value type,,,Tafilalet Palmery,africa/morocco/erfoud/tafilalet_palmeraie,0.286,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Erfoud
europe/germany/brandenburg/oranienburg,Oranienburg,Oranienburg,5,9,see,Barracks,0.55,candidate,has description; high-value type,,,Pfarrkirche St. Nikolai,europe/germany/brandenburg/oranienburg/pfarrkirche_st_nikolai,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Oranienburg
europe/spain/catalonia/sabadell,Sabadell,Sabadell,10,29,do,Modernist route,0.55,candidate,has description; high-value type,,,Sabadell History Museum,europe/spain/catalonia/sabadell/sabadell_history_museum,0.421,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sabadell
europe/romania/piatraneamt,Piatra Neamț,Piatra Neamț,6,38,see,Casa Paharnicului,0.55,candidate,has description; high-value type,,,Princely Court,europe/romania/piatraneamt/princely_court,0.387,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Piatra_Neam%C8%9B
africa/capeverde/fogo,Fogo,Fogo,5,7,do,Bordeira mountain ridge hike,0.55,candidate,has description; high-value type,,,São Filipe,africa/capeverde/fogo/sao_filipe,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Fogo
asia/china/jilin/baicheng,Baicheng,Baicheng,4,21,see,Donggou Wetland Hunting Field,0.55,candidate,has description; high-value type,,,Momoge National Nature Reserve,asia/china/jilin/baicheng/momoge_nature_reserve,0.305,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Baicheng
southamerica/brazil/brasilia,Brasilia,Brasilia,41,78,see,Espaço Cultural Renato Russo,0.55,candidate,has description; high-value type,,,Praça do Cruzeiro,southamerica/brazil/brasilia/praca_do_cruzeiro,0.419,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Brasilia
africa/namibia/walvisbay,Walvis Bay,Walvis Bay,13,10,do,Surfing,0.55,candidate,has description; high-value type,,,The Raft,africa/namibia/walvisbay/the_raft,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Walvis_Bay
asia/china/guangdong/zhanjiang,Zhanjiang,Zhanjiang,4,34,see,Dragon Boat Festival,0.55,candidate,has description; high-value type,,,Cathedral of Saint Victor,asia/china/guangdong/zhanjiang/cathedral_of_saint_victor,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zhanjiang
asia/indonesia/bali/sanur,Sanur,Sanur,12,38,see,Cinta Alam Organic Laundry,0.55,candidate,has description; high-value type,,,Pura Blanjong,asia/indonesia/bali/sanur/pura_blanjong,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sanur
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bristol,Bristol,Bristol,31,168,do,Black Swan,0.55,candidate,has description; high-value type,,,Bristol Beacon,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bristol/bristol_beacon,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bristol
asia/china/hunan/zhangjiajie,Zhangjiajie,Zhangjiajie,8,49,see,"Sanjiawan Village, Wangjiaping Town, Yongding District",0.55,candidate,has description; high-value type,,,Zhangjiajie Glass Bridge,asia/china/hunan/zhangjiajie/zhangjiajie_glass_bridge,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zhangjiajie
europe/greece/kefalonia,Kefalonia,Kefalonia,8,26,see,Churches and Monasteries,0.55,candidate,has description; high-value type,,,Mount Ainos,europe/greece/kefalonia/mount_ainos,0.343,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kefalonia
southamerica/colombia/villadeleyva,Villa de Leyva,Villa de Leyva,14,26,do,Pozo Azules,0.55,candidate,has description; high-value type,,,Mercado Campesino,southamerica/colombia/villadeleyva/mercado_campesino,0.357,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Villa_de_Leyva
northamerica/unitedstates/hawaii/lanai,Lanai,Lanai,9,15,see,Luahiwa Petroglyphs,0.55,candidate,has description; high-value type,,,Lanai City,northamerica/unitedstates/hawaii/lanai/lanai_city,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Lanai
asia/india/maharashtra/nashik,Nashik,Nashik,5,73,see,Panchavati,0.55,candidate,has description; high-value type,,,Pandavleni Caves,asia/india/maharashtra/nashik/pandavleni_caves,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nashik
africa/southafrica/pretoria,Pretoria,Pretoria,12,120,do,Fountains,0.55,candidate,has description; high-value type,,,Union Buildings,africa/southafrica/pretoria/union_buildings,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Pretoria
asia/pakistan/hunzavalley/gojal_valley/sost,Sost,Sost,5,6,do,Visit the Chapursan Valley,0.55,candidate,has description; high-value type,,,Borit Lake,asia/pakistan/hunzavalley/gojal_valley/sost/borit_lake,0.312,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Sost
northamerica/mexico/mexicocity,Mexico City,Mexico City,52,141,do,Hipodromo de las Americas,0.55,candidate,has description; high-value type,,,Torre Latinoamericana,northamerica/mexico/mexicocity/torre_latinoamericana,0.513,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mexico_City
europe/germany/lowersaxony/goettingen,Göttingen,Göttingen,16,37,do,Junges Theater,0.55,candidate,has description; high-value type,,,Studentenkarzer,europe/germany/lowersaxony/goettingen/studentenkarzer,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/G%C3%B6ttingen
asia/myanmar/inlelake,Inle Lake,Inle Lake,1,42,see,Sunset at the lake,0.55,candidate,has description; high-value type,,,Shwe Inn Thein,asia/myanmar/inlelake/shwe_inn_thein,0.357,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Inle_Lake
europe/greece/samos,Samos,Samos,17,56,see,Wine Festival,0.55,candidate,has description; high-value type,,,Tunnel of Eupalinos,europe/greece/samos/eupalinos_tunnel,0.438,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Samos
australiaandpacific/australia/northernterritory/darwin,Darwin,Darwin,22,61,do,Heineken Hottest 7’s in the world,0.55,candidate,has description; high-value type,,,Scott's Mens Club,australiaandpacific/australia/northernterritory/darwin/scotts_mens_club,0.391,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Darwin
asia/china/sichuanprovince/chengdu,Chengdu,Chengdu,44,95,do,KTV,0.55,candidate,has description; high-value type,,,Hotpot (huoguo),asia/china/sichuanprovince/chengdu/hotpot_restaurant,0.222,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chengdu
northamerica/mexico/sanmigueldeallende,San Miguel de Allende,San Miguel de Allende,6,87,do,Fiesta de los Locos,0.55,candidate,has description; high-value type,,,Fábrica La Aurora,northamerica/mexico/sanmigueldeallende/fabrica_la_aurora,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/San_Miguel_de_Allende
europe/germany/brandenburg/wittenberg,Wittenberg,Wittenberg,6,25,see,Corpus Christi Chapel,0.55,candidate,has description; high-value type,,,All Saints' Church (Schlosskirche),europe/germany/brandenburg/wittenberg/all_saints_church,0.368,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wittenberg
europe/netherlands/friesland/leeuwarden,Leeuwarden,Leeuwarden,18,19,see,City hall,0.55,candidate,has description; high-value type,,,Mata Hari Statue,europe/netherlands/friesland/leeuwarden/mata_hari_statue,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Leeuwarden
