world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/unitedkingdom/england/south_east/eastbourne,Eastbourne,Eastbourne,9,40,see,Terminus Road Bus Station,0.77,candidate,has coordinates; high-value type,50.7687,0.2828,Towner Eastbourne,europe/unitedkingdom/england/south_east/eastbourne/towner_gallery,0.429,0.656,0.412,needs_external_source,,https://en.wikivoyage.org/wiki/Eastbourne
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Kuwait,0.77,candidate,has coordinates; high-value type,13.722758,100.530396,Dusit,asia/thailand/bangkok/dusit,0.545,5.789,4.843,needs_external_source,,https://en.wikivoyage.org/wiki/Bangkok
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/scarborough,Scarborough,Scarborough,7,25,do,Cayton Bay,0.77,candidate,has coordinates; high-value type,54.244,-0.362,Scarborough Spa,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/scarborough/scarborough_spa,0.32,4.12,4.933,needs_external_source,,https://en.wikivoyage.org/wiki/Scarborough
europe/italy/lombardia/como,Como,Como,10,35,see,Como bus station,0.77,candidate,has coordinates; high-value type,45.815132,9.083956,Como–Brunate Funicular,europe/italy/lombardia/como/brunate_funicular,0.526,12.042,11.835,needs_external_source,,https://en.wikivoyage.org/wiki/Como
europe/germany/brandenburg/spreewald,Spreewald,Spreewald,7,19,do,Spreewald Therme,0.77,candidate,has coordinates; high-value type,51.837703,14.135867,Kayaking the Spreewald,europe/germany/brandenburg/spreewald/kayaking,0.529,12.971,10.225,needs_external_source,,https://en.wikivoyage.org/wiki/Spreewald
europe/russia/ural/ekaterinburg,Ekaterinburg,Yekaterinburg,11,72,see,Prospekt Kosmonavtov,0.77,candidate,has coordinates; high-value type,56.90174,60.61399,Europe-Asia Border Monument,europe/russia/ural/ekaterinburg/europe_asia_border,0.426,28.23,7.11,needs_external_source,,https://en.wikivoyage.org/wiki/Yekaterinburg
africa/morocco/chaouen,Chefchaouen,Chefchaouen,7,33,do,a pathway leading up into the mountains,0.77,candidate,has coordinates; high-value type,35.17366,-5.25666,Ras el Maa,africa/morocco/chaouen/ras_el_maa,0.427,0.573,0.845,needs_external_source,,https://en.wikivoyage.org/wiki/Chefchaouen
europe/unitedkingdom/scotland/shetland/unst,Unst,Unst,6,20,see,Bordastubble Stone,0.77,candidate,has coordinates; high-value type,60.709,-0.942,Saxa Vord Distillery,europe/unitedkingdom/scotland/shetland/unst/saxa_vord_distillery,0.368,11.773,6.149,needs_external_source,,https://en.wikivoyage.org/wiki/Unst
europe/sweden/uppsala,Uppsala,Uppsala,18,180,do,Sunnerstabadet,0.77,candidate,has coordinates; high-value type,59.786972935084,17.650960015321,University Hall,europe/sweden/uppsala/universitetshuset,0.483,8.014,7.994,needs_external_source,,https://en.wikivoyage.org/wiki/Uppsala
europe/norway/trondheim,Trondheim,Trondheim,19,84,do,Bymarka,0.77,candidate,has coordinates; high-value type,63.424,10.242,Bakklandet,europe/norway/trondheim/bakklandet,0.471,8.057,7.655,needs_external_source,,https://en.wikivoyage.org/wiki/Trondheim
northamerica/unitedstates/northcarolina/wilmington,Wilmington,Wilmington (North Carolina),9,43,see,Shipyard,0.77,candidate,has coordinates; high-value type,34.1988,-77.89,Riverfront Park,northamerica/unitedstates/northcarolina/wilmington/riverfront_park,0.348,6.969,5.854,needs_external_source,,https://en.wikivoyage.org/wiki/Wilmington_%28North_Carolina%29
europe/spain/catalonia/sant_feliu_de_guixols,Sant Feliu de Guíxols,Sant Feliu de Guíxols,10,40,see,Mirador dels Frares,0.77,candidate,has coordinates; high-value type,41.7745103,3.0237664,Ermita de Sant Elm,europe/spain/catalonia/sant_feliu_de_guixols/ermita_sant_elm,0.45,0.55,1.108,needs_external_source,,https://en.wikivoyage.org/wiki/Sant_Feliu_de_Gu%C3%ADxols
europe/ireland/sligo,Sligo,Sligo,17,38,see,Glencar Lough,0.77,candidate,has coordinates; high-value type,54.34,-8.386,The Glen,europe/ireland/sligo/the_glen,0.471,14.792,9.513,needs_external_source,,https://en.wikivoyage.org/wiki/Sligo
europe/unitedkingdom/scotland/skye/carbost,Carbost,Carbost,3,7,see,Cnoc Glas Heila,0.77,candidate,has coordinates; high-value type,57.3225,-6.4043,The Old Inn,europe/unitedkingdom/scotland/skye/carbost/old_inn_carbost,0.364,3.89,3.852,needs_external_source,,https://en.wikivoyage.org/wiki/Carbost
europe/unitedkingdom/scotland/ullapool,Ullapool,Ullapool,7,14,see,Isle Martin,0.77,candidate,has coordinates; high-value type,57.945,-5.225,Summer Isles Boat Trips,europe/unitedkingdom/scotland/ullapool/summer_isles_boat_trips,0.471,11.324,6.674,needs_external_source,,https://en.wikivoyage.org/wiki/Ullapool
europe/france/aquitaine/arcachon,Arcachon,Arcachon,7,19,do,Plage du Moulleau,0.77,candidate,has coordinates; high-value type,44.6376,-1.2045,Île aux Oiseaux,europe/france/aquitaine/arcachon/ile_aux_oiseaux,0.4,4.726,3.921,needs_external_source,,https://en.wikivoyage.org/wiki/Arcachon
europe/unitedkingdom/england/gloucestershire/tewkesbury,Tewkesbury,Tewkesbury,8,40,see,Mythe Bridge,0.77,candidate,has coordinates; high-value type,52.002,-2.1635,Old Baptist Chapel,europe/unitedkingdom/england/gloucestershire/tewkesbury/old_baptist_chapel,0.267,1.189,1.085,needs_external_source,,https://en.wikivoyage.org/wiki/Tewkesbury
europe/russia/ural/ekaterinburg,Ekaterinburg,Yekaterinburg,11,72,see,Lesotekhnicheskaya,0.77,candidate,has coordinates; high-value type,56.81694,60.66722,Rastorguev-Kharitonov Palace,europe/russia/ural/ekaterinburg/kharitonov_palace,0.304,4.648,4.683,needs_external_source,,https://en.wikivoyage.org/wiki/Yekaterinburg
europe/spain/spanishcostas/losgigantes,Los Gigantes,Los Gigantes,5,22,do,fourth tunnel,0.77,candidate,has coordinates; high-value type,28.27488,-16.8282,Charco de Isla Cangrejo,europe/spain/spanishcostas/losgigantes/charco_de_isla_cangrejo,0.182,3.992,3.643,needs_external_source,,https://en.wikivoyage.org/wiki/Los_Gigantes
europe/sweden/gvle,Gävle,Gävle,5,44,see,Bönan,0.77,candidate,has coordinates; high-value type,60.739,17.31,Monitor ERP Arena,europe/sweden/gvle/brynas_arena,0.273,11.041,11.382,needs_external_source,,https://en.wikivoyage.org/wiki/G%C3%A4vle
northamerica/unitedstates/nebraska/omaha,Omaha,Omaha,10,120,do,Ruth Sokolof Theater,0.77,candidate,has coordinates; high-value type,41.26601,-95.93427,Old Market,northamerica/unitedstates/nebraska/omaha/old_market,0.333,1.059,0.878,needs_external_source,,https://en.wikivoyage.org/wiki/Omaha
