world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/iraq/samarra,Samarra,Samarra,5,6,see,Al-Barakah Palace,0.51,candidate,high-value type; strong travel term,,,Al-Askari Shrine,asia/iraq/samarra/al_askari_shrine,0.485,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Samarra
europe/czechrepublic/kutnahora,Kutná Hora,Kutná Hora,6,15,see,Kačina castle,0.51,candidate,high-value type; strong travel term,,,Italian Court,europe/czechrepublic/kutnahora/italian_court,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kutn%C3%A1_Hora
asia/india/maharashtra/konkan/dapoli,Dapoli,Dapoli,4,22,do,Cave exploring,0.51,candidate,high-value type; strong travel term,,,Karde Beach,asia/india/maharashtra/konkan/dapoli/karde_beach,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dapoli
europe/portugal/castro_marim,Castro Marim,Castro Marim,4,13,do,Praia Verde Beach,0.51,candidate,high-value type; strong travel term,,,Forte de São Sebastião,europe/portugal/castro_marim/forte_de_sao_sebastiao,0.278,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Castro_Marim
europe/belgium/brussels,Brussels,Brussels,14,68,do,Centenary Park,0.51,candidate,high-value type; strong travel term,,,Parc du Cinquantenaire,europe/belgium/brussels/cinquantenaire,0.424,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Brussels
europe/azerbaijan/naxcivan/shusha,Shusha,Shusha,10,17,do,Janapar Trail,0.51,candidate,high-value type; strong travel term,,,Ganja Gate,europe/azerbaijan/naxcivan/shusha/ganja_gate,0.435,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Shusha
europe/russia/tomsk,Tomsk,Tomsk,7,28,see,Tomsk Oblast Local Museum,0.51,candidate,high-value type; strong travel term,,,Tomsk Regional Museum of Local History,europe/russia/tomsk/tomsk_regional_museum,0.508,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tomsk
asia/india/uttarpradesh/ghaziabad,Ghaziabad,Ghaziabad,5,29,see,Ram manohar Lohia Park,0.51,candidate,high-value type; strong travel term,,,Swarna Jayanti Park,asia/india/uttarpradesh/ghaziabad/swarna_jayanti_park,0.39,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ghaziabad
northamerica/unitedstates/maryland/college_park,College Park,College Park (Maryland),1,37,do,Hollywood Neighborhood Park,0.51,candidate,high-value type; strong travel term,,,Cornerstone Grill and Loft,northamerica/unitedstates/maryland/college_park/cornerstone_grill,0.189,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/College_Park_%28Maryland%29
northamerica/mexico/yucatan/chichen_itza,Chichen Itza,Chichen Itza,0,27,see,Temple of the Wall Panels,0.51,candidate,high-value type; strong travel term,,,,,0.0,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Chichen_Itza
asia/india/tamilnadu/salem,Salem,Salem (India),8,40,see,Appa Paithiyam Swamy Samadhi Temple,0.51,candidate,high-value type; strong travel term,,,Sugavaneswarar Temple,asia/india/tamilnadu/salem/sugavaneswarar_temple,0.464,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Salem_%28India%29
europe/germany/berlin,Berlin,Berlin,161,123,see,Berlin Palace / Humboldt Forum,0.51,candidate,high-value type; strong travel term,,,Berlin Story,europe/germany/berlin/berlin_story,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Berlin
africa/rwanda/gisenyi,Gisenyi,Gisenyi,5,12,see,Lake Kivu and the Public beach.,0.51,candidate,high-value type; strong travel term,,,Lake Kivu,africa/rwanda/gisenyi/lake_kivu,0.514,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gisenyi
