world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/montana/billings,Billings,Billings,14,43,see,MET Transit,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Alberta Bair Theater,northamerica/unitedstates/montana/billings/alberta_bair_theater,0.387,,,missing_coordinates; has_external_url,http://ci.billings.mt.us/index.aspx?nid=259,https://en.wikivoyage.org/wiki/Billings
northamerica/unitedstates/california/centralvalley/reedley,Reedley,Reedley,5,17,see,Blossom Trail,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Kings River — Swimming and Tubing,northamerica/unitedstates/california/centralvalley/reedley/kings_river_swimming,0.273,,,missing_coordinates; has_external_url,https://www.goblossomtrail.com/,https://en.wikivoyage.org/wiki/Reedley
europe/ireland/cork,Cork,Cork,26,66,see,Holy Trinity Church,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Blarney Castle (Day Trip),europe/ireland/cork/blarney_castle,0.364,,,missing_coordinates; has_external_url,https://www.capuchinfranciscans.ie/cork/,https://en.wikivoyage.org/wiki/Cork
northamerica/canada/britishcolumbia/osoyoos,Osoyoos,Osoyoos,7,30,see,Mountain Man Mike's Bus Service,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Nk'Mip Desert Cultural Centre,northamerica/canada/britishcolumbia/osoyoos/nkmip_desert_cultural_centre,0.333,,,missing_coordinates; has_external_url,https://mountainmanmikes.ca/,https://en.wikivoyage.org/wiki/Osoyoos
southamerica/ecuador/galapagosislands/theislands,The Galápagos Islands,Galapagos Islands,1,30,see,Galapagos Travel (Ecuador),0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Wildlife Scuba Diving,southamerica/ecuador/galapagosislands/wildlife_scuba_div,0.108,,,missing_coordinates; has_external_url,http://www.galapagoscatamarans.com/,https://en.wikivoyage.org/wiki/Galapagos_Islands
europe/croatia/osijek,Osijek,Osijek,9,7,see,Zoo,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Zoological Garden Osijek,europe/croatia/osijek/zoological_garden,0.222,,,missing_coordinates; has_external_url,http://www.zoo-osijek.hr/,https://en.wikivoyage.org/wiki/Osijek
southamerica/brazil/itacare,Itacaré,Itacaré,15,11,do,SOS Itacare movement,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Praia de Itacarezinho,southamerica/brazil/itacare/itacarezinho,0.474,,,missing_coordinates; has_external_url,http://www.sos-itacare.org/,https://en.wikivoyage.org/wiki/Itacar%C3%A9
northamerica/unitedstates/arizona/phoenix,Phoenix,Phoenix,54,145,do,Carnival of Illusion,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Wrigley Mansion,northamerica/unitedstates/arizona/phoenix/wrigley_mansion,0.457,,,missing_coordinates; has_external_url,https://www.carnivalofillusion.com,https://en.wikivoyage.org/wiki/Phoenix
northamerica/canada/ontario/aylmer,Aylmer,Aylmer,4,11,do,Springwater Conservation Area,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,RCAF Station Aylmer,northamerica/canada/ontario/aylmer/rcaf_station_aylmer,0.458,,,missing_coordinates; has_external_url,https://www.catfishcreek.ca/springwater-campground/about-springwater/,https://en.wikivoyage.org/wiki/Aylmer
europe/unitedkingdom/england/birmingham_and_west_midlands/coventry,Coventry,Coventry,16,65,see,Midland Air Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Coventry Transport Museum,europe/unitedkingdom/england/birmingham_and_west_midlands/coventry/coventry_transport_museum,0.465,,,missing_coordinates; has_external_url,http://www.midlandairmuseum.co.uk/,https://en.wikivoyage.org/wiki/Coventry
northamerica/unitedstates/tennessee/knoxville,Knoxville,Knoxville,23,55,see,Ijams Nature Center,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,William M. Bass Forensic Anthropology Center,northamerica/unitedstates/tennessee/knoxville/body_farm,0.452,,,missing_coordinates; has_external_url,http://www.ijams.org/,https://en.wikivoyage.org/wiki/Knoxville
asia/thailand/kohphiphi,Koh Phi Phi,Ko Phi Phi,8,70,do,Dive Thailand,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Pi Leh Lagoon,asia/thailand/kohphiphi/pi_leh_lagoon,0.462,,,missing_coordinates; has_external_url,http://www.divethailand.com,https://en.wikivoyage.org/wiki/Ko_Phi_Phi
asia/china/fujianprovince/fuzhou,Fuzhou,Fuzhou,9,76,see,Fujian Revolutionary History Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Fujian Museum,asia/china/fujianprovince/fuzhou/fujian_museum,0.542,,,missing_coordinates; has_external_url,http://www.fj1116.cn/,https://en.wikivoyage.org/wiki/Fuzhou
northamerica/unitedstates/washington/olympicnationalpark,Olympic National Park,Olympic National Park,10,49,do,Spruce Railroad,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Hurricane Ridge,northamerica/unitedstates/washington/olympicnationalpark/hurricane_ridge,0.467,,,missing_coordinates; has_external_url,https://www.nps.gov/places/000/spruce-railroad-trailhead-east.htm,https://en.wikivoyage.org/wiki/Olympic_National_Park
asia/china/anhui/hefei,Hefei,Hefei,15,55,see,Feng le ecological park,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Hefei Botanical Garden,asia/china/anhui/hefei/hefei_botanical_garden,0.524,,,missing_coordinates; has_external_url,http://www.flsty.com,https://en.wikivoyage.org/wiki/Hefei
northamerica/unitedstates/utah/parkcity,Park City,Park City (Utah),7,16,do,White Pine Nordic Ski Center,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,High West Distillery,northamerica/unitedstates/utah/parkcity/high_west_distillery,0.458,,,missing_coordinates; has_external_url,https://whitepinetouring.com/cross-country-skiing-park-city.php,https://en.wikivoyage.org/wiki/Park_City_%28Utah%29
northamerica/unitedstates/virginia/charlottesville,Charlottesville,Charlottesville,11,94,do,Botanical Garden of the Piedmont,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,UVA Academical Village,northamerica/unitedstates/virginia/charlottesville/uva_academical_village,0.32,,,missing_coordinates; has_external_url,https://www.charlottesvillefamily.com/botanical-garden/,https://en.wikivoyage.org/wiki/Charlottesville
europe/lithuania/kaunas,Kaunas,Kaunas,16,90,see,Maironis Museum of Lithuanian Literature,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Kaunas Botanical Garden,europe/lithuania/kaunas/kauna_botanical_ga,0.444,,,missing_coordinates; has_external_url,https://maironiomuziejus.lt/,https://en.wikivoyage.org/wiki/Kaunas
europe/unitedkingdom/wales/swansea,Swansea,Swansea,33,323,do,The LC,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,LC Swansea,europe/unitedkingdom/wales/swansea/lc_swansea,0.333,,,missing_coordinates; has_external_url,http://www.thelcswansea.com/,https://en.wikivoyage.org/wiki/Swansea
northamerica/canada/novascotia/halifax,Halifax,Halifax,23,106,do,Hiking trails,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Halifax Town Clock,northamerica/canada/novascotia/halifax/halifax_town_clock,0.323,,,missing_coordinates; has_external_url,http://www.halifaxtrails.ca,https://en.wikivoyage.org/wiki/Halifax
northamerica/unitedstates/missouri/jeffersoncity,Jefferson City,Jefferson City,13,62,do,Oktoberfest,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Missouri River Waterfront,northamerica/unitedstates/missouri/jeffersoncity/missouri_river_waterfront,0.333,,,missing_coordinates; has_external_url,http://www.oldmunichburg.com/oktoberfest.html,https://en.wikivoyage.org/wiki/Jefferson_City
southamerica/peru/chachapoyas,Chachapoyas,Chachapoyas,9,5,see,Levanto,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Kuélap,southamerica/peru/chachapoyas/kuelap,0.308,,,missing_coordinates; has_external_url,http://www.marvelousspatuletail.net,https://en.wikivoyage.org/wiki/Chachapoyas
europe/germany/bavaria/dachau,Dachau,Dachau,10,13,see,District Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Dachau Concentration Camp Memorial,europe/germany/bavaria/dachau/concentration_camp_memorial,0.327,,,missing_coordinates; has_external_url,http://www.dachauer-galerien-museen.de/index.php/aktuelle-ausstellung-bezirksmuseum,https://en.wikivoyage.org/wiki/Dachau
europe/unitedkingdom/england/south_east/brighton,Brighton,Brighton,15,141,see,Preston Manor,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,West Pier,europe/unitedkingdom/england/south_east/brighton/west_pier,0.455,,,missing_coordinates; has_external_url,https://brightonmuseums.org.uk/prestonmanor/,https://en.wikivoyage.org/wiki/Brighton
northamerica/unitedstates/maine/ellsworth,Ellsworth,Ellsworth (Maine),6,39,do,The Courthouse Gallery,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Telephone Museum,northamerica/unitedstates/maine/ellsworth/telephone_museum,0.353,,,missing_coordinates; has_external_url,http://www.courthousegallery.com,https://en.wikivoyage.org/wiki/Ellsworth_%28Maine%29
northamerica/unitedstates/ohio/chillicothe,Chillicothe,Chillicothe (Ohio),5,37,see,Dr. John D. Harris Dental Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Adena Mansion,northamerica/unitedstates/ohio/chillicothe/adena_mansion,0.372,,,missing_coordinates; has_external_url,https://www.cradleofdentistry.org/,https://en.wikivoyage.org/wiki/Chillicothe_%28Ohio%29
europe/russia/samara,Samara,Samara,7,48,see,Sacred Heart of Jesus Roman Catholic Church,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Stalin's Bunker,europe/russia/samara/stalins_bunker,0.276,,,missing_coordinates; has_external_url,http://www.catholicsamara.ru/,https://en.wikivoyage.org/wiki/Samara
asia/taiwan/tainan,Tainan,Tainan,18,56,see,Yeh Shih-tao Literature Memorial Hall,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,National Museum of Taiwan Literature,asia/taiwan/tainan/national_museum_of_taiwan_literature,0.411,,,missing_coordinates; has_external_url,"https://culture.tainan.gov.tw/theme/latestevent/index?Parser=9,47,302,292",https://en.wikivoyage.org/wiki/Tainan
europe/portugal/guimaraes,Guimarães,Guimarães,18,10,do,Festas de Cidade e Gualterianas,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Castle of Guimarães,europe/portugal/guimaraes/castle_of_guimaraes,0.426,,,missing_coordinates; has_external_url,https://www.guimaraesturismo.com/pages/283/?geo_article_id=4367,https://en.wikivoyage.org/wiki/Guimar%C3%A3es
northamerica/unitedstates/california/san_jose,San Jose,San Jose (California),33,114,do,Christmas in the Park,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Monopoly in the Park,northamerica/unitedstates/california/san_jose/monopoly_in_the_park,0.545,,,missing_coordinates; has_external_url,http://www.christmasinthepark.com/,https://en.wikivoyage.org/wiki/San_Jose_%28California%29
northamerica/unitedstates/alabama/birmingham,Birmingham,Birmingham (Alabama),59,74,do,Sidewalk Film Festival,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Niki's West,northamerica/unitedstates/alabama/birmingham/nikis_west,0.424,,,missing_coordinates; has_external_url,http://www.sidewalkfest.com,https://en.wikivoyage.org/wiki/Birmingham_%28Alabama%29
europe/finland/turku,Turku,Turku,5,262,do,Paavo Nurmi Marathon,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Forum Marinum,europe/finland/turku/forum_marinum,0.485,,,missing_coordinates; has_external_url,http://paavonurmimarathon.fi/en/,https://en.wikivoyage.org/wiki/Turku
northamerica/canada/ontario/mattawa,Mattawa,Mattawa,2,13,do,Voyageur Multi Use Trail System,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Mattawa River Canoe Route,northamerica/canada/ontario/mattawa/mattawa_river_canoe_route,0.321,,,missing_coordinates; has_external_url,http://www.vmuts.com,https://en.wikivoyage.org/wiki/Mattawa
europe/spain/balearicislands/mallorca/magaluf,Magaluf,Magaluf,6,12,do,Marineland,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Palma Nova,europe/spain/balearicislands/mallorca/magaluf/palma_nova,0.4,,,missing_coordinates; has_external_url,https://www.marineland.es/mallorca/,https://en.wikivoyage.org/wiki/Magaluf
europe/unitedkingdom/england/london,London,London,76,205,see,Russia,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Fujiyama,europe/unitedkingdom/england/london/fujiyama,0.429,,,missing_coordinates; has_external_url,http://www.rusemb.org.uk/,https://en.wikivoyage.org/wiki/London
europe/france/midi/provence/les_beaux_de_prove,Les Baux-de-Provence,Les Baux-de-Provence,5,5,see,The Castle,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Chateau des Baux,europe/france/midi/provence/les_beaux_de_prove/chateau_des_baux,0.444,,,missing_coordinates; has_external_url,http://chateau-baux-provence.com/en/home,https://en.wikivoyage.org/wiki/Les_Baux-de-Provence
africa/southafrica/portelizabeth,Port Elizabeth,Port Elizabeth,10,66,see,Pumba Private Game Reserve,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Donkin Reserve,africa/southafrica/portelizabeth/donkin_reserve,0.45,,,missing_coordinates; has_external_url,http://www.pumbagamereserve.co.za,https://en.wikivoyage.org/wiki/Port_Elizabeth
australiaandpacific/australia/victoria/ballarat,Ballarat,Ballarat,17,43,see,Australian Ex-Prisoners of War Memorial,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Art Gallery of Ballarat,australiaandpacific/australia/victoria/ballarat/art_gallery_of_ballarat,0.387,,,missing_coordinates; has_external_url,http://www.powmemorialballarat.com.au/,https://en.wikivoyage.org/wiki/Ballarat
europe/finland/turku,Turku,Turku,5,262,do,Women's Kuntovitonen 5km Run,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Sibelius Museum,europe/finland/turku/sibeliusmuseum,0.233,,,missing_coordinates; has_external_url,http://www.kuntovitonen.fi/,https://en.wikivoyage.org/wiki/Turku
australiaandpacific/australia/southaustralia/victor_harbour,Victor Harbor,Victor Harbor,5,10,see,SteamRanger Heritage Railway,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Granite Island,australiaandpacific/australia/southaustralia/victor_harbour/granite_island,0.476,,,missing_coordinates; has_external_url,http://www.steamrangerheritagerailway.org/,https://en.wikivoyage.org/wiki/Victor_Harbor
