world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/romania/sighisoara,Sighisoara,Sighișoara,6,26,see,Sighișoara Synagogue,0.66,candidate,has coordinates; high-value type; strong travel term,46.21456,24.79059,Church on the Hill,europe/romania/sighisoara/church_on_the_hill,0.662,0.338,0.665,needs_external_source,,https://en.wikivoyage.org/wiki/Sighi%C8%99oara
asia/india/tamilnadu/salem,Salem,Salem (India),8,40,see,Sri Kumaragiri Temple,0.66,candidate,has coordinates; high-value type; strong travel term,11.64372,78.18512,Sugavaneswarar Temple,asia/india/tamilnadu/salem/sugavaneswarar_temple,0.619,3.727,2.809,needs_external_source,,https://en.wikivoyage.org/wiki/Salem_%28India%29
asia/india/westbengal/nabadwip,Nabadwip,Nabadwip,11,34,see,Sribas Angan Temple Complex,0.66,candidate,has coordinates; high-value type; strong travel term,23.407978,88.372018,Dhameshwar Mahaprabhu Mandir,asia/india/westbengal/nabadwip/dhameshwar_mandir,0.692,0.308,0.639,needs_external_source,,https://en.wikivoyage.org/wiki/Nabadwip
europe/netherlands/groningen,Groningen,Groningen,27,133,do,City's Beach,0.66,candidate,has coordinates; high-value type; strong travel term,53.225286,6.567507,Prinsentuin,europe/netherlands/groningen/prinsentuin,0.587,0.413,0.693,needs_external_source,,https://en.wikivoyage.org/wiki/Groningen
europe/slovakia/banskabystrica,Banská Bystrica,Banská Bystrica,5,32,do,At SNP museum,0.66,candidate,has coordinates; high-value type; strong travel term,48.7356,19.152,Museum of the Slovak National Uprising,europe/slovakia/banskabystrica/snp_museum,0.622,0.378,0.574,needs_external_source,,https://en.wikivoyage.org/wiki/Bansk%C3%A1_Bystrica
europe/poland/sosnowiec,Sosnowiec,Sosnowiec,5,51,see,Schön Park & palace complex (Zespół Parkowo-Pałacowy Schöna),0.66,candidate,has coordinates; high-value type; strong travel term,50.299853,19.141869,Schön Palace (Sosnowiec Museum),europe/poland/sosnowiec/schon_palace,0.585,3.0,6.131,needs_external_source,,https://en.wikivoyage.org/wiki/Sosnowiec
europe/portugal/aveiro,Aveiro,Aveiro,5,35,see,Dom Pedro Children's Park,0.66,candidate,has coordinates; high-value type; strong travel term,40.6352,-8.6533,Church of São João Evangelista,europe/portugal/aveiro/sao_joao_evangelista,0.655,0.345,0.591,needs_external_source,,https://en.wikivoyage.org/wiki/Aveiro
asia/india/karnataka/hubli,Hubli,Hubli,4,18,see,Eshwar Temple,0.66,candidate,has coordinates; high-value type; strong travel term,15.336476,75.11856,Chandramauleshwara Temple,asia/india/karnataka/hubli/chandramauleshwara_temple,0.684,4.486,2.694,needs_external_source,,https://en.wikivoyage.org/wiki/Hubli
europe/ireland/galway,Galway,Galway,11,67,see,Quincentennial Park,0.66,candidate,has coordinates; high-value type; strong travel term,53.2584,-9.0862,Salthill Promenade,europe/ireland/galway/salthill_promenade,0.56,0.44,3.045,needs_external_source,,https://en.wikivoyage.org/wiki/Galway
asia/jordan/umm_qais,Umm Qais,Umm Qais,3,11,see,Um Qais Museum,0.66,candidate,has coordinates; high-value type; strong travel term,32.654302,35.678031,Viewpoint over the Sea of Galilee,asia/jordan/umm_qais/viewpoint,0.644,0.356,0.603,needs_external_source,,https://en.wikivoyage.org/wiki/Umm_Qais
